{' 30': -2.107101, ' 25': -1.1309199, ' 28': -2.794481, ' 27': -1.7617774, ' 29': -2.008375}
{' 50': -2.1379569, ' 45': -1.21748, ' 49': -1.4879326, ' 55': -1.9798663, ' 51': -3.1490996}
{' 50': -0.26916084, ' 45': -4.6488357, ' 49': -4.3378134, ' 55': -1.9611926, ' 51': -2.7495666}
{' 50': -2.161148, ' 49': -2.3550956, ' 55': -1.3521403, ' 51': -2.548377, ' 53': -1.7531605}
{' 50': -0.99236417, ' 55': -1.718713, ' 51': -2.3805068, ' 54': -2.5404484, ' 53': -3.0338306}
{' 50': -1.2269411, ' 60': -2.356491, ' 55': -1.5463265, ' 51': -2.364832, ' 54': -2.1935644}
{' 50': -3.1151624, ' 55': -0.7962607, ' 51': -1.7077674, ' 53': -2.4000604, ' 61': -2.4260445}
{' 60': -2.902564, ' 55': -2.2483406, ' 59': -2.206666, ' 63': -2.7385015, ' 61': -1.0933609}
{' 50': -2.311534, ' 60': -1.4742565, ' 55': -2.3473008, ' 54': -2.1931763, ' 56': -2.9255526}
{' 60': -2.0445204, ' 61': -2.3710964, ' 63': -2.4502077, ' 70': -2.491944, ' 64': -2.543315}
{' 55': -2.7105281, ' 52': -2.0678813, ' 51': -2.1326263, ' 56': -1.1211879, ' 61': -2.4222095}
{' 60': -2.3745005, ' 64': -2.6772091, ' 55': -2.5181725, ' 63': -2.0733244, ' 61': -1.978081}
{' 55': -1.4822409, ' 51': -1.7325078, ' 53': -1.3456821, ' 59': -2.6821098, ' 61': -3.115241}
{' 63': -1.7531208, ' 65': -1.8245977, ' 59': -1.8787875, ' 61': -2.2862153, ' 69': -2.343923}
{' 60': -2.667172, ' 55': -1.0902783, ' 54': -3.0921893, ' 56': -2.752999, ' 61': -2.4063098}
{' 30': -0.030390987, ' 31': -3.6301222, ' 35': -7.499142, ' 32': -7.5090256, ' 33': -6.2610736}
{' 30': -0.62226754, ' 29': -4.4292817, ' 31': -1.9426907, ' 35': -3.5257082, ' 33': -1.3810643}
{' 31': -0.5280552, ' 30': -1.357275, ' 33': -2.2715454, ' 32': -3.1355286, ' 34': -5.507666}
{' 30': -1.8037572, ' 31': -2.040869, ' 32': -1.8780599, ' 33': -0.8291516, ' 34': -2.593203}
{' 25': -1.7408398, ' 27': -3.006397, ' 29': -1.5045193, ' 31': -1.3302335, ' 33': -1.8463162}
{' 30': -0.7328078, ' 28': -2.9599767, ' 29': -2.8398178, ' 31': -2.8264298, ' 33': -1.9419962}
{' 36': -0.90396094, ' 32': -1.7315118, ' 30': -1.8453997, ' 34': -2.4927995, ' 33': -2.5367076}
{' 30': -0.59641516, ' 28': -3.6806073, ' 32': -2.6433606, ' 36': -1.1483676, ' 34': -4.1762433}
{' 42': -0.82482946, ' 38': -2.3123136, ' 30': -2.5029194, ' 40': -2.5387003, ' 34': -2.6220708}
{' 33': -1.3736533, ' 30': -1.5863075, ' 32': -1.8155116, ' 34': -2.2717075, ' 31': -2.487936}
{' 39': -0.9349548, ' 33': -2.1840105, ' 35': -2.240945, ' 37': -2.2644656, ' 41': -2.812995}
{' 45': -3.250291, ' 39': -1.0585092, ' 43': -0.9681619, ' 41': -2.7486718, ' 47': -2.2154152}
{' 39': -1.2740468, ' 35': -1.9876719, ' 37': -2.2104197, ' 41': -2.4784524, ' 40': -2.4899108}
{' 45': -2.1103594, ' 42': -1.8423272, ' 44': -1.5872996, ' 43': -1.8939631, ' 46': -2.3119605}
{' 39': -2.3643942, ' 49': -2.5191832, ' 42': -2.5386016, ' 43': -1.3524466, ' 41': -1.6890038}
{' 45': -0.64140844, ' 49': -2.9156985, ' 43': -2.5079646, ' 47': -2.7509475, ' 51': -3.1920047}
{' 45': -1.5323099, ' 39': -2.567724, ' 43': -1.2760558, ' 41': -2.1926818, ' 47': -1.7536654}
{' 50': -3.0895438, ' 45': -1.2758749, ' 49': -1.1391809, ' 43': -2.6160333, ' 47': -2.4775922}
{' 49': -1.0158234, ' 45': -1.532751, ' 47': -2.2416706, ' 43': -2.7247846, ' 51': -2.8509712}
{' 45': -2.4813564, ' 49': -0.5223551, ' 47': -2.323779, ' 51': -3.0231903, ' 53': -3.181983}
{' 45': -1.341169, ' 39': -2.6560683, ' 43': -1.7036223, ' 41': -2.6111598, ' 47': -1.5561043}
{' 50': -2.042038, ' 45': -2.9213207, ' 48': -1.0548078, ' 49': -2.1864557, ' 44': -2.6635087}
{' 49': -0.91285974, ' 45': -1.6506623, ' 51': -2.7677438, ' 50': -2.886789, ' 47': -2.9976783}
{' 50': -2.049351, ' 49': -0.9529079, ' 55': -2.0133862, ' 51': -2.0456488, ' 53': -2.3954053}
{' 50': -1.5020138, ' 40': -2.5476787, ' 45': -1.2389008, ' 48': -2.4439158, ' 44': -2.4565854}
{' 50': -2.8136454, ' 40': -2.727334, ' 45': -0.7613878, ' 49': -2.86273, ' 44': -2.830589}
{' 50': -1.2679019, ' 55': -2.5059495, ' 52': -2.7150114, ' 51': -2.7311778, ' 54': -2.3718412}
{' 45': -0.9158647, ' 50': -2.0479524, ' 53': -2.5923986, ' 55': -2.6088998, ' 47': -2.7597806}
{' 50': -1.5813211, ' 55': -2.4383652, ' 52': -2.4338126, ' 51': -1.081447, ' 53': -2.6879475}
{' 51': -1.041216, ' 56': -1.4331399, ' 55': -1.923542, ' 61': -2.7680533, ' 54': -2.9773388}
{' 50': -2.0828881, ' 55': -1.0828842, ' 51': -1.4911445, ' 54': -2.8740654, ' 53': -1.8406166}
{' 59': -0.97097075, ' 55': -1.8971878, ' 49': -2.2753644, ' 50': -2.3459058, ' 51': -2.8654768}
{' 55': -1.7278587, ' 65': -3.0400457, ' 51': -1.9178344, ' 59': -2.9790916, ' 61': -2.1309006}
{' 50': -2.0415964, ' 60': -2.1169274, ' 55': -1.3320875, ' 54': -2.2417507, ' 56': -2.397231}
{' 55': -1.4650002, ' 59': -2.4157145, ' 60': -2.6141977, ' 51': -2.7539723, ' 56': -2.868907}
{' 50': -3.1684825, ' 60': -0.55546856, ' 55': -3.149861, ' 54': -2.415557, ' 56': -3.5508182}
{' 55': -0.69355404, ' 51': -1.3825246, ' 53': -2.5441437, ' 50': -3.0070298, ' 61': -3.4380405}
{' 55': -0.87533444, ' 54': -2.794045, ' 53': -1.9679753, ' 57': -2.5387826, ' 59': -2.5425544}
{' 61': -2.1760845, ' 60': -2.2037966, ' 56': -2.2233298, ' 55': -2.4427025, ' 70': -2.7239716}
{' 64': -2.616441, ' 65': -2.6542296, ' 59': -2.3885846, ' 63': -2.4671614, ' 61': -2.3276048}
{' 55': -0.6401092, ' 54': -2.3110363, ' 53': -2.000497, ' 56': -3.3569603, ' 57': -3.485571}
{' 30': -0.67129785, ' 29': -0.7183235, ' 31': -7.0507526, '30': -8.478451, '29': -8.61852}
{' 30': -1.0381308, ' 29': -1.2231131, ' 31': -1.4136419, ' 33': -2.7559881, ' 32': -4.30816}
{' 30': -5.8296432, ' 35': -4.000447, ' 32': -3.0360782, ' 33': -0.48745033, ' 34': -1.1572349}
{' 30': -1.2806815, ' 31': -0.8242893, ' 32': -2.1313133, ' 33': -1.9593829, ' 34': -4.3337708}
{' 35': -1.5779127, ' 32': -3.209487, ' 36': -2.479787, ' 33': -1.2551131, ' 34': -1.1574491}
{' 30': -1.0950896, ' 28': -1.2076231, ' 32': -1.572621, ' 36': -3.2484882, ' 26': -3.3845792}
{' 30': -1.9932201, ' 28': -1.3302697, ' 26': -2.021407, ' 27': -1.9217309, ' 29': -1.844737}
{' 36': -1.8630251, ' 33': -1.9969057, ' 34': -2.0638387, ' 38': -2.2962565, ' 39': -2.3948}
{' 27': -2.2308438, ' 29': -1.179952, ' 31': -1.2805246, ' 35': -2.7031112, ' 33': -1.7450347}
{' 35': -2.6157506, ' 33': -2.217725, ' 34': -2.1280127, ' 42': -2.2862005, ' 44': -2.574029}
{' 40': -0.33128896, ' 38': -3.7219138, ' 36': -3.2423224, ' 42': -2.2457614, ' 44': -2.8279836}
{' 45': -1.7997948, ' 39': -2.2310102, ' 42': -2.5496347, ' 43': -1.5398499, ' 41': -1.7166439}
{' 39': -1.2717072, ' 42': -1.4726217, ' 35': -1.9468914, ' 37': -2.6645677, ' 33': -2.7405908}
{' 42': -1.6002624, ' 45': -1.9274279, ' 44': -1.9644858, ' 43': -2.2767074, ' 46': -2.4206197}
{' 45': -2.4461877, ' 39': -0.8350809, ' 43': -1.7052611, ' 41': -2.8839319, ' 46': -2.7257233}
{' 40': -2.1485274, ' 45': -1.78052, ' 48': -2.2461572, ' 42': -2.3481965, ' 44': -1.9952053}
{' 50': -3.4442327, ' 40': -2.2682884, ' 45': -0.567977, ' 42': -2.5321934, ' 43': -2.969184}
{' 45': -0.79146045, ' 49': -2.3026679, ' 43': -2.5719914, ' 47': -2.219542, ' 51': -3.10531}
{' 45': -0.8438338, ' 39': -3.650898, ' 49': -1.3472136, ' 43': -2.2137887, ' 47': -2.9293191}
{' 45': -2.709878, ' 49': -0.99838823, ' 47': -2.3391972, ' 51': -2.5704918, ' 53': -2.3669777}
{' 45': -1.8487828, ' 48': -2.3198664, ' 49': -1.9399445, ' 43': -2.469557, ' 47': -2.4132378}
{' 45': -2.2181613, ' 49': -1.5556151, ' 55': -2.2605827, ' 51': -2.3314369, ' 53': -2.2985446}
{' 50': -2.7996135, ' 45': -1.6389176, ' 49': -0.6083925, ' 41': -2.8493936, ' 51': -2.932781}
{' 45': -0.61982596, ' 43': -1.8566425, ' 41': -2.0914006, ' 49': -3.4959683, ' 39': -3.607675}
{' 50': -1.8062088, ' 49': -2.3879645, ' 55': -2.2556117, ' 51': -2.2972472, ' 53': -2.5049803}
{' 50': -1.7463424, ' 55': -1.6357714, ' 54': -1.8879879, ' 56': -1.9111563, ' 58': -2.848431}
{' 50': -0.10794513, ' 40': -3.0165162, ' 45': -3.8356936, ' 60': -4.4925895, ' 55': -4.8368735}
{' 55': -1.3975102, ' 49': -1.9196793, ' 53': -1.9597164, ' 51': -2.02247, ' 59': -2.4168804}
{' 50': -1.9929597, ' 45': -1.352476, ' 49': -2.01935, ' 55': -2.6854582, ' 51': -2.3995476}
{' 50': -0.84167665, ' 45': -3.5917623, ' 55': -1.1376055, ' 51': -2.3314667, ' 53': -3.5211344}
{' 60': -2.9956691, ' 55': -0.700635, ' 54': -2.420683, ' 56': -2.4228003, ' 58': -2.9210835}
{' 50': -0.9524551, ' 60': -2.289043, ' 55': -0.8115096, ' 65': -4.2209525, ' 51': -4.09884}
{' 50': -1.2331747, ' 51': -1.4137663, ' 55': -1.4605191, ' 53': -2.6953433, ' 49': -3.5718396}
{' 60': -3.2318892, ' 55': -1.9386401, ' 51': -3.1900141, ' 59': -0.94740045, ' 61': -1.6961455}
{' 50': -4.380414, ' 49': -3.2803211, ' 55': -1.7342454, ' 51': -0.42383596, ' 53': -2.5316126}
{' 60': -2.1577222, ' 54': -2.2082968, ' 56': -2.3382032, ' 62': -2.5310478, ' 61': -2.1142461}
{' 50': -1.7601008, ' 60': -2.3603718, ' 55': -1.1478944, ' 56': -2.8932376, ' 61': -2.5663657}
{' 55': -1.6641256, ' 65': -2.751077, ' 51': -2.722461, ' 63': -2.3642924, ' 61': -2.2727177}
{' 60': -1.6449157, ' 70': -2.9628, ' 55': -1.2711803, ' 63': -2.9505339, ' 61': -1.741769}
{' 55': -0.77751267, ' 63': -2.1412268, ' 53': -3.0239794, ' 61': -3.1095788, ' 59': -3.3645306}
{' 55': -0.60700643, ' 51': -2.815868, ' 53': -1.5221046, ' 57': -3.1757712, ' 59': -3.3539689}
{' 30': -0.032847337, ' 28': -6.0187297, ' 29': -4.5882916, ' 31': -4.5955515, ' 33': -5.4564004}
{' 30': -0.087220594, ' 40': -3.715318, ' 31': -4.073512, ' 35': -4.893106, ' 33': -4.209086}
{' 33': -0.67912024, ' 35': -1.7093976, ' 30': -2.124612, ' 32': -2.3011236, ' 34': -3.0782309}
{' 31': -2.7974868, ' 35': -1.6128938, ' 33': -0.55260056, ' 39': -3.4178445, ' 37': -2.9165514}
{' 31': -4.1125774, ' 35': -0.88252074, ' 33': -0.69559866, ' 34': -3.8720858, ' 37': -3.7757857}
{' 33': -1.4204115, ' 30': -1.5182984, ' 32': -2.2752144, ' 31': -2.4890046, ' 34': -2.645249}
{' 33': -0.8919791, ' 34': -1.8627813, ' 35': -1.9801538, ' 32': -2.0515134, ' 30': -2.954911}
{' 35': -1.9705001, ' 33': -2.1258917, ' 39': -1.3671561, ' 37': -1.6643591, ' 41': -2.147996}
{' 30': -1.7332662, ' 35': -2.799412, ' 36': -2.095998, ' 33': -1.4325726, ' 34': -2.2751343}
{' 30': -1.5718062, ' 35': -2.8635306, ' 36': -1.6965717, ' 33': -1.594067, ' 34': -2.1567843}
{' 35': -2.066218, ' 39': -1.8562838, ' 37': -2.399165, ' 42': -1.5944469, ' 43': -2.1022785}
{' 40': -2.0798259, ' 45': -1.7772708, ' 39': -1.9865966, ' 43': -1.7997909, ' 41': -2.2960525}
{' 35': -2.5525787, ' 39': -1.4533508, ' 42': -2.6193547, ' 43': -1.6348159, ' 41': -2.1077087}
{' 45': -2.068605, ' 39': -1.5788132, ' 43': -1.3225266, ' 41': -2.0963683, ' 47': -2.9123247}
{' 39': -0.97043973, ' 42': -2.9684408, ' 43': -1.9334562, ' 41': -1.9175395, ' 52': -2.996661}
{' 45': -0.9136613, ' 49': -1.9387926, ' 43': -1.9457085, ' 47': -2.059871, ' 51': -3.0505385}
{' 45': -2.1079195, ' 42': -1.8152274, ' 44': -2.3448675, ' 46': -2.3319814, ' 52': -2.1524158}
{' 45': -1.342954, ' 49': -0.6900745, ' 55': -2.7441266, ' 47': -3.60098, ' 51': -2.7696414}
{' 50': -2.6533175, ' 49': -2.3306873, ' 54': -2.2928617, ' 53': -2.5641754, ' 56': -2.6163652}
{' 40': -3.0181067, ' 48': -1.5992539, ' 42': -2.3504546, ' 44': -1.6602671, ' 46': -1.4201787}
{' 45': -0.96631366, ' 49': -2.2448418, ' 43': -1.6960577, ' 47': -2.190038, ' 51': -2.9124463}
{' 48': -1.4031234, ' 45': -1.8097072, ' 50': -2.250156, ' 49': -2.2818592, ' 40': -2.6582782}
{' 48': -1.2921014, ' 49': -2.796569, ' 44': -2.4692788, ' 52': -2.8875601, ' 56': -1.7072185}
{' 45': -0.56051356, ' 49': -3.4070177, ' 43': -1.7051191, ' 41': -2.5119963, ' 47': -3.1922119}
{' 50': -2.912789, ' 45': -1.5772905, ' 49': -0.9094076, ' 47': -2.976861, ' 51': -2.485217}
{' 45': -3.589124, ' 49': -0.117063, ' 55': -4.321401, ' 51': -5.247073, ' 59': -3.3192782}
{' 50': -2.1318598, ' 45': -1.3641711, ' 49': -0.9720754, ' 55': -3.2057562, ' 51': -2.3526907}
{' 53': -0.7534904, ' 55': -1.9777087, ' 51': -2.586913, ' 50': -2.9258041, ' 56': -3.3992453}
{' 50': -2.5940166, ' 46': -2.831035, ' 52': -3.192201, ' 51': -0.5310188, ' 56': -2.1383834}
{' 50': -0.12295012, ' 45': -4.49694, ' 49': -5.5092206, ' 55': -2.6890569, ' 51': -4.0845942}
{' 50': -3.068124, ' 55': -3.8235838, ' 51': -0.34934372, ' 56': -1.8440698, ' 61': -3.5541873}
{' 50': -2.8492796, ' 55': -0.58494616, ' 51': -2.5642734, ' 54': -2.0923867, ' 53': -2.0480425}
{' 45': -2.3003988, ' 43': -2.169032, ' 55': -2.3421335, ' 41': -2.1313753, ' 51': -1.5684997}
{' 55': -2.1521144, ' 51': -1.8975978, ' 56': -2.0788207, ' 59': -3.1796737, ' 61': -1.1981081}
{' 60': -1.0663376, ' 50': -1.3227652, ' 55': -2.2438526, ' 51': -2.8085594, ' 61': -3.053209}
{' 50': -1.6948329, ' 60': -2.539299, ' 55': -1.1571075, ' 51': -2.1984694, ' 61': -2.7158165}
{' 55': -1.4462224, ' 54': -2.764251, ' 53': -2.941059, ' 63': -2.7055933, ' 61': -2.2827551}
{' 60': -2.61142, ' 55': -2.114897, ' 54': -2.7218695, ' 59': -2.3378077, ' 61': -2.451422}
{' 60': -2.235854, ' 70': -0.9222879, ' 65': -2.8495727, ' 63': -3.322955, ' 61': -3.021258}
{' 65': -1.8927683, ' 61': -2.248565, ' 63': -2.4002707, ' 55': -2.4808886, ' 69': -2.9763415}
{' 55': -2.2600179, ' 65': -2.6920066, ' 53': -2.3963017, ' 63': -1.6010718, ' 61': -1.8701215}
{' 29': -0.09602516, ' 30': -2.5772758, ' 31': -4.6496997, ' 33': -6.0733056, ' 35': -6.4099107}
{' 30': -1.1161325, ' 33': -1.425226, ' 35': -1.7197359, ' 31': -2.4919143, ' 32': -2.5506456}
{' 33': -1.1163561, ' 31': -1.5437242, ' 30': -1.7658674, ' 29': -2.0122797, ' 35': -3.2733173}
{' 30': -1.1436433, ' 35': -2.8974235, ' 36': -2.6314626, ' 33': -0.79705507, ' 34': -3.6854331}
{' 30': -2.19401, ' 35': -2.4096873, ' 33': -0.78961986, ' 34': -2.4667, ' 44': -2.681286}
{' 33': -1.2390105, ' 36': -1.6025052, ' 34': -1.6364065, ' 35': -1.9358355, ' 32': -2.7410417}
{' 30': -0.834325, ' 25': -5.6536107, ' 24': -1.2368692, ' 28': -1.9617455, ' 26': -2.095094}
{' 29': -1.3637882, ' 31': -2.3002334, ' 35': -2.0308318, ' 33': -1.1043029, ' 37': -3.006969}
{' 39': -1.7890782, ' 37': -2.0266693, ' 42': -1.8258196, ' 43': -2.4137025, ' 41': -2.2826467}
{' 35': -1.7985268, ' 33': -1.647892, ' 39': -1.3561726, ' 37': -1.6904507, ' 41': -3.3712053}
{' 44': -1.1902037, ' 34': -1.7729197, ' 42': -2.0520344, ' 36': -2.3124135, ' 32': -2.960744}
{' 45': -1.8504403, ' 42': -2.2278302, ' 44': -2.4287388, ' 43': -1.0710498, ' 41': -2.2098496}
{' 35': -2.488296, ' 39': -2.5312648, ' 37': -2.5117793, ' 43': -1.5170836, ' 41': -1.041925}
{' 42': -1.0040376, ' 56': -1.8863943, ' 44': -2.1827905, ' 45': -2.2330053, ' 48': -2.746868}
{' 48': -1.9035611, ' 42': -2.1704488, ' 44': -3.2863052, ' 52': -3.6399293, ' 56': -0.41895348}
{' 44': -1.0684544, ' 42': -1.2789667, ' 46': -2.2139223, ' 40': -2.5141323, ' 48': -2.8390415}
{' 45': -1.6921281, ' 49': -2.1634629, ' 43': -2.0408049, ' 41': -3.0433853, ' 47': -1.2095499}
{' 45': -2.1900558, ' 48': -0.7775804, ' 42': -2.5009117, ' 44': -2.5355902, ' 43': -2.7791674}
{' 45': -1.3096831, ' 39': -3.1251326, ' 43': -1.0892338, ' 41': -2.488104, ' 47': -2.32457}
{' 45': -1.3231188, ' 49': -1.5972447, ' 43': -2.0993924, ' 41': -3.131289, ' 47': -1.6372551}
{' 45': -1.0087022, ' 49': -1.4168786, ' 43': -2.3869026, ' 47': -2.372052, ' 51': -2.7649143}
{' 45': -1.2068169, ' 48': -2.1532528, ' 49': -1.7874424, ' 44': -2.515772, ' 47': -2.4407685}
{' 50': -1.3281238, ' 48': -1.8435599, ' 49': -2.3849647, ' 56': -2.6357, ' 45': -2.692525}
{' 45': -1.3672273, ' 49': -2.6568182, ' 43': -1.19709, ' 41': -1.4988288, ' 47': -2.7791934}
{' 50': -2.3145852, ' 45': -0.9531255, ' 44': -2.8905168, ' 43': -2.6933074, ' 46': -2.8199189}
{' 45': -2.6312642, ' 49': -0.7723528, ' 55': -2.4142425, ' 53': -2.0292802, ' 59': -2.4917417}
{' 50': -1.4126896, ' 45': -1.0095179, ' 49': -1.2068827, ' 41': -4.3796406, ' 51': -2.9318967}
{' 50': -1.4892088, ' 45': -1.5699928, ' 48': -3.4754539, ' 55': -2.9192064, ' 54': -0.936301}
{' 50': -1.5476437, ' 49': -2.121899, ' 55': -1.9420778, ' 51': -1.3744069, ' 53': -2.8280528}
{' 50': -2.4830034, ' 49': -0.7862223, ' 55': -2.3937566, ' 54': -1.8157481, ' 59': -2.1287706}
{' 55': -1.1507225, ' 49': -1.5537966, ' 51': -1.5615748, ' 50': -2.4327717, ' 53': -2.6183946}
{' 55': -1.7828866, ' 50': -1.8653002, ' 60': -2.1577768, ' 58': -2.355405, ' 53': -2.4126596}
{' 60': -2.5999808, ' 55': -1.289081, ' 65': -3.1014836, ' 51': -2.098329, ' 61': -1.6070055}
{' 60': -1.5980836, ' 55': -2.338916, ' 51': -2.2147894, ' 56': -1.5161229, ' 61': -2.080779}
{' 54': -1.0161196, ' 50': -2.062494, ' 55': -2.1330593, ' 60': -2.4136856, ' 56': -2.7563255}
{' 60': -1.8483367, ' 55': -1.2763659, ' 54': -2.2988858, ' 63': -2.0638366, ' 61': -2.6307645}
{' 55': -2.0919394, ' 51': -1.7104449, ' 53': -3.5297427, ' 56': -1.6080726, ' 61': -1.2454982}
{' 55': -0.6841422, ' 61': -2.2681093, ' 51': -2.6017714, ' 53': -2.7949457, ' 59': -3.2226715}
{' 70': -2.2008202, ' 64': -2.647611, ' 66': -2.577675, ' 62': -2.3784404, ' 61': -2.3610861}
{' 70': -2.460022, ' 60': -2.5029414, ' 65': -2.5251818, ' 64': -2.6488955, ' 63': -2.6606371}
{' 61': -2.121862, ' 65': -2.2601743, ' 55': -2.2905793, ' 63': -2.4948058, ' 59': -2.5888114}
