{' 30': -1.0943892, ' 25': -1.7470438, ' 28': -2.7338154, ' 32': -3.155139, ' 33': -2.7934296}
{' 49': -2.079038, ' 55': -2.3771472, ' 47': -2.3112445, ' 51': -2.562441, ' 59': -2.5857358}
{' 55': -1.8055973, ' 51': -2.0967486, ' 53': -2.5739768, ' 56': -2.7549412, ' 57': -2.703335}
{' 60': -2.20431, ' 55': -2.320269, ' 51': -2.4090264, ' 45': -2.7913668, ' 57': -2.831465}
{' 55': -1.7091665, ' 51': -1.9477024, ' 54': -2.6461468, ' 53': -2.0088606, ' 56': -2.3218784}
{' 65': -1.4935207, ' 63': -3.1011286, ' 62': -3.0727537, ' 67': -3.4843404, ' 61': -0.7104226}
{' 60': -1.355751, ' 70': -2.2570972, ' 64': -2.7813222, ' 65': -1.6078757, ' 66': -2.893385}
{' 55': -2.750841, ' 65': -3.0218465, ' 57': -2.9190662, ' 59': -2.9615073, ' 67': -3.0537715}
{' 70': -2.9343638, ' 63': -3.0102422, ' 69': -2.9142518, ' 73': -2.70316, ' 71': -1.5159461}
{' 65': -0.5921489, ' 67': -2.1153498, ' 61': -2.3212159, ' 69': -2.2543747, ' 71': -3.165719}
{' 64': -1.7818385, ' 68': -2.145036, ' 66': -2.1968672, ' 67': -2.5604289, ' 65': -2.694504}
{' 70': -1.1948543, ' 71': -2.053392, ' 69': -2.49585, ' 73': -2.6704497, ' 68': -2.754724}
{' 70': -3.00034, ' 67': -3.1634042, ' 69': -2.0791538, ' 73': -1.3546741, ' 71': -0.8819415}
{' 85': -0.9081827, ' 80': -1.6149983, ' 90': -2.0923018, ' 75': -3.0007017, ' 70': -3.0863426}
{' 70': -2.3245723, ' 75': -2.143273, ' 72': -1.8598306, ' 76': -2.9641032, ' 71': -2.4358718}
{' 20': -2.1122665, ' 11': -1.7627019, ' 30': -2.4661112, ' 21': -1.69005, ' 22': -1.3167361}
{' 33': -1.4394283, ' 34': -2.508154, ' 30': -2.5260038, ' 35': -2.598319, ' 31': -2.7442207}
{' 30': -1.498692, ' 27': -2.8296256, ' 31': -2.242871, ' 32': -2.331436, ' 33': -1.534514}
{' 30': -2.5999117, ' 36': -0.47456095, ' 33': -2.2981157, ' 34': -3.6596425, ' 42': -3.3975153}
{' 30': -1.6562945, ' 25': -2.2472599, ' 28': -2.684261, ' 27': -2.209521, ' 33': -2.1135604}
{' 33': -2.0614831, ' 36': -2.3061874, ' 37': -2.404679, ' 35': -2.4585378, ' 43': -2.6178215}
{' 33': -2.104248, ' 37': -2.3451383, ' 39': -2.398092, ' 35': -2.4581926, ' 43': -2.549075}
{' 35': -2.804906, ' 39': -2.2100592, ' 37': -1.995673, ' 43': -1.902009, ' 41': -2.650199}
{' 45': -0.9391548, ' 48': -1.997758, ' 42': -2.3687963, ' 51': -2.3822072, ' 54': -2.4518616}
{' 43': -1.9872168, ' 45': -2.1685772, ' 39': -2.3279788, ' 47': -2.4372568, ' 51': -2.53827}
{' 43': -1.6129081, ' 45': -2.1459796, ' 42': -2.7214983, ' 47': -2.9048975, ' 44': -3.0462177}
{' 45': -2.097962, ' 43': -1.9284804, ' 55': -2.5656104, ' 47': -2.4371321, ' 51': -2.1360247}
{' 54': -2.406595, ' 51': -2.427282, ' 55': -2.489021, ' 53': -2.499499, ' 49': -2.7338045}
{' 40': -2.6270227, ' 45': -2.8193414, ' 36': -2.582614, ' 48': -2.1966991, ' 42': -1.2019044}
{' 45': -2.7901084, ' 48': -1.1394491, ' 44': -2.6240919, ' 51': -2.9626732, ' 56': -2.4480398}
{' 45': -1.3576446, ' 40': -2.3855891, ' 48': -2.4615645, ' 43': -2.6045938, ' 50': -2.721871}
{' 48': -2.124205, ' 52': -2.512179, ' 54': -2.2454438, ' 56': -2.1990333, ' 58': -2.7570164}
{' 48': -1.8294418, ' 45': -2.0030868, ' 51': -2.8323812, ' 54': -2.9196794, ' 57': -2.9498289}
{' 56': -2.1411524, ' 50': -2.3564043, ' 55': -2.6986418, ' 64': -2.7207966, ' 54': -2.7480316}
{' 65': -2.1887026, ' 57': -2.0045433, ' 59': -2.3340976, ' 67': -2.4855995, ' 61': -2.3613558}
{' 61': -2.439372, ' 64': -2.6477404, ' 57': -2.6524515, ' 65': -2.678485, ' 63': -2.714281}
{' 50': -0.9334366, ' 45': -1.9022323, ' 55': -2.1029923, ' 51': -3.1522303, ' 54': -2.9682846}
{' 55': -2.2095735, ' 53': -2.537996, ' 57': -2.5810745, ' 50': -2.6938903, ' 51': -2.7862442}
{' 60': -1.1514581, ' 70': -1.4436581, ' 65': -2.8281198, ' 66': -2.9653592, ' 68': -2.9301274}
{' 50': -2.052948, ' 45': -3.1273136, ' 55': -1.7808459, ' 51': -1.3167648, ' 53': -2.6160443}
{' 50': -2.6067662, ' 60': -2.4006925, ' 55': -1.7028842, ' 51': -2.3034263, ' 56': -2.7900364}
{' 50': -2.5415337, ' 60': -2.549946, ' 55': -1.2601731, ' 51': -1.1538842, ' 61': -2.3322842}
{' 50': -2.2115564, ' 49': -2.972955, ' 55': -2.3867924, ' 51': -1.5341243, ' 59': -2.674262}
{' 50': -0.96927863, ' 40': -2.0556529, ' 45': -1.3031409, ' 55': -2.7358649, ' 51': -3.4194624}
{' 55': -2.0989418, ' 51': -2.0544202, ' 53': -1.5014552, ' 59': -1.9005373, ' 61': -2.248602}
{' 60': -3.2103562, ' 70': -2.9367206, ' 55': -1.632754, ' 65': -1.3279473, ' 67': -3.3234305}
{' 56': -2.1119106, ' 51': -2.2436025, ' 55': -2.3436918, ' 53': -2.5568628, ' 48': -2.7024155}
{' 70': -2.3865442, ' 65': -2.347455, ' 66': -2.3383904, ' 67': -2.2583694, ' 69': -2.2606373}
{' 65': -1.752388, ' 63': -2.1919155, ' 55': -2.4342587, ' 57': -2.696174, ' 61': -2.7083855}
{' 62': -2.5287437, ' 61': -2.7026358, ' 63': -2.772274, ' 59': -2.8356311, ' 65': -3.0814788}
{' 71': -2.4553027, ' 79': -2.582132, ' 73': -2.6088595, ' 77': -2.6383197, ' 75': -2.7181487}
{' 70': -1.1867421, ' 75': -2.3255825, ' 65': -2.11578, ' 69': -2.837823, ' 71': -2.5854247}
{' 67': -2.0878263, ' 71': -2.1563609, ' 70': -2.3057787, ' 69': -2.3937163, ' 65': -2.4082472}
{' 70': -0.81816036, ' 72': -2.2596564, ' 68': -3.6416466, ' 73': -1.711593, ' 71': -1.597419}
{' 80': -3.3777604, ' 75': -3.3108027, ' 85': -1.3872688, ' 84': -2.0868976, ' 83': -2.941462}
{' 75': -2.8751826, ' 72': -2.4211617, ' 73': -0.93482196, ' 74': -2.3773336, ' 71': -1.9653949}
{'30': -7.1267624, ' 30': -0.0046415967, ' 31': -8.380449, ' 35': -8.376609, ' 33': -6.0426974}
{' 25': -1.4328423, ' 22': -1.6284523, ' 30': -1.8713331, ' 21': -2.5185893, ' 24': -2.5767174}
{' 33': -1.5829775, ' 31': -1.6480392, ' 25': -1.765259, ' 29': -2.0267012, ' 21': -2.2679274}
{' 27': -2.662836, ' 29': -2.1828845, ' 31': -2.1993067, ' 35': -1.8813878, ' 33': -1.0742532}
{' 39': -2.729489, ' 37': -2.6942909, ' 42': -2.682018, ' 43': -2.3032758, ' 41': -2.7085502}
{' 30': -2.3230062, ' 35': -2.9116292, ' 32': -2.8615077, ' 36': -2.485045, ' 33': -1.4951329}
{' 35': -1.630713, ' 43': -2.0250516, ' 37': -2.2427375, ' 33': -2.2427487, ' 39': -2.3286808}
{' 35': -2.2728326, ' 39': -1.7794873, ' 37': -2.0537717, ' 43': -1.9690205, ' 41': -1.4629741}
{' 40': -2.519764, ' 39': -1.0914193, ' 37': -2.687031, ' 43': -2.0018446, ' 41': -2.3701289}
{' 45': -1.6070329, ' 42': -1.9884741, ' 36': -2.1898518, ' 39': -2.2995214, ' 33': -2.4006665}
{' 45': -1.8653674, ' 51': -2.113689, ' 43': -2.1398253, ' 47': -2.4282126, ' 49': -2.816567}
{' 45': -1.1390721, ' 48': -2.3291612, ' 39': -2.2264247, ' 42': -2.092489, ' 43': -2.9278567}
{' 36': -2.1395485, ' 33': -2.2172852, ' 42': -2.367574, ' 39': -2.579941, ' 43': -2.8420594}
{' 45': -1.9407018, ' 43': -2.14144, ' 42': -2.155129, ' 48': -2.9303346, ' 39': -3.025559}
{' 45': -2.368726, ' 48': -2.823395, ' 43': -2.5046704, ' 47': -2.6627572, ' 51': -2.252084}
{' 50': -2.978788, ' 40': -2.0554845, ' 45': -1.5677688, ' 48': -2.960648, ' 42': -2.8083625}
{' 51': -2.0243926, ' 45': -2.2781339, ' 57': -2.4194684, ' 49': -2.493672, ' 59': -2.733934}
{' 45': -0.8266119, ' 48': -3.0219615, ' 39': -3.181397, ' 43': -2.6406834, ' 51': -2.812072}
{' 45': -1.6332241, ' 43': -2.1123405, ' 41': -2.2188296, ' 48': -2.8872542, ' 44': -3.098493}
{' 48': -2.5088985, ' 50': -2.59457, ' 64': -2.624826, ' 56': -2.7005725, ' 55': -2.7799118}
{' 45': -1.3720285, ' 39': -3.1303415, ' 43': -1.3653642, ' 41': -1.9173069, ' 47': -2.1822872}
{' 45': -1.5630984, ' 50': -2.258596, ' 43': -2.4133677, ' 49': -2.629957, ' 47': -2.753517}
{' 45': -1.6803354, ' 50': -1.9444879, ' 51': -2.06951, ' 55': -2.3525965, ' 47': -2.8327765}
{' 45': -0.9892931, ' 43': -2.0049028, ' 47': -2.7261438, ' 44': -2.85355, ' 46': -3.1558406}
{' 60': -2.4081013, ' 45': -1.2226119, ' 48': -2.3560164, ' 51': -1.915525, ' 54': -2.6579432}
{' 45': -1.3431802, ' 51': -1.543242, ' 55': -2.3242977, ' 50': -2.6198967, ' 49': -2.633884}
{' 51': -1.5037421, ' 55': -1.923788, ' 61': -2.4953706, ' 53': -2.5003698, ' 45': -2.858292}
{' 50': -1.9648713, ' 45': -2.0021057, ' 55': -2.2787132, ' 46': -2.9308205, ' 51': -1.6541357}
{' 50': -3.4157705, ' 55': -2.339469, ' 51': -0.7058228, ' 61': -1.682187, ' 71': -3.3531082}
{' 65': -1.702288, ' 70': -2.2491317, ' 66': -2.4287448, ' 64': -2.6077275, ' 63': -2.6501431}
{' 61': -1.6348953, ' 60': -1.8762647, ' 55': -2.34279, ' 59': -2.6222088, ' 62': -2.7473633}
{' 50': -3.7416387, ' 60': -3.311684, ' 55': -0.16894014, ' 65': -3.1670158, ' 51': -4.3096786}
{' 60': -2.2063394, ' 55': -2.5802913, ' 61': -2.8074944, ' 66': -2.8144524, ' 56': -2.8353658}
{' 67': -1.9808208, ' 69': -2.0381444, ' 65': -2.1283162, ' 71': -2.2123454, ' 66': -2.3743813}
{' 69': -1.3339471, ' 74': -2.2260787, ' 71': -2.5618124, ' 70': -2.7043715, ' 64': -2.7814589}
{' 81': -2.032545, ' 80': -2.3435526, ' 68': -2.569177, ' 79': -2.5798445, ' 77': -2.908083}
{' 70': -2.007507, ' 75': -2.3640857, ' 72': -1.7638451, ' 76': -1.8766781, ' 71': -2.488274}
{' 66': -0.53725255, ' 68': -2.1999934, ' 62': -2.2132053, ' 64': -2.2677634, ' 70': -3.201971}
{' 71': -0.5472954, ' 70': -1.909024, ' 73': -2.134566, ' 72': -2.5474708, ' 69': -3.082486}
{' 69': -1.985529, ' 65': -2.1972198, ' 75': -2.3333607, ' 63': -2.355527, ' 70': -2.3705835}
{' 75': -2.444104, ' 72': -1.5176665, ' 66': -2.1159885, ' 69': -2.1287887, ' 71': -2.4387672}
{' 30': -2.3228447, ' 25': -0.9435856, ' 23': -2.7910862, ' 21': -2.0855894, ' 22': -2.3039982}
{' 30': -1.9093163, ' 40': -2.6385996, ' 35': -2.4264443, ' 32': -2.7386343, ' 33': -1.8187153}
{' 30': -0.22015063, ' 25': -3.276133, ' 24': -3.1760433, ' 28': -4.158957, ' 36': -4.0297656}
{' 30': -2.367244, ' 25': -1.9472926, ' 24': -1.7483684, ' 27': -2.6423256, ' 33': -2.6371987}
{' 35': -2.5677075, ' 45': -2.4717517, ' 36': -2.7075782, ' 42': -2.6801333, ' 43': -2.7516026}
{' 33': -1.1025144, ' 36': -2.3022232, ' 37': -2.3202403, ' 39': -2.502243, ' 35': -2.5436661}
{' 33': -1.8834255, ' 39': -2.1836174, ' 37': -1.4997853, ' 43': -2.0640056, ' 41': -1.9370716}
{' 43': -1.9203413, ' 45': -2.2318227, ' 41': -2.2403905, ' 37': -2.346256, ' 39': -2.465494}
{' 45': -1.977071, ' 43': -1.8304056, ' 41': -2.8358262, ' 47': -2.1043239, ' 51': -2.1094334}
{' 45': -1.8687313, ' 44': -2.2873964, ' 43': -2.0033672, ' 47': -2.5817518, ' 46': -2.9581213}
{' 45': -1.5721043, ' 43': -1.9283437, ' 51': -2.2523649, ' 55': -2.7147167, ' 47': -2.855215}
{' 45': -2.2608168, ' 49': -2.3936303, ' 43': -2.4224694, ' 47': -2.279362, ' 51': -2.3411715}
{' 45': -1.523198, ' 39': -2.872182, ' 42': -2.5422688, ' 43': -2.5416794, ' 51': -2.7249343}
{' 51': -2.1910775, ' 48': -2.5402195, ' 55': -2.5536501, ' 45': -2.573667, ' 50': -2.7210362}
{' 45': -1.8819387, ' 49': -2.726444, ' 43': -1.887983, ' 41': -2.2491739, ' 51': -2.5961092}
{' 45': -2.2858844, ' 55': -2.07976, ' 51': -2.1578975, ' 54': -2.6801934, ' 57': -2.721336}
{' 45': -2.3546383, ' 48': -2.3991177, ' 55': -2.638344, ' 51': -2.4873421, ' 54': -2.4750865}
{' 48': -2.2124853, ' 64': -2.3523219, ' 51': -2.514396, ' 56': -2.4356148, ' 57': -2.7651567}
{' 56': -1.0281718, ' 48': -1.3646663, ' 64': -2.5156195, ' 60': -2.5439703, ' 54': -2.6266196}
{' 55': -2.3042316, ' 59': -2.36967, ' 53': -2.4043875, ' 57': -2.5459805, ' 56': -2.7025642}
{' 55': -2.3993957, ' 57': -2.4424446, ' 61': -2.5040824, ' 59': -2.5628536, ' 63': -2.6720815}
{' 40': -3.688251, ' 45': -3.171947, ' 48': -0.22480296, ' 49': -4.1585455, ' 44': -3.8691444}
{' 60': -1.6180383, ' 50': -1.9012815, ' 70': -2.3553295, ' 55': -2.7408648, ' 56': -3.0434408}
{' 50': -2.5001338, ' 45': -2.1683104, ' 48': -2.8589365, ' 44': -2.4500315, ' 43': -2.6756384}
{' 50': -2.6012568, ' 55': -1.780457, ' 51': -2.140061, ' 53': -2.09413, ' 57': -2.530807}
{' 55': -1.8362722, ' 51': -2.3982153, ' 57': -2.2059355, ' 59': -1.8650506, ' 61': -2.293233}
{' 55': -2.4067457, ' 51': -2.3012204, ' 53': -2.3962932, ' 59': -2.5537868, ' 61': -2.0437598}
{' 50': -1.9943242, ' 55': -2.2620902, ' 52': -2.9756541, ' 51': -2.1942449, ' 53': -2.41398}
{' 60': -1.5326098, ' 55': -1.7760087, ' 59': -2.238881, ' 50': -2.4314349, ' 65': -3.013708}
{' 60': -1.9842851, ' 55': -2.4362772, ' 59': -2.701864, ' 63': -2.2604167, ' 61': -2.4141653}
{' 70': -2.584554, ' 64': -2.388833, ' 66': -2.1779652, ' 68': -1.9062711, ' 67': -2.424636}
{' 60': -1.6263481, ' 63': -2.4701803, ' 59': -2.491897, ' 66': -2.5527475, ' 57': -2.6873336}
{' 70': -2.427197, ' 75': -2.5610354, ' 72': -2.547479, ' 63': -2.3422723, ' 71': -1.9670641}
{' 64': -2.3008263, ' 65': -1.8967657, ' 66': -2.3388414, ' 63': -1.6004934, ' 67': -2.3603334}
{' 70': -1.1242007, ' 71': -2.3335228, ' 69': -2.3482025, ' 72': -2.990059, ' 73': -3.121829}
{' 80': -2.5268266, ' 72': -2.5771348, ' 77': -2.7413728, ' 78': -2.0335298, ' 79': -2.440972}
{' 75': -2.6068423, ' 65': -2.7044604, ' 63': -2.914193, ' 73': -2.7960472, ' 79': -2.7252238}
{' 75': -2.2042084, ' 77': -2.4161873, ' 76': -2.3704853, ' 73': -2.6704588, ' 74': -2.5796213}
{' 80': -1.5826613, ' 72': -2.2937553, ' 76': -2.104054, ' 78': -2.3903098, ' 74': -2.4394863}
{' 70': -0.24294755, ' 68': -2.2749817, ' 69': -2.6891508, ' 67': -3.357648, ' 66': -5.5067835}
{' 75': -2.1868649, ' 77': -2.1718826, ' 76': -2.5467253, ' 78': -2.647729, ' 79': -1.9591494}
{' 28': -0.75743186, ' 30': -0.8778676, ' 29': -2.7945335, ' 31': -3.2493122, ' 33': -4.7762084}
{' 25': -2.6957996, ' 31': -2.61098, ' 35': -1.5336598, ' 36': -2.717918, ' 33': -1.4477869}
{' 30': -1.1741539, ' 25': -1.2741181, ' 24': -2.6665533, ' 23': -2.820093, ' 27': -3.0026803}
{' 25': -1.4301163, ' 27': -1.8309895, ' 29': -2.0916479, ' 28': -2.4164827, ' 30': -2.735214}
{' 30': -2.593184, ' 25': -2.4315565, ' 36': -2.353063, ' 33': -1.6839377, ' 34': -2.8388174}
{' 43': -1.9308037, ' 45': -2.4467118, ' 42': -2.5247102, ' 41': -2.6075995, ' 37': -2.897616}
{' 33': -1.6633492, ' 37': -1.7573987, ' 35': -1.8546734, ' 39': -2.2851524, ' 36': -2.8941946}
{' 45': -1.7363033, ' 33': -1.862669, ' 30': -2.4029055, ' 42': -2.452547, ' 35': -2.7228298}
{' 45': -2.4297967, ' 33': -2.2912133, ' 39': -1.8667777, ' 37': -2.0279849, ' 43': -2.0796492}
{' 45': -2.1974514, ' 48': -2.0863845, ' 43': -1.8397375, ' 41': -2.8404224, ' 47': -2.8227985}
{' 45': -1.992258, ' 39': -2.43204, ' 43': -1.9970281, ' 41': -2.4394522, ' 51': -2.3885918}
{' 43': -1.8938229, ' 45': -2.1051304, ' 51': -2.2569814, ' 47': -2.3680854, ' 55': -2.5683768}
{' 55': -1.807111, ' 51': -1.5600178, ' 54': -2.119056, ' 53': -2.7370522, ' 57': -2.1211636}
{' 50': -2.7552736, ' 48': -2.4461477, ' 46': -2.4866827, ' 51': -2.5187128, ' 56': -2.692683}
{' 45': -2.312715, ' 39': -2.2104838, ' 42': -2.7289908, ' 43': -1.934212, ' 41': -2.517321}
{' 50': -2.2404819, ' 48': -2.3560002, ' 46': -2.6896796, ' 54': -2.3029475, ' 56': -2.518102}
{' 45': -1.534263, ' 43': -2.1434176, ' 51': -2.4975083, ' 49': -2.5180352, ' 41': -2.7254822}
{' 40': -2.5150588, ' 45': -2.160663, ' 48': -2.3586123, ' 44': -2.399112, ' 43': -2.5803664}
{' 45': -2.5815072, ' 49': -2.0709033, ' 55': -2.437101, ' 47': -2.6223016, ' 53': -2.7816927}
{' 45': -1.3683549, ' 48': -2.4922342, ' 51': -1.8523741, ' 54': -2.2379885, ' 57': -2.9668674}
{' 60': -2.0872726, ' 64': -2.409419, ' 56': -1.3013668, ' 57': -2.749834, ' 63': -2.154135}
{' 45': -2.1655664, ' 48': -2.7041175, ' 49': -2.3838682, ' 43': -2.6014729, ' 47': -2.5322456}
{' 50': -2.4143186, ' 45': -2.2389998, ' 48': -2.4158218, ' 49': -2.679259, ' 51': -2.7844045}
{' 60': -1.304149, ' 55': -2.8588972, ' 65': -2.7158198, ' 63': -2.935548, ' 62': -2.928675}
{' 50': -2.667575, ' 60': -2.816871, ' 80': -2.1874526, ' 64': -2.8326159, ' 56': -2.4269316}
{' 55': -1.4801146, ' 54': -2.0691304, ' 50': -2.1042964, ' 60': -2.5359638, ' 51': -2.5918643}
{' 55': -1.8356134, ' 51': -2.5842316, ' 54': -2.6986687, ' 53': -2.5342305, ' 57': -2.577013}
{' 45': -1.030394, ' 50': -1.7419465, ' 55': -1.791406, ' 60': -1.9430269, ' 54': -3.727667}
{' 59': -1.4917687, ' 55': -2.0080974, ' 61': -2.206727, ' 57': -2.329477, ' 53': -2.6206758}
{' 65': -2.5566583, ' 59': -2.6888223, ' 61': -2.6221871, ' 69': -2.6022496, ' 73': -2.8306892}
{' 70': -3.0857549, ' 56': -2.778911, ' 66': -0.63168496, ' 62': -2.9047763, ' 68': -2.788281}
{' 76': -2.20343, ' 71': -2.6266305, ' 65': -2.781322, ' 68': -2.7857444, ' 66': -2.793761}
{' 60': -3.376372, ' 80': -2.5426755, ' 70': -1.2973372, ' 75': -1.4603429, ' 65': -1.5875288}
{' 55': -1.5666308, ' 51': -2.3732142, ' 53': -2.6684823, ' 57': -2.4399142, ' 59': -2.5104852}
{' 60': -0.66561073, ' 66': -2.2007089, ' 64': -2.6092534, ' 63': -2.7226663, ' 65': -3.1256163}
{' 69': -1.9022902, ' 65': -2.1656806, ' 67': -2.2584856, ' 68': -2.2808444, ' 70': -2.3267705}
{' 68': -1.253658, ' 70': -2.2023237, ' 64': -2.6839006, ' 69': -2.7813067, ' 67': -2.8882241}
{' 75': -2.452254, ' 77': -2.574515, ' 73': -2.762162, ' 79': -2.2407405, ' 81': -1.8662546}
{' 73': -1.2927884, ' 75': -2.0243728, ' 76': -2.2610197, ' 81': -2.418084, ' 79': -2.64665}
{' 70': -2.2597034, ' 72': -2.5714958, ' 73': -1.950423, ' 74': -3.5923698, ' 71': -0.5093563}
{' 79': -2.089842, ' 84': -2.3490765, ' 80': -2.498544, ' 77': -2.5371783, ' 85': -2.5504973}
