{'2': -2.1589043, '3': -1.6356862, '6': -2.4613793, '7': -1.3597938, '9': -2.3342488}
{'2': -2.2737434, '3': -1.6473585, '4': -2.4883678, '5': -2.5234153, '7': -1.1994541}
{'2': -2.2749267, '3': -1.6688304, '4': -2.4674928, '5': -2.4985883, '7': -1.155563}
{'2': -2.3135383, '3': -1.6208978, '4': -2.4621606, '5': -2.4783845, '7': -1.2095839}
{'7': -1.2354774, '3': -1.6487694, '2': -2.2454205, '9': -2.4780786, '4': -2.490688}
{'2': -2.255205, '3': -1.6559788, '4': -2.501251, '7': -1.2434251, '9': -2.46948}
{'7': -1.256425, '3': -1.6103336, '2': -2.2815716, '9': -2.479207, '4': -2.5163717}
{'2': -2.2371414, '3': -1.6577137, '4': -2.4953508, '7': -1.2699746, '9': -2.4741526}
{'2': -2.3345544, '3': -1.6613083, '4': -2.491186, '5': -2.5309086, '7': -1.1470222}
{'2': -2.273414, '3': -1.5768291, '4': -2.4928274, '5': -2.515302, '7': -1.2533771}
{'7': -1.2529862, '3': -1.6181843, '2': -2.272611, '9': -2.483968, '4': -2.5242817}
{'7': -1.2740065, '3': -1.6289012, '2': -2.2599552, '9': -2.4783714, '4': -2.5096347}
{'2': -2.2749848, '3': -1.554856, '4': -2.4540696, '5': -2.533038, '7': -1.2376639}
{'2': -2.288681, '3': -1.6102372, '4': -2.497822, '7': -1.2699128, '9': -2.4765341}
{'2': -2.2443624, '3': -1.6111703, '4': -2.506108, '7': -1.27937, '9': -2.5086331}
{'7': -1.2353592, '3': -1.6401252, '2': -2.2333126, '4': -2.4618359, '5': -2.5098705}
{'2': -2.1886249, '3': -1.627153, '4': -2.4619386, '5': -2.5486486, '7': -1.2379128}
{'7': -1.2930632, '3': -1.600606, '2': -2.2303495, '4': -2.4773111, '5': -2.5255976}
{'7': -1.1732007, '3': -1.7008307, '2': -2.1714287, '4': -2.4898207, '9': -2.571268}
{'7': -1.3341047, '3': -1.579325, '2': -2.1900826, '4': -2.4703352, '5': -2.4890006}
{'2': -2.0962012, '3': -1.6443522, '4': -2.386158, '5': -2.4451122, '7': -1.3022805}
{'2': -2.12557, '3': -1.6179274, '4': -2.4741457, '7': -1.3101462, '9': -2.5468006}
{'2': -2.187499, '3': -1.5843611, '4': -2.4817915, '5': -2.5104878, '7': -1.3143816}
{'2': -2.1683156, '3': -1.561712, '4': -2.4508417, '5': -2.4651163, '7': -1.3610857}
{'2': -2.2188728, '3': -1.6566991, '4': -2.4624777, '7': -1.3077229, '9': -2.368287}
{'7': -1.3767318, '3': -1.6669005, '2': -2.187109, '9': -2.3826675, '4': -2.481018}
{'7': -1.2358971, '3': -1.7839355, '2': -2.26095, '4': -2.404684, '5': -2.4324684}
{'7': -1.373801, '3': -1.6925875, '2': -2.2052925, '9': -2.3727825, '4': -2.4782474}
{'2': -2.1675646, '3': -1.6342356, '4': -2.4905264, '7': -1.4131224, '9': -2.3483431}
{'2': -2.2322953, '3': -1.7053121, '4': -2.487966, '7': -1.3697238, '9': -2.3281376}
{'2': -2.2023463, '3': -1.6950295, '7': -1.3829454, '8': -2.5115428, '9': -2.3514283}
{'2': -2.17702, '3': -1.6665316, '4': -2.4737997, '7': -1.3860446, '9': -2.417367}
{'2': -2.2083457, '3': -1.6043836, '4': -2.4942894, '7': -1.3309098, '9': -2.3882923}
{'2': -2.2251742, '3': -1.625229, '4': -2.4847758, '7': -1.37377, '9': -2.3886034}
{'2': -2.218729, '3': -1.647726, '4': -2.5060332, '7': -1.3418543, '9': -2.360102}
{'7': -1.4037498, '3': -1.6293777, '2': -2.1727738, '9': -2.4107802, '4': -2.5099988}
{'7': -1.3361145, '3': -1.6399056, '2': -2.2355437, '9': -2.435514, '4': -2.4551694}
{'7': -1.3851978, '3': -1.6635467, '2': -2.2193766, '9': -2.3179293, '4': -2.5004358}
{'2': -2.1957204, '3': -1.6530148, '4': -2.5096815, '7': -1.3870751, '9': -2.326578}
{'2': -2.1821933, '3': -1.6257644, '4': -2.4488025, '7': -1.4353193, '9': -2.38293}
{'7': -1.3607858, '3': -1.5797112, '2': -2.1918805, '9': -2.4124272, '4': -2.469808}
{'7': -1.3979932, '3': -1.5858823, '2': -2.1809196, '9': -2.4466136, '4': -2.4768794}
{'2': -2.1625333, '3': -1.6141076, '4': -2.5035958, '7': -1.4160371, '9': -2.381186}
{'7': -1.4007148, '3': -1.625513, '2': -2.2114048, '9': -2.3744888, '4': -2.4774492}
{'7': -1.3790691, '3': -1.5681026, '2': -2.206271, '4': -2.4383934, '9': -2.5108058}
{'7': -1.4032813, '3': -1.601329, '2': -2.2239697, '9': -2.3944428, '4': -2.4639027}
{'7': -1.4228928, '3': -1.6209424, '2': -2.174722, '9': -2.3508332, '4': -2.4998412}
{'7': -1.4185708, '3': -1.5755131, '2': -2.1928723, '9': -2.386743, '4': -2.4584649}
{'7': -1.0805837, '3': -1.7200396, '2': -2.2629588, '4': -2.4522977, '9': -2.4862845}
{'2': -2.285914, '3': -1.599007, '4': -2.4102387, '5': -2.5204241, '7': -1.2092098}
{'7': -1.187965, '3': -1.6248755, '2': -2.216579, '4': -2.4785457, '9': -2.5206523}
{'2': -2.2603974, '3': -1.6495767, '4': -2.4461539, '5': -2.515637, '7': -1.2074342}
{'2': -2.2132044, '3': -1.6274612, '4': -2.4224195, '7': -1.1717404, '9': -2.5269554}
{'2': -2.1646729, '3': -1.554365, '4': -2.4317436, '7': -1.3271828, '9': -2.487751}
{'2': -2.239346, '3': -1.6215253, '4': -2.4638886, '7': -1.2499566, '9': -2.4593966}
{'7': -1.2874717, '3': -1.6163481, '2': -2.193983, '4': -2.424757, '9': -2.5036755}
{'2': -2.127103, '3': -1.5954279, '4': -2.4574769, '7': -1.3464482, '9': -2.3944428}
{'2': -2.133431, '3': -1.610615, '4': -2.460211, '7': -1.3772604, '9': -2.3745787}
{'2': -2.2198324, '3': -1.6128014, '4': -2.4563932, '5': -2.5187044, '7': -1.2651224}
{'7': -1.3685418, '3': -1.5868149, '2': -2.1545792, '9': -2.4095917, '4': -2.452406}
{'2': -2.0952685, '3': -1.5998882, '4': -2.4930384, '7': -1.4286999, '9': -2.3512309}
{'2': -2.1797643, '3': -1.6100563, '4': -2.472365, '7': -1.4027809, '9': -2.3870587}
{'2': -2.1379232, '3': -1.6177872, '4': -2.5169477, '7': -1.4166229, '9': -2.3683765}
{'7': -1.4045917, '3': -1.5844986, '2': -2.1614926, '9': -2.4341233, '4': -2.4607193}
{'2': -2.1530347, '3': -1.5997337, '4': -2.4317057, '7': -1.2977375, '9': -2.4347632}
{'2': -2.1768074, '3': -1.6161289, '4': -2.448763, '7': -1.2961864, '9': -2.448391}
{'2': -2.1488767, '3': -1.6002278, '4': -2.414742, '7': -1.2796311, '9': -2.5242293}
{'2': -2.1573582, '3': -1.6569579, '4': -2.4587173, '7': -1.2831309, '9': -2.4537566}
{'7': -1.2541207, '3': -1.5737103, '2': -2.193429, '4': -2.4402857, '5': -2.539254}
{'7': -1.2956421, '3': -1.5608038, '2': -2.1509757, '4': -2.4115593, '5': -2.5240796}
{'7': -1.3557084, '3': -1.5843538, '2': -2.1356785, '4': -2.4444952, '9': -2.4523537}
{'2': -2.1438046, '3': -1.5824145, '4': -2.4352722, '7': -1.3319758, '9': -2.4859142}
{'7': -1.369557, '3': -1.5846047, '2': -2.189839, '9': -2.3316922, '4': -2.4849117}
{'2': -2.1812127, '3': -1.5934497, '4': -2.4756005, '7': -1.4130489, '9': -2.3689833}
{'2': -2.2541726, '3': -1.674079, '4': -2.4471712, '7': -1.1881152, '9': -2.5034456}
{'7': -1.4189395, '3': -1.6053696, '2': -2.1517887, '9': -2.377306, '4': -2.4844074}
{'7': -1.3429842, '3': -1.6201259, '2': -2.211488, '9': -2.3278303, '4': -2.5164976}
{'7': -1.3982202, '3': -1.6079656, '2': -2.1748526, '9': -2.3592207, '4': -2.4896395}
{'2': -2.1331573, '3': -1.5951837, '4': -2.4985745, '7': -1.4224752, '9': -2.3585618}
{'2': -2.1728542, '3': -1.5987576, '4': -2.4816139, '7': -1.3829813, '9': -2.3885355}
{'7': -1.3306187, '3': -1.5914391, '2': -2.2032328, '9': -2.414521, '4': -2.4406862}
{'2': -2.2281628, '3': -1.5573272, '4': -2.4263, '7': -1.3648205, '9': -2.446228}
{'7': -1.2913619, '3': -1.6116191, '2': -2.2344925, '9': -2.3857567, '4': -2.5042448}
{'2': -2.2279496, '3': -1.6191546, '4': -2.4656856, '7': -1.3158175, '9': -2.4541843}
{'2': -2.1899066, '3': -1.5928246, '4': -2.4668975, '7': -1.3767409, '9': -2.3540053}
{'7': -1.3957705, '3': -1.6102252, '2': -2.2094095, '9': -2.351272, '4': -2.4690547}
{'2': -2.1841323, '3': -1.5936513, '4': -2.4835362, '7': -1.3915582, '9': -2.3738675}
{'2': -2.226863, '3': -1.6191834, '4': -2.4942484, '7': -1.4161079, '9': -2.4098616}
{'7': -1.3462139, '3': -1.6086462, '2': -2.1944158, '9': -2.3146265, '4': -2.47595}
{'7': -1.3950891, '3': -1.5845803, '2': -2.2015753, '9': -2.3815753, '4': -2.4556017}
{'7': -1.1912552, '3': -1.7010742, '2': -2.2594373, '4': -2.44795, '9': -2.4572542}
{'2': -2.1886654, '3': -1.5785732, '4': -2.466526, '7': -1.4039079, '9': -2.4186726}
{'7': -1.3653066, '3': -1.5834081, '2': -2.1714094, '9': -2.4022155, '4': -2.4790266}
{'7': -1.3903683, '3': -1.5886391, '2': -2.1528177, '9': -2.40499, '4': -2.466231}
{'2': -2.1469872, '3': -1.5649176, '4': -2.47363, '7': -1.443677, '9': -2.4242716}
{'2': -2.1958714, '3': -1.583637, '4': -2.4738672, '7': -1.4294202, '9': -2.4279897}
{'2': -2.2271624, '3': -1.5788815, '4': -2.4478467, '7': -1.3341018, '9': -2.430074}
{'2': -2.1444688, '3': -1.593064, '4': -2.4946713, '7': -1.4428029, '9': -2.3830192}
{'7': -1.4162482, '3': -1.617897, '2': -2.135542, '9': -2.3488045, '4': -2.510273}
{'7': -1.3930721, '3': -1.6045705, '2': -2.2000008, '9': -2.4146214, '4': -2.4894524}
{'2': -2.2087295, '3': -1.5864971, '4': -2.4819362, '7': -1.3986652, '9': -2.3374107}
{'7': -1.4025604, '3': -1.600648, '2': -2.2025712, '9': -2.3686001, '4': -2.4853776}
{'2': -2.1445045, '3': -1.5768281, '6': -2.4843616, '7': -1.4485016, '9': -2.4119148}
{'2': -2.1995826, '3': -1.5614867, '4': -2.4527948, '7': -1.4729515, '9': -2.3983397}
{'2': -2.1924148, '3': -1.5684791, '4': -2.474338, '7': -1.4119333, '9': -2.3589225}
{'7': -1.4132103, '3': -1.5953525, '2': -2.2024617, '9': -2.3755937, '4': -2.5033917}
{'7': -1.4235486, '3': -1.598176, '2': -2.1513968, '9': -2.3866718, '6': -2.5029879}
{'7': -1.4196073, '3': -1.5988657, '2': -2.2034647, '9': -2.383179, '6': -2.4914896}
{'2': -2.1438835, '3': -1.5752531, '4': -2.4822967, '7': -1.4302356, '9': -2.3762977}
{'2': -2.1979632, '3': -1.5811285, '4': -2.5023532, '7': -1.4094518, '9': -2.3909087}
{'2': -2.191926, '3': -1.596551, '6': -2.474452, '7': -1.3891555, '9': -2.3713334}
{'7': -1.4282297, '3': -1.5611224, '2': -2.143495, '9': -2.3620467, '4': -2.4968123}
{'2': -2.4105954, '3': -1.7296871, '5': -2.5729394, '7': -1.0388511, '9': -2.429495}
{'2': -2.5043693, '3': -1.7534536, '7': -1.0189414, '8': -2.5276465, '9': -2.4729896}
{'2': -2.4744148, '3': -1.8004014, '5': -2.5863724, '7': -0.9720305, '9': -2.5525167}
{'2': -2.4503555, '3': -1.7561855, '7': -1.0409585, '8': -2.5314655, '9': -2.468626}
{'2': -2.4917228, '3': -1.7956474, '4': -2.5685108, '5': -2.5137336, '7': -0.9813507}
{'7': -1.0616969, '3': -1.7116641, '2': -2.4107778, '8': -2.5436246, '5': -2.5471401}
{'2': -2.4098258, '3': -1.7220322, '7': -1.058664, '8': -2.5762496, '9': -2.5629249}
{'7': -1.0426713, '3': -1.7304306, '2': -2.4534454, '8': -2.5349693, '5': -2.5469818}
{'7': -0.9814226, '3': -1.8029977, '5': -2.4548607, '4': -2.5531046, '2': -2.5570586}
{'2': -2.4335024, '3': -1.6961886, '4': -2.5522807, '5': -2.4904408, '7': -1.091452}
{'2': -2.354482, '3': -1.7245419, '5': -2.5284703, '7': -1.0731555, '8': -2.5492394}
{'7': -1.0507259, '3': -1.7541256, '2': -2.428999, '5': -2.5063782, '8': -2.5395145}
{'7': -1.0317453, '3': -1.747581, '2': -2.4584212, '5': -2.5157769, '4': -2.5481887}
{'7': -0.9822062, '3': -1.7622164, '2': -2.5201452, '8': -2.5637455, '5': -2.587162}
{'7': -1.0212344, '3': -1.7497996, '2': -2.472292, '8': -2.561056, '9': -2.5662289}
{'7': -1.0509294, '3': -1.6937574, '2': -2.41591, '5': -2.5437977, '4': -2.5569642}
{'7': -0.96787536, '3': -1.8561411, '9': -2.4531505, '5': -2.4907198, '2': -2.5223475}
{'2': -2.3935602, '3': -1.7450083, '4': -2.541332, '5': -2.470617, '7': -1.061262}
{'2': -2.4032714, '3': -1.7643001, '4': -2.4577873, '5': -2.4084556, '7': -1.0808438}
{'7': -1.0738537, '3': -1.7658912, '2': -2.3731146, '5': -2.4593995, '4': -2.53601}
{'7': -1.1151481, '3': -1.7780166, '2': -2.395681, '9': -2.4323077, '5': -2.450519}
{'2': -2.4553916, '3': -1.8115946, '5': -2.3890653, '7': -1.0596415, '9': -2.4887397}
{'7': -1.2364244, '3': -1.6519592, '2': -2.2274845, '9': -2.4279242, '4': -2.5448465}
{'2': -2.2711205, '3': -1.6728806, '4': -2.502129, '7': -1.2852482, '9': -2.3976636}
{'7': -1.03492, '3': -1.7588314, '2': -2.4394324, '5': -2.5131075, '4': -2.5390112}
{'7': -1.0309256, '3': -1.7411363, '2': -2.4311333, '5': -2.5123022, '4': -2.5589216}
{'2': -2.256271, '3': -1.6321919, '4': -2.5420258, '7': -1.24966, '9': -2.4378238}
{'2': -2.2360837, '3': -1.6665838, '6': -2.5100725, '7': -1.3139724, '9': -2.3680935}
{'7': -0.9823738, '3': -1.8002449, '5': -2.5274024, '2': -2.5403914, '4': -2.5612009}
{'7': -1.2713981, '3': -1.6580862, '2': -2.280851, '9': -2.3450923, '4': -2.5414176}
{'2': -2.2756608, '3': -1.6565773, '4': -2.563516, '7': -1.2403177, '9': -2.3734565}
{'2': -2.2645736, '3': -1.6387494, '4': -2.5170739, '7': -1.2609628, '9': -2.4115002}
{'7': -0.96723455, '3': -1.862029, '2': -2.452403, '8': -2.5185745, '9': -2.520215}
{'2': -2.4044962, '3': -1.7294263, '4': -2.522622, '7': -1.0820531, '8': -2.472079}
{'2': -2.2897468, '3': -1.7154822, '4': -2.53078, '7': -1.1360868, '8': -2.5373986}
{'2': -2.333644, '3': -1.7377064, '4': -2.5137475, '7': -1.1147263, '8': -2.5028927}
{'2': -2.4216866, '3': -1.8500086, '7': -1.0312965, '8': -2.497891, '9': -2.467154}
{'7': -1.2434598, '3': -1.658291, '2': -2.2227192, '9': -2.50132, '4': -2.530104}
{'2': -2.1994355, '3': -1.6471895, '4': -2.5464756, '7': -1.2755272, '9': -2.4359715}
{'2': -2.2419825, '3': -1.669379, '7': -1.29926, '8': -2.5020988, '9': -2.4039772}
{'2': -2.366267, '3': -1.7261245, '5': -2.5021238, '7': -1.1189431, '9': -2.4712112}
{'2': -2.4180307, '3': -1.7854184, '4': -2.5464525, '5': -2.50574, '7': -1.0185174}
{'2': -2.4039412, '3': -1.7350969, '4': -2.445197, '5': -2.4200885, '7': -1.1097536}
{'2': -2.3781366, '3': -1.7361956, '4': -2.489486, '5': -2.4671507, '7': -1.0674735}
{'7': -1.2924573, '3': -1.6313072, '2': -2.2282445, '9': -2.358774, '4': -2.537296}
{'2': -2.2245276, '3': -1.6518081, '4': -2.5118258, '7': -1.310839, '9': -2.3652365}
{'2': -2.258868, '3': -1.6713187, '6': -2.5247676, '7': -1.2753187, '9': -2.344817}
{'7': -1.2909527, '3': -1.6478748, '2': -2.2652667, '9': -2.3903751, '4': -2.5096645}
{'7': -1.1571141, '3': -1.685423, '2': -2.2735958, '9': -2.4901981, '4': -2.5343456}
{'7': -1.2730147, '3': -1.6587607, '2': -2.2342765, '9': -2.337773, '8': -2.5480716}
{'2': -2.1874259, '3': -1.6381265, '7': -1.3077261, '8': -2.5555003, '9': -2.3758054}
{'7': -1.3236573, '3': -1.6524651, '2': -2.2465184, '9': -2.3662999, '6': -2.4931366}
{'7': -1.3023549, '3': -1.6271096, '2': -2.223631, '9': -2.3211195, '4': -2.5494328}
{'2': -2.221341, '3': -1.6689708, '4': -2.5173728, '7': -1.2993973, '9': -2.3547373}
{'2': -2.1793008, '3': -1.6077963, '4': -2.4997985, '5': -2.5342567, '7': -1.2357603}
{'7': -1.3356519, '3': -1.6244742, '2': -2.256188, '9': -2.3607678, '6': -2.5078912}
{'7': -1.3286499, '3': -1.5982002, '2': -2.2209039, '9': -2.3267999, '4': -2.5451398}
{'2': -2.2761369, '3': -1.6461508, '6': -2.4960387, '7': -1.315407, '9': -2.310179}
{'7': -1.3304801, '3': -1.6383376, '2': -2.2095122, '9': -2.3206153, '6': -2.5103717}
{'2': -2.2260556, '3': -1.6506543, '6': -2.5220723, '7': -1.3356843, '9': -2.3402734}
{'2': -2.23543, '3': -1.6496356, '6': -2.5367014, '7': -1.2990954, '9': -2.3078997}
{'2': -2.2712743, '3': -1.6329477, '6': -2.4988515, '7': -1.3279396, '9': -2.3063636}
{'2': -2.2667572, '3': -1.6192275, '6': -2.4823065, '7': -1.3366252, '9': -2.333623}
{'2': -2.2806783, '3': -1.6280731, '7': -1.3217875, '8': -2.5235407, '9': -2.3096511}
{'2': -2.4458413, '3': -1.7508701, '7': -1.0216527, '8': -2.4926705, '9': -2.497679}
{'2': -2.5241694, '3': -1.7019646, '7': -1.0637087, '8': -2.4579575, '9': -2.4895031}
{'2': -2.3431818, '3': -1.7225498, '7': -1.1308426, '8': -2.5264192, '9': -2.4188654}
{'2': -2.4029326, '3': -1.7472931, '7': -1.0989928, '8': -2.4819884, '9': -2.44058}
{'2': -2.4718273, '3': -1.7204292, '4': -2.520499, '5': -2.5360763, '7': -1.0800598}
{'7': -1.1491752, '3': -1.674312, '2': -2.3771796, '4': -2.508552, '8': -2.50889}
{'7': -1.1083485, '3': -1.7113415, '2': -2.425617, '5': -2.5289989, '8': -2.5309234}
{'2': -2.3031454, '3': -1.6646377, '4': -2.5069742, '7': -1.1801367, '9': -2.5109358}
{'2': -2.3345656, '3': -1.6681362, '4': -2.4992976, '7': -1.192163, '9': -2.4027402}
{'7': -1.201159, '3': -1.7343982, '9': -2.3774016, '2': -2.4008775, '5': -2.4412885}
{'2': -2.395286, '3': -1.745136, '4': -2.4990478, '5': -2.4678016, '7': -1.0884625}
{'7': -1.3416197, '3': -1.6550428, '2': -2.2492316, '9': -2.4013844, '4': -2.4671023}
{'3': -1.7134281, '4': -2.4783266, '5': -2.4315524, '7': -1.116161, '8': -2.5003047}
{'2': -2.2583008, '3': -1.615177, '6': -2.4365518, '7': -1.3618373, '9': -2.3731039}
{'2': -2.2377117, '3': -1.5786369, '6': -2.4601448, '7': -1.374007, '9': -2.376187}
{'2': -2.2691667, '3': -1.6178337, '4': -2.4801748, '7': -1.3538643, '9': -2.377878}
{'7': -1.1526842, '3': -1.6856872, '2': -2.3430073, '9': -2.4250536, '8': -2.5089006}
{'7': -1.2309273, '3': -1.6667527, '2': -2.3223486, '4': -2.4671965, '8': -2.4713602}
{'7': -1.3220726, '3': -1.6907364, '2': -2.2566183, '9': -2.2962775, '5': -2.4828963}
{'2': -2.2169294, '3': -1.632041, '6': -2.4431045, '7': -1.3803569, '9': -2.4056578}
{'2': -2.3952687, '3': -1.7458105, '4': -2.5038385, '7': -1.0749924, '8': -2.5124006}
{'2': -2.3300831, '3': -1.6776631, '4': -2.4589856, '5': -2.5253406, '7': -1.1505063}
{'2': -2.2252338, '3': -1.5863731, '6': -2.4557655, '7': -1.3829888, '9': -2.3702095}
{'2': -2.2360928, '3': -1.6234369, '4': -2.470643, '7': -1.3725672, '9': -2.3695364}
{'7': -1.4282501, '3': -1.5663555, '2': -2.17158, '9': -2.3285244, '4': -2.5028884}
{'7': -1.3803238, '3': -1.6101019, '2': -2.2277815, '9': -2.3827765, '6': -2.4277728}
{'7': -1.3815348, '3': -1.6066952, '2': -2.2181036, '9': -2.3217528, '6': -2.4576457}
{'2': -2.2454157, '3': -1.6512879, '6': -2.4432726, '7': -1.3716421, '9': -2.3528626}
{'7': -1.3888509, '3': -1.601421, '2': -2.215328, '9': -2.2815187, '6': -2.4728906}
{'7': -1.4064795, '3': -1.6034474, '2': -2.2073371, '9': -2.3492322, '6': -2.4380174}
{'7': -1.4113581, '3': -1.5657579, '2': -2.2431834, '9': -2.3280315, '6': -2.457615}
{'7': -1.3695208, '3': -1.6174608, '2': -2.250485, '9': -2.3687615, '4': -2.4735188}
{'7': -1.2630478, '3': -1.557508, '2': -2.199663, '9': -2.423267, '4': -2.4848058}
{'2': -2.347616, '3': -1.6470181, '7': -1.2199953, '8': -2.5047948, '9': -2.4259317}
{'2': -2.2684498, '3': -1.6005573, '6': -2.4995975, '7': -1.2909298, '9': -2.3759022}
{'7': -1.3044676, '3': -1.6094486, '2': -2.2544491, '9': -2.4103978, '6': -2.4986908}
{'2': -2.5082383, '3': -1.7643704, '7': -1.0614896, '8': -2.5083663, '9': -2.4898403}
{'7': -1.3829052, '3': -1.5880882, '2': -2.2180798, '9': -2.3649037, '6': -2.4514802}
{'2': -2.2226017, '3': -1.5776452, '6': -2.4503849, '7': -1.3662384, '9': -2.3643212}
{'7': -1.3661394, '3': -1.5809679, '2': -2.2572372, '9': -2.4021902, '6': -2.476861}
{'2': -2.2134442, '3': -1.612944, '7': -1.2891107, '8': -2.5496163, '9': -2.3487287}
{'2': -2.205195, '3': -1.5876337, '6': -2.4706638, '7': -1.3930898, '9': -2.3322132}
{'2': -2.256308, '3': -1.6263567, '4': -2.51274, '7': -1.2311465, '8': -2.5292954}
{'7': -1.3815869, '3': -1.604453, '2': -2.213975, '9': -2.3710947, '6': -2.4857187}
{'7': -1.4227943, '3': -1.5401573, '2': -2.168547, '9': -2.3533192, '6': -2.4847698}
{'2': -2.2076697, '3': -1.5759559, '6': -2.477104, '7': -1.3938613, '9': -2.3543983}
{'7': -1.4207072, '3': -1.5671935, '2': -2.202661, '9': -2.3378615, '6': -2.4521215}
{'2': -2.2102757, '3': -1.5495585, '4': -2.5035667, '7': -1.4187028, '9': -2.3473794}
{'7': -1.2372895, '3': -1.5606157, '2': -2.2228339, '9': -2.4612827, '4': -2.5494232}
{'2': -2.3019648, '3': -1.6050445, '6': -2.547891, '7': -1.213872, '9': -2.5173979}
{'7': -1.3511628, '3': -1.5914736, '2': -2.2035856, '9': -2.3304682, '6': -2.481797}
{'7': -1.3423623, '3': -1.5835294, '2': -2.2658052, '9': -2.3942192, '6': -2.4794223}
{'7': -1.4006647, '3': -1.5643723, '2': -2.1735318, '9': -2.3091044, '6': -2.5043519}
{'7': -1.3886961, '3': -1.5626768, '2': -2.1993268, '9': -2.3510392, '6': -2.5006592}
{'2': -2.1536496, '3': -1.5769284, '6': -2.479501, '7': -1.4028445, '9': -2.345075}
{'7': -1.409611, '3': -1.5575696, '2': -2.2090855, '9': -2.3340492, '6': -2.503136}
{'2': -2.136819, '3': -1.5308771, '4': -2.5368013, '7': -1.313531, '9': -2.4629984}
{'7': -1.3503649, '3': -1.5573142, '2': -2.2360308, '9': -2.39069, '6': -2.5146945}
{'7': -1.4007423, '3': -1.5564907, '2': -2.1306827, '9': -2.3748236, '6': -2.495196}
{'7': -1.368314, '3': -1.579036, '2': -2.2149956, '9': -2.3630478, '6': -2.5199997}
{'7': -1.3921133, '3': -1.5449797, '2': -2.1026254, '9': -2.4139752, '6': -2.5219789}
{'2': -2.1661975, '3': -1.5410374, '6': -2.5130663, '7': -1.4048604, '9': -2.4117553}
{'7': -1.3140965, '3': -1.602997, '2': -2.1485825, '9': -2.4878578, '4': -2.5025024}
{'2': -2.0874517, '3': -1.5017753, '4': -2.4546716, '6': -2.4640481, '7': -1.4603572}
