{' 4': -2.126004, ' 5': -2.2809494, ' 6': -2.2876384, ' 7': -2.4504268, ' 8': -1.6747043}
{' 8': -1.6915674, ' 4': -2.1229124, ' 5': -2.2079697, ' 6': -2.2719383, ' 3': -2.4154978}
{' 3': -2.4186215, ' 4': -2.1242557, ' 5': -2.1866672, ' 6': -2.2418838, ' 8': -1.6798426}
{' 3': -2.4183338, ' 4': -2.123883, ' 5': -2.20917, ' 6': -2.2426603, ' 8': -1.6931598}
{' 3': -2.4371524, ' 4': -2.1263268, ' 5': -2.2282393, ' 6': -2.2960877, ' 8': -1.6949352}
{' 4': -2.1554863, ' 5': -2.237795, ' 6': -2.255007, ' 7': -2.4395545, ' 8': -1.7169343}
{' 4': -2.155736, ' 5': -2.2435637, ' 6': -2.287074, ' 7': -2.453153, ' 8': -1.7239228}
{' 8': -1.7306681, ' 4': -2.1628618, ' 5': -2.2607784, ' 6': -2.2739878, ' 7': -2.4480162}
{' 8': -1.7339894, ' 4': -2.1811588, '\n': -2.2894275, ' 5': -2.292094, ' 6': -2.3493915}
{' 4': -2.1429067, ' 5': -2.212892, ' 6': -2.2579618, ' 7': -2.434029, ' 8': -1.6798128}
{' 8': -1.6509812, ' 4': -2.1049302, ' 5': -2.2208903, ' 6': -2.293712, ' 7': -2.4012063}
{' 4': -2.1467752, ' 5': -2.2052395, ' 6': -2.259306, ' 7': -2.4360936, ' 8': -1.6670923}
{' 8': -1.6399212, ' 4': -2.0956376, ' 5': -2.1982653, ' 6': -2.2587748, ' 7': -2.3915854}
{' 8': -1.6849854, ' 4': -2.1543353, ' 5': -2.2100508, ' 6': -2.247707, ' 7': -2.4438345}
{' 4': -2.099227, ' 5': -2.1801996, ' 6': -2.2232406, ' 7': -2.3877106, ' 8': -1.6331031}
{' 8': -1.6798855, ' 4': -2.1374052, ' 5': -2.205921, ' 6': -2.2310665, ' 7': -2.4187906}
{' 8': -1.6751231, ' 4': -2.1361818, ' 5': -2.2211215, ' 6': -2.2712142, ' 7': -2.4243793}
{' 8': -1.6633867, ' 4': -2.1289093, ' 5': -2.183821, ' 6': -2.2095692, ' 7': -2.4272885}
{' 8': -1.6176349, ' 4': -2.0923033, ' 5': -2.1675828, ' 6': -2.196908, ' 7': -2.3839123}
{' 4': -2.1386502, ' 5': -2.218425, ' 6': -2.277528, ' 7': -2.4372897, ' 8': -1.6724886}
{' 4': -2.1288939, ' 5': -2.1995668, ' 6': -2.2588675, ' 7': -2.431721, ' 8': -1.6663237}
{' 8': -1.63574, ' 4': -2.1038206, ' 5': -2.1501637, ' 6': -2.1592443, ' 7': -2.4137962}
{' 4': -2.0905275, ' 5': -2.1719294, ' 6': -2.2019978, ' 7': -2.3828297, ' 8': -1.6122035}
{' 8': -1.6363899, ' 4': -2.0949214, ' 5': -2.208545, ' 6': -2.2255347, ' 7': -2.4059184}
{' 8': -1.6397446, ' 4': -2.074166, ' 6': -2.1968956, ' 5': -2.2208765, ' 7': -2.4111803}
{' 8': -1.6366369, ' 4': -2.1680892, '\n': -2.22787, ' 5': -2.3063717, ' 6': -2.4074004}
{'\n': -1.7756681, ' 4': -2.2500057, ' 5': -2.4177237, ' 6': -2.507985, ' 8': -1.7604055}
{' 4': -2.1203005, ' 5': -2.2526095, ' 6': -2.3120692, ' 7': -2.4249175, ' 8': -1.6028397}
{'\n': -2.1286414, ' 4': -2.1630433, ' 5': -2.3299572, ' 6': -2.3985894, ' 8': -1.6939042}
{' 8': -1.6337152, ' 4': -2.1104462, ' 5': -2.2850382, ' 6': -2.3212292, ' 7': -2.4269357}
{'\n': -2.1669958, ' 4': -2.129563, ' 5': -2.3112974, ' 6': -2.3551166, ' 8': -1.6847619}
{' 8': -1.6683809, ' 4': -2.1300268, '\n': -2.3009157, ' 5': -2.3025093, ' 6': -2.3285983}
{'\n': -1.9281824, ' 4': -2.1804395, ' 5': -2.3825126, ' 6': -2.4322677, ' 8': -1.7457147}
{'\n': -2.2838755, ' 4': -2.1244164, ' 5': -2.3588922, ' 6': -2.3894794, ' 8': -1.6924018}
{'\n': -2.1227474, ' 4': -2.1422253, ' 5': -2.3561087, ' 6': -2.4028578, ' 8': -1.7112378}
{' 8': -1.7010247, ' 4': -2.1253257, '\n': -2.3002489, ' 5': -2.3432357, ' 6': -2.372111}
{'\n': -2.2277913, ' 4': -2.1289728, ' 5': -2.3351655, ' 6': -2.3732886, ' 8': -1.7022768}
{' 8': -1.6632636, ' 4': -2.1093094, ' 5': -2.3013842, ' 6': -2.3223603, ' 7': -2.4369416}
{'\n': -2.283837, ' 4': -2.1180367, ' 5': -2.3115413, ' 6': -2.3653858, ' 8': -1.7048737}
{'\n': -2.1658924, ' 4': -2.1596653, ' 5': -2.3420587, ' 6': -2.3768592, ' 8': -1.7116657}
{'\n': -1.939508, ' 4': -2.1922326, ' 5': -2.4116921, ' 6': -2.450437, ' 8': -1.7763429}
{' 4': -2.1227503, ' 5': -2.322606, ' 6': -2.348377, ' 7': -2.4161873, ' 8': -1.6971167}
{' 8': -1.7076154, '\n': -2.1598706, ' 4': -2.1604848, ' 5': -2.3602672, ' 6': -2.3731697}
{' 8': -1.664507, ' 4': -2.1506977, '\n': -2.2803612, ' 5': -2.3611507, ' 6': -2.3932514}
{' 8': -1.7105641, '\n': -2.0488982, ' 4': -2.1639104, ' 5': -2.3697753, ' 6': -2.4240613}
{' 8': -1.6587337, ' 4': -2.1009297, ' 5': -2.2867312, ' 6': -2.3155942, ' 7': -2.415193}
{'\n': -2.3139226, ' 4': -2.1226063, ' 5': -2.3148546, ' 6': -2.3544064, ' 8': -1.6872624}
{' 8': -1.6473151, ' 4': -2.0984137, ' 5': -2.2662935, ' 6': -2.2897732, ' 7': -2.4134474}
{' 4': -2.1023698, ' 5': -2.278989, ' 6': -2.3132443, ' 7': -2.4146707, ' 8': -1.6698718}
{' 4': -2.1249032, ' 5': -2.308, ' 6': -2.3459725, ' 7': -2.4298246, ' 8': -1.6971049}
{' 8': -1.6916573, ' 4': -2.1430697, '\n': -2.3260891, ' 5': -2.3315709, ' 6': -2.381257}
{'\n': -2.3416712, ' 4': -2.135996, ' 5': -2.3203042, ' 6': -2.373793, ' 8': -1.6976684}
{' 8': -1.7002486, ' 4': -2.1465702, '\n': -2.2833376, ' 5': -2.3498955, ' 6': -2.4326134}
{' 8': -1.696975, ' 4': -2.1542304, '\n': -2.3009357, ' 5': -2.3131669, ' 6': -2.3364909}
{' 8': -1.7102746, ' 4': -2.151247, '\n': -2.2452707, ' 5': -2.323391, ' 6': -2.363162}
{' 8': -1.705014, ' 4': -2.152606, '\n': -2.289568, ' 5': -2.3226707, ' 6': -2.3548002}
{'\n': -2.1011064, ' 4': -2.1681504, ' 5': -2.3666418, ' 6': -2.4041708, ' 8': -1.7457625}
{' 4': -2.101287, ' 5': -2.2194893, ' 6': -2.25885, ' 7': -2.409606, ' 8': -1.6314449}
{'\n': -2.4269917, ' 4': -2.1331713, ' 5': -2.2619011, ' 6': -2.315533, ' 8': -1.6698123}
{' 3': -2.4282517, ' 4': -2.1169648, ' 5': -2.248021, ' 6': -2.2716355, ' 8': -1.6591487}
{' 8': -1.6748505, ' 4': -2.132929, ' 5': -2.2698784, ' 6': -2.3302145, '\n': -2.4194002}
{' 8': -1.7013544, ' 4': -2.12892, ' 5': -2.2733233, ' 6': -2.3061497, ' 7': -2.4239867}
{' 8': -1.6825832, ' 4': -2.1301827, ' 5': -2.267955, ' 6': -2.3109372, ' 7': -2.4452195}
{' 8': -1.6664231, ' 4': -2.1194403, ' 5': -2.2508137, ' 6': -2.284572, ' 3': -2.410168}
{' 4': -2.1169205, ' 5': -2.2494125, ' 6': -2.2778692, ' 7': -2.412795, ' 8': -1.6598598}
{' 4': -2.1179962, ' 5': -2.2564173, ' 6': -2.2784214, ' 7': -2.4219255, ' 8': -1.6680888}
{' 8': -1.6643329, ' 4': -2.1186259, ' 5': -2.2592397, ' 6': -2.2876153, ' 7': -2.4295354}
{' 3': -2.4258006, ' 4': -2.1168358, ' 5': -2.2683976, ' 6': -2.2687168, ' 8': -1.6830789}
{' 4': -2.1222756, ' 5': -2.2695553, ' 6': -2.3069298, ' 7': -2.4271557, ' 8': -1.6771042}
{' 3': -2.4014428, ' 4': -2.1135294, ' 5': -2.2254498, ' 6': -2.2475274, ' 8': -1.6538032}
{' 3': -2.400805, ' 4': -2.0997977, ' 5': -2.213594, ' 6': -2.2498696, ' 8': -1.6443715}
{' 8': -1.6604558, ' 4': -2.121279, ' 5': -2.243501, ' 6': -2.2650292, ' 3': -2.4142401}
{' 4': -2.1293988, ' 5': -2.2573378, ' 6': -2.2831254, ' 7': -2.4165652, ' 8': -1.6619915}
{' 3': -2.39743, ' 4': -2.106032, ' 5': -2.2263405, ' 6': -2.2634451, ' 8': -1.6654161}
{' 8': -1.6681033, ' 4': -2.113745, ' 5': -2.243994, ' 6': -2.280164, ' 3': -2.4070895}
{' 8': -1.6667962, ' 4': -2.1078763, ' 5': -2.239575, ' 6': -2.2591405, ' 3': -2.3962893}
{' 8': -1.6828706, ' 4': -2.1137989, ' 5': -2.2545335, ' 6': -2.2810705, ' 3': -2.4022796}
{' 8': -1.688104, ' 4': -2.1249459, ' 5': -2.2047753, ' 6': -2.2328916, ' 3': -2.3997521}
{' 8': -1.683167, ' 4': -2.1042943, ' 5': -2.2302709, ' 6': -2.2710185, ' 3': -2.3981776}
{' 8': -1.6916395, ' 4': -2.1257923, ' 5': -2.2114704, ' 6': -2.222557, ' 3': -2.3962708}
{' 3': -2.4176989, ' 4': -2.1415062, ' 5': -2.2280912, ' 6': -2.26042, ' 8': -1.6874143}
{' 8': -1.6834195, ' 4': -2.1451113, ' 5': -2.214125, ' 6': -2.2355282, ' 3': -2.4125311}
{' 3': -2.396766, ' 4': -2.1029856, ' 5': -2.225377, ' 6': -2.2541227, ' 8': -1.6648723}
{' 8': -1.6855214, ' 4': -2.1219761, ' 5': -2.216102, ' 6': -2.2333364, ' 3': -2.3954737}
{' 3': -2.3949118, ' 4': -2.0997193, ' 5': -2.2302952, ' 6': -2.2588446, ' 8': -1.6657104}
{' 8': -1.6831342, ' 4': -2.1535618, ' 5': -2.2208328, ' 6': -2.2255974, ' 3': -2.4284823}
{' 8': -1.6772599, ' 4': -2.1358905, ' 5': -2.2113414, ' 6': -2.2366595, ' 3': -2.4262528}
{' 8': -1.675972, ' 4': -2.1604807, ' 5': -2.2244666, ' 6': -2.2362273, ' 7': -2.446686}
{' 8': -1.6869044, ' 4': -2.1369863, ' 5': -2.2648158, ' 6': -2.2797637, ' 7': -2.4302852}
{' 8': -1.6564103, ' 4': -2.0902255, ' 5': -2.2220309, ' 6': -2.2393284, ' 3': -2.4190123}
{' 3': -2.438505, ' 4': -2.099656, ' 5': -2.2324142, ' 6': -2.258149, ' 8': -1.66763}
{' 8': -1.6719525, ' 4': -2.086119, ' 5': -2.235263, ' 6': -2.2511768, ' 3': -2.4328673}
{' 8': -1.670504, ' 4': -2.0921052, ' 5': -2.2375398, ' 6': -2.2606711, ' 3': -2.4217134}
{' 8': -1.6845272, ' 4': -2.1032608, ' 5': -2.2428768, ' 6': -2.2634144, ' 3': -2.420266}
{' 3': -2.4383996, ' 4': -2.1078188, ' 5': -2.248896, ' 6': -2.2750812, ' 8': -1.6928247}
{' 8': -1.6747658, ' 4': -2.0835135, ' 5': -2.2291663, ' 6': -2.2510903, ' 3': -2.4024613}
{' 8': -1.678806, ' 4': -2.088534, ' 5': -2.2428625, ' 6': -2.273994, ' 3': -2.4171722}
{' 8': -1.6989087, ' 4': -2.1037674, ' 5': -2.267418, ' 6': -2.2955809, ' 3': -2.4355028}
{' 8': -1.7051405, ' 4': -2.1295362, ' 5': -2.2806458, ' 6': -2.295664, ' 3': -2.459762}
{' 3': -2.4212656, ' 4': -2.103136, ' 5': -2.2621536, ' 6': -2.2827158, ' 8': -1.7043505}
{' 3': -2.427605, ' 4': -2.1044543, ' 5': -2.2634242, ' 6': -2.296947, ' 8': -1.7033064}
{' 3': -2.3980522, ' 4': -2.087513, ' 5': -2.2303114, ' 6': -2.2547445, ' 8': -1.6800613}
{' 8': -1.6823256, ' 4': -2.0943244, ' 5': -2.233082, ' 6': -2.2605078, ' 3': -2.4045289}
{' 8': -1.6748462, ' 4': -2.0989797, ' 5': -2.2392554, ' 6': -2.2533822, ' 3': -2.405641}
{' 3': -2.4151504, ' 4': -2.0964582, ' 5': -2.247956, ' 6': -2.2613282, ' 8': -1.6668097}
{' 8': -1.6486084, ' 4': -2.0828755, ' 6': -2.2044785, ' 5': -2.2071612, ' 3': -2.4013083}
{' 3': -2.4099827, ' 4': -2.0831902, ' 5': -2.2090168, ' 6': -2.2124977, ' 8': -1.6512289}
{' 3': -2.4081383, ' 4': -2.0817394, ' 5': -2.2369337, ' 6': -2.2411616, ' 8': -1.674057}
{' 3': -2.4052565, ' 4': -2.0802433, ' 5': -2.2276604, ' 6': -2.2419531, ' 8': -1.6613592}
{' 8': -1.6671808, ' 4': -2.087259, ' 6': -2.2083776, ' 5': -2.2142522, ' 3': -2.400295}
{' 3': -2.3736084, ' 4': -2.0520463, ' 5': -2.209193, ' 6': -2.184197, ' 8': -1.674398}
{' 3': -2.4025445, ' 4': -2.0940986, ' 5': -2.2380643, ' 6': -2.242759, ' 8': -1.686172}
{' 8': -1.6636435, ' 4': -2.0946918, ' 5': -2.2303684, ' 6': -2.2330632, ' 3': -2.4059072}
{' 3': -2.379795, ' 4': -2.0805006, ' 5': -2.2008326, ' 6': -2.2134192, ' 8': -1.6560441}
{' 3': -2.3810077, ' 4': -2.0760322, ' 5': -2.2054782, ' 6': -2.2235482, ' 8': -1.6581882}
{' 8': -1.6830294, ' 4': -2.080437, ' 5': -2.2180016, ' 6': -2.2288916, ' 3': -2.3872466}
{' 3': -2.392971, ' 4': -2.0869133, ' 5': -2.224843, ' 6': -2.2491798, ' 8': -1.68157}
{' 8': -1.6561483, ' 4': -2.0951228, ' 5': -2.2018046, ' 6': -2.2050872, ' 3': -2.3924851}
{' 3': -2.381508, ' 4': -2.0910065, ' 5': -2.2001736, ' 6': -2.2097974, ' 8': -1.6472305}
{' 3': -2.394781, ' 4': -2.0927231, ' 5': -2.2041035, ' 6': -2.2011843, ' 8': -1.6573534}
{' 8': -1.6551509, ' 4': -2.1047978, ' 6': -2.2181287, ' 5': -2.2208924, ' 3': -2.4041638}
{' 3': -2.3913224, ' 4': -2.0772784, ' 5': -2.1886961, ' 6': -2.2234557, ' 8': -1.6473324}
{' 3': -2.391297, ' 4': -2.0734508, ' 5': -2.1866643, ' 6': -2.22206, ' 8': -1.6498114}
{' 3': -2.3800411, ' 4': -2.080326, ' 5': -2.1911526, ' 6': -2.2021751, ' 8': -1.646756}
{' 8': -1.6548672, ' 4': -2.0748262, ' 5': -2.205163, ' 6': -2.223176, ' 3': -2.382722}
{' 3': -2.3901865, ' 4': -2.0772278, ' 5': -2.2106326, ' 6': -2.2211478, ' 8': -1.6608651}
{' 3': -2.3917687, ' 4': -2.0879974, ' 5': -2.2108824, ' 6': -2.236557, ' 8': -1.658268}
{' 8': -1.6649746, ' 4': -2.0777717, ' 5': -2.2065492, ' 6': -2.213817, ' 3': -2.3843055}
{' 8': -1.6560498, ' 4': -2.0910428, ' 5': -2.2144148, ' 6': -2.233331, ' 3': -2.3962357}
{' 3': -2.3842516, ' 4': -2.0855198, ' 5': -2.207201, ' 6': -2.224692, ' 8': -1.6552361}
{' 8': -1.6640447, ' 4': -2.0853858, ' 5': -2.2228208, ' 6': -2.2483675, ' 3': -2.3892045}
{' 3': -2.38014, ' 4': -2.075073, ' 5': -2.2162693, ' 6': -2.229592, ' 8': -1.6900412}
{' 8': -1.702045, ' 4': -2.123115, ' 5': -2.2201724, ' 6': -2.2435248, ' 3': -2.3990026}
{' 3': -2.4024715, ' 4': -2.1254947, ' 5': -2.1967, ' 6': -2.2144287, ' 8': -1.6917887}
{' 8': -1.6851842, ' 4': -2.1190708, ' 5': -2.193035, ' 6': -2.2133338, ' 3': -2.3916814}
{' 8': -1.694418, ' 4': -2.1376097, ' 5': -2.203102, ' 6': -2.2142057, ' 3': -2.4029999}
{' 8': -1.6958815, ' 4': -2.1454523, ' 5': -2.211784, ' 6': -2.2346272, ' 3': -2.4107585}
{' 8': -1.669187, ' 4': -2.128798, ' 5': -2.1816468, ' 6': -2.2164474, ' 3': -2.3940463}
{' 8': -1.6731029, ' 4': -2.1191134, ' 5': -2.1800017, ' 6': -2.220449, ' 3': -2.4023824}
{' 8': -1.685407, ' 4': -2.1142058, ' 5': -2.201757, ' 6': -2.225267, ' 3': -2.4053652}
{' 3': -2.3861516, ' 4': -2.0732615, ' 5': -2.2066405, ' 6': -2.2380698, ' 8': -1.6589682}
{' 8': -1.6817784, ' 4': -2.1090217, ' 5': -2.1877828, ' 6': -2.210217, ' 3': -2.3962007}
{' 8': -1.6638684, ' 4': -2.1063936, ' 5': -2.1720853, ' 6': -2.1886725, ' 3': -2.3927493}
{' 8': -1.6778502, ' 4': -2.1130233, ' 5': -2.176001, ' 6': -2.1878903, ' 3': -2.3975136}
{' 3': -2.4098759, ' 4': -2.1286612, ' 5': -2.1957312, ' 6': -2.2065105, ' 8': -1.6794443}
{' 8': -1.6717238, ' 4': -2.144451, ' 5': -2.1686816, ' 6': -2.2057033, ' 3': -2.4049668}
{' 8': -1.6610285, ' 4': -2.1253715, ' 5': -2.1599698, ' 6': -2.1881852, ' 3': -2.3966832}
{' 3': -2.3962686, ' 4': -2.1242473, ' 5': -2.172647, ' 6': -2.182529, ' 8': -1.6613355}
{' 3': -2.3977344, ' 4': -2.1202428, ' 5': -2.1738205, ' 6': -2.1909845, ' 8': -1.662588}
{' 8': -1.6522967, ' 4': -2.1255634, ' 5': -2.1765497, ' 6': -2.180311, ' 3': -2.3999708}
{' 3': -2.4133801, ' 4': -2.126692, ' 5': -2.1628745, ' 6': -2.1707175, ' 8': -1.6444666}
{' 3': -2.4332457, ' 4': -2.146118, ' 5': -2.1769657, ' 6': -2.1841333, ' 8': -1.660963}
{' 8': -1.6802226, ' 4': -2.1369839, ' 5': -2.182725, ' 6': -2.1850493, ' 3': -2.4204855}
{'\n': -2.219838, ' 4': -2.1484165, ' 5': -2.3172758, ' 6': -2.4113655, ' 8': -1.6638544}
{'\n': -1.7510716, ' 8': -1.7673376, ' 4': -2.2341447, ' 5': -2.386871, ' 6': -2.5225513}
{'\n': -1.9768071, ' 4': -2.1856945, ' 5': -2.3343837, ' 6': -2.4287078, ' 8': -1.7182596}
{'\n': -1.8838568, ' 4': -2.2091732, ' 5': -2.3668146, ' 6': -2.48388, ' 8': -1.7516375}
{' 8': -1.7233429, '\n': -1.9367045, ' 4': -2.198451, ' 5': -2.3271875, ' 6': -2.423277}
{'\n': -2.1505578, ' 4': -2.1520674, ' 5': -2.2724628, ' 6': -2.379473, ' 8': -1.7171936}
{' 8': -1.7652991, '\n': -1.9785243, ' 4': -2.2138236, ' 5': -2.340091, ' 6': -2.4204924}
{' 8': -1.7697431, '\n': -1.8449202, ' 4': -2.2141209, ' 5': -2.3704605, ' 6': -2.4870398}
{' 8': -1.7499212, '\n': -2.002455, ' 4': -2.202372, ' 5': -2.320532, ' 6': -2.4095807}
{'\n': -1.9504998, ' 4': -2.1966727, ' 5': -2.3210738, ' 6': -2.4458802, ' 8': -1.7421124}
{' 8': -1.7190173, ' 4': -2.1608136, '\n': -2.1879253, ' 5': -2.282797, ' 6': -2.3899338}
{' 8': -1.7290866, '\n': -2.1552331, ' 4': -2.1605127, ' 5': -2.2834902, ' 6': -2.400502}
{' 8': -1.7438302, '\n': -2.0594707, ' 4': -2.1888165, ' 5': -2.317535, ' 6': -2.4122396}
{'\n': -1.9556288, ' 4': -2.1928544, ' 5': -2.3282428, ' 6': -2.4541602, ' 8': -1.7652962}
{' 8': -1.7616302, '\n': -1.9700205, ' 4': -2.2034473, ' 5': -2.3305132, ' 6': -2.4236574}
{' 8': -1.7945974, '\n': -1.8172863, ' 4': -2.2419362, ' 5': -2.3731134, ' 6': -2.4893787}
{'\n': -2.0745082, ' 4': -2.1960857, ' 5': -2.2917533, ' 6': -2.387752, ' 8': -1.7397513}
{' 8': -1.7330246, '\n': -2.1426315, ' 4': -2.1674051, ' 5': -2.2674303, ' 6': -2.3800716}
{'\n': -2.233909, ' 4': -2.1551554, ' 5': -2.2719738, ' 6': -2.397649, ' 8': -1.69848}
{' 8': -1.7275296, '\n': -2.1209214, ' 4': -2.169326, ' 5': -2.2748215, ' 6': -2.3914855}
{' 8': -1.6928174, ' 4': -2.1423395, ' 5': -2.254236, '\n': -2.3030126, ' 6': -2.3548477}
{'\n': -2.2741916, ' 4': -2.1490734, ' 5': -2.254524, ' 6': -2.3457372, ' 8': -1.7331588}
{' 3': -2.3971431, ' 4': -2.1262023, ' 5': -2.2391965, ' 6': -2.32456, ' 8': -1.6890055}
{'\n': -2.2508337, ' 4': -2.1470218, ' 5': -2.2601905, ' 6': -2.3743603, ' 8': -1.7012962}
{' 8': -1.758524, '\n': -2.1540842, ' 4': -2.1916513, ' 5': -2.2879112, ' 6': -2.352354}
{'\n': -2.216432, ' 4': -2.1721034, ' 5': -2.2816517, ' 6': -2.363624, ' 8': -1.7615036}
{'\n': -2.1751, ' 4': -2.1575642, ' 5': -2.2814379, ' 6': -2.3971357, ' 8': -1.7287234}
{' 8': -1.737406, ' 4': -2.164381, '\n': -2.1727297, ' 5': -2.2839165, ' 6': -2.4063559}
{' 8': -1.7222112, ' 4': -2.1634505, '\n': -2.23875, ' 5': -2.2599251, ' 6': -2.3334963}
{'\n': -2.344952, ' 4': -2.1328971, ' 5': -2.241363, ' 6': -2.339238, ' 8': -1.7082906}
{'\n': -2.2592344, ' 4': -2.1782255, ' 5': -2.2503834, ' 6': -2.300252, ' 8': -1.7357922}
{'\n': -2.1085963, ' 4': -2.186858, ' 5': -2.2988038, ' 6': -2.397612, ' 8': -1.739553}
{' 8': -1.7156624, ' 4': -2.1551344, ' 5': -2.2492719, ' 6': -2.3260415, '\n': -2.3516161}
{'\n': -2.3241453, ' 4': -2.1445255, ' 5': -2.2455368, ' 6': -2.3453875, ' 8': -1.7217015}
{' 3': -2.410262, ' 4': -2.1307507, ' 5': -2.2361257, ' 6': -2.3153474, ' 8': -1.7110814}
{' 3': -2.412358, ' 4': -2.1438138, ' 5': -2.2300448, ' 6': -2.3221624, ' 8': -1.7148167}
{' 8': -1.7213004, ' 4': -2.131866, ' 5': -2.235901, ' 6': -2.3102381, ' 3': -2.397689}
{' 8': -1.7272011, ' 4': -2.1294544, ' 5': -2.2278237, ' 6': -2.3297384, ' 3': -2.4084432}
{' 8': -1.7150978, ' 4': -2.1328902, ' 5': -2.2458463, ' 6': -2.3471437, ' 3': -2.4063973}
{'\n': -2.2866669, ' 4': -2.1358414, ' 5': -2.251318, ' 6': -2.3784523, ' 8': -1.7080498}
{' 8': -1.7099727, ' 4': -2.1484942, ' 5': -2.2420573, ' 6': -2.3271298, '\n': -2.3877292}
{' 8': -1.7152983, ' 4': -2.1345487, ' 5': -2.2275681, ' 6': -2.323892, ' 3': -2.4218345}
{' 8': -1.7255515, ' 4': -2.141425, ' 5': -2.242948, ' 6': -2.3083951, ' 3': -2.3938892}
{' 3': -2.4090405, ' 4': -2.129365, ' 5': -2.2254884, ' 6': -2.321018, ' 8': -1.7070769}
{' 8': -1.7142678, ' 4': -2.1442225, ' 5': -2.229639, ' 6': -2.2975454, ' 3': -2.4048033}
{' 8': -1.7119191, ' 4': -2.1254017, ' 5': -2.2182581, ' 6': -2.290107, ' 3': -2.38266}
{' 3': -2.3996093, ' 4': -2.142024, ' 5': -2.2297688, ' 6': -2.28535, ' 8': -1.7136822}
{' 3': -2.4094827, ' 4': -2.151901, ' 5': -2.239887, ' 6': -2.3101995, ' 8': -1.7064874}
{'\n': -2.266671, ' 4': -2.1852784, ' 5': -2.270781, ' 6': -2.3391817, ' 8': -1.7325504}
{' 8': -1.7285281, ' 4': -2.1580982, ' 5': -2.254782, ' 6': -2.326235, '\n': -2.3607779}
{' 8': -1.7174661, ' 4': -2.1559703, ' 5': -2.2496557, ' 6': -2.3068721, ' 3': -2.4165514}
{'\n': -2.297784, ' 4': -2.1560385, ' 5': -2.260381, ' 6': -2.343568, ' 8': -1.7257607}
{'\n': -2.361414, ' 4': -2.1632338, ' 5': -2.251315, ' 6': -2.3010654, ' 8': -1.7283248}
{'\n': -2.3628056, ' 4': -2.1468842, ' 5': -2.2512639, ' 6': -2.3235734, ' 8': -1.7340099}
{' 8': -1.7364488, ' 4': -2.1672704, ' 5': -2.2547586, ' 6': -2.2860017, ' 3': -2.4096408}
{' 8': -1.7283609, ' 4': -2.1767652, ' 5': -2.265453, ' 6': -2.3243015, '\n': -2.3456457}
{' 8': -1.7231004, ' 4': -2.179711, '\n': -2.2375991, ' 5': -2.2638967, ' 6': -2.327727}
{' 3': -2.41219, ' 4': -2.1436353, ' 5': -2.2342362, ' 6': -2.3209062, ' 8': -1.719644}
{' 8': -1.7201989, ' 4': -2.146545, ' 5': -2.235351, ' 6': -2.293628, ' 3': -2.4042552}
{' 3': -2.4005635, ' 4': -2.1453688, ' 5': -2.238271, ' 6': -2.312545, ' 8': -1.711674}
{'\n': -2.2533014, ' 4': -2.1796176, ' 5': -2.2473104, ' 6': -2.2964218, ' 8': -1.720884}
{' 3': -2.392039, ' 4': -2.13377, ' 5': -2.2124813, ' 6': -2.2793968, ' 8': -1.7049617}
{'\n': -2.372952, ' 4': -2.1634784, ' 5': -2.2396586, ' 6': -2.2789423, ' 8': -1.7182572}
{'\n': -2.27669, ' 4': -2.1800246, ' 5': -2.258369, ' 6': -2.3103118, ' 8': -1.7292608}
{'\n': -1.9378756, ' 4': -2.240465, ' 5': -2.3500185, ' 6': -2.3851316, ' 8': -1.7683839}
{' 8': -1.7664114, '\n': -1.7769982, ' 4': -2.2426212, ' 5': -2.3661716, ' 6': -2.4728868}
{'\n': -1.9222686, ' 4': -2.217693, ' 5': -2.335901, ' 6': -2.4144304, ' 8': -1.7382506}
{'\n': -1.7617953, ' 4': -2.2471898, ' 5': -2.374385, ' 6': -2.465807, ' 8': -1.7811939}
{'\n': -1.96633, ' 4': -2.2104297, ' 5': -2.3330274, ' 6': -2.3878713, ' 8': -1.7469754}
{' 8': -1.749377, '\n': -2.0148304, ' 4': -2.1986885, ' 5': -2.312209, ' 6': -2.3900764}
{'\n': -1.6823633, ' 8': -1.8061923, ' 4': -2.276676, ' 5': -2.400439, ' 6': -2.4861355}
{'\n': -1.832084, ' 4': -2.227478, ' 5': -2.3703358, ' 6': -2.459264, ' 8': -1.7785075}
{'\n': -1.9550873, ' 4': -2.207195, ' 5': -2.3286674, ' 6': -2.3972623, ' 8': -1.7612396}
{' 8': -1.7572204, '\n': -2.0255127, ' 4': -2.1856215, ' 5': -2.3115895, ' 6': -2.385583}
{'\n': -2.155196, ' 4': -2.1753616, ' 5': -2.291563, ' 6': -2.346893, ' 8': -1.7524289}
{'\n': -2.0178921, ' 4': -2.185878, ' 5': -2.3137076, ' 6': -2.407719, ' 8': -1.7440188}
{'\n': -2.2873638, ' 4': -2.1928716, ' 5': -2.2753282, ' 6': -2.3128362, ' 8': -1.7490708}
{' 8': -1.7277608, ' 4': -2.165735, '\n': -2.2066162, ' 5': -2.2755601, ' 6': -2.3489823}
{' 8': -1.7722579, '\n': -1.9783833, ' 4': -2.2191985, ' 5': -2.3331864, ' 6': -2.3663933}
{'\n': -1.9059799, ' 4': -2.2392004, ' 5': -2.3536632, ' 6': -2.3976839, ' 8': -1.7862308}
{' 8': -1.76381, '\n': -2.1070204, ' 4': -2.197298, ' 5': -2.2693558, ' 6': -2.350067}
