{'27': -0.16081834, '30': -2.5610068, '25': -3.4530542, '24': -3.9145758, '26': -4.5821667}
{'45': -2.8353121, '55': -1.614962, '49': -1.770165, '53': -2.0156884, '51': -1.664864}
{'50': -2.3029132, '60': -2.094421, '55': -2.4591537, '54': -2.1211638, '53': -2.5167766}
{'50': -1.0383815, '60': -0.60254836, '55': -5.210129, '51': -2.895004, '61': -3.942934}
{'50': -2.443501, '60': -2.0191321, '45': -1.9855322, '51': -1.597074, '61': -2.9351115}
{'50': -2.4462233, '60': -1.423066, '55': -2.4477625, '56': -2.2301092, '54': -2.4971514}
{'60': -0.69960743, '56': -2.20359, '54': -2.258003, '62': -2.9637387, '52': -3.3054187}
{'60': -1.0487646, '50': -1.7955718, '56': -2.554916, '54': -2.7225108, '64': -2.7771533}
{'60': -1.2280897, '56': -2.1449199, '54': -2.2879803, '52': -1.6468709, '61': -2.8386414}
{'60': -1.8138564, '61': -2.0345356, '65': -2.0810664, '55': -2.5034306, '63': -2.840932}
{'60': -1.183106, '61': -1.7705979, '59': -2.249268, '63': -2.3091168, '62': -2.6872017}
{'60': -2.2540872, '55': -1.4881418, '53': -2.4140022, '51': -2.204025, '61': -2.1741045}
{'60': -1.2597166, '64': -2.4843156, '63': -2.5914724, '62': -2.1659744, '61': -2.7907596}
{'60': -1.8006573, '55': -1.8534224, '61': -2.0309277, '59': -2.6111948, '53': -2.6756442}
{'60': -2.299571, '65': -2.5063143, '63': -1.6418694, '62': -2.6134205, '61': -1.7483875}
{'30': -0.0070200656, '31': -5.5362597, '32': -6.4306154, ' 30': -6.7260957, '33': -8.529717}
{'29': -0.006519347, '30': -5.362638, ' 29': -6.359098, '31': -9.695082, ' 30': -11.860486}
{'28': -0.21739209, '29': -2.0452805, '30': -2.8085747, ' 28': -5.608052, '31': -6.7821593}
{'30': -3.416422, '25': -1.8841609, '27': -1.6077595, '26': -0.6317901, '28': -3.0455225}
{'30': -0.59666723, '29': -3.1238906, '33': -3.435153, '32': -1.9889326, '31': -1.543826}
{'30': -0.5074583, '33': -3.3055634, '32': -1.681397, '34': -3.8444917, '31': -2.2208714}
{'29': -0.5350098, '31': -1.3150393, '33': -2.973017, '27': -3.0474458, '30': -3.590334}
{'30': -1.828519, '33': -1.6061411, '35': -1.5321475, '32': -1.8145152, '31': -2.201114}
{'30': -1.5768671, '33': -1.9401616, '36': -1.1028126, '32': -2.7214057, '34': -2.4771621}
{'35': -1.7110019, '39': -2.3856883, '37': -2.229629, '43': -2.648185, '41': -0.7349639}
{'35': -2.4591658, '38': -2.2078764, '36': -1.2338334, '39': -2.3615818, '37': -2.4157069}
{'45': -1.9374547, '36': -2.1505198, '39': -2.3013358, '42': -2.470139, '41': -1.8556504}
{'45': -1.6886876, '44': -2.105888, '43': -2.3312657, '42': -2.3178933, '41': -1.8388284}
{'40': -2.0280406, '45': -2.2792022, '44': -1.6908844, '48': -2.435128, '42': -1.6479385}
{'40': -1.5804129, '38': -2.497385, '44': -1.7720195, '42': -1.6590816, '41': -2.4601355}
{'40': -2.0380187, '45': -1.8066801, '44': -1.8221354, '42': -1.716394, '41': -2.1764293}
{'45': -1.4077301, '41': -1.7526646, '40': -2.5919056, '43': -2.7478848, '35': -2.764841}
{'45': -0.5884817, '47': -2.9183135, '49': -2.058912, '43': -3.8116775, '41': -1.5655401}
{'50': -1.810199, '40': -2.5867722, '45': -1.0155919, '44': -2.1151173, '46': -2.7576363}
{'45': -0.48552027, '41': -2.0984716, '49': -3.0065696, '43': -3.391503, '40': -3.5396106}
{'50': -1.5085787, '60': -2.148748, '48': -2.2242713, '54': -1.5148826, '52': -2.7205977}
{'50': -1.6250968, '45': -1.922874, '44': -2.4733236, '42': -2.5690782, '48': -2.5839355}
{'50': -1.0305077, '40': -2.0460794, '44': -1.8537327, '48': -2.2157514, '46': -2.3946528}
{'50': -1.2481661, '45': -1.4341458, '48': -3.1153154, '49': -2.5811443, '51': -2.8806741}
{'50': -1.6541885, '54': -1.9890237, '51': -2.1646276, '45': -2.2804093, '55': -2.330727}
{'51': -2.0346513, '53': -2.243088, '50': -2.2791772, '60': -2.4095366, '55': -2.5244925}
{'50': -2.018496, '60': -2.0320306, '55': -2.2392468, '51': -2.4034162, '53': -2.5080247}
{'55': -2.2058854, '49': -1.8456483, '59': -3.0124192, '53': -1.1472478, '51': -1.8057884}
{'50': -1.9160194, '40': -2.6727407, '45': -1.6325378, '43': -2.7088032, '41': -1.4085522}
{'50': -0.35192415, '60': -1.6043694, '51': -3.5653658, '55': -4.2688246, '52': -4.3296785}
{'60': -0.6570218, '54': -1.8750737, '56': -2.52197, '50': -2.6666884, '62': -3.1358864}
{'50': -1.5727726, '60': -1.8620526, '54': -2.6828048, '52': -2.7818253, '51': -2.4399526}
{'54': -2.0221093, '60': -2.0308049, '56': -2.3762124, '50': -2.4235187, '52': -2.5539868}
{'60': -1.6218697, '62': -1.895843, '61': -2.05068, '63': -2.1806638, '64': -2.2178607}
{'50': -3.658609, '60': -0.37527436, '56': -3.3927891, '62': -3.185081, '61': -3.1976693}
{'60': -0.7543945, '70': -2.2892914, '64': -3.316571, '65': -3.046648, '62': -3.2062585}
{'60': -2.1167564, '64': -2.0191784, '66': -2.6781862, '54': -2.9584503, '62': -1.6844481}
{'50': -2.2806404, '60': -0.983817, '55': -1.5448121, '65': -2.902154, '61': -2.495774}
{'60': -1.3339536, '55': -2.6334407, '56': -2.9886653, '62': -3.0320137, '61': -1.8484838}
{'61': -1.3558999, '63': -2.0322628, '59': -2.241727, '65': -2.5206044, '60': -2.5780573}
{'64': -1.8876477, '65': -2.6979725, '63': -2.1631072, '62': -2.6806376, '61': -2.6676}
{'30': -1.6428314, '25': -3.7391982, '29': -0.7825142, '27': -4.070358, '31': -1.2759548}
{'30': -2.7103615, '24': -6.182491, '27': -5.1229286, '26': -0.09570338, '28': -4.3816223}
{'30': -1.2457507, '29': -1.3637946, '33': -3.4498806, '32': -3.097771, '31': -1.0836184}
{'30': -0.5131945, '28': -1.7662271, '29': -2.0144038, '27': -2.975019, '31': -3.4053109}
{'30': -1.1437502, '31': -1.7709073, '33': -2.2502337, '32': -2.4792242, '29': -2.510312}
{'30': -0.80047953, '29': -2.431114, '33': -3.0873487, '32': -1.8218743, '31': -1.776485}
{'30': -1.4211293, '33': -2.0431347, '32': -1.5389882, '34': -2.5661545, '31': -1.5791438}
{'42': -0.877948, '35': -2.1985524, '36': -2.6244977, '40': -2.741065, '41': -2.9540093}
{'34': -1.5803808, '36': -1.7976887, '32': -1.978677, '35': -2.1862636, '33': -2.4462028}
{'36': -1.3838325, '38': -1.8068576, '40': -2.0266316, '34': -2.0625262, '35': -2.4506793}
{'40': -2.0637488, '45': -2.566032, '38': -2.4824872, '44': -1.6886622, '42': -2.0656085}
{'40': -1.8460625, '45': -1.3825693, '43': -2.5891752, '42': -2.3287172, '41': -2.0444725}
{'40': -0.24376355, '38': -3.906403, '44': -3.9330068, '42': -3.6456797, '41': -2.5157285}
{'33': -2.1138494, '35': -1.7595938, '39': -1.9895304, '37': -2.4572294, '41': -1.3338603}
{'45': -1.2350788, '44': -2.33844, '47': -2.5538216, '43': -2.3536203, '41': -2.0255258}
{'45': -1.4439694, '44': -2.0685992, '48': -2.465262, '43': -2.5725913, '41': -2.166469}
{'40': -1.8673809, '45': -2.3833835, '36': -1.8319691, '42': -2.4207942, '41': -2.1784256}
{'40': -1.1494954, '42': -2.0004458, '41': -2.0128608, '44': -2.3001628, '45': -2.4332345}
{'40': -1.2328209, '45': -1.943457, '44': -2.2605155, '42': -2.7842493, '41': -1.9629824}
{'40': -1.8853306, '45': -1.2288707, '44': -3.2499487, '43': -2.8100457, '41': -1.1699222}
{'45': -0.9180347, '41': -2.231147, '47': -2.291816, '43': -2.5324564, '44': -2.5597372}
{'50': -1.4986792, '44': -1.5061142, '40': -1.7069464, '48': -2.1507695, '42': -2.3045301}
{'45': -1.103324, '50': -1.2654201, '48': -1.7861034, '54': -2.97273, '51': -3.645156}
{'50': -1.230239, '60': -2.3254235, '55': -2.4687417, '54': -1.4385215, '53': -2.8069468}
{'45': -1.1893305, '50': -1.339128, '49': -3.0058646, '47': -3.0930655, '44': -3.0977747}
{'50': -2.054081, '40': -2.5097542, '45': -1.7027817, '46': -2.5053082, '41': -1.333578}
{'50': -0.66455287, '44': -3.5665646, '46': -1.9416316, '54': -3.496397, '52': -1.6017497}
{'60': -2.003806, '54': -2.228076, '55': -2.2587614, '50': -2.2893877, '53': -2.4894726}
{'61': -1.7599044, '60': -2.1492915, '51': -2.1559062, '63': -2.694816, '53': -2.7007601}
{'45': -2.6034677, '55': -2.2719936, '53': -2.3465958, '51': -1.5792332, '61': -2.3251}
{'50': -1.9241247, '45': -2.2172747, '47': -2.4030635, '53': -2.3845797, '51': -2.026324}
{'60': -1.4577721, '59': -1.7806214, '61': -2.1970146, '55': -2.2062576, '53': -2.8720634}
{'60': -1.5799378, '54': -2.618392, '61': -2.6624973, '51': -2.7275782, '53': -2.7335098}
{'50': -1.711456, '60': -1.0063854, '45': -1.0585648, '48': -4.341274, '55': -3.510919}
{'60': -1.7652949, '48': -1.7818412, '54': -2.1309412, '50': -2.2068784, '56': -2.4724464}
{'65': -2.3118591, '67': -2.678341, '63': -1.8944645, '62': -2.6960523, '61': -1.6351565}
{'50': -2.88112, '60': -1.360308, '56': -2.6610522, '54': -2.7463126, '62': -2.6106505}
{'55': -1.227083, '51': -2.2599485, '53': -2.275791, '61': -2.4298172, '60': -2.5638635}
{'60': -1.3280283, '64': -2.8344674, '56': -2.0767524, '54': -2.727591, '62': -2.6019294}
{'60': -2.2064528, '70': -2.4149985, '65': -2.8980393, '67': -2.5729365, '63': -2.3222022}
{'60': -2.1314383, '64': -1.6115216, '68': -2.7493458, '63': -2.7238245, '62': -2.3667984}
{'30': -1.7852752, '29': -0.82178, '27': -5.353726, '28': -6.004989, '31': -0.9596622}
{'30': -0.8449842, '29': -2.75856, '28': -4.967729, '32': -4.5562, '31': -0.7206307}
{'30': -3.7844765, '33': -5.149753, '32': -2.0745614, '31': -0.16812837, ' 31': -7.733039}
{'30': -1.0182722, '32': -1.1128366, '31': -1.9249493, '33': -2.4498785, '34': -3.2530897}
{'30': -1.2744542, '29': -0.8218061, '28': -2.372631, '33': -3.7067904, '31': -2.0549145}
{'30': -1.1252829, '33': -1.8245207, '36': -1.5562121, '32': -3.1412206, '31': -2.1926427}
{'30': -0.1967879, '32': -3.2180393, '31': -3.342307, '35': -3.6661172, '29': -3.7939003}
{'33': -1.3293715, '35': -1.5427276, '36': -2.2684774, '37': -2.7952855, '31': -2.1796792}
{'33': -2.321908, '35': -1.4555387, '39': -2.4974375, '37': -1.9683942, '41': -2.1614523}
{'40': -2.278943, '35': -2.0028105, '38': -2.4165974, '37': -2.3958979, '41': -2.1775713}
{'35': -0.94292384, '40': -2.0938103, '41': -2.5084262, '45': -2.8088334, '37': -2.981907}
{'40': -1.7614816, '38': -2.384229, '44': -2.4069455, '36': -2.1587918, '41': -2.2330832}
{'40': -2.0603352, '44': -1.7072432, '36': -3.0017776, '48': -3.4553463, '42': -0.79393786}
{'33': -1.8487402, '35': -1.6678225, '36': -2.6623247, '37': -1.9515312, '31': -2.5575264}
{'45': -1.8542303, '44': -1.796291, '46': -2.1473365, '43': -2.5735414, '42': -2.4987283}
{'44': -1.5846963, '40': -1.5909791, '42': -1.915442, '45': -2.197657, '41': -2.6486459}
{'40': -1.4049394, '45': -1.4507234, '44': -2.6920469, '42': -2.664357, '41': -2.5402296}
{'45': -0.9678889, '41': -1.1823207, '43': -2.645749, '40': -3.039754, '42': -3.138625}
{'40': -3.0031688, '45': -0.6036368, '39': -3.3965461, '43': -3.3572073, '41': -1.6196185}
{'45': -0.5228568, '44': -3.2376893, '47': -3.0455923, '43': -2.357398, '41': -2.4346094}
{'40': -1.2186241, '44': -0.90802395, '48': -2.9544697, '46': -2.4860382, '42': -2.2941818}
{'50': -1.1494159, '40': -1.0119494, '45': -1.6212062, '42': -4.0074615, '41': -3.2273083}
{'50': -0.79798204, '45': -2.8103664, '55': -2.842736, '54': -2.7026134, '52': -2.8087668}
{'50': -1.2355726, '45': -0.9354933, '47': -2.9878936, '54': -2.9817104, '51': -3.5313642}
{'45': -0.56295264, '41': -1.73519, '51': -2.7427754, '43': -3.6576893, '50': -3.672795}
{'50': -0.7523192, '60': -3.1169794, '45': -1.8398149, '55': -3.3902786, '51': -3.2274404}
{'50': -0.91366535, '45': -2.6583247, '48': -2.6790404, '54': -2.8140407, '51': -2.6744916}
{'50': -0.48027554, '40': -2.4755301, '60': -4.101196, '45': -1.8450884, '41': -3.6646702}
{'60': -1.6493778, '54': -2.017664, '56': -2.0942192, '50': -2.561863, '55': -2.5915565}
{'50': -2.3032439, '60': -2.3912108, '56': -2.7406545, '51': -1.1811109, '61': -2.3957124}
{'50': -0.5568818, '60': -1.657603, '55': -2.2000072, '54': -4.0119014, '51': -4.097061}
{'50': -1.824226, '60': -1.0993439, '55': -2.4596076, '51': -2.7201037, '61': -2.701655}
{'60': -1.0737443, '56': -1.8165765, '54': -2.1220841, '58': -2.6761518, '55': -2.9725993}
{'60': -0.79416054, '61': -2.3490179, '56': -2.414417, '62': -2.9534929, '58': -3.0433774}
{'50': -1.7598139, '54': -2.2090232, '52': -2.2355888, '51': -2.4602306, '60': -2.5335567}
{'60': -1.3764268, '56': -2.5067723, '63': -2.6003392, '62': -2.5847247, '61': -2.8739977}
{'52': -2.04207, '54': -2.1486754, '60': -2.171657, '50': -2.4053035, '56': -2.4078803}
{'60': -1.646007, '65': -2.2148557, '63': -2.411939, '62': -2.8611052, '61': -2.0461752}
{'60': -1.992936, '64': -2.1927729, '62': -2.3243425, '70': -2.626397, '68': -2.703909}
{'60': -1.9611903, '70': -2.5468256, '62': -2.5887825, '64': -2.642319, '66': -2.6966498}
{'60': -2.7561123, '70': -2.0173855, '64': -2.5174599, '68': -2.509209, '63': -2.6224756}
