{' 3': -2.3886826, ' 4': -1.9845374, ' 5': -2.085748, ' 6': -1.9907154, ' 8': -1.559993}
{' 4': -1.9994872, ' 5': -2.06654, ' 6': -1.9809151, ' 7': -2.382617, ' 8': -1.5453912}
{' 4': -2.0427814, ' 5': -2.090399, ' 6': -1.993728, ' 7': -2.4091458, ' 8': -1.5394709}
{' 8': -1.5581356, ' 6': -1.9733969, ' 4': -2.046604, ' 5': -2.0773685, ' 7': -2.383927}
{' 4': -2.0652037, ' 5': -2.093063, ' 6': -1.9922674, ' 7': -2.4097157, ' 8': -1.5701342}
{' 4': -2.011156, ' 5': -2.0716774, ' 6': -1.9790325, ' 7': -2.3900013, ' 8': -1.5724765}
{' 4': -2.049985, ' 5': -2.091266, ' 6': -1.9872018, ' 7': -2.4061575, ' 8': -1.5584784}
{' 4': -2.0578341, ' 5': -2.0922914, ' 6': -1.9891897, ' 7': -2.3976934, ' 8': -1.5837303}
{' 8': -1.5821145, ' 6': -2.0048888, ' 4': -2.072551, ' 5': -2.0950263, ' 7': -2.4007037}
{' 4': -2.0097616, ' 5': -2.0760343, ' 6': -1.9950303, ' 7': -2.3920677, ' 8': -1.5210389}
{' 8': -1.5254965, ' 6': -2.0094373, ' 4': -2.0398872, ' 5': -2.0824232, ' 7': -2.402584}
{' 4': -2.030099, ' 5': -2.0689065, ' 6': -1.9820201, ' 7': -2.3901641, ' 8': -1.5204189}
{' 8': -1.5426701, ' 6': -1.9631081, ' 4': -2.0426798, ' 5': -2.0679157, ' 7': -2.400117}
{' 4': -2.004944, ' 5': -2.0615592, ' 6': -1.9779419, ' 7': -2.3887343, ' 8': -1.5300239}
{' 4': -2.0006804, ' 5': -2.0837064, ' 6': -1.9925121, ' 7': -2.3576512, ' 8': -1.5041183}
{' 8': -1.5526735, ' 6': -1.9821777, ' 4': -2.0637362, ' 5': -2.0839398, ' 7': -2.409963}
{' 8': -1.5638319, ' 6': -1.9782712, ' 4': -2.0580242, ' 5': -2.0852602, ' 7': -2.4019458}
{' 4': -1.984222, ' 5': -2.0932844, ' 6': -2.0375934, ' 7': -2.2955425, ' 8': -1.4431683}
{' 4': -1.9761062, ' 5': -2.070848, ' 6': -1.9759154, ' 7': -2.3685565, ' 8': -1.4702963}
{' 4': -2.004019, ' 5': -2.0891547, ' 6': -1.9652092, ' 7': -2.3483908, ' 8': -1.4679092}
{' 8': -1.4943274, ' 6': -1.9785908, ' 4': -1.9900951, ' 5': -2.0662184, ' 7': -2.3349056}
{' 8': -1.4636136, ' 4': -1.9888718, ' 6': -2.0203516, ' 5': -2.0795138, ' 7': -2.3150685}
{' 8': -1.4713073, ' 6': -1.9437119, ' 4': -2.0001788, ' 5': -2.0881991, ' 7': -2.3926625}
{' 8': -1.5770751, ' 6': -1.9706624, ' 5': -2.0809033, ' 4': -2.0823443, ' 7': -2.4038079}
{' 4': -2.0992112, ' 5': -2.1264043, ' 6': -2.0313325, ' 7': -2.4155488, ' 8': -1.6029514}
{' 8': -1.5324774, ' 4': -1.9675874, ' 6': -2.0478709, ' 5': -2.1001825, ' 3': -2.3686504}
{' 4': -1.9917043, ' 5': -2.1491084, ' 6': -2.1191306, ' 7': -2.3393414, ' 8': -1.4705747}
{' 8': -1.4771025, ' 4': -2.0593016, ' 6': -2.1526005, ' 5': -2.2020628, ' 7': -2.398739}
{' 4': -2.0792062, ' 5': -2.2130404, ' 6': -2.179446, ' 7': -2.3966827, ' 8': -1.510452}
{' 8': -1.4483799, ' 4': -1.9712995, ' 5': -2.156959, ' 6': -2.1907706, ' 7': -2.336778}
{' 8': -1.525746, ' 4': -2.0347927, ' 6': -2.1154974, ' 5': -2.1689534, ' 7': -2.371245}
{' 4': -2.0753205, ' 5': -2.1927521, ' 6': -2.1465638, ' 7': -2.3976874, ' 8': -1.5285666}
{'\n': -2.3377934, ' 4': -2.082738, ' 5': -2.219759, ' 6': -2.2045355, ' 8': -1.5385494}
{' 4': -1.9460275, ' 5': -2.1300504, ' 6': -2.1468198, ' 7': -2.3076541, ' 8': -1.4491907}
{' 4': -2.015527, ' 5': -2.1715455, ' 6': -2.1364179, ' 7': -2.372217, ' 8': -1.5289654}
{' 4': -2.0432818, ' 5': -2.170467, ' 6': -2.113626, ' 7': -2.4025702, ' 8': -1.5600245}
{' 8': -1.5581621, ' 4': -2.039515, ' 6': -2.0700994, ' 5': -2.1326997, ' 7': -2.3932967}
{' 8': -1.5160633, ' 4': -2.0090098, ' 6': -2.1020064, ' 5': -2.1482463, ' 7': -2.3728232}
{' 4': -2.0759676, ' 5': -2.1897361, ' 6': -2.1320055, ' 7': -2.3995807, ' 8': -1.5646657}
{' 4': -2.0311747, ' 5': -2.1886263, ' 6': -2.1358232, ' 7': -2.3815708, ' 8': -1.5380278}
{' 4': -2.041355, ' 5': -2.1895463, ' 6': -2.1531723, ' 7': -2.3659496, ' 8': -1.5426567}
{' 4': -1.9751608, ' 5': -2.1383498, ' 6': -2.1162503, ' 7': -2.3421893, ' 8': -1.5052522}
{' 4': -1.9240358, ' 5': -2.1103988, ' 6': -2.1102464, ' 7': -2.3062341, ' 8': -1.4829748}
{' 8': -1.5164267, ' 4': -1.992988, ' 6': -2.12172, ' 5': -2.1674821, ' 7': -2.416327}
{' 4': -2.043262, ' 5': -2.1376948, ' 6': -2.1026807, ' 7': -2.4068646, ' 8': -1.5680603}
{' 8': -1.5430673, ' 4': -1.9799637, ' 6': -2.0508485, ' 5': -2.116525, ' 7': -2.3945575}
{' 4': -1.9946128, ' 5': -2.1440537, ' 6': -2.0429106, ' 7': -2.3717701, ' 8': -1.5559075}
{' 8': -1.5785893, ' 4': -1.99734, ' 6': -2.0102756, ' 5': -2.0896683, ' 7': -2.3844147}
{' 4': -2.0048258, ' 5': -2.0964472, ' 6': -2.0227032, ' 7': -2.3697882, ' 8': -1.5927716}
{' 4': -1.9867009, ' 5': -2.1361198, ' 6': -2.09224, ' 7': -2.3447685, ' 8': -1.5052643}
{' 4': -2.0378458, ' 5': -2.1327689, ' 6': -2.070948, ' 7': -2.3996327, ' 8': -1.5495778}
{' 8': -1.555976, ' 6': -2.0234737, ' 4': -2.0237322, ' 5': -2.1070797, ' 7': -2.4005566}
{' 8': -1.5727756, ' 6': -2.0289695, ' 4': -2.0314643, ' 5': -2.1088293, ' 7': -2.391772}
{' 4': -2.0210428, ' 5': -2.1090546, ' 6': -2.0309496, ' 7': -2.3854256, ' 8': -1.5359678}
{' 4': -2.0521874, ' 5': -2.1233344, ' 6': -2.0427651, ' 7': -2.4041154, ' 8': -1.5485483}
{' 4': -2.018114, ' 5': -2.1138687, ' 6': -2.0358582, ' 7': -2.3847837, ' 8': -1.5411264}
{' 8': -1.5794117, ' 4': -2.0819142, ' 6': -2.0927787, ' 5': -2.1842988, ' 7': -2.4215605}
{' 8': -1.4944168, ' 4': -1.9694079, ' 6': -2.1394355, ' 5': -2.1602685, ' 7': -2.3602407}
{' 4': -1.9625275, ' 5': -2.1457713, ' 6': -2.1566906, ' 7': -2.33861, ' 8': -1.4995575}
{' 8': -1.5357764, ' 4': -1.9930699, ' 6': -2.0776513, ' 5': -2.1650317, ' 3': -2.440597}
{'\n': -2.3150988, ' 4': -2.061388, ' 5': -2.1946266, ' 6': -2.1491766, ' 8': -1.6006926}
{' 4': -1.940199, ' 5': -2.1698961, ' 6': -2.15405, ' 7': -2.3830042, ' 8': -1.5528222}
{' 8': -1.5737698, ' 4': -2.0088599, ' 6': -2.1683667, ' 5': -2.1955445, '\n': -2.2493193}
{' 4': -1.99802, ' 5': -2.180638, ' 6': -2.1323786, ' 7': -2.4100847, ' 8': -1.55885}
{' 8': -1.5716534, ' 4': -2.066943, ' 6': -2.1550999, ' 5': -2.2030962, '\n': -2.3348541}
{' 4': -1.971564, ' 5': -2.1430357, ' 6': -2.1038167, ' 7': -2.3808162, ' 8': -1.5458391}
{' 4': -1.9696262, ' 5': -2.116123, ' 6': -2.025954, ' 7': -2.376827, ' 8': -1.5369087}
{' 8': -1.598394, ' 4': -2.055702, ' 6': -2.0762546, ' 5': -2.1829612, ' 7': -2.461785}
{' 8': -1.59005, ' 4': -2.0613568, ' 6': -2.064993, ' 5': -2.172902, ' 7': -2.4146044}
{' 4': -2.0075347, ' 5': -2.1260478, ' 6': -2.0433834, ' 7': -2.4144208, ' 8': -1.5765291}
{' 8': -1.5663701, ' 4': -2.0158339, ' 6': -2.0373688, ' 5': -2.1272023, ' 7': -2.4066193}
{' 4': -2.0466046, ' 5': -2.1243474, ' 6': -2.0301862, ' 7': -2.417668, ' 8': -1.5924995}
{' 8': -1.6079054, ' 6': -2.032691, ' 4': -2.0498228, ' 5': -2.1252291, ' 7': -2.401144}
{' 4': -1.9806569, ' 5': -2.1511261, ' 6': -2.1023982, ' 7': -2.365393, ' 8': -1.520468}
{' 4': -2.0279188, ' 5': -2.1453705, ' 6': -2.1059494, ' 7': -2.422859, ' 8': -1.5566823}
{' 3': -2.4534874, ' 4': -2.052311, ' 5': -2.1482334, ' 6': -2.0394745, ' 8': -1.5701133}
{' 8': -1.5690917, ' 4': -2.042836, ' 6': -2.062657, ' 5': -2.1339557, ' 7': -2.4132488}
{' 8': -1.5454149, ' 4': -2.0125008, ' 6': -2.0547535, ' 5': -2.1445, ' 7': -2.4012177}
{' 4': -2.0154142, ' 5': -2.1365442, ' 6': -2.0564032, ' 7': -2.3913326, ' 8': -1.5417356}
{' 8': -1.5543517, ' 4': -1.9958466, ' 6': -2.0356605, ' 5': -2.1290329, ' 7': -2.3970432}
{' 4': -2.0482304, ' 5': -2.1479506, ' 6': -2.068928, ' 7': -2.4001372, ' 8': -1.5550778}
{' 8': -1.5319049, ' 4': -1.9983155, ' 6': -2.0903413, ' 5': -2.1510835, ' 7': -2.382979}
{' 8': -1.5467541, ' 4': -2.0354426, ' 6': -2.044471, ' 5': -2.127318, ' 7': -2.4025757}
{' 4': -2.0866554, ' 5': -2.1532056, ' 6': -2.0478923, ' 7': -2.4542804, ' 8': -1.5906922}
{' 4': -2.0759861, ' 5': -2.1415837, ' 6': -2.05283, ' 7': -2.4260762, ' 8': -1.5765145}
{' 4': -2.0249152, ' 5': -2.1164324, ' 6': -2.032143, ' 7': -2.3925862, ' 8': -1.5516151}
{' 4': -2.0358012, ' 5': -2.1360984, ' 6': -2.061852, ' 7': -2.405725, ' 8': -1.5662578}
{' 4': -2.0243464, ' 5': -2.13363, ' 6': -2.0389464, ' 7': -2.4120893, ' 8': -1.5832875}
{' 8': -1.6119643, ' 6': -2.0494149, ' 4': -2.0688956, ' 5': -2.1496947, ' 7': -2.4235983}
{' 4': -2.030182, ' 5': -2.122199, ' 6': -2.048192, ' 7': -2.3597994, ' 8': -1.5500373}
{' 4': -2.0066726, ' 5': -2.1156423, ' 6': -2.0340118, ' 7': -2.35379, ' 8': -1.5270517}
{' 4': -2.0459714, ' 5': -2.1349425, ' 6': -2.0619137, ' 7': -2.3828244, ' 8': -1.5505222}
{' 8': -1.5588411, ' 4': -2.057035, ' 6': -2.0653899, ' 5': -2.1390707, ' 7': -2.3884377}
{' 4': -2.029536, ' 5': -2.147309, ' 6': -2.0583036, ' 7': -2.3842483, ' 8': -1.562205}
{' 8': -1.5889623, ' 4': -2.0582676, ' 6': -2.0708988, ' 5': -2.157503, ' 7': -2.4023588}
{' 8': -1.584682, ' 4': -2.0571449, ' 6': -2.0587869, ' 5': -2.1470942, ' 7': -2.3942657}
{' 4': -2.0970836, ' 5': -2.1852796, ' 6': -2.102555, ' 7': -2.418657, ' 8': -1.6020705}
{' 8': -1.5849736, ' 4': -2.057777, ' 6': -2.091347, ' 5': -2.1764395, ' 7': -2.418279}
{' 8': -1.568924, ' 4': -2.0405436, ' 6': -2.0759795, ' 5': -2.165413, ' 7': -2.4025755}
{' 8': -1.5918857, ' 4': -2.082282, ' 6': -2.0912971, ' 5': -2.1742756, ' 7': -2.4227173}
{'\n': -2.3118942, ' 4': -2.0977275, ' 5': -2.1962764, ' 6': -2.1197202, ' 8': -1.611614}
{' 4': -2.0922558, ' 5': -2.1811783, ' 6': -2.0971854, ' 7': -2.4339545, ' 8': -1.6067784}
{' 4': -2.0706713, ' 5': -2.1586907, ' 6': -2.0862794, ' 7': -2.4007323, ' 8': -1.601926}
{' 8': -1.6065236, ' 6': -2.0810091, ' 4': -2.0938284, ' 5': -2.1758988, ' 7': -2.428816}
{' 8': -1.6225604, ' 6': -2.1038418, ' 4': -2.116966, ' 5': -2.194742, '\n': -2.3939075}
{' 8': -1.5192276, ' 4': -2.0167491, ' 6': -2.083554, ' 5': -2.1500413, ' 7': -2.3596017}
{' 4': -2.0322423, ' 5': -2.149609, ' 6': -2.0734982, ' 7': -2.396459, ' 8': -1.5650916}
{' 4': -2.0421057, ' 5': -2.1424448, ' 6': -2.0522156, ' 7': -2.4136086, ' 8': -1.5846492}
{' 4': -2.062055, ' 5': -2.1662812, ' 6': -2.0949407, ' 7': -2.4079015, ' 8': -1.5805718}
{' 8': -1.5843049, ' 4': -2.0411234, ' 6': -2.0756333, ' 5': -2.1549358, ' 7': -2.4160092}
{' 4': -2.0366018, ' 5': -2.1386237, ' 6': -2.0548437, ' 7': -2.3919444, ' 8': -1.5773073}
{' 4': -2.0603185, ' 5': -2.147799, ' 6': -2.0522902, ' 7': -2.4019752, ' 8': -1.5780892}
{' 4': -2.090122, ' 5': -2.1839485, ' 6': -2.0900545, ' 7': -2.4259052, ' 8': -1.5984267}
{' 8': -1.5685077, ' 4': -2.0615907, ' 6': -2.0666537, ' 5': -2.146763, ' 7': -2.3998513}
{' 8': -1.5835538, ' 4': -2.0612686, ' 6': -2.0687222, ' 5': -2.153317, ' 7': -2.4136891}
{' 8': -1.6167054, ' 6': -2.0655732, ' 4': -2.1037164, ' 5': -2.173764, ' 7': -2.4408813}
{' 8': -1.5900183, ' 6': -2.0728817, ' 4': -2.084342, ' 5': -2.1620452, ' 7': -2.40942}
{' 4': -2.075646, ' 5': -2.1387925, ' 6': -2.0460582, ' 7': -2.4195256, ' 8': -1.5977902}
{' 4': -2.090786, ' 5': -2.1683464, ' 6': -2.0700004, ' 7': -2.432059, ' 8': -1.6031806}
{' 8': -1.6169494, ' 6': -2.0522578, ' 4': -2.09291, ' 5': -2.1517453, ' 7': -2.4243426}
{' 4': -2.1069973, ' 5': -2.1673076, ' 6': -2.0639455, ' 7': -2.4229858, ' 8': -1.6284482}
{' 4': -2.0390637, ' 5': -2.1197426, ' 6': -2.039422, ' 7': -2.3731282, ' 8': -1.5455009}
{' 4': -2.044247, ' 5': -2.1070807, ' 6': -2.027139, ' 7': -2.3804514, ' 8': -1.5420535}
{' 8': -1.5764965, ' 6': -2.035741, ' 4': -2.079367, ' 5': -2.1251013, ' 7': -2.4102347}
{' 8': -1.5592577, ' 6': -2.0384943, ' 4': -2.0732055, ' 5': -2.129928, ' 7': -2.4000523}
{' 4': -2.0541596, ' 5': -2.131063, ' 6': -2.0349772, ' 7': -2.401919, ' 8': -1.5680661}
{' 4': -2.073046, ' 5': -2.1345236, ' 6': -2.0289233, ' 7': -2.4056275, ' 8': -1.5788119}
{' 8': -1.5821766, ' 6': -2.0282204, ' 4': -2.0731778, ' 5': -2.126329, ' 7': -2.3985553}
{' 8': -1.5744953, ' 6': -2.0521622, ' 4': -2.087099, ' 5': -2.1522243, ' 7': -2.3946352}
{' 4': -2.0367699, ' 5': -2.118124, ' 6': -2.0190496, ' 7': -2.3888454, ' 8': -1.5580093}
{' 4': -2.0631628, ' 5': -2.130769, ' 6': -2.0281773, ' 7': -2.403019, ' 8': -1.5608435}
{' 4': -2.0848002, ' 5': -2.1267858, ' 6': -2.0249, ' 7': -2.4078212, ' 8': -1.5957292}
{' 8': -1.5728893, ' 6': -2.0428, ' 4': -2.0771363, ' 5': -2.1402712, ' 7': -2.3979378}
{' 8': -1.5797968, ' 6': -2.0183458, ' 4': -2.0770063, ' 5': -2.1187384, ' 7': -2.4076834}
{' 8': -1.5741179, ' 6': -2.0287516, ' 4': -2.0807736, ' 5': -2.1264298, ' 7': -2.3944294}
{' 8': -1.6088421, ' 6': -2.0240061, ' 4': -2.093142, ' 5': -2.1267865, ' 7': -2.4127038}
{' 8': -1.5981098, ' 6': -2.0322995, ' 4': -2.086141, ' 5': -2.1301925, ' 7': -2.3864753}
{' 4': -2.0377803, ' 5': -2.1159923, ' 6': -2.0304115, ' 7': -2.3791902, ' 8': -1.5431048}
{' 8': -1.5592668, ' 6': -2.0413532, ' 4': -2.0534446, ' 5': -2.1313236, ' 7': -2.3997924}
{' 4': -2.0828073, ' 5': -2.1237743, ' 6': -2.0179472, ' 7': -2.4114625, ' 8': -1.5852325}
{' 4': -2.0833755, ' 5': -2.1347425, ' 6': -2.0276887, ' 7': -2.4046874, ' 8': -1.5817381}
{' 8': -1.5719179, ' 6': -2.0170577, ' 4': -2.0484364, ' 5': -2.119366, ' 7': -2.3977702}
{' 8': -1.581734, ' 6': -2.0232413, ' 4': -2.047846, ' 5': -2.1232991, ' 7': -2.3894455}
{' 4': -2.0933497, ' 5': -2.1284277, ' 6': -2.0179987, ' 7': -2.4105475, ' 8': -1.6029885}
{' 8': -1.6073188, ' 6': -2.0265281, ' 4': -2.0710096, ' 5': -2.1322622, ' 7': -2.3874178}
{' 4': -2.043267, ' 5': -2.1376808, ' 6': -2.0499036, ' 7': -2.3716886, ' 8': -1.5293416}
{' 8': -1.5580587, ' 6': -2.0279331, ' 4': -2.059205, ' 5': -2.1278563, ' 7': -2.4028847}
{' 4': -2.0929768, ' 5': -2.1274881, ' 6': -2.0228884, ' 7': -2.4131615, ' 8': -1.5912049}
{' 4': -2.047565, ' 5': -2.1119494, ' 6': -2.010963, ' 7': -2.3862045, ' 8': -1.5949531}
{' 8': -1.583898, ' 6': -2.0246654, ' 4': -2.0800853, ' 5': -2.1230006, ' 7': -2.4096694}
{' 4': -2.0583847, ' 5': -2.1096148, ' 6': -2.004236, ' 7': -2.4043746, ' 8': -1.5850025}
{' 4': -2.1076784, ' 5': -2.143427, ' 6': -2.0427094, ' 7': -2.4241514, ' 8': -1.616927}
{' 4': -2.0926015, ' 5': -2.1352983, ' 6': -2.0360973, ' 7': -2.4018457, ' 8': -1.6183772}
{' 4': -2.0394268, ' 5': -2.156757, ' 6': -2.090969, ' 7': -2.3992307, ' 8': -1.595333}
{' 4': -2.0628, ' 5': -2.1623826, ' 6': -2.1031003, ' 7': -2.3918366, ' 8': -1.5728718}
{' 8': -1.604654, ' 4': -2.0799422, ' 6': -2.1024413, ' 5': -2.1785483, ' 7': -2.4268346}
{' 8': -1.5904765, ' 4': -2.086351, ' 6': -2.1008658, ' 5': -2.1799417, ' 7': -2.4144063}
{' 4': -2.0450964, ' 5': -2.1609278, ' 6': -2.0908604, ' 7': -2.4034462, ' 8': -1.5884732}
{' 8': -1.5841955, ' 6': -2.0552237, ' 4': -2.066253, ' 5': -2.148559, ' 7': -2.3944046}
{' 4': -2.09119, ' 5': -2.1532302, ' 6': -2.0524678, ' 7': -2.4044082, ' 8': -1.5850215}
{' 8': -1.6238853, ' 4': -2.1079311, ' 6': -2.1360397, ' 5': -2.1953146, '\n': -2.4237149}
{' 4': -2.0791767, ' 5': -2.1891937, ' 6': -2.1271515, ' 7': -2.4263163, ' 8': -1.6243789}
{' 4': -2.115541, ' 5': -2.1910236, ' 6': -2.1071718, ' 7': -2.4390934, ' 8': -1.632386}
{' 4': -2.091962, ' 5': -2.160535, ' 6': -2.0657713, ' 7': -2.408417, ' 8': -1.6187499}
{' 4': -2.1226366, ' 5': -2.1705823, ' 6': -2.0731282, ' 7': -2.4271667, ' 8': -1.6297373}
{' 8': -1.6238896, ' 4': -2.0887792, ' 6': -2.09465, ' 5': -2.1883876, ' 7': -2.4272306}
{' 8': -1.651218, ' 4': -2.1219935, ' 6': -2.1256537, ' 5': -2.2060275, '\n': -2.3803344}
{' 4': -2.1121294, ' 5': -2.1928568, ' 6': -2.0818055, ' 7': -2.4467385, ' 8': -1.6395942}
{' 8': -1.6526984, ' 6': -2.113553, ' 4': -2.1354496, ' 5': -2.2020044, ' 7': -2.4378757}
{' 8': -1.6202354, ' 4': -2.0849826, ' 6': -2.1387424, ' 5': -2.1961648, ' 7': -2.4331064}
{' 8': -1.6170403, ' 4': -2.0864694, ' 6': -2.1228368, ' 5': -2.1994932, ' 7': -2.4290798}
{' 8': -1.605764, ' 4': -2.0899389, ' 6': -2.0900638, ' 5': -2.1912408, ' 7': -2.4431996}
{' 4': -2.1107128, ' 5': -2.2055707, ' 6': -2.1286323, ' 7': -2.44005, ' 8': -1.6315124}
{' 3': -2.4134111, ' 4': -2.0970478, ' 5': -2.178214, ' 6': -2.0859165, ' 8': -1.6344002}
{' 4': -2.1161916, ' 5': -2.1873007, ' 6': -2.0868185, ' 7': -2.4370708, ' 8': -1.6587446}
{' 3': -2.4226344, ' 4': -2.0919468, ' 5': -2.1655934, ' 6': -2.0543253, ' 8': -1.6319429}
{' 4': -2.1319623, ' 5': -2.2016034, ' 6': -2.1039662, ' 7': -2.4502664, ' 8': -1.6751236}
{' 8': -1.6497699, ' 4': -2.1066628, ' 6': -2.1232433, ' 5': -2.2079325, ' 7': -2.4385035}
{' 8': -1.6400815, ' 4': -2.100402, ' 6': -2.1209853, ' 5': -2.2003996, ' 7': -2.423135}
{' 4': -2.116477, ' 5': -2.1912563, ' 6': -2.0811584, ' 7': -2.4417753, ' 8': -1.6353757}
{' 8': -1.6345555, ' 6': -2.107675, ' 4': -2.120892, ' 5': -2.2014518, ' 7': -2.4359453}
{' 8': -1.6326927, ' 6': -2.060943, ' 4': -2.094597, ' 5': -2.166611, ' 3': -2.4131472}
{' 4': -2.0995414, ' 5': -2.1716344, ' 6': -2.07316, ' 7': -2.4268234, ' 8': -1.6259428}
{' 8': -1.6424236, ' 6': -2.054325, ' 4': -2.107253, ' 5': -2.1754255, ' 7': -2.4389153}
{' 8': -1.6759251, ' 6': -2.0888538, ' 4': -2.142867, ' 5': -2.1877546, ' 7': -2.437043}
{' 8': -1.6112447, ' 4': -2.0801759, ' 6': -2.1473336, ' 5': -2.190839, ' 7': -2.4179606}
{' 4': -2.0611866, ' 5': -2.1675107, ' 6': -2.1252449, ' 7': -2.3924263, ' 8': -1.5971075}
{' 8': -1.6290183, ' 4': -2.0824628, ' 6': -2.1389995, ' 5': -2.193338, '\n': -2.409349}
{' 8': -1.6386373, ' 4': -2.1062543, ' 6': -2.1486633, ' 5': -2.199248, '\n': -2.3264282}
{' 4': -2.0852165, ' 5': -2.1945715, ' 6': -2.14291, ' 7': -2.4127455, ' 8': -1.615592}
{' 8': -1.6117771, ' 4': -2.104779, ' 6': -2.1410043, ' 5': -2.193896, ' 7': -2.4113529}
{'\n': -2.3932467, ' 4': -2.106163, ' 5': -2.199189, ' 6': -2.1303272, ' 8': -1.6448754}
{'\n': -2.2834086, ' 4': -2.1231303, ' 5': -2.209848, ' 6': -2.1596599, ' 8': -1.6454214}
{' 3': -2.4117575, ' 4': -2.065361, ' 5': -2.1851234, ' 6': -2.119502, ' 8': -1.6432923}
{' 8': -1.6377745, ' 4': -2.0821733, ' 6': -2.1330082, ' 5': -2.2053187, ' 3': -2.4313214}
{' 4': -2.1053774, ' 5': -2.1651967, ' 6': -2.0701551, ' 7': -2.4178402, ' 8': -1.6329995}
{' 8': -1.6108328, ' 6': -2.07884, ' 4': -2.1090553, ' 5': -2.1689887, ' 7': -2.410608}
{' 4': -2.0981116, ' 5': -2.1830182, ' 6': -2.0973392, ' 7': -2.4314885, ' 8': -1.6390985}
{' 4': -2.1009793, ' 5': -2.160479, ' 6': -2.0601242, ' 7': -2.4118543, ' 8': -1.6271138}
{' 4': -2.1089745, ' 5': -2.1627073, ' 6': -2.0533037, ' 7': -2.4275236, ' 8': -1.6459092}
{' 4': -2.119253, ' 5': -2.1627526, ' 6': -2.0609336, ' 7': -2.411919, ' 8': -1.6418272}
{' 3': -2.4309473, ' 4': -2.1046019, ' 5': -2.1832008, ' 6': -2.115181, ' 8': -1.6373491}
{'\n': -2.2631953, ' 4': -2.1265633, ' 5': -2.21558, ' 6': -2.167641, ' 8': -1.658234}
{' 3': -2.4227018, ' 4': -2.105961, ' 5': -2.165809, ' 6': -2.056302, ' 8': -1.622325}
{' 4': -2.1209195, ' 5': -2.1898367, ' 6': -2.0994751, ' 7': -2.4402544, ' 8': -1.6293137}
{' 8': -1.6590661, ' 4': -2.096426, ' 6': -2.1065052, ' 5': -2.192828, ' 3': -2.4103487}
{' 8': -1.6350368, ' 6': -2.0917535, ' 4': -2.1085618, ' 5': -2.1758218, ' 7': -2.4322906}
{' 8': -1.6517619, ' 6': -2.0400016, ' 4': -2.1074076, ' 5': -2.1576307, ' 7': -2.4226532}
{' 4': -2.1169271, ' 5': -2.166372, ' 6': -2.0652454, ' 7': -2.4202948, ' 8': -1.6435583}
{' 3': -2.406962, ' 4': -2.0931458, ' 5': -2.1479554, ' 6': -2.0613675, ' 8': -1.6186107}
{' 4': -2.0921652, ' 5': -2.1620903, ' 6': -2.0919075, ' 7': -2.4146233, ' 8': -1.6082562}
{' 8': -1.6274043, ' 6': -2.0434105, ' 4': -2.1192684, ' 5': -2.1478102, ' 7': -2.415764}
{' 4': -2.1197689, ' 5': -2.1488397, ' 6': -2.0459065, ' 7': -2.4122674, ' 8': -1.6267571}
{' 8': -1.6310158, ' 6': -2.0306714, ' 4': -2.1053333, ' 5': -2.1421988, ' 7': -2.4254913}
{' 4': -2.107955, ' 5': -2.1409795, ' 6': -2.0327861, ' 7': -2.4145117, ' 8': -1.6209582}
{' 4': -2.120915, ' 5': -2.1670127, ' 6': -2.067573, ' 7': -2.4335961, ' 8': -1.6476301}
{' 8': -1.6342529, ' 6': -2.05252, ' 4': -2.1095252, ' 5': -2.1532748, ' 7': -2.4140878}
{' 4': -1.9718636, ' 5': -2.1183395, ' 6': -2.0725052, ' 7': -2.3540306, ' 8': -1.5276976}
{' 4': -2.0274134, ' 5': -2.1325428, ' 6': -2.0901537, ' 7': -2.367532, ' 8': -1.5380461}
{' 4': -2.0438569, ' 5': -2.1389668, ' 6': -2.0877526, ' 7': -2.4061806, ' 8': -1.5563233}
{' 8': -1.568267, ' 4': -2.0772638, ' 6': -2.1024945, ' 5': -2.154933, ' 7': -2.415828}
{' 4': -2.0296733, ' 5': -2.1750114, ' 6': -2.1534214, ' 7': -2.3762636, ' 8': -1.5509652}
{' 4': -2.038572, ' 5': -2.1486988, ' 6': -2.0810907, ' 7': -2.399432, ' 8': -1.5739973}
{' 8': -1.5995455, ' 4': -2.078394, ' 6': -2.0827448, ' 5': -2.170309, ' 7': -2.4300272}
{' 8': -1.6017209, ' 4': -2.080861, ' 6': -2.1098168, ' 5': -2.1834908, ' 7': -2.4229462}
{' 4': -2.0657413, ' 5': -2.170059, ' 6': -2.107228, ' 7': -2.4302099, ' 8': -1.5996834}
{' 8': -1.6007925, ' 6': -2.063752, ' 4': -2.0789275, ' 5': -2.1526468, ' 7': -2.4249523}
{' 8': -1.6250398, ' 6': -2.048332, ' 4': -2.1010892, ' 5': -2.1510856, ' 7': -2.4422417}
{' 8': -1.6158091, ' 6': -2.0517144, ' 4': -2.1139617, ' 5': -2.1553779, ' 7': -2.4422882}
{' 8': -1.6116083, ' 6': -2.0746124, ' 4': -2.0775487, ' 5': -2.1595292, ' 7': -2.4229658}
{' 8': -1.6163934, ' 6': -2.0705276, ' 4': -2.0965486, ' 5': -2.1627247, ' 7': -2.4334311}
{' 4': -2.084375, ' 5': -2.1458685, ' 6': -2.0366423, ' 8': -1.6097634, ' 9': -2.4289584}
{' 4': -2.1059504, ' 5': -2.1795385, ' 6': -2.1019046, ' 7': -2.4231594, ' 8': -1.6318148}
