{' 25': -1.3974487, ' 21': -1.917804, ' 20': -1.9817727, ' 23': -2.098532, ' 22': -2.2613223}
{' 50': -2.9088135, ' 45': -2.751262, ' 55': -1.2965595, ' 51': -1.4729644, ' 53': -2.5342312}
{' 55': -1.1267803, ' 59': -1.6848322, ' 51': -2.5959518, ' 57': -2.8243644, ' 53': -2.8362606}
{' 51': -1.2442784, ' 55': -1.3763776, ' 45': -2.4995618, ' 53': -2.9741368, ' 54': -3.1607401}
{' 60': -2.278694, ' 55': -1.473646, ' 65': -2.624197, ' 58': -2.8352563, ' 59': -2.0546415}
{' 55': -1.7710052, ' 65': -2.7092357, ' 53': -2.6048102, ' 59': -2.5098567, ' 63': -2.5934937}
{' 55': -1.9516591, ' 57': -2.3618011, ' 59': -1.9689512, ' 63': -2.6906118, ' 61': -2.262416}
{' 55': -1.8632069, ' 56': -0.82842827, ' 57': -1.9134177, ' 59': -2.5838509, ' 61': -2.8522632}
{' 65': -1.6054882, ' 66': -2.5800421, ' 63': -1.236442, ' 67': -2.915905, ' 69': -2.7389128}
{' 65': -0.61774045, ' 66': -2.232317, ' 67': -2.2604043, ' 69': -2.9717557, ' 64': -3.1520975}
{' 69': -1.8426625, ' 65': -1.9655739, ' 71': -1.9942461, ' 67': -2.023376, ' 66': -2.564247}
{' 75': -3.2620497, ' 77': -0.3318244, ' 76': -3.4420612, ' 73': -3.295559, ' 79': -3.731779}
{' 70': -1.5365986, ' 77': -2.5160985, ' 69': -1.8256383, ' 73': -2.0045269, ' 71': -2.6530116}
{' 64': -2.118449, ' 65': -1.9842203, ' 72': -2.2996137, ' 66': -2.3448567, ' 74': -1.7973114}
{' 70': -0.9256944, ' 72': -1.8812131, ' 74': -2.4859858, ' 78': -2.7606475, ' 75': -2.7755039}
{' 20': -1.5242856, ' 18': -3.0835638, ' 21': -1.5507004, ' 22': -2.787036, ' 19': -0.923053}
{' 20': -3.0466447, ' 25': -3.015888, ' 24': -0.6777331, ' 21': -2.4897618, ' 22': -2.4083877}
{' 25': -1.5538486, ' 23': -2.022635, ' 21': -2.6159947, ' 22': -1.9117159, ' 33': -2.6211817}
{' 30': -1.9664043, ' 25': -1.5682738, ' 21': -3.0286303, ' 45': -2.210133, ' 33': -2.4453099}
{' 30': -2.9071977, ' 25': -1.3805432, ' 35': -2.2280889, ' 33': -2.8036816, ' 41': -2.6868947}
{' 37': -2.5160737, ' 43': -1.8934015, ' 41': -1.968142, ' 47': -1.9891076, ' 51': -2.6001363}
{' 35': -2.2676034, ' 33': -2.136909, ' 37': -2.1213305, ' 43': -1.9564052, ' 41': -2.3337398}
{' 43': -2.123165, ' 35': -2.1418626, ' 33': -2.1676178, ' 41': -2.2745562, ' 37': -2.2787836}
{' 45': -2.6157746, ' 33': -2.6744466, ' 39': -2.6166651, ' 43': -2.0194058, ' 41': -2.378284}
{' 42': -2.0395565, ' 45': -2.1607711, ' 43': -2.5171204, ' 40': -2.6939762, ' 39': -2.7526731}
{' 45': -2.7108674, ' 43': -1.7019401, ' 47': -1.6284956, ' 51': -2.512669, ' 53': -2.740891}
{' 45': -1.508485, ' 39': -1.9695714, ' 49': -2.6130335, ' 42': -2.4661276, ' 43': -2.1811764}
{' 39': -2.6421185, ' 43': -1.4504603, ' 41': -2.6047459, ' 47': -1.9247884, ' 51': -2.6874266}
{' 42': -1.5911571, ' 44': -2.2702286, ' 46': -2.530452, ' 48': -2.8392801, ' 40': -2.9510574}
{' 45': -0.78740567, ' 48': -3.039029, ' 42': -3.1144824, ' 51': -2.8825872, ' 54': -2.7019792}
{' 45': -1.6490557, ' 47': -1.6881031, ' 51': -2.0285306, ' 55': -2.5889506, ' 43': -2.6342778}
{' 55': -1.1763135, ' 51': -2.1632328, ' 57': -2.2817461, ' 59': -2.3205395, ' 53': -2.4698813}
{' 55': -1.8842417, ' 56': -2.6368024, ' 57': -2.6924875, ' 59': -1.4875609, ' 63': -2.1440816}
{' 50': -2.139211, ' 40': -2.5189934, ' 60': -2.3582222, ' 45': -1.8684093, ' 55': -2.2346385}
{' 45': -1.5196556, ' 49': -2.4613945, ' 55': -1.8501036, ' 47': -2.1499102, ' 51': -1.95665}
{' 55': -1.3107047, ' 51': -2.5066888, ' 57': -2.2886329, ' 59': -1.2100158, ' 63': -3.1721947}
{' 45': -2.3502603, ' 55': -2.2579942, ' 53': -2.4140294, ' 59': -2.093594, ' 63': -2.9387946}
{' 60': -1.5410243, ' 56': -2.0526764, ' 52': -2.0838196, ' 48': -2.6219447, ' 50': -2.6626809}
{' 49': -2.1986504, ' 55': -2.7402174, ' 53': -3.2252915, ' 59': -0.9758217, ' 63': -2.957075}
{' 55': -2.200962, ' 65': -2.1585903, ' 51': -2.452446, ' 59': -1.5662699, ' 61': -2.759384}
{' 49': -1.8014834, ' 55': -2.074609, ' 53': -2.1076968, ' 57': -2.4656062, ' 59': -1.5539192}
{' 60': -1.7051697, ' 50': -2.0995646, ' 56': -2.2289798, ' 62': -2.5400689, ' 66': -2.7711334}
{' 50': -2.66717, ' 45': -2.452662, ' 55': -1.7214054, ' 52': -2.8183408, ' 51': -1.9841541}
{' 55': -1.3804127, ' 53': -1.5596997, ' 51': -1.579969, ' 49': -2.380939, ' 59': -2.4351366}
{' 50': -2.4116955, ' 60': -2.578906, ' 55': -1.1426984, ' 53': -2.7179184, ' 59': -2.7364368}
{' 51': -2.4293702, ' 66': -2.6780093, ' 62': -2.9071665, ' 61': -1.0929203, ' 71': -2.5503607}
{' 60': -1.9917704, ' 62': -2.2250783, ' 54': -2.3183322, ' 50': -2.4869192, ' 52': -2.5722275}
{' 63': -1.7759175, ' 65': -1.7865452, ' 61': -2.2039466, ' 59': -2.2377467, ' 55': -2.7866433}
{' 59': -2.0590913, ' 65': -2.3471954, ' 61': -2.5803325, ' 69': -2.6014383, ' 63': -2.6834238}
{' 55': -2.187531, ' 65': -2.3706498, ' 59': -1.6451086, ' 63': -2.6811945, ' 61': -2.2496676}
{' 60': -1.3269411, ' 64': -1.5424428, ' 63': -2.1001318, ' 61': -2.5284069, ' 65': -2.7633662}
{' 70': -2.6183407, ' 75': -1.7772391, ' 65': -2.7055705, ' 72': -1.6245674, ' 69': -1.958727}
{' 70': -2.3748176, ' 65': -1.8184725, ' 66': -2.318833, ' 68': -2.1988494, ' 69': -1.8503634}
{' 65': -1.3867601, ' 59': -2.8354046, ' 63': -1.9289736, ' 67': -1.9595387, ' 69': -2.0607312}
{' 71': -1.3096741, ' 70': -1.4471806, ' 69': -2.238267, ' 73': -2.51478, ' 68': -2.728716}
{' 75': -1.1594348, ' 72': -1.7984211, ' 77': -2.30425, ' 78': -2.2794383, ' 81': -2.922454}
{' 25': -1.8913527, ' 23': -1.834567, ' 21': -1.1704377, ' 22': -2.4084623, ' 19': -2.441908}
{' 30': -2.547382, ' 25': -1.7812374, ' 24': -2.555653, ' 21': -1.7516695, ' 22': -2.41032}
{' 25': -1.6399403, ' 23': -1.7183676, ' 21': -1.967883, ' 22': -1.7701064, ' 33': -2.9258347}
{' 45': -1.6936718, ' 41': -2.0501027, ' 33': -2.633882, ' 43': -2.641643, ' 25': -2.9205642}
{' 30': -2.2766323, ' 25': -1.0874414, ' 24': -2.8700712, ' 23': -3.231404, ' 22': -2.483655}
{' 30': -2.922218, ' 25': -1.5627849, ' 27': -2.6388586, ' 35': -2.2599723, ' 33': -2.4466417}
{' 43': -2.1292849, ' 41': -2.2432718, ' 35': -2.2573652, ' 39': -2.357955, ' 33': -2.3852873}
{' 30': -2.309575, ' 45': -0.9082803, ' 36': -2.4953375, ' 33': -2.778082, ' 42': -3.0420434}
{' 26': -3.0427759, ' 27': -3.0937278, ' 33': -1.583453, ' 44': -2.2400424, ' 43': -3.00226}
{' 35': -2.3530383, ' 45': -2.184463, ' 37': -2.4667983, ' 43': -1.8705982, ' 41': -2.372254}
{' 39': -2.8015475, ' 43': -1.6629816, ' 41': -2.6382263, ' 47': -1.2727762, ' 51': -2.4489982}
{' 45': -1.7911104, ' 42': -1.8247513, ' 36': -2.2056696, ' 48': -2.7346947, ' 39': -2.9055195}
{' 45': -2.0463278, ' 39': -2.5084786, ' 43': -1.7485739, ' 47': -2.2905848, ' 51': -2.5742812}
{' 51': -1.5510174, ' 45': -1.5996337, ' 55': -2.3547873, ' 47': -2.4401777, ' 43': -2.6837192}
{' 55': -2.1626925, ' 51': -2.4652743, ' 56': -2.53379, ' 63': -2.8192668, ' 59': -2.938536}
{' 45': -1.9734818, ' 43': -2.5333345, ' 55': -2.057512, ' 47': -2.6107717, ' 51': -2.240087}
{' 45': -2.5388122, ' 49': -2.9021955, ' 43': -2.248903, ' 47': -2.481711, ' 51': -1.9167905}
{' 45': -1.9223742, ' 43': -2.6404147, ' 55': -1.9971291, ' 51': -2.0075097, ' 53': -2.4750295}
{' 55': -1.2987126, ' 47': -2.7468898, ' 51': -2.024945, ' 53': -2.3276205, ' 59': -1.8163861}
{' 55': -2.1239464, ' 65': -2.7120879, ' 57': -3.0955746, ' 59': -1.9298966, ' 63': -2.0863564}
{' 55': -1.7418723, ' 51': -2.0070767, ' 53': -2.1059175, ' 57': -2.0738645, ' 63': -2.2809234}
{' 45': -1.6332268, ' 43': -2.368154, ' 51': -2.5485024, ' 55': -2.5637515, ' 41': -3.1882317}
{' 63': -1.8340724, ' 59': -2.1086056, ' 65': -2.281232, ' 55': -2.606412, ' 61': -2.6141827}
{' 59': -1.6268297, ' 49': -2.2034318, ' 55': -2.273111, ' 51': -2.2869518, ' 57': -2.3454177}
{' 50': -2.4284482, ' 55': -1.9430201, ' 51': -2.1836617, ' 54': -2.786313, ' 53': -2.4685338}
{' 50': -2.6991901, ' 45': -1.9884336, ' 44': -2.1439772, ' 55': -2.213705, ' 51': -2.753827}
{' 55': -1.6039035, ' 65': -2.6790464, ' 57': -2.6148002, ' 59': -2.2577045, ' 61': -2.362109}
{' 50': -2.1719623, ' 60': -2.4512136, ' 45': -2.3668942, ' 55': -1.5278888, ' 51': -2.166511}
{' 55': -1.0550686, ' 60': -1.8317707, ' 59': -2.3129508, ' 51': -2.9858088, ' 57': -3.0340803}
{' 55': -1.486372, ' 65': -2.6209128, ' 51': -2.525202, ' 57': -2.6486876, ' 61': -1.4435596}
{' 55': -1.6677339, ' 59': -2.0112941, ' 61': -2.4383, ' 57': -2.711376, ' 51': -2.8493955}
{' 55': -1.8525769, ' 59': -2.1303773, ' 63': -2.2625947, ' 61': -2.4380717, ' 53': -2.775496}
{' 61': -1.972146, ' 55': -2.3818493, ' 65': -2.4030027, ' 59': -2.4749165, ' 62': -2.650196}
{' 65': -1.0784724, ' 61': -1.9776994, ' 57': -2.1394923, ' 69': -2.4564564, ' 59': -2.712297}
{' 65': -2.0727866, ' 70': -2.386925, ' 60': -2.578934, ' 68': -2.705826, ' 63': -2.769175}
{' 70': -2.3057048, ' 75': -1.7982051, ' 65': -1.8783864, ' 63': -2.7967424, ' 67': -2.8484552}
{' 70': -1.7888519, ' 72': -2.6092598, ' 77': -2.839841, ' 69': -2.5321674, ' 71': -1.874097}
{' 70': -3.597952, ' 65': -3.4363556, ' 68': -3.0252647, ' 67': -0.540268, ' 69': -1.2337189}
{' 79': -0.8122347, ' 69': -1.6269852, ' 70': -2.5771422, ' 59': -2.7679596, ' 71': -3.4851968}
{' 75': -2.908781, ' 77': -0.947773, ' 76': -2.0372257, ' 78': -2.7548227, ' 79': -1.4492952}
{' 70': -2.0982575, ' 75': -1.5714172, ' 77': -2.2502007, ' 73': -2.3335605, ' 71': -1.9049542}
{' 25': -1.9016315, ' 23': -1.6011009, ' 21': -1.6791649, ' 22': -2.6540823, ' 19': -2.3133278}
{' 25': -1.5054997, ' 23': -2.4732304, ' 21': -2.6772087, ' 27': -2.4688911, ' 33': -2.2346153}
{' 21': -0.9510399, ' 19': -2.018854, ' 22': -2.0222185, ' 20': -2.205551, ' 23': -2.5974278}
{' 25': -2.3027673, ' 31': -2.2333283, ' 45': -2.6503484, ' 33': -1.8146341, ' 41': -1.7846457}
{' 45': -0.9537048, ' 33': -1.8558702, ' 55': -3.0006883, ' 41': -2.9849498, ' 51': -3.2166698}
{' 30': -2.4222941, ' 25': -1.2889818, ' 24': -2.8160796, ' 27': -2.735414, ' 33': -2.3267827}
{' 47': -1.7285682, ' 43': -1.7436726, ' 41': -2.290355, ' 39': -2.2942228, ' 35': -2.4748845}
{' 30': -2.1145406, ' 40': -1.9851148, ' 34': -2.7041154, ' 42': -1.8056502, ' 44': -2.7937465}
{' 41': -2.113232, ' 43': -2.4640648, ' 42': -2.4707682, ' 44': -2.7994437, ' 46': -2.847091}
{' 45': -2.3514082, ' 49': -2.2111287, ' 43': -1.9545996, ' 47': -1.8709433, ' 51': -2.3777335}
{' 45': -2.1419854, ' 43': -2.0830722, ' 41': -2.264711, ' 47': -2.5485091, ' 51': -2.3832822}
{' 51': -1.3180734, ' 47': -1.924658, ' 43': -2.210976, ' 41': -2.5096161, ' 45': -2.5242445}
{' 45': -2.0274591, ' 43': -2.174202, ' 55': -2.3739617, ' 47': -2.1828861, ' 51': -2.1390715}
{' 45': -1.4908361, ' 43': -2.596655, ' 55': -2.4900675, ' 47': -2.3731833, ' 51': -1.8996047}
{' 40': -3.028488, ' 34': -2.528773, ' 42': -1.1806048, ' 44': -2.6980858, ' 46': -2.8656158}
{' 45': -2.4167144, ' 49': -2.567106, ' 43': -1.8982464, ' 47': -2.2103183, ' 51': -2.6277769}
{' 45': -2.408185, ' 49': -2.8606803, ' 55': -1.7047709, ' 51': -2.3214471, ' 59': -2.5317907}
{' 50': -2.261863, ' 45': -1.2116117, ' 48': -2.8745155, ' 55': -2.5631504, ' 51': -2.93774}
{' 50': -2.2622797, ' 45': -1.813658, ' 55': -1.02331, ' 51': -2.6350017, ' 53': -3.2259028}
{' 63': -2.1063287, ' 65': -2.1547866, ' 59': -2.1947963, ' 55': -2.3008316, ' 61': -2.7382839}
{' 45': -1.0006385, ' 55': -1.9675881, ' 60': -2.019878, ' 50': -3.0684264, ' 75': -3.0728352}
{' 64': -2.4487798, ' 55': -2.3552494, ' 65': -2.1620424, ' 57': -2.3033247, ' 59': -2.4533355}
{' 45': -2.1358848, ' 55': -1.8490902, ' 51': -2.0676875, ' 53': -2.7168005, ' 63': -2.6298988}
{' 55': -2.767879, ' 65': -1.006536, ' 57': -1.9373755, ' 59': -1.7896686, ' 61': -2.269796}
{' 55': -1.5141901, ' 59': -1.7502319, ' 61': -2.4949524, ' 60': -2.6577713, ' 65': -2.7828362}
{' 55': -1.5569669, ' 59': -1.6681644, ' 65': -2.5856612, ' 53': -2.7788982, ' 49': -2.7857}
{' 55': -1.3398061, ' 59': -2.1922784, ' 51': -2.3690267, ' 53': -2.514151, ' 45': -3.042024}
{' 50': -3.0502737, ' 45': -1.402909, ' 55': -1.9404619, ' 51': -2.702694, ' 53': -3.1662567}
{' 55': -1.2265108, ' 53': -1.9723432, ' 51': -2.2915628, ' 54': -2.8707445, ' 50': -2.8954635}
{' 60': -2.4079273, ' 55': -2.181219, ' 65': -2.2500992, ' 59': -1.8299073, ' 63': -2.2348373}
{' 55': -1.1343731, ' 59': -2.102755, ' 61': -2.6542017, ' 54': -2.7781146, ' 58': -2.8826983}
{' 60': -2.7403302, ' 55': -1.3041283, ' 51': -2.3391836, ' 58': -2.8576791, ' 59': -2.7360492}
{' 60': -0.8140373, ' 58': -2.4329395, ' 56': -2.4563553, ' 62': -2.8862484, ' 50': -2.9754896}
{' 55': -2.5604153, ' 59': -1.945238, ' 63': -2.5698023, ' 62': -2.1048145, ' 61': -1.3921146}
{' 55': -2.2317886, ' 65': -1.944312, ' 59': -1.6484897, ' 63': -1.9820946, ' 61': -2.0026805}
{' 69': -1.4205236, ' 65': -1.9125949, ' 71': -2.3048868, ' 67': -2.5009327, ' 63': -2.5649767}
{' 64': -1.8302842, ' 65': -2.1722634, ' 66': -1.4589483, ' 63': -2.6138575, ' 68': -2.2208502}
{' 60': -1.9905677, ' 70': -2.1542153, ' 75': -1.9661555, ' 65': -3.0409055, ' 72': -2.183333}
{' 75': -1.3524127, ' 73': -1.7576404, ' 69': -1.7650886, ' 70': -1.8995564, ' 71': -2.559219}
{' 71': -1.3217124, ' 69': -1.3723679, ' 67': -1.9332561, ' 73': -1.9474508, ' 65': -2.4158592}
{' 65': -2.8182342, ' 66': -1.0047369, ' 68': -1.5011358, ' 67': -2.051303, ' 71': -2.4001322}
{' 20': -0.9174405, ' 25': -2.083006, ' 21': -1.5602933, ' 22': -2.5834343, ' 19': -2.5013611}
{' 22': -1.1360537, ' 24': -1.4725443, ' 20': -1.9725337, ' 21': -2.8714633, ' 26': -3.084313}
{' 25': -1.413345, ' 23': -1.4238737, ' 21': -1.4288077, ' 22': -2.6997533, ' 27': -3.097239}
{' 35': -2.8303154, ' 45': -2.4046488, ' 33': -2.248518, ' 43': -2.3028371, ' 41': -2.061512}
{' 30': -1.8259472, ' 24': -1.3677468, ' 28': -2.9090207, ' 26': -2.5079894, ' 42': -2.8348057}
{' 35': -2.7673986, ' 45': -2.5680585, ' 33': -2.3137147, ' 39': -1.982042, ' 43': -2.3158128}
{' 35': -2.6765833, ' 33': -2.18575, ' 39': -2.6453352, ' 43': -2.1439126, ' 41': -2.201419}
{' 45': -1.686338, ' 39': -2.270555, ' 43': -2.299188, ' 41': -2.3434005, ' 51': -2.327497}
{' 35': -2.64855, ' 33': -2.0249443, ' 37': -2.135373, ' 43': -2.306942, ' 41': -2.3801088}
{' 43': -2.0256007, ' 39': -2.1131911, ' 45': -2.565291, ' 41': -2.6399932, ' 37': -2.6838899}
{' 45': -2.3949544, ' 43': -1.8758293, ' 55': -2.2096078, ' 47': -1.7758356, ' 51': -1.9598949}
{' 45': -2.0189602, ' 43': -1.93882, ' 55': -2.699405, ' 47': -2.0604622, ' 51': -1.8736039}
{' 45': -2.4039829, ' 42': -2.2517142, ' 43': -2.5599906, ' 47': -2.736448, ' 51': -2.8962924}
{' 47': -1.5152369, ' 51': -1.6187733, ' 53': -1.9654701, ' 55': -2.0942945, ' 49': -2.3817644}
{' 45': -2.2410533, ' 43': -2.5909727, ' 55': -2.2941914, ' 51': -2.345022, ' 53': -2.7916267}
{' 45': -2.6019325, ' 55': -2.0066535, ' 47': -2.663865, ' 51': -2.370841, ' 59': -1.7161207}
{' 45': -2.078904, ' 42': -2.2454205, ' 43': -2.251237, ' 51': -2.6063392, ' 55': -2.8041131}
{' 51': -1.154126, ' 47': -2.2975328, ' 55': -2.3045118, ' 57': -2.5192335, ' 49': -2.715677}
{' 55': -1.5678439, ' 59': -2.1132748, ' 47': -2.1609912, ' 51': -2.3244824, ' 43': -2.7068162}
{' 55': -1.3458289, ' 51': -2.2067738, ' 56': -2.5597067, ' 57': -2.5234785, ' 59': -2.6474314}
{' 59': -1.512668, ' 55': -1.7574668, ' 57': -2.1121562, ' 53': -2.7209198, ' 51': -2.7433305}
{' 55': -1.2993574, ' 51': -2.4068422, ' 57': -2.8912761, ' 59': -1.7807361, ' 63': -1.6549388}
{' 45': -2.4346416, ' 55': -2.4125288, ' 51': -2.48705, ' 53': -2.9755287, ' 56': -2.956477}
{' 45': -3.775839, ' 55': -1.6445363, ' 51': -0.8341898, ' 56': -1.9202894, ' 61': -3.1520972}
{' 60': -2.4943802, ' 55': -1.8608476, ' 65': -2.2366736, ' 54': -2.5517788, ' 63': -2.353923}
{' 60': -1.4382797, ' 62': -1.8919942, ' 58': -2.1719682, ' 54': -2.1847014, ' 64': -2.2804964}
{' 50': -2.896197, ' 60': -1.7777907, ' 55': -1.739249, ' 54': -2.9328458, ' 61': -2.9021535}
{' 55': -2.1273685, ' 45': -2.171242, ' 50': -2.220795, ' 51': -2.344604, ' 49': -2.3515465}
{' 55': -0.8562223, ' 59': -2.1267102, ' 53': -2.6036243, ' 57': -3.1693518, ' 51': -3.1963377}
{' 55': -1.7085574, ' 51': -2.2947752, ' 57': -2.1277304, ' 59': -2.0024054, ' 61': -2.2898934}
{' 55': -1.138932, ' 51': -2.4759796, ' 53': -2.4660087, ' 57': -3.2696424, ' 59': -1.6132588}
{' 59': -1.2231615, ' 63': -1.822723, ' 55': -2.4599347, ' 65': -2.6433141, ' 61': -2.6928937}
{' 55': -2.3039303, ' 57': -2.7914474, ' 59': -2.067258, ' 61': -2.05577, ' 71': -2.123807}
{' 64': -2.477377, ' 65': -1.3356789, ' 66': -1.6189109, ' 63': -2.2859867, ' 67': -2.241555}
{' 55': -1.8701284, ' 60': -1.8856094, ' 61': -2.1187837, ' 65': -2.258005, ' 59': -2.340824}
{' 75': -2.1933928, ' 65': -2.0912304, ' 67': -2.7638147, ' 73': -2.8569515, ' 71': -2.4983232}
{' 70': -1.5566708, ' 66': -2.1931043, ' 65': -2.265245, ' 71': -2.3762224, ' 69': -2.8481498}
{' 69': -1.0348163, ' 71': -1.3686596, ' 70': -2.319366, ' 68': -2.664266, ' 67': -2.9346957}
{' 70': -1.1037104, ' 65': -3.1095164, ' 69': -3.1492364, ' 71': -1.230159, ' 79': -2.6905415}
{' 70': -0.7883317, ' 72': -2.3333564, ' 68': -3.5013862, ' 69': -2.6020298, ' 71': -1.4639488}
{' 70': -2.370523, ' 68': -2.902429, ' 69': -2.1406245, ' 73': -2.7819254, ' 71': -0.6686283}
