{' 20': -1.9945519, ' 30': -3.109859, ' 25': -1.082395, ' 21': -1.561044, ' 27': -3.123544}
{' 60': -2.6694572, ' 70': -2.720328, ' 55': -1.7206007, ' 54': -2.5113304, ' 56': -2.6433256}
{' 70': -2.6178334, ' 55': -2.037431, ' 65': -2.2021601, ' 59': -2.4501116, ' 69': -2.2165198}
{' 54': -1.9672323, ' 60': -2.0290582, ' 55': -2.0819585, ' 65': -2.0870357, ' 64': -2.2721193}
{' 55': -1.3366939, ' 57': -2.3663568, ' 53': -2.4515657, ' 59': -2.4741735, ' 51': -2.61489}
{' 70': -2.0909667, ' 65': -2.3030121, ' 55': -2.546742, ' 63': -2.8080297, ' 61': -2.82196}
{' 64': -2.7206268, ' 65': -1.2726344, ' 63': -2.4732816, ' 61': -2.2063446, ' 69': -1.5762805}
{' 80': -2.7007186, ' 55': -2.97029, ' 59': -2.350192, ' 79': -2.0894601, ' 81': -3.0155714}
{' 70': -0.75074893, ' 69': -1.7781479, ' 71': -2.0000374, ' 68': -3.1924775, ' 67': -3.4235442}
{' 70': -2.381276, ' 72': -2.66963, ' 68': -2.7973297, ' 73': -2.6776884, ' 71': -2.235131}
{' 73': -0.9434224, ' 75': -1.5571575, ' 71': -2.1399412, ' 70': -3.288725, ' 69': -3.6093948}
{' 60': -2.883009, ' 75': -1.9488057, ' 63': -2.8513563, ' 69': -2.946715, ' 79': -2.9089887}
{' 73': -1.4362335, ' 75': -1.446785, ' 71': -2.1114216, ' 74': -2.5334713, ' 70': -2.7382946}
{' 79': -1.7250375, ' 77': -1.747632, ' 81': -1.9939544, ' 73': -2.40112, ' 75': -2.5163286}
{' 71': -0.18402398, ' 75': -2.6012468, ' 69': -3.7760227, ' 73': -3.8431902, ' 70': -4.1868334}
{' 20': -2.2612486, ' 25': -1.4481153, ' 23': -2.2424555, ' 21': -1.3329535, ' 22': -2.352128}
{' 30': -1.5266119, ' 25': -1.2972019, ' 31': -2.9157026, ' 35': -2.444779, ' 33': -2.424788}
{' 25': -1.6546506, ' 21': -2.494441, ' 29': -2.2165937, ' 31': -1.358138, ' 33': -1.9009256}
{' 30': -1.7806193, ' 25': -2.6240315, ' 40': -3.0655806, ' 35': -2.4094262, ' 33': -1.8444582}
{' 30': -2.2330377, ' 25': -1.7793547, ' 28': -2.4205253, ' 29': -1.7607123, ' 33': -2.359557}
{' 45': -1.6408966, ' 43': -1.9852092, ' 41': -2.1242228, ' 37': -2.3721704, ' 42': -2.6906347}
{' 35': -1.9973226, ' 38': -2.5657067, ' 39': -1.9060807, ' 42': -1.8474336, ' 41': -1.9823766}
{' 45': -2.2790203, ' 36': -2.12953, ' 33': -1.7007084, ' 39': -1.40691, ' 43': -2.6072693}
{' 50': -2.6649778, ' 55': -1.0743243, ' 52': -2.7440648, ' 51': -2.4175708, ' 53': -2.6688192}
{' 35': -2.7870152, ' 45': -2.014953, ' 39': -2.0891182, ' 43': -0.8408691, ' 41': -2.413852}
{' 42': -1.4367118, ' 54': -1.7938457, ' 48': -1.9830488, ' 45': -2.4798484, ' 50': -2.9157157}
{' 55': -1.8125898, ' 51': -2.3987582, ' 53': -0.8899976, ' 57': -2.952009, ' 59': -2.9537888}
{' 45': -0.92350733, ' 55': -1.5025268, ' 49': -2.3240676, ' 51': -2.8352141, ' 50': -3.5958812}
{' 50': -2.0525115, ' 45': -1.7734224, ' 49': -2.7483656, ' 43': -2.4857106, ' 55': -2.5428612}
{' 49': -2.1190622, ' 55': -1.7462366, ' 51': -2.4688244, ' 53': -2.1981735, ' 59': -1.6655347}
{' 50': -1.2702445, ' 55': -1.7799165, ' 45': -2.1498556, ' 51': -2.4123619, ' 60': -2.9114223}
{' 49': -2.3528943, ' 43': -2.410206, ' 55': -2.2464929, ' 47': -2.5542681, ' 51': -2.7136645}
{' 49': -2.7390172, ' 55': -1.8777102, ' 51': -1.7760923, ' 53': -1.9653927, ' 57': -2.9150767}
{' 55': -2.2099738, ' 53': -2.4145885, ' 51': -2.499847, ' 49': -2.635795, ' 47': -2.749147}
{' 48': -1.2025054, ' 56': -1.8431436, ' 49': -2.06135, ' 51': -2.7779255, ' 54': -2.993644}
{' 71': -2.1189232, ' 63': -2.29591, ' 69': -2.448329, ' 65': -2.5446131, ' 73': -2.5515652}
{' 49': -2.5687878, ' 55': -2.5023034, ' 52': -2.8081126, ' 51': -1.4093031, ' 53': -2.403768}
{' 55': -1.9679455, ' 56': -2.2149138, ' 57': -2.446897, ' 59': -2.9648328, ' 63': -2.7652907}
{' 50': -2.3450756, ' 45': -2.3426714, ' 55': -1.8879012, ' 51': -2.401969, ' 53': -2.382145}
{' 50': -2.4065857, ' 45': -2.6587467, ' 70': -2.6283464, ' 55': -2.7751923, ' 51': -2.5003042}
{' 55': -1.3600991, ' 51': -1.9392772, ' 54': -2.2328372, ' 53': -2.422047, ' 56': -2.7671568}
{' 52': -2.1645157, ' 45': -2.1728575, ' 50': -2.3922694, ' 55': -2.5083487, ' 48': -2.7134974}
{' 60': -1.4224628, ' 54': -1.4237523, ' 55': -2.540361, ' 56': -2.5419736, ' 58': -2.9775765}
{' 55': -1.1499101, ' 51': -2.4456034, ' 54': -2.8251686, ' 53': -2.283974, ' 57': -2.7973406}
{' 50': -2.9485402, ' 45': -2.6405911, ' 55': -1.4039798, ' 51': -2.0116951, ' 53': -2.425893}
{' 55': -1.3837894, ' 56': -2.6936946, ' 63': -2.781501, ' 61': -2.782039, ' 57': -2.7989476}
{' 55': -0.8157546, ' 53': -2.293473, ' 57': -2.7355278, ' 59': -2.9323926, ' 65': -2.977034}
{' 65': -1.7098149, ' 66': -2.5860453, ' 67': -2.4442835, ' 61': -2.2022886, ' 69': -2.683116}
{' 65': -2.765479, ' 67': -2.8257713, ' 77': -2.4630346, ' 73': -2.9142911, ' 79': -2.7490244}
{' 60': -2.620263, ' 65': -2.2286053, ' 59': -2.1196375, ' 63': -1.922696, ' 61': -1.711896}
{' 70': -2.935702, ' 75': -1.479369, ' 73': -2.2963874, ' 74': -0.90233123, ' 71': -3.2262027}
{' 70': -1.5618639, ' 66': -1.8426391, ' 68': -1.8889742, ' 69': -2.0738134, ' 64': -2.4281359}
{' 80': -3.2011335, ' 70': -1.1860638, ' 72': -1.5964918, ' 74': -2.7436407, ' 84': -1.9136314}
{' 75': -1.4927628, ' 77': -1.5005466, ' 69': -2.472438, ' 73': -2.5931826, ' 71': -2.5399714}
{'70': -7.824242, ' 70': -0.024843983, ' 68': -6.650788, ' 69': -4.234244, ' 71': -4.91824}
{' 85': -2.0467389, ' 79': -2.4072125, ' 84': -2.1211772, ' 83': -2.2365983, ' 81': -1.4453518}
{' 29': -2.285913, ' 31': -2.4415088, ' 35': -2.2485766, ' 33': -1.0940453, ' 34': -3.1094594}
{' 30': -1.5547982, ' 25': -1.8315164, ' 26': -2.376424, ' 31': -2.490702, ' 33': -2.2022762}
{' 40': -1.7782419, ' 45': -2.0337274, ' 39': -1.6004139, ' 44': -2.7365434, ' 41': -2.2394655}
{' 35': -2.557476, ' 45': -1.5529691, ' 37': -2.3235848, ' 43': -2.5545657, ' 41': -1.7770368}
{' 35': -0.8177685, ' 36': -2.9872994, ' 33': -1.3470253, ' 34': -3.325888, ' 37': -1.929318}
{' 33': -0.5366212, ' 36': -2.54266, ' 37': -3.080494, ' 35': -3.1813395, ' 30': -3.2778587}
{' 55': -1.8144151, ' 51': -0.5985662, ' 54': -2.3668194, ' 53': -2.717039, ' 57': -3.8962955}
{' 35': -2.6163714, ' 33': -1.9697572, ' 39': -0.88019764, ' 37': -1.940405, ' 43': -2.1424696}
{' 45': -2.517261, ' 48': -1.3871338, ' 42': -1.7466903, ' 44': -2.9373438, ' 54': -2.9243913}
{' 45': -1.780008, ' 49': -2.0514905, ' 43': -1.9121224, ' 47': -2.3285043, ' 51': -2.41476}
{' 45': -1.2482344, ' 49': -2.582889, ' 43': -2.1843133, ' 55': -2.2588372, ' 51': -2.2664897}
{' 45': -2.092897, ' 48': -2.4154525, ' 42': -2.50106, ' 46': -2.5652843, ' 54': -2.1958728}
{' 45': -2.1116214, ' 49': -2.139524, ' 43': -1.8485848, ' 47': -2.2380843, ' 51': -2.443256}
{' 49': -2.735281, ' 55': -1.9247856, ' 51': -1.2757033, ' 53': -2.0698051, ' 57': -2.8153436}
{' 50': -2.2449713, ' 60': -2.5758533, ' 48': -2.4972982, ' 42': -1.4041471, ' 56': -1.9466602}
{' 55': -2.2737353, ' 51': -2.4463866, ' 54': -2.512996, ' 57': -2.6795075, ' 63': -2.640859}
{' 43': -3.4530556, ' 55': -3.40119, ' 46': -2.9205945, ' 51': -1.4899172, ' 56': -1.1409869}
{' 45': -2.406141, ' 48': -2.0717494, ' 51': -2.8067536, ' 54': -2.81939, ' 56': -2.3565319}
{' 45': -1.8462421, ' 49': -1.4104016, ' 43': -2.3673718, ' 41': -2.158906, ' 51': -2.4492679}
{' 45': -2.8477814, ' 48': -0.9352417, ' 49': -2.8711355, ' 51': -1.9333171, ' 56': -2.6520708}
{' 63': -2.2354162, ' 56': -2.7172534, ' 70': -2.9378994, ' 64': -2.9490108, ' 79': -3.0875413}
{' 60': -1.9292473, ' 45': -2.4388633, ' 51': -2.4821064, ' 54': -2.7141917, ' 63': -1.9783499}
{' 48': -1.7528768, ' 49': -1.87744, ' 56': -2.482304, ' 45': -2.628572, ' 53': -2.6679008}
{' 70': -1.8355377, ' 65': -2.1893575, ' 68': -2.3436134, ' 69': -2.6195142, ' 71': -2.2595394}
{' 50': -2.240877, ' 60': -1.9764737, ' 45': -2.3603399, ' 48': -2.0737066, ' 44': -2.3306513}
{' 55': -2.016571, ' 53': -2.2083988, ' 56': -2.6778927, ' 57': -2.6128893, ' 59': -2.7479293}
{' 70': -2.3293107, ' 55': -2.280223, ' 65': -2.2763636, ' 63': -2.6690495, ' 68': -2.6334069}
{' 59': -1.1035205, ' 61': -1.5028335, ' 57': -2.2158003, ' 65': -2.2681382, ' 55': -2.3873112}
{' 55': -1.7528876, ' 65': -2.449339, ' 51': -2.0508249, ' 59': -2.6284428, ' 61': -2.0494213}
{' 60': -2.0539715, ' 55': -1.8845723, ' 54': -2.550221, ' 56': -2.7229407, ' 61': -2.3864741}
{' 60': -2.459703, ' 55': -2.2610195, ' 65': -1.5855508, ' 63': -2.5484245, ' 61': -1.8566786}
{' 60': -2.7444987, ' 70': -1.683412, ' 64': -2.6752553, ' 72': -2.860758, ' 66': -2.5508103}
{' 55': -2.2181756, ' 65': -2.3133008, ' 59': -2.3766382, ' 63': -2.6842153, ' 61': -2.2107904}
{' 70': -2.8647897, ' 55': -2.8004541, ' 65': -2.3469648, ' 61': -2.0871315, ' 71': -2.3764591}
{' 70': -3.0969799, ' 75': -1.853179, ' 69': -2.116869, ' 73': -2.4083052, ' 71': -1.2934788}
{' 75': -2.117581, ' 65': -2.3215022, ' 69': -2.1648202, ' 73': -2.5562918, ' 71': -1.6401123}
{' 80': -3.9820776, ' 75': -2.698576, ' 72': -3.4879847, ' 78': -0.37900743, ' 79': -3.492338}
{' 87': -1.2394385, ' 85': -2.3478065, ' 88': -1.6971115, ' 84': -2.3601623, ' 86': -2.4617124}
{' 70': -1.9290669, ' 75': -2.1957314, ' 69': -2.2139256, ' 73': -2.0830948, ' 71': -1.9011317}
{' 79': -1.488422, ' 80': -1.5236851, ' 81': -2.0467553, ' 71': -2.6918921, ' 70': -2.8568552}
{' 70': -1.3786432, ' 68': -5.0605984, ' 67': -7.075506, ' 69': -2.3685246, ' 71': -0.440218}
{' 25': -1.1852536, ' 21': -3.007502, ' 27': -2.403502, ' 29': -1.261683, ' 31': -2.2131467}
{' 30': -2.2656727, ' 25': -1.5452327, ' 29': -2.5282764, ' 31': -2.5400562, ' 33': -1.8047085}
{' 33': -1.0518973, ' 35': -1.9716017, ' 34': -2.019788, ' 32': -2.3831809, ' 36': -2.8357859}
{' 40': -2.2228785, ' 35': -2.5349553, ' 45': -1.8007518, ' 43': -2.412692, ' 41': -2.1876554}
{' 30': -2.090175, ' 25': -1.7916424, ' 35': -1.1807529, ' 45': -2.572774, ' 33': -2.286807}
{' 35': -1.2406892, ' 41': -1.316426, ' 45': -2.2781036, ' 37': -2.7185621, ' 33': -3.0715892}
{' 45': -2.085932, ' 33': -2.2152884, ' 39': -2.319154, ' 42': -2.2110646, ' 43': -2.2443364}
{' 45': -2.3157713, ' 43': -1.8566935, ' 47': -2.306904, ' 51': -2.1675284, ' 53': -1.9635451}
{' 48': -2.4351172, ' 42': -2.4930253, ' 44': -2.5169463, ' 43': -2.2219844, ' 41': -2.6443238}
{' 42': -1.435818, ' 36': -1.665972, ' 48': -2.1126254, ' 30': -2.4119236, ' 40': -2.527794}
{' 35': -2.8969467, ' 39': -1.9384524, ' 37': -1.8181254, ' 43': -1.262036, ' 41': -1.8842511}
{' 45': -1.356356, ' 51': -1.8468078, ' 48': -1.8548646, ' 49': -2.4616303, ' 47': -3.0730972}
{' 55': -2.833666, ' 52': -1.9460845, ' 51': -2.859363, ' 54': -0.92724746, ' 56': -2.6966097}
{' 49': -2.422845, ' 43': -2.4776561, ' 47': -2.1847732, ' 51': -1.4787967, ' 53': -2.4051902}
{' 55': -1.4805222, ' 51': -2.2191553, ' 57': -2.6418009, ' 63': -2.956295, ' 53': -2.9883938}
{' 45': -1.9078224, ' 49': -2.549813, ' 43': -2.446719, ' 47': -2.2235346, ' 51': -2.4847887}
{' 63': -1.9237114, ' 56': -2.4596908, ' 51': -2.4714189, ' 54': -2.788093, ' 57': -2.905788}
{' 49': -2.801741, ' 55': -2.0099936, ' 51': -2.2254782, ' 53': -2.0863812, ' 59': -2.8168604}
{' 45': -2.0156481, ' 55': -2.204754, ' 51': -1.6932099, ' 57': -2.5154717, ' 63': -2.6271794}
{' 51': -2.0781481, ' 56': -2.1337426, ' 55': -2.334093, ' 63': -2.3939974, ' 59': -2.609008}
{' 45': -2.1934316, ' 49': -2.0515866, ' 55': -1.5265995, ' 65': -2.4216611, ' 59': -2.482366}
{' 70': -1.4705645, ' 64': -1.6350771, ' 60': -2.1722133, ' 56': -2.5982366, ' 68': -2.6716297}
{' 45': -1.8504313, ' 49': -2.4081783, ' 43': -2.575568, ' 47': -2.3956614, ' 51': -2.531332}
{' 53': -2.1374843, ' 47': -2.3438184, ' 51': -2.3676527, ' 45': -2.396282, ' 55': -2.4675708}
{' 55': -1.5796319, ' 56': -2.29204, ' 53': -2.513137, ' 57': -2.5149288, ' 51': -2.623373}
{' 60': -1.6548661, ' 80': -2.5902653, ' 45': -1.4079084, ' 75': -1.3282536, ' 76': -3.5301454}
{' 55': -1.7010655, ' 65': -2.4245305, ' 70': -2.6838803, ' 60': -2.799727, ' 57': -2.8177798}
{' 55': -0.819983, ' 51': -2.2899516, ' 54': -2.9405663, ' 53': -2.793505, ' 57': -2.7146354}
{' 60': -2.694192, ' 70': -2.7265368, ' 55': -2.0252218, ' 65': -2.8623161, ' 54': -3.108988}
{' 80': -2.7667785, ' 70': -2.6355917, ' 77': -2.790785, ' 79': -2.0931237, ' 81': -2.4905837}
{' 49': -2.4916718, ' 55': -1.5926125, ' 51': -2.5679047, ' 53': -2.0863469, ' 59': -2.0866358}
{' 70': -2.2094612, ' 75': -1.1679361, ' 72': -2.4803197, ' 76': -2.5195158, ' 71': -1.3749827}
{' 55': -2.2440488, ' 65': -2.3832664, ' 59': -2.2524052, ' 63': -2.648647, ' 61': -1.0311087}
{' 65': -2.0886803, ' 66': -2.7092803, ' 63': -1.9572421, ' 68': -2.1821997, ' 69': -2.8303168}
{' 75': -2.1731462, ' 68': -2.8709097, ' 77': -2.020113, ' 73': -2.395055, ' 71': -2.31965}
{' 75': -2.2086813, ' 77': -2.6948938, ' 71': -2.8636816, ' 79': -0.8398505, ' 81': -2.8242044}
{' 70': -0.10411265, ' 65': -3.4160824, ' 68': -4.7706337, ' 67': -5.6291714, ' 69': -2.9928951}
{' 70': -2.1338284, ' 72': -1.3211262, ' 69': -3.0403442, ' 73': -2.6000855, ' 71': -1.8448479}
{' 70': -0.13896976, ' 65': -2.916636, ' 75': -4.046618, ' 69': -4.562178, ' 71': -4.7859406}
{' 70': -0.8411537, ' 72': -2.8794284, ' 69': -2.4238772, ' 73': -2.2474325, ' 71': -1.5105625}
{' 85': -1.1788198, ' 79': -2.469387, ' 84': -1.9819393, ' 83': -1.7330532, ' 81': -2.2388077}
{' 20': -1.0994151, ' 30': -2.04937, ' 25': -1.6845229, ' 21': -2.5909607, ' 22': -2.3046322}
{' 30': -0.46216795, ' 33': -2.1924117, ' 34': -2.4515803, ' 31': -2.830084, ' 35': -3.0029507}
{' 35': -2.5996938, ' 45': -1.2615074, ' 43': -2.801039, ' 55': -2.48313, ' 41': -2.797808}
{' 35': -2.4037833, ' 33': -1.404263, ' 34': -2.7234807, ' 37': -2.6586661, ' 41': -2.5044665}
{' 35': -2.8210156, ' 45': -1.061868, ' 44': -2.8286374, ' 43': -2.6676495, ' 55': -1.4035542}
{' 35': -2.7426066, ' 45': -1.6933762, ' 37': -2.386545, ' 43': -2.032823, ' 41': -1.9572998}
{' 45': -2.7869372, ' 37': -2.67326, ' 42': -2.3492835, ' 43': -2.0098279, ' 41': -2.262136}
{' 45': -2.1900134, ' 39': -1.9803805, ' 37': -2.024074, ' 43': -1.843654, ' 41': -2.4285505}
{' 45': -2.415291, ' 37': -2.7268748, ' 43': -1.8266041, ' 41': -2.165908, ' 47': -2.7282145}
{' 54': -2.2428465, ' 52': -2.3462248, ' 51': -2.359517, ' 50': -2.3623285, ' 46': -2.454112}
{' 27': -2.373043, ' 35': -2.5719156, ' 32': -2.7337723, ' 33': -1.5727817, ' 37': -2.2516873}
{' 51': -1.4236466, ' 45': -2.1754138, ' 55': -2.569328, ' 49': -2.7597167, ' 54': -2.8568761}
{' 51': -1.8266265, ' 55': -1.9586571, ' 45': -2.4128675, ' 57': -2.4950845, ' 53': -2.6646726}
{' 55': -1.2129557, ' 51': -2.332947, ' 57': -2.637178, ' 59': -2.0747511, ' 63': -3.0427134}
{' 45': -1.8833643, ' 42': -2.643397, ' 43': -2.8388412, ' 55': -2.7136505, ' 51': -2.0782382}
{' 45': -1.7335191, ' 43': -1.766459, ' 49': -1.9165826, ' 51': -2.4023194, ' 47': -2.6323686}
{' 35': -3.0745432, ' 45': -1.7927958, ' 39': -2.7254214, ' 42': -2.6228483, ' 43': -2.7155795}
{' 54': -1.8979025, ' 51': -1.922758, ' 56': -2.2773752, ' 55': -2.4757338, ' 48': -2.6417408}
{' 49': -2.1930084, ' 55': -1.9310238, ' 47': -2.7663538, ' 51': -2.135212, ' 53': -2.139409}
{' 55': -2.1716495, ' 53': -2.4750075, ' 56': -2.4973302, ' 51': -2.5551722, ' 49': -2.5835748}
{' 65': -2.2065973, ' 59': -2.5219927, ' 63': -1.537858, ' 67': -2.3847122, ' 61': -2.5707998}
{' 63': -1.2602686, ' 65': -2.335627, ' 71': -2.4317315, ' 69': -2.7035286, ' 61': -3.1186328}
{' 50': -2.3882797, ' 49': -2.0978458, ' 55': -1.373658, ' 51': -2.3759773, ' 53': -2.2641077}
{' 45': -2.7496614, ' 49': -2.9359272, ' 47': -2.7589948, ' 51': -2.6742046, ' 53': -2.5290391}
{' 60': -2.7420194, ' 70': -2.5799966, ' 55': -2.4975066, ' 65': -2.4020581, ' 63': -2.320003}
{' 55': -1.5408219, ' 51': -2.915866, ' 54': -2.6773586, ' 53': -2.8721015, ' 56': -2.0659075}
{' 50': -2.8733933, ' 55': -1.1896842, ' 51': -2.3193479, ' 53': -2.9074755, ' 59': -1.8844779}
{' 70': -2.945507, ' 55': -2.562355, ' 65': -2.8889692, ' 61': -2.8626366, ' 71': -3.2361717}
{' 60': -2.8786144, ' 70': -1.8946656, ' 75': -2.4380922, ' 55': -1.9006528, ' 65': -2.5255508}
{' 50': -2.6786575, ' 60': -1.3736887, ' 52': -1.7913332, ' 54': -1.6601784, ' 56': -2.5495179}
{' 60': -1.0081695, ' 55': -1.7022078, ' 65': -2.2603877, ' 63': -3.3001149, ' 61': -3.5502274}
{' 60': -1.968649, ' 70': -2.4278755, ' 55': -2.2663803, ' 65': -2.757046, ' 61': -2.8840342}
{' 55': -1.0751214, ' 54': -2.5124896, ' 53': -2.8035996, ' 69': -2.9125893, ' 51': -2.9488366}
{' 80': -2.2299197, ' 70': -2.1745467, ' 77': -2.1535668, ' 78': -1.8559736, ' 79': -2.4290986}
{' 71': -1.1972162, ' 70': -1.4914476, ' 69': -2.014677, ' 67': -2.4131815, ' 68': -2.5077229}
{' 70': -1.9255651, ' 72': -2.1611772, ' 69': -2.6568644, ' 73': -2.1384032, ' 71': -2.2803798}
{' 70': -2.2315726, ' 75': -0.7801146, ' 72': -2.6070476, ' 73': -2.487598, ' 71': -2.5675292}
{' 71': -0.4733314, ' 72': -1.5542088, ' 70': -2.4857864, ' 73': -3.4532964, ' 69': -3.8810947}
{' 55': -1.3838762, ' 54': -2.2529254, ' 53': -2.2490554, ' 56': -3.2442296, ' 59': -3.3880913}
{' 70': -0.24619061, ' 75': -3.6684563, ' 65': -3.0128798, ' 72': -3.6583161, ' 71': -3.517507}
{' 69': -1.1520671, ' 73': -2.1161153, ' 74': -2.2715092, ' 64': -2.7152317, ' 65': -3.0559814}
