(30, 'dog', 'nurse')
(43, 'nurse', 'hospital')
(43, 'nurse', 'surgeon')
(43, 'nurse', 'bandage')
(43, 'nurse', 'patient')
(43, 'doctor', 'nurse')
(43, 'doctor', 'hospital')
(43, 'doctor', 'surgeon')
(43, 'doctor', 'bandage')
(43, 'doctor', 'patient')
(43, 'hospital', 'nurse')
(43, 'hospital', 'doctor')
(43, 'hospital', 'surgeon')
(43, 'hospital', 'bandage')
(43, 'hospital', 'patient')
(43, 'surgeon', 'nurse')
(43, 'surgeon', 'doctor')
(43, 'surgeon', 'hospital')
(43, 'surgeon', 'bandage')
(43, 'surgeon', 'patient')
(43, 'bandage', 'nurse')
(43, 'bandage', 'doctor')
(43, 'bandage', 'hospital')
(43, 'bandage', 'surgeon')
(43, 'bandage', 'patient')
(43, 'patient', 'nurse')
(43, 'patient', 'doctor')
(43, 'patient', 'hospital')
(43, 'patient', 'surgeon')
(43, 'patient', 'bandage')
(44, 'dog', 'nurse')
(44, 'dog', 'doctor')
(44, 'dog', 'hospital')
(44, 'dog', 'surgeon')
(44, 'dog', 'bandage')
(44, 'dog', 'patient')
(44, 'cat', 'nurse')
(44, 'cat', 'doctor')
(44, 'cat', 'hospital')
(44, 'cat', 'surgeon')
(44, 'cat', 'bandage')
(44, 'cat', 'patient')
(44, 'airplane', 'nurse')
(44, 'airplane', 'doctor')
(44, 'airplane', 'hospital')
(44, 'airplane', 'surgeon')
(44, 'airplane', 'bandage')
(44, 'airplane', 'patient')
(44, 'car', 'nurse')
(44, 'car', 'doctor')
(44, 'car', 'hospital')
(44, 'car', 'surgeon')
(44, 'car', 'bandage')
(44, 'car', 'patient')
(44, 'tree', 'nurse')
(44, 'tree', 'doctor')
(44, 'tree', 'hospital')
(44, 'tree', 'surgeon')
(44, 'tree', 'bandage')
(44, 'tree', 'patient')
(44, 'lecturer', 'nurse')
(44, 'lecturer', 'doctor')
(44, 'lecturer', 'hospital')
(44, 'lecturer', 'surgeon')
(44, 'lecturer', 'bandage')
(44, 'lecturer', 'patient')
(44, 'nurse', 'doctor')
(44, 'nurse', 'hospital')
(44, 'nurse', 'surgeon')
(44, 'nurse', 'bandage')
(44, 'nurse', 'patient')
(44, 'doctor', 'nurse')
(44, 'doctor', 'hospital')
(44, 'doctor', 'surgeon')
(44, 'doctor', 'bandage')
(44, 'doctor', 'patient')
(44, 'hospital', 'nurse')
(44, 'hospital', 'doctor')
(44, 'hospital', 'surgeon')
(44, 'hospital', 'bandage')
(44, 'hospital', 'patient')
(44, 'surgeon', 'nurse')
(44, 'surgeon', 'doctor')
(44, 'surgeon', 'hospital')
(44, 'surgeon', 'bandage')
(44, 'surgeon', 'patient')
(44, 'bandage', 'nurse')
(44, 'bandage', 'doctor')
(44, 'bandage', 'hospital')
(44, 'bandage', 'surgeon')
(44, 'bandage', 'patient')
(44, 'patient', 'nurse')
(44, 'patient', 'doctor')
(44, 'patient', 'hospital')
(44, 'patient', 'surgeon')
(44, 'patient', 'bandage')
(45, 'dog', 'nurse')
(45, 'dog', 'doctor')
(45, 'dog', 'hospital')
(45, 'dog', 'surgeon')
(45, 'dog', 'bandage')
(45, 'dog', 'patient')
(45, 'cat', 'nurse')
(45, 'cat', 'doctor')
(45, 'cat', 'hospital')
(45, 'cat', 'surgeon')
(45, 'cat', 'bandage')
(45, 'cat', 'patient')
(45, 'airplane', 'nurse')
(45, 'airplane', 'doctor')
(45, 'airplane', 'hospital')
(45, 'airplane', 'surgeon')
(45, 'airplane', 'bandage')
(45, 'airplane', 'patient')
(45, 'car', 'nurse')
(45, 'car', 'doctor')
(45, 'car', 'hospital')
(45, 'car', 'surgeon')
(45, 'car', 'bandage')
(45, 'car', 'patient')
(45, 'tree', 'nurse')
(45, 'tree', 'doctor')
(45, 'tree', 'hospital')
(45, 'tree', 'surgeon')
(45, 'tree', 'bandage')
(45, 'tree', 'patient')
(45, 'lecturer', 'nurse')
(45, 'lecturer', 'doctor')
(45, 'lecturer', 'hospital')
(45, 'lecturer', 'surgeon')
(45, 'lecturer', 'bandage')
(45, 'lecturer', 'patient')
(45, 'nurse', 'doctor')
(45, 'nurse', 'hospital')
(45, 'nurse', 'surgeon')
(45, 'nurse', 'bandage')
(45, 'nurse', 'patient')
(45, 'doctor', 'nurse')
(45, 'doctor', 'hospital')
(45, 'doctor', 'surgeon')
(45, 'doctor', 'bandage')
(45, 'doctor', 'patient')
(45, 'hospital', 'nurse')
(45, 'hospital', 'doctor')
(45, 'hospital', 'surgeon')
(45, 'hospital', 'bandage')
(45, 'hospital', 'patient')
(45, 'surgeon', 'nurse')
(45, 'surgeon', 'doctor')
(45, 'surgeon', 'hospital')
(45, 'surgeon', 'bandage')
(45, 'surgeon', 'patient')
(45, 'bandage', 'nurse')
(45, 'bandage', 'doctor')
(45, 'bandage', 'hospital')
(45, 'bandage', 'surgeon')
(45, 'bandage', 'patient')
(45, 'patient', 'nurse')
(45, 'patient', 'doctor')
(45, 'patient', 'hospital')
(45, 'patient', 'surgeon')
(45, 'patient', 'bandage')
(46, 'dog', 'nurse')
(46, 'dog', 'doctor')
(46, 'dog', 'hospital')
(46, 'dog', 'surgeon')
(46, 'dog', 'bandage')
(46, 'dog', 'patient')
(46, 'cat', 'nurse')
(46, 'cat', 'doctor')
(46, 'cat', 'hospital')
(46, 'cat', 'surgeon')
(46, 'cat', 'bandage')
(46, 'cat', 'patient')
(46, 'airplane', 'nurse')
(46, 'airplane', 'doctor')
(46, 'airplane', 'hospital')
(46, 'airplane', 'surgeon')
(46, 'airplane', 'bandage')
(46, 'airplane', 'patient')
(46, 'car', 'nurse')
(46, 'car', 'doctor')
(46, 'car', 'hospital')
(46, 'car', 'surgeon')
(46, 'car', 'bandage')
(46, 'car', 'patient')
(46, 'tree', 'nurse')
(46, 'tree', 'doctor')
(46, 'tree', 'hospital')
(46, 'tree', 'surgeon')
(46, 'tree', 'bandage')
(46, 'tree', 'patient')
(46, 'lecturer', 'nurse')
(46, 'lecturer', 'doctor')
(46, 'lecturer', 'hospital')
(46, 'lecturer', 'surgeon')
(46, 'lecturer', 'bandage')
(46, 'lecturer', 'patient')
(46, 'nurse', 'doctor')
(46, 'nurse', 'hospital')
(46, 'nurse', 'surgeon')
(46, 'nurse', 'bandage')
(46, 'nurse', 'patient')
(46, 'doctor', 'nurse')
(46, 'doctor', 'hospital')
(46, 'doctor', 'surgeon')
(46, 'doctor', 'bandage')
(46, 'doctor', 'patient')
(46, 'hospital', 'nurse')
(46, 'hospital', 'doctor')
(46, 'hospital', 'surgeon')
(46, 'hospital', 'bandage')
(46, 'hospital', 'patient')
(46, 'surgeon', 'nurse')
(46, 'surgeon', 'doctor')
(46, 'surgeon', 'hospital')
(46, 'surgeon', 'bandage')
(46, 'surgeon', 'patient')
(46, 'bandage', 'nurse')
(46, 'bandage', 'doctor')
(46, 'bandage', 'hospital')
(46, 'bandage', 'surgeon')
(46, 'bandage', 'patient')
(46, 'patient', 'nurse')
(46, 'patient', 'doctor')
(46, 'patient', 'hospital')
(46, 'patient', 'surgeon')
(46, 'patient', 'bandage')
(47, 'dog', 'nurse')
(47, 'dog', 'doctor')
(47, 'dog', 'hospital')
(47, 'dog', 'surgeon')
(47, 'dog', 'bandage')
(47, 'dog', 'patient')
(47, 'cat', 'nurse')
(47, 'cat', 'doctor')
(47, 'cat', 'hospital')
(47, 'cat', 'surgeon')
(47, 'cat', 'bandage')
(47, 'cat', 'patient')
(47, 'airplane', 'nurse')
(47, 'airplane', 'doctor')
(47, 'airplane', 'hospital')
(47, 'airplane', 'surgeon')
(47, 'airplane', 'bandage')
(47, 'airplane', 'patient')
(47, 'car', 'nurse')
(47, 'car', 'doctor')
(47, 'car', 'hospital')
(47, 'car', 'surgeon')
(47, 'car', 'bandage')
(47, 'car', 'patient')
(47, 'tree', 'nurse')
(47, 'tree', 'doctor')
(47, 'tree', 'hospital')
(47, 'tree', 'surgeon')
(47, 'tree', 'bandage')
(47, 'tree', 'patient')
(47, 'lecturer', 'nurse')
(47, 'lecturer', 'doctor')
(47, 'lecturer', 'hospital')
(47, 'lecturer', 'surgeon')
(47, 'lecturer', 'bandage')
(47, 'lecturer', 'patient')
(47, 'nurse', 'doctor')
(47, 'nurse', 'hospital')
(47, 'nurse', 'surgeon')
(47, 'nurse', 'bandage')
(47, 'nurse', 'patient')
(47, 'doctor', 'nurse')
(47, 'doctor', 'hospital')
(47, 'doctor', 'surgeon')
(47, 'doctor', 'bandage')
(47, 'doctor', 'patient')
(47, 'hospital', 'nurse')
(47, 'hospital', 'doctor')
(47, 'hospital', 'surgeon')
(47, 'hospital', 'bandage')
(47, 'hospital', 'patient')
(47, 'surgeon', 'nurse')
(47, 'surgeon', 'doctor')
(47, 'surgeon', 'hospital')
(47, 'surgeon', 'bandage')
(47, 'surgeon', 'patient')
(47, 'bandage', 'nurse')
(47, 'bandage', 'doctor')
(47, 'bandage', 'hospital')
(47, 'bandage', 'surgeon')
(47, 'bandage', 'patient')
(47, 'patient', 'nurse')
(47, 'patient', 'doctor')
(47, 'patient', 'hospital')
(47, 'patient', 'surgeon')
(47, 'patient', 'bandage')
(48, 'dog', 'nurse')
(48, 'dog', 'doctor')
(48, 'dog', 'hospital')
(48, 'dog', 'surgeon')
(48, 'dog', 'bandage')
(48, 'dog', 'patient')
(48, 'cat', 'nurse')
(48, 'cat', 'doctor')
(48, 'cat', 'hospital')
(48, 'cat', 'surgeon')
(48, 'cat', 'bandage')
(48, 'cat', 'patient')
(48, 'airplane', 'nurse')
(48, 'airplane', 'doctor')
(48, 'airplane', 'hospital')
(48, 'airplane', 'surgeon')
(48, 'airplane', 'bandage')
(48, 'airplane', 'patient')
(48, 'car', 'nurse')
(48, 'car', 'doctor')
(48, 'car', 'hospital')
(48, 'car', 'surgeon')
(48, 'car', 'bandage')
(48, 'car', 'patient')
(48, 'tree', 'nurse')
(48, 'tree', 'doctor')
(48, 'tree', 'hospital')
(48, 'tree', 'surgeon')
(48, 'tree', 'bandage')
(48, 'tree', 'patient')
(48, 'lecturer', 'nurse')
(48, 'lecturer', 'doctor')
(48, 'lecturer', 'hospital')
(48, 'lecturer', 'surgeon')
(48, 'lecturer', 'bandage')
(48, 'lecturer', 'patient')
(48, 'nurse', 'doctor')
(48, 'nurse', 'hospital')
(48, 'nurse', 'surgeon')
(48, 'nurse', 'bandage')
(48, 'nurse', 'patient')
(48, 'doctor', 'nurse')
(48, 'doctor', 'hospital')
(48, 'doctor', 'surgeon')
(48, 'doctor', 'bandage')
(48, 'doctor', 'patient')
(48, 'hospital', 'nurse')
(48, 'hospital', 'doctor')
(48, 'hospital', 'surgeon')
(48, 'hospital', 'bandage')
(48, 'hospital', 'patient')
(48, 'surgeon', 'nurse')
(48, 'surgeon', 'doctor')
(48, 'surgeon', 'hospital')
(48, 'surgeon', 'bandage')
(48, 'surgeon', 'patient')
(48, 'bandage', 'nurse')
(48, 'bandage', 'doctor')
(48, 'bandage', 'hospital')
(48, 'bandage', 'surgeon')
(48, 'bandage', 'patient')
(48, 'patient', 'nurse')
(48, 'patient', 'doctor')
(48, 'patient', 'hospital')
(48, 'patient', 'surgeon')
(48, 'patient', 'bandage')
(49, 'dog', 'nurse')
(49, 'dog', 'doctor')
(49, 'dog', 'hospital')
(49, 'dog', 'surgeon')
(49, 'dog', 'bandage')
(49, 'dog', 'patient')
(49, 'cat', 'nurse')
(49, 'cat', 'doctor')
(49, 'cat', 'hospital')
(49, 'cat', 'surgeon')
(49, 'cat', 'bandage')
(49, 'cat', 'patient')
(49, 'airplane', 'nurse')
(49, 'airplane', 'doctor')
(49, 'airplane', 'hospital')
(49, 'airplane', 'surgeon')
(49, 'airplane', 'bandage')
(49, 'airplane', 'patient')
(49, 'car', 'nurse')
(49, 'car', 'doctor')
(49, 'car', 'hospital')
(49, 'car', 'surgeon')
(49, 'car', 'bandage')
(49, 'car', 'patient')
(49, 'tree', 'nurse')
(49, 'tree', 'doctor')
(49, 'tree', 'hospital')
(49, 'tree', 'surgeon')
(49, 'tree', 'bandage')
(49, 'tree', 'patient')
(49, 'lecturer', 'nurse')
(49, 'lecturer', 'doctor')
(49, 'lecturer', 'hospital')
(49, 'lecturer', 'surgeon')
(49, 'lecturer', 'bandage')
(49, 'lecturer', 'patient')
(49, 'nurse', 'doctor')
(49, 'nurse', 'hospital')
(49, 'nurse', 'surgeon')
(49, 'nurse', 'bandage')
(49, 'nurse', 'patient')
(49, 'doctor', 'nurse')
(49, 'doctor', 'hospital')
(49, 'doctor', 'surgeon')
(49, 'doctor', 'bandage')
(49, 'doctor', 'patient')
(49, 'hospital', 'nurse')
(49, 'hospital', 'doctor')
(49, 'hospital', 'surgeon')
(49, 'hospital', 'bandage')
(49, 'hospital', 'patient')
(49, 'surgeon', 'nurse')
(49, 'surgeon', 'doctor')
(49, 'surgeon', 'hospital')
(49, 'surgeon', 'bandage')
(49, 'surgeon', 'patient')
(49, 'bandage', 'nurse')
(49, 'bandage', 'doctor')
(49, 'bandage', 'hospital')
(49, 'bandage', 'surgeon')
(49, 'bandage', 'patient')
(49, 'patient', 'nurse')
(49, 'patient', 'doctor')
(49, 'patient', 'hospital')
(49, 'patient', 'surgeon')
(49, 'patient', 'bandage')
(50, 'dog', 'nurse')
(50, 'dog', 'doctor')
(50, 'dog', 'hospital')
(50, 'dog', 'surgeon')
(50, 'dog', 'bandage')
(50, 'dog', 'patient')
(50, 'cat', 'nurse')
(50, 'cat', 'doctor')
(50, 'cat', 'hospital')
(50, 'cat', 'surgeon')
(50, 'cat', 'bandage')
(50, 'cat', 'patient')
(50, 'airplane', 'nurse')
(50, 'airplane', 'doctor')
(50, 'airplane', 'hospital')
(50, 'airplane', 'surgeon')
(50, 'airplane', 'bandage')
(50, 'airplane', 'patient')
(50, 'car', 'nurse')
(50, 'car', 'doctor')
(50, 'car', 'hospital')
(50, 'car', 'surgeon')
(50, 'car', 'bandage')
(50, 'car', 'patient')
(50, 'tree', 'nurse')
(50, 'tree', 'doctor')
(50, 'tree', 'hospital')
(50, 'tree', 'surgeon')
(50, 'tree', 'bandage')
(50, 'tree', 'patient')
(50, 'lecturer', 'nurse')
(50, 'lecturer', 'doctor')
(50, 'lecturer', 'hospital')
(50, 'lecturer', 'surgeon')
(50, 'lecturer', 'bandage')
(50, 'lecturer', 'patient')
(50, 'nurse', 'doctor')
(50, 'nurse', 'hospital')
(50, 'nurse', 'surgeon')
(50, 'nurse', 'bandage')
(50, 'nurse', 'patient')
(50, 'doctor', 'nurse')
(50, 'doctor', 'hospital')
(50, 'doctor', 'surgeon')
(50, 'doctor', 'bandage')
(50, 'doctor', 'patient')
(50, 'hospital', 'nurse')
(50, 'hospital', 'doctor')
(50, 'hospital', 'surgeon')
(50, 'hospital', 'bandage')
(50, 'hospital', 'patient')
(50, 'surgeon', 'nurse')
(50, 'surgeon', 'doctor')
(50, 'surgeon', 'hospital')
(50, 'surgeon', 'bandage')
(50, 'surgeon', 'patient')
(50, 'bandage', 'nurse')
(50, 'bandage', 'doctor')
(50, 'bandage', 'hospital')
(50, 'bandage', 'surgeon')
(50, 'bandage', 'patient')
(50, 'patient', 'nurse')
(50, 'patient', 'doctor')
(50, 'patient', 'hospital')
(50, 'patient', 'surgeon')
(50, 'patient', 'bandage')
(51, 'dog', 'nurse')
(51, 'dog', 'doctor')
(51, 'dog', 'hospital')
(51, 'dog', 'surgeon')
(51, 'dog', 'bandage')
(51, 'dog', 'patient')
(51, 'cat', 'nurse')
(51, 'cat', 'doctor')
(51, 'cat', 'hospital')
(51, 'cat', 'surgeon')
(51, 'cat', 'bandage')
(51, 'cat', 'patient')
(51, 'airplane', 'nurse')
(51, 'airplane', 'doctor')
(51, 'airplane', 'hospital')
(51, 'airplane', 'surgeon')
(51, 'airplane', 'bandage')
(51, 'airplane', 'patient')
(51, 'car', 'nurse')
(51, 'car', 'doctor')
(51, 'car', 'hospital')
(51, 'car', 'surgeon')
(51, 'car', 'bandage')
(51, 'car', 'patient')
(51, 'tree', 'nurse')
(51, 'tree', 'doctor')
(51, 'tree', 'hospital')
(51, 'tree', 'surgeon')
(51, 'tree', 'bandage')
(51, 'tree', 'patient')
(51, 'lecturer', 'nurse')
(51, 'lecturer', 'doctor')
(51, 'lecturer', 'hospital')
(51, 'lecturer', 'surgeon')
(51, 'lecturer', 'bandage')
(51, 'lecturer', 'patient')
(51, 'nurse', 'doctor')
(51, 'nurse', 'hospital')
(51, 'nurse', 'surgeon')
(51, 'nurse', 'bandage')
(51, 'nurse', 'patient')
(51, 'doctor', 'nurse')
(51, 'doctor', 'hospital')
(51, 'doctor', 'surgeon')
(51, 'doctor', 'bandage')
(51, 'doctor', 'patient')
(51, 'hospital', 'nurse')
(51, 'hospital', 'doctor')
(51, 'hospital', 'surgeon')
(51, 'hospital', 'bandage')
(51, 'hospital', 'patient')
(51, 'surgeon', 'nurse')
(51, 'surgeon', 'doctor')
(51, 'surgeon', 'hospital')
(51, 'surgeon', 'bandage')
(51, 'surgeon', 'patient')
(51, 'bandage', 'nurse')
(51, 'bandage', 'doctor')
(51, 'bandage', 'hospital')
(51, 'bandage', 'surgeon')
(51, 'bandage', 'patient')
(51, 'patient', 'nurse')
(51, 'patient', 'doctor')
(51, 'patient', 'hospital')
(51, 'patient', 'surgeon')
(51, 'patient', 'bandage')
(52, 'dog', 'nurse')
(52, 'dog', 'doctor')
(52, 'dog', 'hospital')
(52, 'dog', 'surgeon')
(52, 'dog', 'bandage')
(52, 'dog', 'patient')
(52, 'cat', 'nurse')
(52, 'cat', 'doctor')
(52, 'cat', 'hospital')
(52, 'cat', 'surgeon')
(52, 'cat', 'bandage')
(52, 'cat', 'patient')
(52, 'airplane', 'nurse')
(52, 'airplane', 'doctor')
(52, 'airplane', 'hospital')
(52, 'airplane', 'surgeon')
(52, 'airplane', 'bandage')
(52, 'airplane', 'patient')
(52, 'car', 'nurse')
(52, 'car', 'doctor')
(52, 'car', 'hospital')
(52, 'car', 'surgeon')
(52, 'car', 'bandage')
(52, 'car', 'patient')
(52, 'tree', 'nurse')
(52, 'tree', 'doctor')
(52, 'tree', 'hospital')
(52, 'tree', 'surgeon')
(52, 'tree', 'bandage')
(52, 'tree', 'patient')
(52, 'lecturer', 'nurse')
(52, 'lecturer', 'doctor')
(52, 'lecturer', 'hospital')
(52, 'lecturer', 'surgeon')
(52, 'lecturer', 'bandage')
(52, 'lecturer', 'patient')
(52, 'nurse', 'doctor')
(52, 'nurse', 'hospital')
(52, 'nurse', 'surgeon')
(52, 'nurse', 'bandage')
(52, 'nurse', 'patient')
(52, 'doctor', 'nurse')
(52, 'doctor', 'hospital')
(52, 'doctor', 'surgeon')
(52, 'doctor', 'bandage')
(52, 'doctor', 'patient')
(52, 'hospital', 'nurse')
(52, 'hospital', 'doctor')
(52, 'hospital', 'surgeon')
(52, 'hospital', 'bandage')
(52, 'hospital', 'patient')
(52, 'surgeon', 'nurse')
(52, 'surgeon', 'doctor')
(52, 'surgeon', 'hospital')
(52, 'surgeon', 'bandage')
(52, 'surgeon', 'patient')
(52, 'bandage', 'nurse')
(52, 'bandage', 'doctor')
(52, 'bandage', 'hospital')
(52, 'bandage', 'surgeon')
(52, 'bandage', 'patient')
(52, 'patient', 'nurse')
(52, 'patient', 'doctor')
(52, 'patient', 'hospital')
(52, 'patient', 'surgeon')
(52, 'patient', 'bandage')
(53, 'dog', 'nurse')
(53, 'dog', 'doctor')
(53, 'dog', 'hospital')
(53, 'dog', 'surgeon')
(53, 'dog', 'bandage')
(53, 'dog', 'patient')
(53, 'cat', 'nurse')
(53, 'cat', 'doctor')
(53, 'cat', 'hospital')
(53, 'cat', 'surgeon')
(53, 'cat', 'bandage')
(53, 'cat', 'patient')
(53, 'airplane', 'nurse')
(53, 'airplane', 'doctor')
(53, 'airplane', 'hospital')
(53, 'airplane', 'surgeon')
(53, 'airplane', 'bandage')
(53, 'airplane', 'patient')
(53, 'car', 'nurse')
(53, 'car', 'doctor')
(53, 'car', 'hospital')
(53, 'car', 'surgeon')
(53, 'car', 'bandage')
(53, 'car', 'patient')
(53, 'tree', 'nurse')
(53, 'tree', 'doctor')
(53, 'tree', 'hospital')
(53, 'tree', 'surgeon')
(53, 'tree', 'bandage')
(53, 'tree', 'patient')
(53, 'lecturer', 'nurse')
(53, 'lecturer', 'doctor')
(53, 'lecturer', 'hospital')
(53, 'lecturer', 'surgeon')
(53, 'lecturer', 'bandage')
(53, 'lecturer', 'patient')
(53, 'nurse', 'doctor')
(53, 'nurse', 'hospital')
(53, 'nurse', 'surgeon')
(53, 'nurse', 'bandage')
(53, 'nurse', 'patient')
(53, 'doctor', 'nurse')
(53, 'doctor', 'hospital')
(53, 'doctor', 'surgeon')
(53, 'doctor', 'bandage')
(53, 'doctor', 'patient')
(53, 'hospital', 'nurse')
(53, 'hospital', 'doctor')
(53, 'hospital', 'surgeon')
(53, 'hospital', 'bandage')
(53, 'hospital', 'patient')
(53, 'surgeon', 'nurse')
(53, 'surgeon', 'doctor')
(53, 'surgeon', 'hospital')
(53, 'surgeon', 'bandage')
(53, 'surgeon', 'patient')
(53, 'bandage', 'nurse')
(53, 'bandage', 'doctor')
(53, 'bandage', 'hospital')
(53, 'bandage', 'surgeon')
(53, 'bandage', 'patient')
(53, 'patient', 'nurse')
(53, 'patient', 'doctor')
(53, 'patient', 'hospital')
(53, 'patient', 'surgeon')
(53, 'patient', 'bandage')
(54, 'dog', 'nurse')
(54, 'dog', 'doctor')
(54, 'dog', 'hospital')
(54, 'dog', 'surgeon')
(54, 'dog', 'bandage')
(54, 'dog', 'patient')
(54, 'cat', 'nurse')
(54, 'cat', 'doctor')
(54, 'cat', 'hospital')
(54, 'cat', 'surgeon')
(54, 'cat', 'bandage')
(54, 'cat', 'patient')
(54, 'airplane', 'nurse')
(54, 'airplane', 'doctor')
(54, 'airplane', 'hospital')
(54, 'airplane', 'surgeon')
(54, 'airplane', 'bandage')
(54, 'airplane', 'patient')
(54, 'car', 'nurse')
(54, 'car', 'doctor')
(54, 'car', 'hospital')
(54, 'car', 'surgeon')
(54, 'car', 'bandage')
(54, 'car', 'patient')
(54, 'tree', 'nurse')
(54, 'tree', 'doctor')
(54, 'tree', 'hospital')
(54, 'tree', 'surgeon')
(54, 'tree', 'bandage')
(54, 'tree', 'patient')
(54, 'lecturer', 'nurse')
(54, 'lecturer', 'doctor')
(54, 'lecturer', 'hospital')
(54, 'lecturer', 'surgeon')
(54, 'lecturer', 'bandage')
(54, 'lecturer', 'patient')
(54, 'nurse', 'doctor')
(54, 'nurse', 'hospital')
(54, 'nurse', 'surgeon')
(54, 'nurse', 'bandage')
(54, 'nurse', 'patient')
(54, 'doctor', 'nurse')
(54, 'doctor', 'hospital')
(54, 'doctor', 'surgeon')
(54, 'doctor', 'bandage')
(54, 'doctor', 'patient')
(54, 'hospital', 'nurse')
(54, 'hospital', 'doctor')
(54, 'hospital', 'surgeon')
(54, 'hospital', 'bandage')
(54, 'hospital', 'patient')
(54, 'surgeon', 'nurse')
(54, 'surgeon', 'doctor')
(54, 'surgeon', 'hospital')
(54, 'surgeon', 'bandage')
(54, 'surgeon', 'patient')
(54, 'bandage', 'nurse')
(54, 'bandage', 'doctor')
(54, 'bandage', 'hospital')
(54, 'bandage', 'surgeon')
(54, 'bandage', 'patient')
(54, 'patient', 'nurse')
(54, 'patient', 'doctor')
(54, 'patient', 'hospital')
(54, 'patient', 'surgeon')
(54, 'patient', 'bandage')
(55, 'dog', 'nurse')
(55, 'dog', 'doctor')
(55, 'dog', 'hospital')
(55, 'dog', 'surgeon')
(55, 'dog', 'bandage')
(55, 'dog', 'patient')
(55, 'cat', 'nurse')
(55, 'cat', 'doctor')
(55, 'cat', 'hospital')
(55, 'cat', 'surgeon')
(55, 'cat', 'bandage')
(55, 'cat', 'patient')
(55, 'airplane', 'nurse')
(55, 'airplane', 'doctor')
(55, 'airplane', 'hospital')
(55, 'airplane', 'surgeon')
(55, 'airplane', 'bandage')
(55, 'airplane', 'patient')
(55, 'car', 'nurse')
(55, 'car', 'doctor')
(55, 'car', 'hospital')
(55, 'car', 'surgeon')
(55, 'car', 'bandage')
(55, 'car', 'patient')
(55, 'tree', 'nurse')
(55, 'tree', 'doctor')
(55, 'tree', 'hospital')
(55, 'tree', 'surgeon')
(55, 'tree', 'bandage')
(55, 'tree', 'patient')
(55, 'lecturer', 'nurse')
(55, 'lecturer', 'doctor')
(55, 'lecturer', 'hospital')
(55, 'lecturer', 'surgeon')
(55, 'lecturer', 'bandage')
(55, 'lecturer', 'patient')
(55, 'nurse', 'doctor')
(55, 'nurse', 'hospital')
(55, 'nurse', 'surgeon')
(55, 'nurse', 'bandage')
(55, 'nurse', 'patient')
(55, 'doctor', 'nurse')
(55, 'doctor', 'hospital')
(55, 'doctor', 'surgeon')
(55, 'doctor', 'bandage')
(55, 'doctor', 'patient')
(55, 'hospital', 'nurse')
(55, 'hospital', 'doctor')
(55, 'hospital', 'surgeon')
(55, 'hospital', 'bandage')
(55, 'hospital', 'patient')
(55, 'surgeon', 'nurse')
(55, 'surgeon', 'doctor')
(55, 'surgeon', 'hospital')
(55, 'surgeon', 'bandage')
(55, 'surgeon', 'patient')
(55, 'bandage', 'nurse')
(55, 'bandage', 'doctor')
(55, 'bandage', 'hospital')
(55, 'bandage', 'surgeon')
(55, 'bandage', 'patient')
(55, 'patient', 'nurse')
(55, 'patient', 'doctor')
(55, 'patient', 'hospital')
(55, 'patient', 'surgeon')
(55, 'patient', 'bandage')
(56, 'dog', 'nurse')
(56, 'dog', 'doctor')
(56, 'dog', 'hospital')
(56, 'dog', 'surgeon')
(56, 'dog', 'bandage')
(56, 'dog', 'patient')
(56, 'cat', 'nurse')
(56, 'cat', 'doctor')
(56, 'cat', 'hospital')
(56, 'cat', 'surgeon')
(56, 'cat', 'bandage')
(56, 'cat', 'patient')
(56, 'airplane', 'nurse')
(56, 'airplane', 'doctor')
(56, 'airplane', 'hospital')
(56, 'airplane', 'surgeon')
(56, 'airplane', 'bandage')
(56, 'airplane', 'patient')
(56, 'car', 'nurse')
(56, 'car', 'doctor')
(56, 'car', 'hospital')
(56, 'car', 'surgeon')
(56, 'car', 'bandage')
(56, 'car', 'patient')
(56, 'tree', 'nurse')
(56, 'tree', 'doctor')
(56, 'tree', 'hospital')
(56, 'tree', 'surgeon')
(56, 'tree', 'bandage')
(56, 'tree', 'patient')
(56, 'lecturer', 'nurse')
(56, 'lecturer', 'doctor')
(56, 'lecturer', 'hospital')
(56, 'lecturer', 'surgeon')
(56, 'lecturer', 'bandage')
(56, 'lecturer', 'patient')
(56, 'nurse', 'doctor')
(56, 'nurse', 'hospital')
(56, 'nurse', 'surgeon')
(56, 'nurse', 'bandage')
(56, 'nurse', 'patient')
(56, 'doctor', 'nurse')
(56, 'doctor', 'hospital')
(56, 'doctor', 'surgeon')
(56, 'doctor', 'bandage')
(56, 'doctor', 'patient')
(56, 'hospital', 'nurse')
(56, 'hospital', 'doctor')
(56, 'hospital', 'surgeon')
(56, 'hospital', 'bandage')
(56, 'hospital', 'patient')
(56, 'surgeon', 'nurse')
(56, 'surgeon', 'doctor')
(56, 'surgeon', 'hospital')
(56, 'surgeon', 'bandage')
(56, 'surgeon', 'patient')
(56, 'bandage', 'nurse')
(56, 'bandage', 'doctor')
(56, 'bandage', 'hospital')
(56, 'bandage', 'surgeon')
(56, 'bandage', 'patient')
(56, 'patient', 'nurse')
(56, 'patient', 'doctor')
(56, 'patient', 'hospital')
(56, 'patient', 'surgeon')
(56, 'patient', 'bandage')
(57, 'dog', 'nurse')
(57, 'dog', 'doctor')
(57, 'dog', 'hospital')
(57, 'dog', 'surgeon')
(57, 'dog', 'bandage')
(57, 'dog', 'patient')
(57, 'cat', 'nurse')
