{' 4': -1.9939424, ' 5': -2.1387892, ' 6': -2.1379254, ' 7': -2.42884, ' 8': -1.6291037}
{'\n': -1.4181445, ' 8': -2.00923, ' 4': -2.3945656, ' ': -2.4853384, ' 5': -2.5446188}
{'\n': -1.284451, ' ': -2.4957423, ' 4': -2.4273162, ' 5': -2.5883164, ' 8': -2.0587745}
{'\n': -1.3830802, ' 8': -2.0114007, ' 4': -2.3465421, ' 5': -2.5467355, ' 6': -2.584539}
{'\n': -1.3552907, ' 4': -2.3813746, ' 5': -2.545156, ' 6': -2.5790884, ' 8': -2.0175068}
{'\n': -1.1238148, ' ': -2.4129326, ' 4': -2.4984019, ' 5': -2.6894867, ' 8': -2.1527529}
{'\n': -1.3209541, ' ': -2.5098293, ' 4': -2.408325, ' 5': -2.5701463, ' 8': -2.0449493}
{'\n': -1.2408354, ' 8': -2.0964034, ' ': -2.4179366, ' 4': -2.4311614, ' 5': -2.6189995}
{'\n': -1.3296863, ' 8': -2.0232306, ' 4': -2.375027, ' 5': -2.5574589, ' 6': -2.5895417}
{'\n': -0.99227446, ' 8': -2.1455176, ' 4': -2.5410738, ' ': -2.7045956, ' 5': -2.7192135}
{'\n': -0.97346294, ' ': -2.5538642, ' 4': -2.611017, ' 5': -2.7396152, ' 8': -2.1751163}
{'\n': -1.0085814, ' 8': -2.0981343, ' 4': -2.552832, ' 5': -2.6988347, ' 6': -2.7292671}
{'\n': -0.98909056, ' ': -2.7163072, ' 4': -2.5754657, ' 5': -2.6986527, ' 8': -2.1192641}
{'\n': -1.2814592, ' 4': -2.4445345, ' 5': -2.5534832, ' 6': -2.5405362, ' 8': -2.010382}
{'\n': -1.3765626, ' ': -2.4742208, ' 4': -2.4316897, ' 5': -2.5449824, ' 8': -2.0129209}
{'\n': -1.309635, ' 8': -2.0437038, ' ': -2.4393988, ' 4': -2.4516294, ' 5': -2.5694942}
{'\n': -1.3296144, ' 8': -2.0063953, ' 4': -2.425704, ' 5': -2.5408514, ' 6': -2.5540714}
{'\n': -1.0152897, ' ': -2.6093552, ' 4': -2.5555987, ' 5': -2.7129006, ' 8': -2.1393046}
{'\n': -1.1278096, ' 8': -2.0828142, ' 4': -2.519906, ' ': -2.6031456, ' 5': -2.6287518}
{'\n': -1.4085425, ' 4': -2.3893385, ' 5': -2.502574, ' 6': -2.477315, ' 8': -1.9394846}
{'\n': -1.4713483, ' 8': -1.9230455, ' 4': -2.3758712, ' 5': -2.4743705, ' 6': -2.4745164}
{'\n': -1.3655174, ' 4': -2.4250007, ' 5': -2.526879, ' 6': -2.5052066, ' 8': -2.0100286}
{'\n': -1.6205457, ' 4': -2.3344185, ' 5': -2.43728, ' 6': -2.4074197, ' 8': -1.9202036}
{'\n': -1.455895, ' 8': -1.9533447, ' 4': -2.389707, ' 6': -2.4787962, ' 5': -2.509334}
{' 8': -1.7817749, '\n': -1.9339918, ' 4': -2.239493, ' 6': -2.3572524, ' 5': -2.3774495}
{' 8': -1.700021, '\n': -1.9727633, ' 4': -2.1071455, ' 5': -2.3182309, ' 6': -2.3679812}
{'\n': -1.5277858, ' 8': -1.8530225, ' 4': -2.1669443, ' 5': -2.3689752, ' 6': -2.4520853}
{'\n': -1.6484472, ' 4': -2.2145157, ' 5': -2.3737023, ' 6': -2.4364614, ' 8': -1.8109409}
{' 8': -1.7647313, '\n': -1.8631238, ' 4': -2.1501598, ' 5': -2.3489494, ' 6': -2.4137971}
{'\n': -1.7058109, ' 8': -1.7589697, ' 4': -2.1963084, ' 5': -2.3798602, ' 6': -2.459288}
{'\n': -2.021868, ' 4': -2.1639202, ' 5': -2.3241324, ' 6': -2.3718705, ' 8': -1.7146773}
{'\n': -1.4755843, ' 8': -1.8217384, ' 4': -2.2736046, ' 5': -2.449138, ' 6': -2.536401}
{'\n': -1.2355567, ' 8': -1.8782951, ' 4': -2.3002272, ' 5': -2.4745893, ' 6': -2.6233132}
{'\n': -1.6842802, ' 4': -2.2018545, ' 5': -2.394552, ' 6': -2.4726608, ' 8': -1.7682312}
{'\n': -1.8183268, ' 4': -2.199376, ' 5': -2.3426323, ' 6': -2.4124086, ' 8': -1.771613}
{' 8': -1.7657131, '\n': -1.8728317, ' 4': -2.1692586, ' 5': -2.3753629, ' 6': -2.4481196}
{'\n': -1.809154, ' 4': -2.1801782, ' 5': -2.359737, ' 6': -2.4398055, ' 8': -1.7629962}
{'\n': -1.5885565, ' 4': -2.2192357, ' 5': -2.4164221, ' 6': -2.5023482, ' 8': -1.7956965}
{'\n': -1.5247964, ' 4': -2.2376976, ' 5': -2.4260101, ' 6': -2.527748, ' 8': -1.8281784}
{'\n': -1.3931409, ' 8': -1.8776791, ' 4': -2.2577088, ' 5': -2.4465048, ' 6': -2.564297}
{'\n': -1.3776182, ' 4': -2.2619195, ' 5': -2.4201844, ' 6': -2.5560935, ' 8': -1.8530669}
{'\n': -1.4093997, ' 4': -2.2557342, ' 5': -2.4484034, ' 6': -2.5285728, ' 8': -1.8775547}
{'\n': -1.5201743, ' 8': -1.8275654, ' 4': -2.2144597, ' 5': -2.410583, ' 6': -2.4579403}
{' 4': -2.0775278, ' 5': -2.297514, ' 6': -2.3079023, ' 7': -2.4535246, ' 8': -1.6611766}
{' 8': -1.7445506, '\n': -1.8563641, ' 4': -2.1888845, ' 5': -2.3575373, ' 6': -2.415102}
{'\n': -1.6346277, ' 4': -2.190822, ' 5': -2.4274802, ' 6': -2.5199578, ' 8': -1.8104298}
{'\n': -1.5588316, ' 4': -2.226007, ' 5': -2.4192786, ' 6': -2.517091, ' 8': -1.8027346}
{'\n': -1.5446559, ' 4': -2.1942348, ' 5': -2.4498596, ' 6': -2.5408604, ' 8': -1.8470098}
{'\n': -1.5383343, ' 8': -1.8211988, ' 4': -2.2313285, ' 5': -2.4060044, ' 6': -2.5102572}
{'\n': -1.1759939, ' 4': -2.3351622, ' 5': -2.562996, ' 6': -2.6745644, ' 8': -1.948375}
{'\n': -1.3778987, ' 8': -1.8694005, ' 4': -2.253325, ' 5': -2.4767003, ' 6': -2.5768008}
{'\n': -1.4182117, ' 4': -2.2581663, ' 5': -2.4814556, ' 6': -2.5703764, ' 8': -1.8504065}
{'\n': -1.5039129, ' 8': -1.8261892, ' 4': -2.2347803, ' 5': -2.4460096, ' 6': -2.5396862}
{'\n': -1.2552457, ' 4': -2.3328547, ' 5': -2.519816, ' 6': -2.620168, ' 8': -1.9316764}
{'\n': -1.4105034, ' 4': -2.2570674, ' 5': -2.448554, ' 6': -2.5608728, ' 8': -1.8682469}
{'\n': -1.2457768, ' 4': -2.337708, ' 5': -2.5183902, ' 6': -2.6164708, ' 8': -1.9659964}
{'\n': -1.307384, ' 4': -2.2788644, ' 5': -2.4559255, ' 6': -2.5475774, ' 8': -1.8901639}
{'\n': -1.4262264, ' 4': -2.2687118, ' 5': -2.4733388, ' 6': -2.5388525, ' 8': -1.8832368}
{'\n': -1.2951804, ' 4': -2.2976897, ' 5': -2.526288, ' 6': -2.6223128, ' 8': -1.9157039}
{' 8': -1.676335, ' 4': -2.0776334, ' 5': -2.3120637, ' 6': -2.3212829, '\n': -2.430827}
{'\n': -1.6839397, ' 4': -2.1784961, ' 5': -2.4024656, ' 6': -2.4807565, ' 8': -1.78798}
{'\n': -1.6863495, ' 8': -1.8072935, ' 4': -2.1722848, ' 5': -2.4342334, ' 6': -2.519429}
{'\n': -2.0909703, ' 4': -2.1141427, ' 5': -2.3428023, ' 6': -2.3902705, ' 8': -1.7100089}
{'\n': -1.7703665, ' 8': -1.7751015, ' 4': -2.1737041, ' 5': -2.403774, ' 6': -2.472598}
{'\n': -1.5425553, ' 4': -2.2214036, ' 5': -2.4166532, ' 6': -2.507362, ' 8': -1.8151889}
{'\n': -1.208772, ' 8': -1.9679377, ' 4': -2.3342001, ' 5': -2.5591538, ' 6': -2.6475165}
{'\n': -1.5957338, ' 8': -1.7936212, ' 4': -2.1975272, ' 5': -2.4369042, ' 6': -2.5084908}
{'\n': -1.5595037, ' 4': -2.2086804, ' 5': -2.440855, ' 6': -2.5195007, ' 8': -1.8299437}
{'\n': -1.7061081, ' 8': -1.7672538, ' 4': -2.1729498, ' 5': -2.4120207, ' 6': -2.5114326}
{'\n': -1.4845998, ' 4': -2.2160957, ' 5': -2.4720142, ' 6': -2.571328, ' 8': -1.8707827}
{'\n': -1.3395592, ' 4': -2.2562187, ' 5': -2.5026717, ' 6': -2.6175199, ' 8': -1.9046798}
{'\n': -1.1310265, ' 8': -1.9961445, ' 4': -2.3730547, ' 5': -2.5838575, ' 6': -2.7243931}
{'\n': -1.2805436, ' 8': -1.9115306, ' 4': -2.322157, ' 5': -2.5327523, ' 6': -2.6227171}
{'\n': -1.0277306, ' 4': -2.4533098, ' 5': -2.6655736, ' 6': -2.7655654, ' 8': -2.0446458}
{'\n': -1.1504436, ' 8': -1.9776635, ' 4': -2.3699517, ' 5': -2.5960152, ' 6': -2.7037807}
{'\n': -1.7154447, ' 8': -1.7844946, ' 4': -2.1957772, ' 5': -2.4367316, ' 6': -2.4649413}
{'\n': -1.4778117, ' 8': -1.850706, ' 4': -2.2679367, ' 5': -2.471404, ' 6': -2.5501556}
{'\n': -1.3840142, ' 4': -2.2724688, ' 5': -2.5090048, ' 6': -2.5934305, ' 8': -1.8970481}
{'\n': -1.4057877, ' 8': -1.8585379, ' 4': -2.2884102, ' 5': -2.4806378, ' 6': -2.5711892}
{'\n': -1.2039814, ' 8': -1.9686633, ' 4': -2.3558197, ' 5': -2.5873327, ' 6': -2.6664143}
{'\n': -1.3020172, ' 4': -2.3166513, ' 5': -2.5251436, ' 6': -2.6260233, ' 8': -1.9098321}
{'\n': -0.933142, ' 4': -2.494301, ' 5': -2.7274096, ' 6': -2.8419764, ' 8': -2.0988839}
{'\n': -1.0644828, ' 4': -2.4187431, ' 5': -2.6370745, ' 6': -2.761486, ' 8': -2.0317965}
{'\n': -1.1292644, ' 8': -1.9834428, ' 4': -2.3923354, ' 5': -2.6167579, ' 6': -2.722283}
{'\n': -1.0780805, ' 4': -2.4048247, ' 5': -2.6298907, ' 6': -2.7655559, ' 8': -2.0028405}
{'\n': -1.0322441, ' 8': -2.0685399, ' 4': -2.4387438, ' 5': -2.670108, ' 6': -2.7886279}
{'\n': -1.0481464, ' 4': -2.4373112, ' 5': -2.661914, ' 6': -2.7512743, ' 8': -2.067459}
{'\n': -1.1405135, ' 4': -2.4158878, ' 5': -2.5811682, ' 6': -2.6709392, ' 8': -2.014824}
{'\n': -1.3166016, ' 4': -2.3127477, ' 5': -2.5074043, ' 6': -2.6127079, ' 8': -1.8986806}
{'\n': -0.7866868, ' 4': -2.6247327, ' 5': -2.8598564, ' 6': -3.0189836, ' 8': -2.2241144}
{'\n': -0.7661915, ' ': -2.969656, ' 4': -2.6120853, ' 5': -2.8733559, ' 8': -2.2747574}
{'\n': -0.9063102, ' 8': -2.1552696, ' 4': -2.523944, ' 5': -2.762269, ' 6': -2.9171793}
{'\n': -0.93040067, ' 8': -2.0971868, ' 4': -2.4707553, ' 5': -2.7103555, ' 6': -2.8921351}
{'\n': -0.8738168, ' 4': -2.5456927, ' 5': -2.776369, ' 6': -2.9378197, ' 8': -2.1498027}
{'\n': -1.0803216, ' 4': -2.3852026, ' 5': -2.6353838, ' 6': -2.7859309, ' 8': -2.0338883}
{'\n': -0.8564942, ' 4': -2.546776, ' 5': -2.7777324, ' 6': -2.9546769, ' 8': -2.1598656}
{'\n': -0.88984394, ' 8': -2.122261, ' 4': -2.4941502, ' 5': -2.734105, ' 6': -2.9444225}
{'\n': -0.94104433, ' 4': -2.5031714, ' 5': -2.7206185, ' 6': -2.883019, ' 8': -2.1035743}
{'\n': -1.0982398, ' 4': -2.3961694, ' 5': -2.620881, ' 6': -2.7634525, ' 8': -2.0009315}
{'\n': -1.3273803, ' 4': -2.3238738, ' 5': -2.5540743, ' 6': -2.6425507, ' 8': -1.9058237}
{'\n': -1.2314758, ' 8': -1.9316245, ' 4': -2.3536198, ' 5': -2.5683565, ' 6': -2.6969912}
{'\n': -0.88415325, ' 4': -2.5575197, ' 5': -2.7596843, ' 6': -2.9221466, ' 8': -2.1416862}
{'\n': -0.98941565, ' 4': -2.4456832, ' 5': -2.6790328, ' 6': -2.8540454, ' 8': -2.0926478}
{'\n': -0.8578881, ' 3': -2.9749131, ' 4': -2.5484467, ' 5': -2.7805698, ' 8': -2.204561}
{'\n': -1.1211532, ' 8': -1.988848, ' 4': -2.3830962, ' 5': -2.5930197, ' 6': -2.7762938}
{'\n': -1.3148675, ' 4': -2.3020148, ' 5': -2.5536933, ' 6': -2.633988, ' 8': -1.934795}
{'\n': -1.2096814, ' 4': -2.3076093, ' 5': -2.5451496, ' 6': -2.6998498, ' 8': -1.9495707}
{'\n': -1.5756862, ' 4': -2.2340944, ' 5': -2.4722586, ' 6': -2.5508611, ' 8': -1.8425357}
{'\n': -1.5418566, ' 8': -1.819544, ' 4': -2.2327833, ' 5': -2.4417315, ' 6': -2.5726461}
{'\n': -1.565541, ' 8': -1.8364828, ' 4': -2.240792, ' 5': -2.475252, ' 6': -2.5548885}
{'\n': -1.545726, ' 8': -1.8447009, ' 4': -2.2255194, ' 5': -2.457906, ' 6': -2.5406697}
{'\n': -1.3573956, ' 8': -1.8990884, ' 4': -2.2824159, ' 5': -2.5158343, ' 6': -2.6470027}
{'\n': -1.4899646, ' 4': -2.2410243, ' 5': -2.4571202, ' 6': -2.5856583, ' 8': -1.8414278}
{'\n': -1.1453452, ' 8': -1.9895586, ' 4': -2.4022229, ' 5': -2.606093, ' 6': -2.719028}
{'\n': -1.1001202, ' 8': -2.013, ' 4': -2.4048734, ' 5': -2.604838, ' 6': -2.759791}
{'\n': -1.2764988, ' 4': -2.3525991, ' 5': -2.5523872, ' 6': -2.6636417, ' 8': -1.9421881}
{'\n': -1.3495032, ' 4': -2.3061445, ' 5': -2.5073068, ' 6': -2.6375988, ' 8': -1.9068391}
{'\n': -1.1712153, ' 8': -1.9777138, ' 4': -2.3997576, ' 5': -2.5764954, ' 6': -2.7012923}
{'\n': -1.1374454, ' 4': -2.3854866, ' 5': -2.5882742, ' 6': -2.7417288, ' 8': -2.013811}
{'\n': -1.1744543, ' 4': -2.3936994, ' 5': -2.5981672, ' 6': -2.7311447, ' 8': -2.0079122}
{'\n': -1.4769204, ' 4': -2.2689288, ' 5': -2.4734337, ' 6': -2.580871, ' 8': -1.8659289}
{'\n': -1.2673699, ' 4': -2.3639095, ' 5': -2.5734708, ' 6': -2.6114395, ' 8': -1.9423254}
{'\n': -1.0144335, ' 8': -2.0912178, ' 4': -2.4198902, ' 5': -2.6844754, ' 6': -2.8138824}
{'\n': -1.1287211, ' 4': -2.3920124, ' 5': -2.615853, ' 6': -2.7418745, ' 8': -2.0059621}
{'\n': -1.169056, ' 8': -1.9792032, ' 4': -2.3638175, ' 5': -2.602012, ' 6': -2.7198257}
{'\n': -1.2732793, ' 8': -1.9301244, ' 4': -2.3392754, ' 5': -2.5428238, ' 6': -2.6354926}
{'\n': -1.2203871, ' 8': -1.9839016, ' 4': -2.324308, ' 5': -2.5855622, ' 6': -2.6875694}
{'\n': -1.216262, ' 8': -1.9975997, ' 4': -2.3335094, ' 5': -2.5906706, ' 6': -2.6904023}
{'\n': -1.089942, ' 4': -2.380394, ' 5': -2.621601, ' 6': -2.7753599, ' 8': -2.025808}
{'\n': -1.4394475, ' 8': -1.8875055, ' 4': -2.2867568, ' 5': -2.4936097, ' 6': -2.5471983}
{'\n': -1.3845377, ' 8': -1.9017628, ' 4': -2.2751017, ' 5': -2.4980373, ' 6': -2.5926034}
{'\n': -1.5706773, ' 8': -1.8601785, ' 4': -2.2388682, ' 5': -2.4633641, ' 6': -2.5254667}
{'\n': -1.4032941, ' 8': -1.9029555, ' 4': -2.279531, ' 5': -2.5109448, ' 6': -2.5862978}
{'\n': -1.357971, ' 4': -2.321758, ' 5': -2.5150046, ' 6': -2.5754735, ' 8': -1.9172094}
{'\n': -1.3300201, ' 8': -1.93699, ' 4': -2.3113205, ' 5': -2.5313303, ' 6': -2.6067028}
{'\n': -1.2365398, ' 8': -1.9929266, ' 4': -2.336523, ' 5': -2.5892076, ' 6': -2.691041}
{'\n': -1.3215637, ' 8': -1.938695, ' 4': -2.3161488, ' 5': -2.5490847, ' 6': -2.6249113}
{'\n': -1.2172117, ' 4': -2.399889, ' 5': -2.5961998, ' 6': -2.6544302, ' 8': -1.9556923}
{'\n': -1.0093466, ' 8': -2.0811162, ' 4': -2.4419084, ' 5': -2.681382, ' 6': -2.8321862}
{'\n': -1.2404882, ' 8': -1.9653311, ' 4': -2.3612187, ' 5': -2.5767431, ' 6': -2.6756306}
{'\n': -1.1535909, ' 8': -2.0037105, ' 4': -2.3768194, ' 5': -2.6172178, ' 6': -2.737766}
{'\n': -1.3558176, ' 4': -2.3238542, ' 5': -2.513088, ' 6': -2.575588, ' 8': -1.9109904}
{'\n': -1.2901863, ' 4': -2.341491, ' 5': -2.5465083, ' 6': -2.6297886, ' 8': -1.9484305}
{'\n': -1.2972482, ' 8': -1.9641718, ' 4': -2.341331, ' 5': -2.5511305, ' 6': -2.6437523}
{'\n': -1.3374782, ' 4': -2.3175101, ' 5': -2.536509, ' 6': -2.6128488, ' 8': -1.9308676}
{'\n': -1.2582939, ' 8': -1.923493, ' 4': -2.3535564, ' 5': -2.556711, ' 6': -2.6434524}
{'\n': -1.0436732, ' 8': -2.0666347, ' 4': -2.418304, ' 5': -2.6544738, ' 6': -2.8027253}
{'\n': -1.4677542, ' 8': -1.8948336, ' 4': -2.2822819, ' 5': -2.4888532, ' 6': -2.5462599}
{'\n': -1.3837733, ' 8': -1.90807, ' 4': -2.2949033, ' 5': -2.5157208, ' 6': -2.5806231}
{'\n': -1.2420923, ' 8': -1.9575408, ' 4': -2.352333, ' 5': -2.5474987, ' 6': -2.65078}
{'\n': -1.3203046, ' 4': -2.325238, ' 5': -2.5316646, ' 6': -2.603647, ' 8': -1.9480942}
{'\n': -1.3338432, ' 8': -1.9403517, ' 4': -2.3649244, ' 5': -2.5434856, ' 6': -2.6045847}
{'\n': -1.5142454, ' 4': -2.2859292, ' 5': -2.4810145, ' 6': -2.5266414, ' 8': -1.8563598}
{'\n': -1.4999253, ' 4': -2.2091177, ' 5': -2.4658048, ' 6': -2.5886772, ' 8': -1.8006625}
{'\n': -1.3510244, ' 8': -1.8480566, ' 4': -2.2678678, ' 5': -2.5164392, ' 6': -2.6438882}
{'\n': -1.3111377, ' 4': -2.3147912, ' 5': -2.528674, ' 6': -2.6559558, ' 8': -1.8471215}
{'\n': -1.4402685, ' 8': -1.8183899, ' 4': -2.2688408, ' 5': -2.487873, ' 6': -2.6186428}
{'\n': -1.614361, ' 4': -2.2087166, ' 5': -2.4223883, ' 6': -2.5324147, ' 8': -1.7580303}
{'\n': -1.5546556, ' 8': -1.7710463, ' 4': -2.260266, ' 5': -2.457904, ' 6': -2.5735335}
{'\n': -1.4597392, ' 4': -2.279758, ' 5': -2.4890714, ' 6': -2.6034608, ' 8': -1.8112434}
{'\n': -1.410407, ' 4': -2.2780294, ' 5': -2.492487, ' 7': -2.627545, ' 8': -1.8154011}
{'\n': -1.4750713, ' 4': -2.2480843, ' 5': -2.4648764, ' 6': -2.5920384, ' 8': -1.8005763}
{'\n': -1.554498, ' 8': -1.7676175, ' 4': -2.232548, ' 5': -2.4281945, ' 6': -2.5655205}
{'\n': -1.4734046, ' 8': -1.7988384, ' 4': -2.275151, ' 5': -2.477208, ' 7': -2.595128}
{'\n': -1.5866048, ' 4': -2.250306, ' 5': -2.4357717, ' 7': -2.5513759, ' 8': -1.7757707}
{'\n': -1.5189188, ' 8': -1.7969896, ' 4': -2.2619247, ' 5': -2.464444, ' 6': -2.5759544}
{'\n': -1.6900727, ' 4': -2.235805, ' 5': -2.4239345, ' 6': -2.5235991, ' 8': -1.7597854}
{'\n': -1.4457098, ' 8': -1.8343235, ' 4': -2.2921522, ' 5': -2.4949594, ' 6': -2.5982108}
{'\n': -1.4743432, ' 4': -2.2640445, ' 5': -2.4776602, ' 6': -2.5940037, ' 8': -1.8229816}
{'\n': -1.4757282, ' 8': -1.8098603, ' 4': -2.238411, ' 5': -2.4619458, ' 6': -2.5977604}
{'\n': -1.4014477, ' 4': -2.2527726, ' 5': -2.4781182, ' 6': -2.6061547, ' 8': -1.8189396}
{'\n': -1.4694788, ' 4': -2.247436, ' 5': -2.4822698, ' 6': -2.5822024, ' 8': -1.8170819}
{'\n': -1.6773528, ' 8': -1.7583836, ' 4': -2.2154653, ' 5': -2.4086123, ' 6': -2.5229568}
{'\n': -1.5321523, ' 8': -1.7966539, ' 4': -2.2448523, ' 5': -2.4547665, ' 6': -2.56598}
{'\n': -1.399253, ' 8': -1.8210889, ' 4': -2.2632859, ' 5': -2.4816105, ' 6': -2.639661}
{'\n': -1.4879378, ' 8': -1.82145, ' 4': -2.284938, ' 5': -2.4801884, ' 6': -2.5947752}
{'\n': -1.4667733, ' 8': -1.8160031, ' 4': -2.2610552, ' 5': -2.4647458, ' 6': -2.5917017}
{'\n': -1.4083439, ' 8': -1.8354422, ' 4': -2.2833717, ' 5': -2.48603, ' 6': -2.5976589}
{'\n': -1.3407956, ' 8': -1.8491136, ' 4': -2.2714329, ' 5': -2.4865913, ' 6': -2.6244936}
{'\n': -1.5169241, ' 4': -2.269253, ' 5': -2.463217, ' 6': -2.560568, ' 8': -1.7981474}
{'\n': -1.6899219, ' 8': -1.7646326, ' 4': -2.2207465, ' 5': -2.4216323, ' 6': -2.5002484}
{'\n': -1.3465128, ' 8': -1.8659211, ' 4': -2.3165114, ' 5': -2.509673, ' 6': -2.6201458}
{'\n': -1.4861684, ' 4': -2.2509532, ' 5': -2.4486291, ' 6': -2.566361, ' 8': -1.8113208}
{'\n': -1.3452556, ' 8': -1.8877047, ' 4': -2.326497, ' 5': -2.531189, ' 6': -2.6265476}
{'\n': -1.3142807, ' 4': -2.3034346, ' 5': -2.5266948, ' 7': -2.6543944, ' 8': -1.8910459}
{'\n': -1.4358425, ' 4': -2.2545738, ' 5': -2.4843235, ' 6': -2.6040285, ' 8': -1.8251363}
{'\n': -1.1785643, ' 4': -2.3382313, ' 5': -2.5470068, ' 6': -2.7289639, ' 8': -1.8895715}
{'\n': -1.209184, ' 8': -1.8900646, ' 4': -2.353763, ' 5': -2.57089, ' 6': -2.7099211}
{'\n': -1.2722718, ' 4': -2.334092, ' 5': -2.5148501, ' 6': -2.678783, ' 8': -1.858623}
{'\n': -1.186085, ' 8': -1.9215194, ' 4': -2.3630803, ' 5': -2.5920727, ' 6': -2.7164574}
{'\n': -1.3296531, ' 8': -1.8470827, ' 4': -2.2930398, ' 5': -2.521729, ' 7': -2.655823}
{'\n': -1.1227754, ' 4': -2.393923, ' 5': -2.594292, ' 7': -2.764773, ' 8': -1.9359066}
{'\n': -1.3529934, ' 8': -1.8405478, ' 4': -2.288959, ' 5': -2.482588, ' 6': -2.6427407}
{'\n': -1.5339473, ' 4': -2.2221396, ' 5': -2.4430497, ' 6': -2.5672326, ' 8': -1.8182931}
{'\n': -1.4318606, ' 8': -1.8360842, ' 4': -2.2301042, ' 5': -2.4546764, ' 6': -2.601652}
{'\n': -1.4827052, ' 8': -1.8234597, ' 4': -2.2491448, ' 5': -2.483471, ' 6': -2.6096423}
{'\n': -1.6415318, ' 8': -1.7744502, ' 4': -2.1972828, ' 5': -2.4244814, ' 6': -2.5307903}
{'\n': -1.4304965, ' 4': -2.296306, ' 5': -2.4916716, ' 6': -2.591754, ' 8': -1.8378909}
{'\n': -1.645812, ' 8': -1.7945902, ' 4': -2.2029533, ' 5': -2.417063, ' 6': -2.5248034}
{'\n': -1.2250347, ' 4': -2.3423004, ' 5': -2.5389853, ' 6': -2.698619, ' 8': -1.9122924}
{'\n': -1.4419117, ' 8': -1.848483, ' 4': -2.261691, ' 5': -2.4870872, ' 6': -2.6119516}
{'\n': -1.429736, ' 8': -1.857044, ' 4': -2.2696295, ' 5': -2.4962845, ' 6': -2.5936668}
{'\n': -1.3778684, ' 8': -1.8596399, ' 4': -2.270232, ' 5': -2.471361, ' 6': -2.61717}
{'\n': -1.3405986, ' 8': -1.8804784, ' 4': -2.2989295, ' 5': -2.5146945, ' 6': -2.6316876}
{'\n': -1.3300296, ' 8': -1.8788368, ' 4': -2.3165905, ' 5': -2.5161352, ' 6': -2.6346714}
{'\n': -1.3948377, ' 8': -1.8641037, ' 4': -2.295319, ' 5': -2.5218341, ' 6': -2.6024032}
{'\n': -1.5971664, ' 8': -1.8171543, ' 4': -2.215132, ' 5': -2.4462988, ' 6': -2.5356498}
{'\n': -1.3609726, ' 4': -2.2995465, ' 5': -2.5496876, ' 6': -2.6191027, ' 8': -1.9000208}
{'\n': -1.4973145, ' 8': -1.8428909, ' 4': -2.247552, ' 5': -2.4801016, ' 6': -2.565654}
{'\n': -1.230325, ' 4': -2.3357384, ' 5': -2.539365, ' 6': -2.670878, ' 8': -1.9046978}
{'\n': -1.2033713, ' 8': -1.9358723, ' 4': -2.3483517, ' 5': -2.550893, ' 6': -2.693913}
{'\n': -1.2933494, ' 4': -2.3216066, ' 5': -2.539688, ' 6': -2.650163, ' 8': -1.9195434}
{'\n': -1.4169691, ' 4': -2.2854364, ' 5': -2.499257, ' 6': -2.5868843, ' 8': -1.8711089}
{'\n': -1.1447484, ' 8': -1.964958, ' 4': -2.3747993, ' 5': -2.5941255, ' 6': -2.7195346}
{'\n': -1.1687775, ' 4': -2.3570797, ' 5': -2.5953808, ' 6': -2.7038631, ' 8': -1.9890529}
{'\n': -1.2046148, ' 8': -1.9586107, ' 4': -2.3761723, ' 5': -2.5955794, ' 6': -2.6966574}
{'\n': -1.5037986, ' 4': -2.2590716, ' 5': -2.4897633, ' 6': -2.570115, ' 8': -1.8589745}
{'\n': -1.2305661, ' 8': -1.9040794, ' 4': -2.3113766, ' 5': -2.543765, ' 6': -2.6938086}
{'\n': -1.0756875, ' 4': -2.415088, ' 5': -2.616523, ' 6': -2.7615511, ' 8': -1.9939137}
{'\n': -1.3406595, ' 8': -1.8585904, ' 4': -2.2860224, ' 5': -2.5070794, ' 6': -2.6317236}
{'\n': -1.0695645, ' 4': -2.4030836, ' 5': -2.62545, ' 7': -2.7786613, ' 8': -1.981982}
{'\n': -1.2974081, ' 4': -2.3140926, ' 5': -2.5251064, ' 6': -2.6549175, ' 8': -1.8739479}
{'\n': -1.3678592, ' 8': -1.8424877, ' 4': -2.2888396, ' 5': -2.4846241, ' 6': -2.61237}
{'\n': -1.2672809, ' 4': -2.3238292, ' 5': -2.5410922, ' 6': -2.6769392, ' 8': -1.8907923}
{'\n': -0.9776429, ' 8': -2.023136, ' 4': -2.4474545, ' 5': -2.6603107, ' 7': -2.8306205}
{'\n': -1.3184189, ' 4': -2.2875218, ' 5': -2.5067992, ' 6': -2.6360984, ' 8': -1.872701}
{'\n': -1.2057233, ' 8': -1.9247537, ' 4': -2.337792, ' 5': -2.5431542, ' 6': -2.679644}
{'\n': -1.4829785, ' 8': -1.8252921, ' 4': -2.249414, ' 5': -2.4624603, ' 6': -2.5773778}
{'\n': -1.1877435, ' 4': -2.3651602, ' 5': -2.5492432, ' 6': -2.7061236, ' 8': -1.9231724}
{'\n': -1.5017765, ' 8': -1.828428, ' 4': -2.267657, ' 5': -2.4581144, ' 6': -2.5523548}
{'\n': -1.2881037, ' 4': -2.3451097, ' 5': -2.504723, ' 6': -2.638378, ' 8': -1.8958374}
{'\n': -1.1646292, ' 4': -2.3685896, ' 5': -2.585459, ' 6': -2.7145684, ' 8': -1.962187}
{'\n': -1.0670974, ' 8': -1.996311, ' 4': -2.42032, ' 5': -2.6233737, ' 7': -2.780109}
