{' 25': -1.4947186, ' 21': -1.5687658, ' 22': -2.1104813, ' 33': -2.7979405, ' 20': -2.8544052}
{' 55': -1.5658022, ' 51': -2.3864515, ' 59': -2.5426996, ' 57': -2.6410108, ' 53': -2.767901}
{' 55': -1.9295704, ' 47': -2.79682, ' 51': -1.5461781, ' 53': -2.4670117, ' 57': -2.8036785}
{' 55': -1.9326355, ' 51': -2.4272702, ' 57': -2.5341742, ' 53': -2.6265128, ' 56': -2.7775643}
{' 55': -1.4847424, ' 51': -2.1987967, ' 53': -2.5290606, ' 50': -2.5347674, ' 59': -2.5863318}
{' 59': -1.5957271, ' 55': -1.7119992, ' 57': -2.2681932, ' 56': -2.635085, ' 58': -2.8202696}
{' 60': -2.41567, ' 55': -1.985474, ' 57': -2.6043248, ' 59': -1.7047094, ' 63': -2.2451825}
{' 65': -2.0577443, ' 66': -2.6363413, ' 63': -2.3361075, ' 67': -2.4506657, ' 71': -2.1261618}
{' 70': -1.63785, ' 66': -1.829591, ' 69': -2.0856917, ' 68': -2.2855732, ' 65': -2.419641}
{' 70': -1.9243366, ' 68': -2.4028373, ' 67': -1.6889414, ' 69': -1.5797246, ' 71': -2.2101712}
{' 65': -1.3439687, ' 67': -1.5588125, ' 66': -1.9547534, ' 69': -2.2306018, ' 68': -2.6171982}
{' 64': -2.452571, ' 65': -2.2220526, ' 66': -1.8516779, ' 68': -1.8603009, ' 67': -2.0065098}
{' 71': -0.35139033, ' 73': -2.4404826, ' 75': -3.0598214, ' 70': -3.0766861, ' 69': -3.3433182}
{' 70': -1.766408, ' 75': -1.7790864, ' 72': -2.7306452, ' 73': -2.1131182, ' 71': -2.1392357}
{'70': -7.404235, ' 70': -0.05392798, ' 72': -6.626246, ' 69': -4.7144904, ' 71': -3.1946921}
{' 20': -1.6428589, ' 21': -1.7320199, ' 25': -1.8529665, ' 22': -1.9960607, ' 11': -2.1082537}
{' 20': -1.7251521, ' 30': -1.5407821, ' 25': -1.1515628, ' 40': -2.5003483, ' 45': -2.9273129}
{' 21': -1.7817423, ' 25': -1.8427869, ' 23': -2.1845632, ' 22': -2.501818, ' 33': -2.590914}
{' 25': -1.9406611, ' 23': -2.2236543, ' 22': -2.3337235, ' 33': -2.3693023, ' 24': -3.0130508}
{' 30': -2.7093008, ' 25': -2.7707524, ' 33': -2.745006, ' 41': -2.639798, ' 51': -2.8424563}
{' 35': -2.5680797, ' 45': -2.6072862, ' 33': -2.7947373, ' 43': -2.7654111, ' 41': -2.668512}
{' 30': -2.6707854, ' 25': -3.176353, ' 24': -2.0644746, ' 36': -1.881206, ' 42': -2.7651582}
{' 35': -2.3631954, ' 33': -2.3791971, ' 39': -2.4283097, ' 37': -2.549561, ' 43': -1.9527419}
{' 45': -2.4018667, ' 39': -2.4670503, ' 43': -1.7096633, ' 41': -2.4215565, ' 47': -2.771239}
{' 35': -1.8923755, ' 45': -1.9059776, ' 37': -2.4599946, ' 43': -2.4026341, ' 41': -2.5221572}
{' 45': -1.4955724, ' 43': -2.2014508, ' 41': -2.9160647, ' 47': -2.7627387, ' 51': -2.2665696}
{' 45': -1.9228832, ' 43': -2.2413723, ' 51': -2.7406552, ' 41': -2.860556, ' 42': -2.9170382}
{' 51': -2.104711, ' 43': -2.2456403, ' 45': -2.2833505, ' 47': -2.6912704, ' 41': -2.961886}
{' 55': -1.9172724, ' 51': -2.1756237, ' 57': -2.6759145, ' 45': -2.7682257, ' 53': -2.797594}
{' 54': -1.963504, ' 55': -1.9900981, ' 51': -2.5797348, ' 60': -2.6022666, ' 57': -2.6438496}
{' 50': -2.353081, ' 40': -2.728617, ' 45': -1.76989, ' 43': -2.8588848, ' 55': -2.3329449}
{' 45': -2.102481, ' 55': -2.1031668, ' 57': -2.3695393, ' 59': -2.3453715, ' 63': -2.349788}
{' 60': -2.22815, ' 48': -1.4622923, ' 64': -2.3516984, ' 52': -2.9464734, ' 56': -1.565269}
{' 45': -2.6127594, ' 55': -1.8667666, ' 51': -2.0933502, ' 57': -2.643766, ' 63': -2.611222}
{' 59': -1.5288925, ' 55': -1.5659772, ' 57': -1.8301582, ' 53': -2.001797, ' 49': -2.3192616}
{' 65': -1.561799, ' 59': -2.673481, ' 66': -2.6815243, ' 63': -2.3399124, ' 67': -2.1632948}
{' 48': -0.6979716, ' 54': -1.7688161, ' 56': -1.8097365, ' 60': -2.5478709, ' 50': -3.9785852}
{' 55': -1.8171133, ' 51': -2.8428347, ' 53': -2.6122975, ' 57': -2.6078477, ' 59': -2.4930432}
{' 55': -2.1930099, ' 56': -2.0995698, ' 58': -2.2122064, ' 57': -2.4667, ' 59': -1.895824}
{' 50': -2.157991, ' 45': -1.2717587, ' 49': -3.4458864, ' 55': -2.3090703, ' 51': -1.5452304}
{' 50': -2.2798438, ' 60': -2.741798, ' 55': -1.415689, ' 51': -2.099296, ' 53': -2.7484517}
{' 50': -2.1863985, ' 60': -2.6915152, ' 55': -1.9518911, ' 51': -1.500968, ' 53': -2.7240365}
{' 50': -2.7900853, ' 55': -2.0879285, ' 51': -1.8709095, ' 53': -2.4336593, ' 57': -2.969071}
{' 59': -1.8378474, ' 55': -1.8516651, ' 57': -2.38634, ' 60': -2.4427478, ' 56': -2.698507}
{' 55': -1.5763383, ' 59': -1.8680167, ' 57': -2.2446618, ' 61': -2.5171418, ' 51': -2.8430734}
{' 55': -4.2677484, ' 51': -1.4198565, ' 62': -4.182222, ' 61': -0.4422793, ' 71': -3.9151857}
{' 60': -2.467275, ' 55': -2.194237, ' 59': -2.0548005, ' 63': -1.9068006, ' 61': -2.4777834}
{' 60': -2.243638, ' 58': -2.876236, ' 59': -1.6468114, ' 62': -2.6797657, ' 61': -1.9064281}
{' 60': -0.95593584, ' 64': -2.7094998, ' 63': -2.7289596, ' 66': -2.742393, ' 68': -2.8465703}
{' 64': -1.9437166, ' 65': -1.425881, ' 66': -2.2265527, ' 63': -2.073692, ' 67': -2.310949}
{' 66': -1.5086398, ' 68': -1.8529963, ' 67': -2.3379073, ' 70': -2.5062537, ' 65': -2.5929503}
{' 70': -1.9042052, ' 66': -2.1860867, ' 63': -2.7752512, ' 68': -2.1156483, ' 69': -1.1444453}
{' 75': -1.6219685, ' 77': -2.0323155, ' 73': -2.0272858, ' 79': -2.557523, ' 81': -1.8885796}
{' 70': -1.972211, ' 72': -1.3198558, ' 69': -2.191701, ' 73': -1.4331219, ' 71': -1.8747072}
{' 70': -1.8491658, ' 75': -2.397853, ' 72': -1.8496732, ' 76': -1.9578257, ' 74': -1.7608652}
{' 75': -0.83232814, ' 77': -1.2205614, ' 76': -1.6045431, ' 74': -3.9031317, ' 79': -4.4745035}
{' 20': -2.4624712, ' 11': -2.5446258, ' 25': -1.9154505, ' 21': -1.6376985, ' 22': -1.7497076}
{' 25': -1.6310624, ' 23': -1.9820459, ' 21': -1.8743639, ' 22': -2.0675123, ' 33': -2.7202528}
{' 21': -1.5923866, ' 25': -2.1319678, ' 22': -2.2777548, ' 33': -2.3478987, ' 23': -2.6397088}
{' 25': -1.6630623, ' 24': -2.8770068, ' 23': -1.3185284, ' 21': -2.614994, ' 22': -2.092954}
{' 30': -2.5040207, ' 25': -1.3595484, ' 35': -2.4318533, ' 45': -2.937829, ' 33': -2.720845}
{' 45': -2.070034, ' 33': -2.1692798, ' 35': -2.2659407, ' 30': -2.6407135, ' 25': -2.7695143}
{' 25': -1.3047767, ' 24': -1.5410914, ' 23': -2.4647899, ' 27': -2.6695821, ' 30': -2.8899152}
{' 30': -2.668, ' 24': -2.3925521, ' 36': -1.818505, ' 48': -2.9280057, ' 42': -2.4293156}
{' 45': -1.7620062, ' 43': -1.9230788, ' 51': -2.091715, ' 47': -2.420605, ' 41': -2.6002705}
{' 45': -2.4466152, ' 33': -2.4845, ' 37': -2.4700966, ' 43': -2.1693747, ' 41': -2.0363836}
{' 45': -0.78235, ' 39': -3.023045, ' 43': -2.7651868, ' 47': -3.176554, ' 51': -1.9365897}
{' 51': -1.651136, ' 45': -1.7762381, ' 43': -1.973993, ' 47': -2.0291126, ' 55': -2.9362628}
{' 45': -1.7912613, ' 48': -2.6565778, ' 42': -2.4361672, ' 43': -2.3941417, ' 51': -2.5174568}
{' 55': -2.127897, ' 51': -1.5556694, ' 53': -2.7083242, ' 57': -2.957811, ' 61': -2.9523065}
{' 50': -2.5419633, ' 45': -2.085064, ' 43': -2.7717655, ' 55': -2.4819896, ' 47': -2.6269894}
{' 45': -2.0268826, ' 48': -2.915219, ' 55': -2.1742444, ' 51': -2.513106, ' 57': -2.869539}
{' 45': -2.3939557, ' 55': -1.7511562, ' 51': -2.530726, ' 53': -2.6621194, ' 57': -2.6445794}
{' 50': -2.5618162, ' 60': -2.008688, ' 48': -2.2738285, ' 55': -1.9557085, ' 56': -2.4529305}
{' 50': -2.409004, ' 48': -2.0638702, ' 52': -2.4955242, ' 54': -1.9478288, ' 56': -1.5933998}
{' 55': -2.237799, ' 51': -2.2580369, ' 53': -2.4209356, ' 45': -2.5262816, ' 47': -2.832677}
{' 55': -1.9936862, ' 59': -2.160461, ' 51': -2.3259158, ' 53': -2.4158247, ' 56': -2.5687747}
{' 55': -1.9890465, ' 51': -2.287947, ' 53': -2.714767, ' 57': -2.6092134, ' 61': -2.7783701}
{' 50': -2.1865778, ' 45': -2.5052862, ' 55': -1.9576054, ' 51': -2.18217, ' 53': -2.595576}
{' 55': -2.0235999, ' 65': -2.4120736, ' 57': -2.1903281, ' 59': -2.0629525, ' 61': -2.5677724}
{' 51': -1.9228934, ' 55': -2.1534288, ' 53': -2.1630647, ' 50': -2.5315886, ' 47': -2.716749}
{' 55': -1.5825996, ' 51': -1.6442509, ' 57': -2.403944, ' 59': -2.2435112, ' 61': -2.2234669}
{' 55': -1.8042495, ' 51': -2.0490234, ' 53': -1.9071615, ' 57': -2.9257162, ' 59': -2.0851803}
{' 50': -2.394042, ' 55': -1.4945973, ' 51': -2.2082338, ' 57': -2.7642648, ' 59': -2.782796}
{' 55': -2.143448, ' 51': -1.9830675, ' 53': -2.267605, ' 57': -2.547123, ' 59': -2.6019413}
{' 60': -1.4331467, ' 55': -2.2001147, ' 51': -2.2166264, ' 59': -1.757766, ' 61': -2.509929}
{' 59': -2.326419, ' 63': -2.401805, ' 65': -2.4087536, ' 61': -2.412983, ' 62': -2.7631028}
{' 60': -1.4736502, ' 55': -2.1109755, ' 65': -2.7821372, ' 54': -2.8704777, ' 63': -2.8918498}
{' 64': -2.4787412, ' 65': -2.127357, ' 59': -2.1797414, ' 66': -2.401544, ' 63': -2.47331}
{' 55': -3.4454842, ' 65': -3.2131917, ' 59': -0.7558556, ' 63': -1.1945058, ' 61': -2.678196}
{' 65': -1.4494605, ' 59': -2.6193004, ' 63': -1.6838354, ' 62': -2.7613885, ' 61': -2.0836434}
{' 75': -1.6364498, ' 71': -1.6745567, ' 73': -2.047226, ' 70': -2.0495548, ' 72': -2.091877}
{' 70': -2.8743508, ' 75': -0.6697869, ' 69': -2.2044184, ' 73': -2.8752809, ' 71': -2.2453787}
{' 75': -2.293887, ' 70': -2.4932506, ' 73': -2.5575333, ' 77': -2.5862768, ' 65': -2.739647}
{' 66': -2.5086591, ' 68': -1.9878175, ' 67': -2.4017932, ' 69': -1.947851, ' 71': -1.3640296}
{' 70': -2.0098908, ' 65': -2.121015, ' 66': -1.737989, ' 69': -1.8510051, ' 71': -1.7204509}
{' 75': -2.3892365, ' 72': -4.1119747, ' 73': -3.021021, ' 74': -0.18826863, ' 71': -4.5987053}
{' 20': -2.9501824, ' 25': -1.6488768, ' 23': -2.0556686, ' 21': -2.085759, ' 22': -1.7088819}
{' 20': -2.9796903, ' 25': -1.3655782, ' 23': -2.8919947, ' 21': -1.5012411, ' 22': -1.7785869}
{' 25': -2.7834687, ' 45': -2.8712564, ' 33': -1.9222875, ' 43': -2.7201524, ' 41': -2.1451678}
{' 25': -1.9238188, ' 24': -3.0260527, ' 23': -2.7627566, ' 22': -3.0964491, ' 33': -2.4590533}
{' 33': -1.7889829, ' 25': -2.2685199, ' 35': -2.6615014, ' 31': -2.916163, ' 27': -2.9848502}
{' 25': -2.4623785, ' 23': -2.6795359, ' 29': -2.60765, ' 35': -2.8912923, ' 33': -1.985034}
{' 36': -1.6486137, ' 24': -2.0690238, ' 30': -2.139092, ' 42': -2.6124914, ' 33': -3.0359342}
{' 33': -2.2201471, ' 45': -2.3668473, ' 43': -2.4777975, ' 35': -2.4850702, ' 39': -2.8122275}
{' 45': -1.7523298, ' 43': -1.9265375, ' 41': -2.447713, ' 35': -2.7044039, ' 51': -2.734378}
{' 45': -2.5750062, ' 42': -2.3447874, ' 43': -1.9797606, ' 41': -2.4124315, ' 47': -2.4061906}
{' 45': -1.9421209, ' 48': -2.8420117, ' 42': -2.443683, ' 43': -1.9752305, ' 47': -2.9384854}
{' 35': -2.8201277, ' 45': -2.6535983, ' 43': -2.550592, ' 41': -2.3483424, ' 51': -2.489519}
{' 45': -1.663177, ' 43': -2.3726344, ' 55': -3.0328145, ' 47': -2.4283884, ' 51': -2.3538568}
{' 50': -1.9483109, ' 40': -3.135868, ' 45': -1.2256519, ' 55': -1.6091768, ' 51': -3.3300848}
{' 51': -1.8086989, ' 47': -1.9762919, ' 43': -2.1530967, ' 45': -2.2981951, ' 53': -2.723488}
{' 45': -2.2727132, ' 43': -2.1534047, ' 55': -2.7245364, ' 47': -2.0215745, ' 51': -1.9649712}
{' 45': -1.8032464, ' 42': -2.866282, ' 43': -2.157708, ' 47': -2.643151, ' 51': -2.4737804}
{' 60': -2.3435886, ' 51': -2.7553473, ' 54': -2.8569117, ' 57': -2.662048, ' 63': -2.0941732}
{' 55': -1.8793975, ' 53': -2.2177153, ' 57': -2.0165262, ' 59': -2.1388855, ' 61': -2.662924}
{' 55': -1.9970521, ' 51': -2.259595, ' 53': -2.3090668, ' 57': -2.6283998, ' 50': -2.7997854}
{' 64': -2.4981997, ' 55': -2.5501988, ' 51': -2.7741683, ' 56': -2.0671368, ' 57': -2.6898062}
{' 55': -1.8264327, ' 51': -1.9514022, ' 45': -2.2920308, ' 53': -2.4271169, ' 50': -2.4481142}
{' 55': -2.376194, ' 56': -2.7302666, ' 57': -1.9561367, ' 59': -2.2313664, ' 61': -2.1428404}
{' 55': -2.78439, ' 65': -2.6682153, ' 59': -2.552773, ' 63': -2.7563539, ' 61': -2.8610778}
{' 50': -2.0837576, ' 60': -2.0060122, ' 52': -2.348153, ' 56': -2.1240046, ' 62': -2.2205498}
{' 55': -1.3613279, ' 51': -2.9063509, ' 53': -1.8732957, ' 57': -2.3302562, ' 59': -2.1951787}
{' 64': -1.5018421, ' 60': -1.5527569, ' 62': -1.5992905, ' 58': -2.538225, ' 66': -2.5574281}
{' 50': -2.4302711, ' 45': -2.9710462, ' 55': -1.4610716, ' 51': -1.6310822, ' 53': -2.7464883}
{' 55': -1.8394368, ' 51': -2.107095, ' 57': -2.2907956, ' 59': -2.3074565, ' 53': -2.4423964}
{' 55': -1.4713042, ' 61': -2.3182929, ' 65': -2.4645047, ' 59': -2.4977782, ' 60': -2.6673284}
{' 60': -1.2381295, ' 58': -2.3319836, ' 66': -2.6419125, ' 62': -2.7567928, ' 68': -1.987234}
{' 55': -2.4239652, ' 52': -2.477556, ' 51': -2.4433267, ' 54': -2.3518102, ' 56': -2.5964594}
{' 65': -2.4248016, ' 59': -2.3852735, ' 67': -2.622522, ' 73': -2.4718604, ' 71': -1.8102881}
{' 60': -2.222318, ' 65': -2.4458752, ' 66': -2.627596, ' 62': -2.762332, ' 61': -2.7447186}
{' 60': -2.5770683, ' 65': -2.1619692, ' 59': -2.6042013, ' 63': -1.5028353, ' 61': -1.4508829}
{' 69': -1.234465, ' 67': -1.4946445, ' 65': -2.246586, ' 66': -2.3562016, ' 68': -2.5334036}
{' 70': -1.6209475, ' 66': -2.3178706, ' 68': -2.1554723, ' 69': -2.2422242, ' 71': -2.5502114}
{' 65': -1.6399151, ' 66': -2.291347, ' 63': -2.6443622, ' 67': -1.6074787, ' 73': -2.3432498}
{' 78': -1.4859557, ' 76': -1.5045964, ' 75': -1.7802368, ' 73': -1.8424547, ' 74': -2.3691516}
{' 75': -1.9966083, ' 77': -2.6497817, ' 76': -1.4878278, ' 79': -2.562345, ' 81': -2.658383}
{' 70': -1.8992368, ' 75': -1.5991882, ' 73': -1.8966202, ' 74': -2.5599008, ' 71': -2.4245381}
{' 22': -1.7380534, ' 11': -1.8427756, ' 21': -1.8855915, ' 25': -2.0834103, ' 20': -2.2600672}
{' 20': -3.0035732, ' 25': -0.9725922, ' 23': -2.627794, ' 21': -1.8584583, ' 22': -1.9337729}
{' 25': -2.1669478, ' 23': -2.3175454, ' 21': -2.1135888, ' 31': -2.5262008, ' 33': -2.1135259}
{' 25': -1.7159542, ' 24': -1.9363395, ' 23': -2.5304933, ' 22': -2.4916968, ' 33': -2.8872128}
{' 25': -2.3764348, ' 23': -3.0210202, ' 27': -2.8198006, ' 35': -3.1001627, ' 33': -2.2375932}
{' 25': -2.191384, ' 23': -2.3977878, ' 27': -2.2457237, ' 31': -2.4792907, ' 33': -1.8812988}
{' 35': -2.7833676, ' 33': -2.1034067, ' 37': -2.719586, ' 43': -2.9800687, ' 41': -2.7702901}
{' 37': -2.830662, ' 43': -2.1629484, ' 41': -2.456618, ' 47': -2.528508, ' 51': -2.3194225}
{' 30': -2.768247, ' 45': -2.9512777, ' 36': -1.9999895, ' 33': -2.8982925, ' 42': -1.9051439}
{' 45': -2.0438046, ' 33': -2.5573516, ' 39': -2.377561, ' 42': -2.5330062, ' 43': -2.2447076}
{' 30': -2.854665, ' 40': -2.9808896, ' 35': -2.9394689, ' 45': -0.76370955, ' 42': -2.6857123}
{' 45': -1.2632645, ' 48': -3.1187844, ' 42': -3.1488228, ' 43': -2.8295865, ' 51': -2.422651}
{' 45': -2.6175272, ' 42': -2.712046, ' 43': -2.190615, ' 41': -2.8862972, ' 47': -2.926284}
{' 55': -2.301231, ' 47': -2.5442538, ' 51': -1.6113449, ' 53': -2.4621646, ' 57': -2.8968177}
{' 45': -1.2097359, ' 43': -2.2599792, ' 55': -3.1228244, ' 47': -3.132492, ' 51': -2.8124473}
{' 45': -1.5671791, ' 43': -2.7921538, ' 55': -2.5549977, ' 47': -2.9054816, ' 51': -2.460292}
{' 50': -2.4904222, ' 45': -2.318881, ' 55': -2.5780303, ' 51': -2.5633755, ' 53': -2.9270992}
{' 43': -2.302458, ' 55': -2.188967, ' 47': -2.268946, ' 51': -1.6239665, ' 53': -1.9848503}
{' 50': -2.448142, ' 55': -1.6867998, ' 51': -1.7064303, ' 53': -2.5405207, ' 59': -2.5956812}
{' 45': -2.5635028, ' 43': -2.5604513, ' 47': -2.1759038, ' 51': -2.315843, ' 53': -2.6809442}
{' 55': -1.7683237, ' 51': -2.0475395, ' 59': -2.2669046, ' 53': -2.4373052, ' 47': -2.751581}
{' 51': -1.9929258, ' 55': -2.3523695, ' 53': -2.3948853, ' 59': -2.4853213, ' 57': -2.6553354}
{' 59': -1.6781921, ' 55': -2.132884, ' 57': -2.2590847, ' 61': -2.5014687, ' 53': -2.556734}
{' 55': -1.700885, ' 53': -2.2326643, ' 57': -2.3137877, ' 59': -2.613392, ' 51': -2.7512}
{' 50': -2.6558383, ' 55': -1.7634842, ' 51': -2.3027747, ' 53': -2.4767318, ' 59': -2.509023}
{' 52': -1.9078487, ' 50': -2.2503006, ' 54': -2.3924947, ' 55': -2.7843165, ' 56': -2.8332493}
{' 55': -1.5563055, ' 60': -2.3006647, ' 51': -2.517413, ' 59': -2.6319501, ' 53': -2.6787822}
{' 60': -1.887555, ' 55': -2.000534, ' 65': -2.502882, ' 61': -2.526824, ' 59': -2.6731663}
{' 51': -1.2409892, ' 55': -1.6124358, ' 54': -2.2959135, ' 53': -2.3975759, ' 57': -2.8025212}
{' 60': -1.8925505, ' 64': -2.6129045, ' 56': -2.34624, ' 58': -2.472683, ' 62': -2.401537}
{' 55': -2.3750608, ' 65': -2.5988042, ' 56': -2.3696926, ' 57': -1.5966374, ' 61': -2.6180036}
{' 50': -2.5675764, ' 55': -1.7687589, ' 51': -2.239665, ' 54': -2.6615107, ' 56': -2.6027002}
{' 59': -1.37089, ' 63': -2.3202844, ' 67': -3.0530226, ' 61': -2.927992, ' 71': -0.9996494}
{' 60': -1.0401664, ' 59': -2.3720336, ' 66': -2.8042645, ' 63': -2.2711596, ' 61': -2.8555188}
{' 70': -1.6261071, ' 64': -1.9481342, ' 66': -1.7023445, ' 62': -2.542857, ' 68': -2.0637379}
{' 65': -2.2858138, ' 66': -2.5834744, ' 63': -2.2327063, ' 67': -2.1881192, ' 69': -2.5316043}
{' 67': -0.5658952, ' 66': -2.0698798, ' 68': -2.0987644, ' 63': -2.91467, ' 65': -3.444431}
{' 70': -2.3644638, ' 65': -2.4054031, ' 72': -2.4499779, ' 68': -1.3180113, ' 67': -2.477766}
{' 70': -1.1199297, ' 72': -1.3701719, ' 68': -2.3188012, ' 71': -2.4921296, ' 73': -2.649832}
{' 75': -2.0166242, ' 71': -2.019529, ' 70': -2.0261781, ' 76': -2.3050678, ' 77': -2.379811}
{' 75': -0.27661955, ' 77': -2.210795, ' 73': -3.2502885, ' 74': -3.2243075, ' 71': -4.168978}
