(30, 'dog', 'nurse')
(39, 'sick', 'surgeon')
(39, 'sick', 'bandage')
(39, 'sick', 'patient')
(40, 'dog', 'nurse')
(40, 'dog', 'doctor')
(40, 'dog', 'hospital')
(40, 'dog', 'surgeon')
(40, 'dog', 'bandage')
(40, 'dog', 'patient')
(40, 'dog', 'sick')
(40, 'cat', 'nurse')
(40, 'cat', 'doctor')
(40, 'cat', 'hospital')
(40, 'cat', 'surgeon')
(40, 'cat', 'bandage')
(40, 'cat', 'patient')
(40, 'cat', 'sick')
(40, 'airplane', 'nurse')
(40, 'airplane', 'doctor')
(40, 'airplane', 'hospital')
(40, 'airplane', 'surgeon')
(40, 'airplane', 'bandage')
(40, 'airplane', 'patient')
(40, 'airplane', 'sick')
(40, 'car', 'nurse')
(40, 'car', 'doctor')
(40, 'car', 'hospital')
(40, 'car', 'surgeon')
(40, 'car', 'bandage')
(40, 'car', 'patient')
(40, 'car', 'sick')
(40, 'tree', 'nurse')
(40, 'tree', 'doctor')
(40, 'tree', 'hospital')
(40, 'tree', 'surgeon')
(40, 'tree', 'bandage')
(40, 'tree', 'patient')
(40, 'tree', 'sick')
(40, 'lecturer', 'nurse')
(40, 'lecturer', 'doctor')
(40, 'lecturer', 'hospital')
(40, 'lecturer', 'surgeon')
(40, 'lecturer', 'bandage')
(40, 'lecturer', 'patient')
(40, 'lecturer', 'sick')
(40, 'ship', 'nurse')
(40, 'ship', 'doctor')
(40, 'ship', 'hospital')
(40, 'ship', 'surgeon')
(40, 'ship', 'bandage')
(40, 'ship', 'patient')
(40, 'ship', 'sick')
(40, 'nurse', 'doctor')
(40, 'nurse', 'hospital')
(40, 'nurse', 'surgeon')
(40, 'nurse', 'bandage')
(40, 'nurse', 'patient')
(40, 'nurse', 'sick')
(40, 'doctor', 'nurse')
(40, 'doctor', 'hospital')
(40, 'doctor', 'surgeon')
(40, 'doctor', 'bandage')
(40, 'doctor', 'patient')
(40, 'doctor', 'sick')
(40, 'hospital', 'nurse')
(40, 'hospital', 'doctor')
(40, 'hospital', 'surgeon')
(40, 'hospital', 'bandage')
(40, 'hospital', 'patient')
(40, 'hospital', 'sick')
(40, 'surgeon', 'nurse')
(40, 'surgeon', 'doctor')
(40, 'surgeon', 'hospital')
(40, 'surgeon', 'bandage')
(40, 'surgeon', 'patient')
(40, 'surgeon', 'sick')
(40, 'bandage', 'nurse')
(40, 'bandage', 'doctor')
(40, 'bandage', 'hospital')
(40, 'bandage', 'surgeon')
(40, 'bandage', 'patient')
(40, 'bandage', 'sick')
(40, 'patient', 'nurse')
(40, 'patient', 'doctor')
(40, 'patient', 'hospital')
(40, 'patient', 'surgeon')
(40, 'patient', 'bandage')
(40, 'patient', 'sick')
(40, 'sick', 'nurse')
(40, 'sick', 'doctor')
(40, 'sick', 'hospital')
(40, 'sick', 'surgeon')
(40, 'sick', 'bandage')
(40, 'sick', 'patient')
(41, 'dog', 'nurse')
(41, 'dog', 'doctor')
(41, 'dog', 'hospital')
(41, 'dog', 'surgeon')
(41, 'dog', 'bandage')
(41, 'dog', 'patient')
(41, 'dog', 'sick')
(41, 'cat', 'nurse')
(41, 'cat', 'doctor')
(41, 'cat', 'hospital')
(41, 'cat', 'surgeon')
(41, 'cat', 'bandage')
(41, 'cat', 'patient')
(41, 'cat', 'sick')
(41, 'airplane', 'nurse')
(41, 'airplane', 'doctor')
(41, 'airplane', 'hospital')
(41, 'airplane', 'surgeon')
(41, 'airplane', 'bandage')
(41, 'airplane', 'patient')
(41, 'airplane', 'sick')
(41, 'car', 'nurse')
(41, 'car', 'doctor')
(41, 'car', 'hospital')
(41, 'car', 'surgeon')
(41, 'car', 'bandage')
(41, 'car', 'patient')
(41, 'car', 'sick')
(41, 'tree', 'nurse')
(41, 'tree', 'doctor')
(41, 'tree', 'hospital')
(41, 'tree', 'surgeon')
(41, 'tree', 'bandage')
(41, 'tree', 'patient')
(41, 'tree', 'sick')
(41, 'lecturer', 'nurse')
(41, 'lecturer', 'doctor')
(41, 'lecturer', 'hospital')
(41, 'lecturer', 'surgeon')
(41, 'lecturer', 'bandage')
(41, 'lecturer', 'patient')
(41, 'lecturer', 'sick')
(41, 'ship', 'nurse')
(41, 'ship', 'doctor')
(41, 'ship', 'hospital')
(41, 'ship', 'surgeon')
(41, 'ship', 'bandage')
(41, 'ship', 'patient')
(41, 'ship', 'sick')
(41, 'nurse', 'doctor')
(41, 'nurse', 'hospital')
(41, 'nurse', 'surgeon')
(41, 'nurse', 'bandage')
(41, 'nurse', 'patient')
(41, 'nurse', 'sick')
(41, 'doctor', 'nurse')
(41, 'doctor', 'hospital')
(41, 'doctor', 'surgeon')
(41, 'doctor', 'bandage')
(41, 'doctor', 'patient')
(41, 'doctor', 'sick')
(41, 'hospital', 'nurse')
(41, 'hospital', 'doctor')
(41, 'hospital', 'surgeon')
(41, 'hospital', 'bandage')
(41, 'hospital', 'patient')
(41, 'hospital', 'sick')
(41, 'surgeon', 'nurse')
(41, 'surgeon', 'doctor')
(41, 'surgeon', 'hospital')
(41, 'surgeon', 'bandage')
(41, 'surgeon', 'patient')
(41, 'surgeon', 'sick')
(41, 'bandage', 'nurse')
(41, 'bandage', 'doctor')
(41, 'bandage', 'hospital')
(41, 'bandage', 'surgeon')
(41, 'bandage', 'patient')
(41, 'bandage', 'sick')
(41, 'patient', 'nurse')
(41, 'patient', 'doctor')
(41, 'patient', 'hospital')
(41, 'patient', 'surgeon')
(41, 'patient', 'bandage')
(41, 'patient', 'sick')
(41, 'sick', 'nurse')
(41, 'sick', 'doctor')
(41, 'sick', 'hospital')
(41, 'sick', 'surgeon')
(41, 'sick', 'bandage')
(41, 'sick', 'patient')
(42, 'dog', 'nurse')
(42, 'dog', 'doctor')
(42, 'dog', 'hospital')
(42, 'dog', 'surgeon')
(42, 'dog', 'bandage')
(42, 'dog', 'patient')
(42, 'dog', 'sick')
(42, 'cat', 'nurse')
(42, 'cat', 'doctor')
(42, 'cat', 'hospital')
(42, 'cat', 'surgeon')
(42, 'cat', 'bandage')
(42, 'cat', 'patient')
(42, 'cat', 'sick')
(42, 'airplane', 'nurse')
(42, 'airplane', 'doctor')
(42, 'airplane', 'hospital')
(42, 'airplane', 'surgeon')
(42, 'airplane', 'bandage')
(42, 'airplane', 'patient')
(42, 'airplane', 'sick')
(42, 'car', 'nurse')
(42, 'car', 'doctor')
(42, 'car', 'hospital')
(42, 'car', 'surgeon')
(42, 'car', 'bandage')
(42, 'car', 'patient')
(42, 'car', 'sick')
(42, 'tree', 'nurse')
(42, 'tree', 'doctor')
(42, 'tree', 'hospital')
(42, 'tree', 'surgeon')
(42, 'tree', 'bandage')
(42, 'tree', 'patient')
(42, 'tree', 'sick')
(42, 'lecturer', 'nurse')
(42, 'lecturer', 'doctor')
(42, 'lecturer', 'hospital')
(42, 'lecturer', 'surgeon')
(42, 'lecturer', 'bandage')
(42, 'lecturer', 'patient')
(42, 'lecturer', 'sick')
(42, 'ship', 'nurse')
(42, 'ship', 'doctor')
(42, 'ship', 'hospital')
(42, 'ship', 'surgeon')
(42, 'ship', 'bandage')
(42, 'ship', 'patient')
(42, 'ship', 'sick')
(42, 'nurse', 'doctor')
(42, 'nurse', 'hospital')
(42, 'nurse', 'surgeon')
(42, 'nurse', 'bandage')
(42, 'nurse', 'patient')
(42, 'nurse', 'sick')
(42, 'doctor', 'nurse')
(42, 'doctor', 'hospital')
(42, 'doctor', 'surgeon')
(42, 'doctor', 'bandage')
(42, 'doctor', 'patient')
(42, 'doctor', 'sick')
(42, 'hospital', 'nurse')
(42, 'hospital', 'doctor')
(42, 'hospital', 'surgeon')
(42, 'hospital', 'bandage')
(42, 'hospital', 'patient')
(42, 'hospital', 'sick')
(42, 'surgeon', 'nurse')
(42, 'surgeon', 'doctor')
(42, 'surgeon', 'hospital')
(42, 'surgeon', 'bandage')
(42, 'surgeon', 'patient')
(42, 'surgeon', 'sick')
(42, 'bandage', 'nurse')
(42, 'bandage', 'doctor')
(42, 'bandage', 'hospital')
(42, 'bandage', 'surgeon')
(42, 'bandage', 'patient')
(42, 'bandage', 'sick')
(42, 'patient', 'nurse')
(42, 'patient', 'doctor')
(42, 'patient', 'hospital')
(42, 'patient', 'surgeon')
(42, 'patient', 'bandage')
(42, 'patient', 'sick')
(42, 'sick', 'nurse')
(42, 'sick', 'doctor')
(42, 'sick', 'hospital')
(42, 'sick', 'surgeon')
(42, 'sick', 'bandage')
(42, 'sick', 'patient')
(43, 'dog', 'nurse')
(43, 'dog', 'doctor')
(43, 'dog', 'hospital')
(43, 'dog', 'surgeon')
(43, 'dog', 'bandage')
(43, 'dog', 'patient')
(43, 'dog', 'sick')
(43, 'cat', 'nurse')
(43, 'cat', 'doctor')
(43, 'cat', 'hospital')
(43, 'cat', 'surgeon')
(43, 'cat', 'bandage')
(43, 'cat', 'patient')
(43, 'cat', 'sick')
(43, 'airplane', 'nurse')
(43, 'airplane', 'doctor')
(43, 'airplane', 'hospital')
(43, 'airplane', 'surgeon')
(43, 'airplane', 'bandage')
(43, 'airplane', 'patient')
(43, 'airplane', 'sick')
(43, 'car', 'nurse')
(43, 'car', 'doctor')
(43, 'car', 'hospital')
(43, 'car', 'surgeon')
(43, 'car', 'bandage')
(43, 'car', 'patient')
(43, 'car', 'sick')
(43, 'tree', 'nurse')
(43, 'tree', 'doctor')
(43, 'tree', 'hospital')
(43, 'tree', 'surgeon')
(43, 'tree', 'bandage')
(43, 'tree', 'patient')
(43, 'tree', 'sick')
(43, 'lecturer', 'nurse')
(43, 'lecturer', 'doctor')
(43, 'lecturer', 'hospital')
(43, 'lecturer', 'surgeon')
(43, 'lecturer', 'bandage')
(43, 'lecturer', 'patient')
(43, 'lecturer', 'sick')
(43, 'ship', 'nurse')
(43, 'ship', 'doctor')
(43, 'ship', 'hospital')
(43, 'ship', 'surgeon')
(43, 'ship', 'bandage')
(43, 'ship', 'patient')
(43, 'ship', 'sick')
(43, 'nurse', 'doctor')
(43, 'nurse', 'hospital')
(43, 'nurse', 'surgeon')
(43, 'nurse', 'bandage')
(43, 'nurse', 'patient')
(43, 'nurse', 'sick')
(43, 'doctor', 'nurse')
(43, 'doctor', 'hospital')
(43, 'doctor', 'surgeon')
(43, 'doctor', 'bandage')
(43, 'doctor', 'patient')
(43, 'doctor', 'sick')
(43, 'hospital', 'nurse')
(43, 'hospital', 'doctor')
(43, 'hospital', 'surgeon')
(43, 'hospital', 'bandage')
(43, 'hospital', 'patient')
(43, 'hospital', 'sick')
(43, 'surgeon', 'nurse')
(43, 'surgeon', 'doctor')
(43, 'surgeon', 'hospital')
(43, 'surgeon', 'bandage')
(43, 'surgeon', 'patient')
(43, 'surgeon', 'sick')
(43, 'bandage', 'nurse')
(43, 'bandage', 'doctor')
(43, 'bandage', 'hospital')
(43, 'bandage', 'surgeon')
(43, 'bandage', 'patient')
(43, 'bandage', 'sick')
(43, 'patient', 'nurse')
(43, 'patient', 'doctor')
(43, 'patient', 'hospital')
(43, 'patient', 'surgeon')
(43, 'patient', 'bandage')
(43, 'patient', 'sick')
(43, 'sick', 'nurse')
(43, 'sick', 'doctor')
(43, 'sick', 'hospital')
(43, 'sick', 'surgeon')
(43, 'sick', 'bandage')
(43, 'sick', 'patient')
(44, 'dog', 'nurse')
(44, 'dog', 'doctor')
(44, 'dog', 'hospital')
(44, 'dog', 'surgeon')
(44, 'dog', 'bandage')
(44, 'dog', 'patient')
(44, 'dog', 'sick')
(44, 'cat', 'nurse')
(44, 'cat', 'doctor')
(44, 'cat', 'hospital')
(44, 'cat', 'surgeon')
(44, 'cat', 'bandage')
(44, 'cat', 'patient')
(44, 'cat', 'sick')
(44, 'airplane', 'nurse')
(44, 'airplane', 'doctor')
(44, 'airplane', 'hospital')
(44, 'airplane', 'surgeon')
(44, 'airplane', 'bandage')
(44, 'airplane', 'patient')
(44, 'airplane', 'sick')
(44, 'car', 'nurse')
(44, 'car', 'doctor')
(44, 'car', 'hospital')
(44, 'car', 'surgeon')
(44, 'car', 'bandage')
(44, 'car', 'patient')
(44, 'car', 'sick')
(44, 'tree', 'nurse')
(44, 'tree', 'doctor')
(44, 'tree', 'hospital')
(44, 'tree', 'surgeon')
(44, 'tree', 'bandage')
(44, 'tree', 'patient')
(44, 'tree', 'sick')
(44, 'lecturer', 'nurse')
(44, 'lecturer', 'doctor')
(44, 'lecturer', 'hospital')
(44, 'lecturer', 'surgeon')
(44, 'lecturer', 'bandage')
(44, 'lecturer', 'patient')
(44, 'lecturer', 'sick')
(44, 'ship', 'nurse')
(44, 'ship', 'doctor')
(44, 'ship', 'hospital')
(44, 'ship', 'surgeon')
(44, 'ship', 'bandage')
(44, 'ship', 'patient')
(44, 'ship', 'sick')
(44, 'nurse', 'doctor')
(44, 'nurse', 'hospital')
(44, 'nurse', 'surgeon')
(44, 'nurse', 'bandage')
(44, 'nurse', 'patient')
(44, 'nurse', 'sick')
(44, 'doctor', 'nurse')
(44, 'doctor', 'hospital')
(44, 'doctor', 'surgeon')
(44, 'doctor', 'bandage')
(44, 'doctor', 'patient')
(44, 'doctor', 'sick')
(44, 'hospital', 'nurse')
(44, 'hospital', 'doctor')
(44, 'hospital', 'surgeon')
(44, 'hospital', 'bandage')
(44, 'hospital', 'patient')
(44, 'hospital', 'sick')
(44, 'surgeon', 'nurse')
(44, 'surgeon', 'doctor')
(44, 'surgeon', 'hospital')
(44, 'surgeon', 'bandage')
(44, 'surgeon', 'patient')
(44, 'surgeon', 'sick')
(44, 'bandage', 'nurse')
(44, 'bandage', 'doctor')
(44, 'bandage', 'hospital')
(44, 'bandage', 'surgeon')
(44, 'bandage', 'patient')
(44, 'bandage', 'sick')
(44, 'patient', 'nurse')
(44, 'patient', 'doctor')
(44, 'patient', 'hospital')
(44, 'patient', 'surgeon')
(44, 'patient', 'bandage')
(44, 'patient', 'sick')
(44, 'sick', 'nurse')
(44, 'sick', 'doctor')
(44, 'sick', 'hospital')
(44, 'sick', 'surgeon')
(44, 'sick', 'bandage')
(44, 'sick', 'patient')
(45, 'dog', 'nurse')
(45, 'dog', 'doctor')
(45, 'dog', 'hospital')
(45, 'dog', 'surgeon')
(45, 'dog', 'bandage')
(45, 'dog', 'patient')
(45, 'dog', 'sick')
(45, 'cat', 'nurse')
(45, 'cat', 'doctor')
(45, 'cat', 'hospital')
(45, 'cat', 'surgeon')
(45, 'cat', 'bandage')
(45, 'cat', 'patient')
(45, 'cat', 'sick')
(45, 'airplane', 'nurse')
(45, 'airplane', 'doctor')
(45, 'airplane', 'hospital')
(45, 'airplane', 'surgeon')
(45, 'airplane', 'bandage')
(45, 'airplane', 'patient')
(45, 'airplane', 'sick')
(45, 'car', 'nurse')
(45, 'car', 'doctor')
(45, 'car', 'hospital')
(45, 'car', 'surgeon')
(45, 'car', 'bandage')
(45, 'car', 'patient')
(45, 'car', 'sick')
(45, 'tree', 'nurse')
(45, 'tree', 'doctor')
(45, 'tree', 'hospital')
(45, 'tree', 'surgeon')
(45, 'tree', 'bandage')
(45, 'tree', 'patient')
(45, 'tree', 'sick')
(45, 'lecturer', 'nurse')
(45, 'lecturer', 'doctor')
(45, 'lecturer', 'hospital')
(45, 'lecturer', 'surgeon')
(45, 'lecturer', 'bandage')
(45, 'lecturer', 'patient')
(45, 'lecturer', 'sick')
(45, 'ship', 'nurse')
(45, 'ship', 'doctor')
(45, 'ship', 'hospital')
(45, 'ship', 'surgeon')
(45, 'ship', 'bandage')
(45, 'ship', 'patient')
(45, 'ship', 'sick')
(45, 'nurse', 'doctor')
(45, 'nurse', 'hospital')
(45, 'nurse', 'surgeon')
(45, 'nurse', 'bandage')
(45, 'nurse', 'patient')
(45, 'nurse', 'sick')
(45, 'doctor', 'nurse')
(45, 'doctor', 'hospital')
(45, 'doctor', 'surgeon')
(45, 'doctor', 'bandage')
(45, 'doctor', 'patient')
(45, 'doctor', 'sick')
(45, 'hospital', 'nurse')
(45, 'hospital', 'doctor')
(45, 'hospital', 'surgeon')
(45, 'hospital', 'bandage')
(45, 'hospital', 'patient')
(45, 'hospital', 'sick')
(45, 'surgeon', 'nurse')
(45, 'surgeon', 'doctor')
(45, 'surgeon', 'hospital')
(45, 'surgeon', 'bandage')
(45, 'surgeon', 'patient')
(45, 'surgeon', 'sick')
(45, 'bandage', 'nurse')
(45, 'bandage', 'doctor')
(45, 'bandage', 'hospital')
(45, 'bandage', 'surgeon')
(45, 'bandage', 'patient')
(45, 'bandage', 'sick')
(45, 'patient', 'nurse')
(45, 'patient', 'doctor')
(45, 'patient', 'hospital')
(45, 'patient', 'surgeon')
(45, 'patient', 'bandage')
(45, 'patient', 'sick')
(45, 'sick', 'nurse')
(45, 'sick', 'doctor')
(45, 'sick', 'hospital')
(45, 'sick', 'surgeon')
(45, 'sick', 'bandage')
(45, 'sick', 'patient')
(46, 'dog', 'nurse')
(46, 'dog', 'doctor')
(46, 'dog', 'hospital')
(46, 'dog', 'surgeon')
(46, 'dog', 'bandage')
(46, 'dog', 'patient')
(46, 'dog', 'sick')
(46, 'cat', 'nurse')
(46, 'cat', 'doctor')
(46, 'cat', 'hospital')
(46, 'cat', 'surgeon')
(46, 'cat', 'bandage')
(46, 'cat', 'patient')
(46, 'cat', 'sick')
(46, 'airplane', 'nurse')
(46, 'airplane', 'doctor')
(46, 'airplane', 'hospital')
(46, 'airplane', 'surgeon')
(46, 'airplane', 'bandage')
(46, 'airplane', 'patient')
(46, 'airplane', 'sick')
(46, 'car', 'nurse')
(46, 'car', 'doctor')
(46, 'car', 'hospital')
(46, 'car', 'surgeon')
(46, 'car', 'bandage')
(46, 'car', 'patient')
(46, 'car', 'sick')
(46, 'tree', 'nurse')
(46, 'tree', 'doctor')
(46, 'tree', 'hospital')
(46, 'tree', 'surgeon')
(46, 'tree', 'bandage')
(46, 'tree', 'patient')
(46, 'tree', 'sick')
(46, 'lecturer', 'nurse')
(46, 'lecturer', 'doctor')
(46, 'lecturer', 'hospital')
(46, 'lecturer', 'surgeon')
(46, 'lecturer', 'bandage')
(46, 'lecturer', 'patient')
(46, 'lecturer', 'sick')
(46, 'ship', 'nurse')
(46, 'ship', 'doctor')
(46, 'ship', 'hospital')
(46, 'ship', 'surgeon')
(46, 'ship', 'bandage')
(46, 'ship', 'patient')
(46, 'ship', 'sick')
(46, 'nurse', 'doctor')
(46, 'nurse', 'hospital')
(46, 'nurse', 'surgeon')
(46, 'nurse', 'bandage')
(46, 'nurse', 'patient')
(46, 'nurse', 'sick')
(46, 'doctor', 'nurse')
(46, 'doctor', 'hospital')
(46, 'doctor', 'surgeon')
(46, 'doctor', 'bandage')
(46, 'doctor', 'patient')
(46, 'doctor', 'sick')
(46, 'hospital', 'nurse')
(46, 'hospital', 'doctor')
(46, 'hospital', 'surgeon')
(46, 'hospital', 'bandage')
(46, 'hospital', 'patient')
(46, 'hospital', 'sick')
(46, 'surgeon', 'nurse')
(46, 'surgeon', 'doctor')
(46, 'surgeon', 'hospital')
(46, 'surgeon', 'bandage')
(46, 'surgeon', 'patient')
(46, 'surgeon', 'sick')
(46, 'bandage', 'nurse')
(46, 'bandage', 'doctor')
(46, 'bandage', 'hospital')
(46, 'bandage', 'surgeon')
(46, 'bandage', 'patient')
(46, 'bandage', 'sick')
(46, 'patient', 'nurse')
(46, 'patient', 'doctor')
(46, 'patient', 'hospital')
(46, 'patient', 'surgeon')
(46, 'patient', 'bandage')
(46, 'patient', 'sick')
(46, 'sick', 'nurse')
(46, 'sick', 'doctor')
(46, 'sick', 'hospital')
(46, 'sick', 'surgeon')
(46, 'sick', 'bandage')
(46, 'sick', 'patient')
(47, 'dog', 'nurse')
(47, 'dog', 'doctor')
(47, 'dog', 'hospital')
(47, 'dog', 'surgeon')
(47, 'dog', 'bandage')
(47, 'dog', 'patient')
(47, 'dog', 'sick')
(47, 'cat', 'nurse')
(47, 'cat', 'doctor')
(47, 'cat', 'hospital')
(47, 'cat', 'surgeon')
(47, 'cat', 'bandage')
(47, 'cat', 'patient')
(47, 'cat', 'sick')
(47, 'airplane', 'nurse')
(47, 'airplane', 'doctor')
(47, 'airplane', 'hospital')
(47, 'airplane', 'surgeon')
(47, 'airplane', 'bandage')
(47, 'airplane', 'patient')
(47, 'airplane', 'sick')
(47, 'car', 'nurse')
(47, 'car', 'doctor')
(47, 'car', 'hospital')
(47, 'car', 'surgeon')
(47, 'car', 'bandage')
(47, 'car', 'patient')
(47, 'car', 'sick')
(47, 'tree', 'nurse')
(47, 'tree', 'doctor')
(47, 'tree', 'hospital')
(47, 'tree', 'surgeon')
(47, 'tree', 'bandage')
(47, 'tree', 'patient')
(47, 'tree', 'sick')
(47, 'lecturer', 'nurse')
(47, 'lecturer', 'doctor')
(47, 'lecturer', 'hospital')
(47, 'lecturer', 'surgeon')
(47, 'lecturer', 'bandage')
(47, 'lecturer', 'patient')
(47, 'lecturer', 'sick')
(47, 'ship', 'nurse')
(47, 'ship', 'doctor')
(47, 'ship', 'hospital')
(47, 'ship', 'surgeon')
(47, 'ship', 'bandage')
(47, 'ship', 'patient')
(47, 'ship', 'sick')
(47, 'nurse', 'doctor')
(47, 'nurse', 'hospital')
(47, 'nurse', 'surgeon')
(47, 'nurse', 'bandage')
(47, 'nurse', 'patient')
(47, 'nurse', 'sick')
(47, 'doctor', 'nurse')
(47, 'doctor', 'hospital')
(47, 'doctor', 'surgeon')
(47, 'doctor', 'bandage')
(47, 'doctor', 'patient')
(47, 'doctor', 'sick')
(47, 'hospital', 'nurse')
(47, 'hospital', 'doctor')
(47, 'hospital', 'surgeon')
(47, 'hospital', 'bandage')
(47, 'hospital', 'patient')
(47, 'hospital', 'sick')
(47, 'surgeon', 'nurse')
(47, 'surgeon', 'doctor')
(47, 'surgeon', 'hospital')
(47, 'surgeon', 'bandage')
(47, 'surgeon', 'patient')
(47, 'surgeon', 'sick')
(47, 'bandage', 'nurse')
(47, 'bandage', 'doctor')
(47, 'bandage', 'hospital')
(47, 'bandage', 'surgeon')
(47, 'bandage', 'patient')
(47, 'bandage', 'sick')
(47, 'patient', 'nurse')
(47, 'patient', 'doctor')
(47, 'patient', 'hospital')
(47, 'patient', 'surgeon')
(47, 'patient', 'bandage')
(47, 'patient', 'sick')
(47, 'sick', 'nurse')
(47, 'sick', 'doctor')
(47, 'sick', 'hospital')
(47, 'sick', 'surgeon')
(47, 'sick', 'bandage')
(47, 'sick', 'patient')
(48, 'dog', 'nurse')
(48, 'dog', 'doctor')
(48, 'dog', 'hospital')
(48, 'dog', 'surgeon')
(48, 'dog', 'bandage')
(48, 'dog', 'patient')
(48, 'dog', 'sick')
(48, 'cat', 'nurse')
(48, 'cat', 'doctor')
(48, 'cat', 'hospital')
(48, 'cat', 'surgeon')
(48, 'cat', 'bandage')
(48, 'cat', 'patient')
(48, 'cat', 'sick')
(48, 'airplane', 'nurse')
(48, 'airplane', 'doctor')
(48, 'airplane', 'hospital')
(48, 'airplane', 'surgeon')
(48, 'airplane', 'bandage')
(48, 'airplane', 'patient')
(48, 'airplane', 'sick')
(48, 'car', 'nurse')
(48, 'car', 'doctor')
(48, 'car', 'hospital')
(48, 'car', 'surgeon')
(48, 'car', 'bandage')
(48, 'car', 'patient')
(48, 'car', 'sick')
(48, 'tree', 'nurse')
(48, 'tree', 'doctor')
(48, 'tree', 'hospital')
(48, 'tree', 'surgeon')
(48, 'tree', 'bandage')
(48, 'tree', 'patient')
(48, 'tree', 'sick')
(48, 'lecturer', 'nurse')
(48, 'lecturer', 'doctor')
(48, 'lecturer', 'hospital')
(48, 'lecturer', 'surgeon')
(48, 'lecturer', 'bandage')
(48, 'lecturer', 'patient')
(48, 'lecturer', 'sick')
(48, 'ship', 'nurse')
(48, 'ship', 'doctor')
(48, 'ship', 'hospital')
(48, 'ship', 'surgeon')
(48, 'ship', 'bandage')
(48, 'ship', 'patient')
(48, 'ship', 'sick')
(48, 'nurse', 'doctor')
(48, 'nurse', 'hospital')
(48, 'nurse', 'surgeon')
(48, 'nurse', 'bandage')
(48, 'nurse', 'patient')
(48, 'nurse', 'sick')
(48, 'doctor', 'nurse')
(48, 'doctor', 'hospital')
(48, 'doctor', 'surgeon')
(48, 'doctor', 'bandage')
(48, 'doctor', 'patient')
(48, 'doctor', 'sick')
(48, 'hospital', 'nurse')
(48, 'hospital', 'doctor')
(48, 'hospital', 'surgeon')
(48, 'hospital', 'bandage')
(48, 'hospital', 'patient')
(48, 'hospital', 'sick')
(48, 'surgeon', 'nurse')
(48, 'surgeon', 'doctor')
(48, 'surgeon', 'hospital')
(48, 'surgeon', 'bandage')
(48, 'surgeon', 'patient')
(48, 'surgeon', 'sick')
(48, 'bandage', 'nurse')
(48, 'bandage', 'doctor')
(48, 'bandage', 'hospital')
(48, 'bandage', 'surgeon')
(48, 'bandage', 'patient')
(48, 'bandage', 'sick')
(48, 'patient', 'nurse')
(48, 'patient', 'doctor')
(48, 'patient', 'hospital')
(48, 'patient', 'surgeon')
(48, 'patient', 'bandage')
(48, 'patient', 'sick')
(48, 'sick', 'nurse')
(48, 'sick', 'doctor')
(48, 'sick', 'hospital')
(48, 'sick', 'surgeon')
(48, 'sick', 'bandage')
(48, 'sick', 'patient')
(49, 'dog', 'nurse')
(49, 'dog', 'doctor')
(49, 'dog', 'hospital')
(49, 'dog', 'surgeon')
(49, 'dog', 'bandage')
(49, 'dog', 'patient')
(49, 'dog', 'sick')
(49, 'cat', 'nurse')
(49, 'cat', 'doctor')
(49, 'cat', 'hospital')
(49, 'cat', 'surgeon')
(49, 'cat', 'bandage')
(49, 'cat', 'patient')
(49, 'cat', 'sick')
(49, 'airplane', 'nurse')
(49, 'airplane', 'doctor')
(49, 'airplane', 'hospital')
(49, 'airplane', 'surgeon')
(49, 'airplane', 'bandage')
(49, 'airplane', 'patient')
(49, 'airplane', 'sick')
(49, 'car', 'nurse')
(49, 'car', 'doctor')
(49, 'car', 'hospital')
(49, 'car', 'surgeon')
(49, 'car', 'bandage')
(49, 'car', 'patient')
(49, 'car', 'sick')
(49, 'tree', 'nurse')
(49, 'tree', 'doctor')
(49, 'tree', 'hospital')
(49, 'tree', 'surgeon')
(49, 'tree', 'bandage')
(49, 'tree', 'patient')
(49, 'tree', 'sick')
(49, 'lecturer', 'nurse')
(49, 'lecturer', 'doctor')
(49, 'lecturer', 'hospital')
(49, 'lecturer', 'surgeon')
(49, 'lecturer', 'bandage')
(49, 'lecturer', 'patient')
(49, 'lecturer', 'sick')
(49, 'ship', 'nurse')
(49, 'ship', 'doctor')
(49, 'ship', 'hospital')
(49, 'ship', 'surgeon')
(49, 'ship', 'bandage')
(49, 'ship', 'patient')
(49, 'ship', 'sick')
(49, 'nurse', 'doctor')
(49, 'nurse', 'hospital')
(49, 'nurse', 'surgeon')
(49, 'nurse', 'bandage')
(49, 'nurse', 'patient')
(49, 'nurse', 'sick')
(49, 'doctor', 'nurse')
(49, 'doctor', 'hospital')
(49, 'doctor', 'surgeon')
(49, 'doctor', 'bandage')
(49, 'doctor', 'patient')
(49, 'doctor', 'sick')
(49, 'hospital', 'nurse')
(49, 'hospital', 'doctor')
(49, 'hospital', 'surgeon')
(49, 'hospital', 'bandage')
(49, 'hospital', 'patient')
(49, 'hospital', 'sick')
(49, 'surgeon', 'nurse')
(49, 'surgeon', 'doctor')
(49, 'surgeon', 'hospital')
(49, 'surgeon', 'bandage')
(49, 'surgeon', 'patient')
(49, 'surgeon', 'sick')
(49, 'bandage', 'nurse')
(49, 'bandage', 'doctor')
(49, 'bandage', 'hospital')
(49, 'bandage', 'surgeon')
(49, 'bandage', 'patient')
(49, 'bandage', 'sick')
(49, 'patient', 'nurse')
(49, 'patient', 'doctor')
(49, 'patient', 'hospital')
(49, 'patient', 'surgeon')
(49, 'patient', 'bandage')
(49, 'patient', 'sick')
