{'31': -0.25103387, '30': -1.8733215, '29': -3.559536, '33': -3.7624304, '27': -4.53947}
{'50': -0.48258746, '46': -2.3923185, '48': -2.6127584, '44': -2.8931565, '52': -2.969646}
{'50': -0.65682465, '51': -2.111407, '49': -2.2670655, '45': -3.0748534, '52': -3.448256}
{'50': -0.34996146, '40': -1.7806064, '41': -3.0773346, '45': -3.2206545, '60': -4.2600946}
{'50': -0.29743505, '45': -2.1478682, '48': -3.972752, '42': -3.650617, '51': -3.9141762}
{'50': -0.27899957, '49': -2.69071, '45': -2.7347605, '48': -3.3053036, '51': -3.590807}
{'51': -0.520819, '45': -2.0188162, '41': -2.7521193, '55': -2.9823678, '50': -3.2127612}
{'50': -2.576099, '60': -2.8018165, '45': -0.23820066, '48': -3.5040925, '42': -4.3433356}
{'55': -1.6206727, '49': -2.1493592, '59': -2.1012158, '53': -2.0168154, '51': -1.6486248}
{'50': -0.28205013, '60': -3.9082744, '45': -2.1665545, '55': -2.6375608, '51': -3.798844}
{'45': -1.6946657, '55': -2.772476, '51': -1.7729337, '63': -2.0750425, '61': -2.2991102}
{'55': -2.8630621, '49': -2.913475, '59': -1.2767938, '51': -2.5241387, '61': -1.1334394}
{'60': -1.1222575, '61': -2.526848, '53': -2.8086357, '55': -2.8100595, '63': -2.823763}
{'50': -1.0938054, '60': -1.4637604, '52': -2.1183205, '48': -2.288195, '54': -2.5343552}
{'49': -2.8315415, '59': -0.89923275, '69': -3.046649, '63': -2.7332895, '61': -2.2416637}
{'30': -0.29122165, '31': -1.6073093, '29': -3.6586246, '33': -4.685816, '32': -4.853758}
{'30': -0.046552226, '26': -5.885532, '28': -4.9651484, '32': -3.450664, '34': -6.3184714}
{'30': -1.8478184, '29': -3.669813, '33': -2.2138672, '32': -1.6617432, '31': -0.68278694}
{'30': -0.094234295, '33': -4.042358, '36': -3.1305728, '32': -4.7519794, '31': -5.2117133}
{'30': -0.5479236, '29': -3.3836217, '27': -1.25893, '33': -3.3596854, '31': -3.314157}
{'30': -2.4367828, '33': -1.396208, '35': -2.6218112, '32': -2.6732159, '31': -0.8211157}
{'33': -0.49630377, '31': -1.7029631, '35': -2.4641268, '36': -3.0665646, '30': -3.9122562}
{'33': -2.1451044, '35': -2.0772552, '36': -2.2874289, '39': -1.6655291, '34': -2.3464499}
{'33': -1.1373242, '36': -1.5365477, '35': -2.2058897, '30': -2.4440928, '37': -3.1184661}
{'45': -1.0079834, '39': -2.0159085, '37': -2.4727776, '42': -2.943332, '41': -2.6399376}
{'40': -2.1887202, '38': -2.549625, '43': -2.5238395, '42': -1.9771514, '41': -1.8421073}
{'36': -0.7697596, '45': -1.1258007, '42': -2.407413, '39': -3.3715174, '33': -3.656799}
{'40': -2.2014816, '35': -2.8228536, '38': -1.7240779, '36': -1.2449654, '34': -2.1987753}
{'30': -3.4427197, '33': -3.197503, '45': -0.512581, '36': -2.0044987, '39': -2.8054733}
{'40': -1.3281785, '44': -2.9183235, '36': -1.2185861, '48': -1.648327, '42': -2.490387}
{'40': -3.4853072, '45': -3.95394, '36': -2.889729, '48': -0.16565941, '42': -4.0123234}
{'40': -0.12116644, '38': -3.220032, '44': -4.3581066, '36': -3.4069388, '42': -4.283904}
{'45': -0.9687481, '39': -2.8857036, '47': -2.825119, '43': -1.7997931, '41': -1.5040511}
{'40': -1.9767224, '45': -0.820398, '36': -1.8182293, '39': -2.7331882, '37': -2.7543504}
{'40': -2.285801, '45': -0.8958853, '44': -3.589362, '43': -3.0206058, '41': -1.2188319}
{'45': -0.928201, '40': -1.496217, '41': -2.0949013, '43': -2.780437, '44': -3.1103957}
{'40': -0.70145136, '44': -2.1453924, '36': -2.3886824, '42': -2.4068804, '48': -2.660615}
{'50': -1.1888486, '45': -1.2425271, '48': -2.316925, '47': -3.2450085, '46': -2.6905918}
{'50': -3.8316386, '45': -0.08107599, '47': -4.837385, '41': -4.8010178, '51': -5.1241407}
{'50': -2.3045824, '45': -0.79199207, '48': -3.2495995, '47': -1.9670542, '49': -2.3483467}
{'45': -0.8506612, '47': -1.9876642, '49': -1.7016228, '41': -2.3354003, '51': -3.3092792}
{'40': -0.12801062, '41': -2.6387737, '50': -3.233521, '45': -5.520785, ' 40': -6.3496537}
{'45': -0.7065729, '50': -2.2304718, '47': -2.4030278, '41': -2.5504944, '43': -2.6672873}
{'50': -1.1552106, '45': -3.1756399, '55': -3.122364, '49': -2.0958674, '51': -1.1906148}
{'45': -1.031477, '50': -1.4739839, '51': -1.6326466, '41': -1.7094363, '49': -4.4004345}
{'50': -0.0476359, '40': -4.383737, '45': -4.3960757, '48': -5.3753586, '42': -5.7058463}
{'50': -0.86717564, '45': -0.7449298, '47': -3.9566255, '49': -3.8880363, '41': -4.268122}
{'50': -1.4064406, '45': -1.0501631, '48': -2.7802515, '47': -2.5707567, '53': -2.896198}
{'49': -1.6706958, '59': -1.8864303, '51': -2.1080356, '53': -2.466491, '55': -2.5257792}
{'50': -2.1481447, '60': -1.586646, '55': -2.7078218, '59': -2.6857767, '51': -2.5726976}
{'60': -2.252027, '51': -2.8635046, '63': -2.3991256, '62': -2.6051316, '61': -2.0073903}
{'60': -1.6323366, '55': -2.652222, '59': -1.5985155, '63': -2.5521271, '61': -1.9328395}
{'60': -1.7270266, '56': -2.6406722, '63': -2.521953, '62': -2.3698678, '61': -2.2826314}
{'50': -1.3711205, '60': -1.1407909, '55': -2.6584203, '54': -3.0608783, '52': -2.9872987}
{'60': -1.8853365, '63': -2.3954675, '62': -2.5343788, '61': -2.5838134, '59': -2.6810157}
{'61': -1.2530959, '51': -1.5682129, '63': -2.6206954, '53': -2.8783817, '71': -3.1674922}
{'30': -0.013525257, ' 30': -6.7757945, '33': -9.248535, '32': -4.444994, '31': -8.292518}
{'30': -0.4356922, '27': -2.4355166, '29': -2.6260285, '25': -2.7325366, '31': -2.9123862}
{'30': -0.18455185, '29': -3.7716756, '28': -4.39444, '32': -3.4726207, '31': -2.6198697}
{'30': -0.033328567, ' 30': -5.9060154, '29': -3.9027436, '32': -5.6076956, '31': -5.4285254}
{'25': -1.3399645, '23': -4.040219, '29': -1.6196371, '27': -0.97961676, '31': -2.1687264}
{'33': -0.60632443, '35': -1.6724541, '32': -2.9530938, '34': -2.7024317, '31': -2.529958}
{'33': -1.5865834, '35': -1.9680283, '32': -1.4782765, '34': -1.3977921, '31': -2.8941147}
{'30': -1.4054765, '38': -4.155281, '36': -2.4509308, '32': -0.8517656, '34': -1.5906801}
{'36': -0.6450907, '30': -1.7948747, '32': -2.0714135, '34': -3.1330678, '33': -3.394342}
{'40': -2.0987282, '38': -1.8508835, '36': -1.755804, '39': -2.2555723, '34': -2.1236553}
{'40': -2.6466413, '35': -1.8940531, '39': -2.3023326, '37': -1.6246555, '41': -1.7189776}
{'33': -2.3158128, '35': -1.1553264, '36': -2.5959315, '39': -2.6865344, '37': -1.5721642}
{'40': -2.2921584, '45': -2.1171746, '37': -2.3236544, '43': -2.4210055, '41': -1.9764656}
{'45': -1.4487301, '39': -2.5821805, '47': -2.4251726, '43': -2.023252, '41': -1.5317341}
{'39': -1.6821514, '41': -1.8677899, '45': -1.8999686, '35': -1.9821392, '43': -2.5001333}
{'40': -0.83796877, '45': -1.7499903, '48': -1.7791157, '36': -2.8666208, '44': -3.2020004}
{'50': -2.382277, '45': -1.0984615, '47': -2.664126, '49': -2.6286128, '46': -2.8547556}
{'45': -0.6761846, '41': -1.8275136, '47': -2.2511394, '49': -2.3946674, '43': -2.5278976}
{'40': -2.145489, '45': -1.3793126, '44': -2.1742744, '43': -2.231041, '41': -2.139265}
{'50': -2.4505103, '45': -1.0025694, '44': -2.1881182, '46': -2.6058085, '41': -2.836071}
{'40': -1.392631, '45': -2.1384618, '44': -1.5296836, '46': -2.406282, '42': -2.0707679}
{'40': -1.6750674, '45': -1.761312, '41': -1.7741313, '39': -2.4155412, '35': -2.7735095}
{'50': -0.9376714, '40': -2.5400198, '45': -0.9039781, '48': -2.573351, '42': -4.759507}
{'50': -2.3500924, '40': -2.7757494, '45': -0.30034503, '43': -4.1268973, '41': -3.230784}
{'45': -0.73208874, '40': -1.1396987, '41': -2.3341222, '50': -2.5040977, '42': -5.5721684}
{'50': -1.8958943, '45': -0.3840058, '47': -3.687853, '49': -3.0660107, '41': -4.0320125}
{'45': -1.1822866, '50': -1.4092097, '46': -2.2080302, '40': -2.665563, '44': -2.7767959}
{'48': -0.98662, '50': -1.1008359, '40': -1.8384879, '44': -2.8971174, '45': -3.5179882}
{'50': -0.85679, '45': -1.4934783, '55': -3.4145103, '49': -2.826608, '51': -1.5593524}
{'50': -0.7232757, '45': -1.3120934, '55': -2.6510348, '60': -2.8156886, '51': -3.1816058}
{'50': -1.113633, '40': -3.0091598, '45': -0.98527807, '54': -3.5036886, '51': -3.3870711}
{'50': -1.0745589, '60': -1.2293955, '45': -2.1286724, '48': -3.2345777, '55': -2.5798862}
{'50': -3.091373, '60': -0.17847046, '45': -4.5194488, '55': -3.576763, '54': -3.5679567}
{'50': -1.0399594, '60': -0.9890103, '56': -3.389559, '54': -3.1094716, '52': -3.1693442}
{'60': -2.477135, '53': -1.8927101, '51': -2.3765242, '63': -1.6738436, '61': -2.101576}
{'60': -0.6360513, '55': -2.85258, '57': -3.5918446, '54': -1.5347692, '63': -2.4267635}
{'50': -2.599831, '60': -0.97934014, '70': -3.249409, '63': -2.91851, '62': -3.2976584}
{'60': -1.9267133, '55': -2.4773943, '58': -2.4904733, '56': -2.389316, '54': -2.576544}
{'50': -1.1996305, '60': -1.3224696, '54': -2.6005132, '55': -2.9285464, '48': -3.1197422}
{'60': -1.4818223, '70': -1.825886, '72': -2.6595805, '63': -2.44195, '62': -2.7568247}
{'60': -0.14600526, '54': -2.5734801, '50': -4.8226743, '48': -5.0572705, '63': -5.2055383}
{'30': -0.19503936, '27': -2.2419598, '25': -3.6766617, '26': -4.1070986, '28': -4.4049296}
{'31': -0.9764826, '35': -1.3820041, '33': -1.5503943, '30': -2.697277, '29': -3.3115864}
{'30': -0.16972157, '29': -3.3355749, '27': -4.303844, '28': -3.691165, '31': -3.144266}
{'30': -1.2596219, '29': -3.1728334, '33': -2.4754915, '32': -1.8912537, '31': -1.034097}
{'30': -0.23760824, '27': -3.4456692, '33': -2.674673, '36': -3.280668, '31': -3.2723694}
{'31': -1.1247224, '33': -1.2248963, '30': -1.6718509, '27': -2.0636206, '29': -3.1620395}
{'36': -0.12979051, '30': -2.197156, '32': -4.943328, ' 36': -6.560677, '34': -6.7512116}
{'33': -2.0000255, '35': -1.2104002, '36': -2.5598075, '34': -2.0016716, '37': -2.2083576}
{'35': -1.1199714, '33': -1.5836879, '36': -2.1037896, '37': -2.6404011, '34': -3.1174374}
{'39': -1.6252651, '36': -1.6996459, '37': -1.8419304, '38': -2.3405342, '33': -2.4572046}
{'33': -2.2652714, '35': -0.6445325, '39': -3.1435711, '37': -1.848308, '31': -2.9465783}
{'40': -3.2029953, '45': -0.45544055, '36': -3.2064657, '39': -2.8413808, '42': -2.93925}
{'40': -1.4618297, '36': -1.7417369, '45': -2.0544202, '35': -2.1753805, '42': -2.6979463}
{'40': -1.1212602, '45': -1.5421263, '35': -1.962914, '38': -2.9973683, '36': -3.0281396}
{'40': -1.9776802, '45': -0.96245366, '35': -2.6690083, '43': -2.763683, '41': -2.0938225}
{'40': -0.841265, '45': -2.1475413, '44': -2.499019, '42': -2.5874388, '41': -2.7350008}
{'41': -1.6989937, '45': -1.9528369, '40': -2.102768, '44': -2.3075714, '43': -2.3116589}
{'29': -1.9172194, '45': -1.7044872, '39': -2.638302, '37': -2.0171473, '41': -1.3367655}
{'40': -1.6891876, '38': -2.2712877, '37': -2.273033, '45': -2.275788, '35': -2.2944572}
{'40': -4.037522, '45': -0.37596604, '47': -2.9764583, '43': -2.6603632, '41': -2.5670822}
{'40': -0.54880476, '38': -2.190908, '44': -2.9204934, '36': -2.470325, '42': -2.9075828}
{'45': -1.3818164, '44': -2.0489361, '41': -2.1156762, '43': -2.6195178, '46': -2.6632276}
{'50': -1.2827181, '45': -1.8056271, '44': -2.4825072, '48': -2.5072644, '49': -1.7249025}
{'45': -0.8133686, '44': -3.3746896, '47': -2.2746952, '43': -2.3069866, '41': -1.7186116}
{'50': -1.3687992, '40': -2.2576349, '45': -0.7773685, '47': -3.9378357, '43': -3.624481}
{'50': -2.165069, '45': -1.1253332, '49': -1.5656427, '41': -2.6047196, '51': -2.3797793}
{'45': -0.7971078, '41': -2.2919998, '50': -2.5708735, '46': -2.5773544, '40': -2.7348635}
{'45': -1.3293545, '40': -1.7515576, '50': -2.0259163, '48': -2.6460192, '41': -2.873397}
{'50': -1.452668, '60': -0.7617842, '48': -2.3073986, '54': -2.4647088, '51': -3.8769577}
{'50': -0.44282833, '40': -2.7336988, '45': -2.6330252, '49': -2.2783575, '41': -3.309062}
{'50': -0.52638334, '40': -3.0038033, '45': -2.728755, '48': -2.2716265, '42': -3.2700965}
{'55': -0.9811165, '54': -1.785451, '50': -1.9315103, '45': -2.1171181, '51': -2.7313712}
{'50': -0.80605954, '60': -0.6847771, '55': -4.569808, '52': -5.43156, '51': -4.7651415}
{'60': -0.9790379, '45': -2.7544115, '55': -2.9833007, '51': -1.8713566, '61': -1.5350395}
{'50': -1.8566002, '59': -1.9154152, '60': -1.9488357, '55': -1.9783176, '49': -2.3540576}
{'55': -2.2642353, '59': -3.0486026, '53': -2.152723, '51': -1.409723, '61': -1.4833428}
{'50': -2.52708, '60': -1.538157, '56': -2.6129432, '54': -2.2191186, '62': -2.3484502}
{'50': -2.0952525, '45': -2.2374768, '55': -2.5817847, '49': -2.4767044, '51': -2.210091}
{'41': -1.2736967, '45': -1.8473793, '50': -1.8746889, '51': -2.2050664, '43': -3.0186088}
{'60': -0.35452095, '62': -3.1891165, '50': -3.506404, '56': -3.5391362, '70': -3.579978}
{'50': -0.814949, '55': -1.9763889, '49': -1.9308891, '53': -3.1608846, '51': -2.123232}
