{'7': -0.580893, '8': -2.4521372, '3': -2.5488436, '9': -2.6949084, '5': -2.8463137}
{'7': -0.5327965, '3': -2.4748855, '8': -2.5763793, '5': -2.7216792, '9': -2.8349948}
{'3': -2.519599, '5': -2.8081598, '7': -0.55692196, '8': -2.4721098, '9': -2.8138778}
{'3': -2.6851895, '5': -2.8596356, '7': -0.4381039, '8': -2.636657, '9': -2.9515812}
{'3': -2.335791, '5': -2.7385373, '7': -0.61439, '8': -2.4618173, '9': -2.7249763}
{'7': -0.4169937, '8': -2.6097045, '3': -2.7657218, '5': -2.896028, '9': -2.9509523}
{'7': -0.508426, '3': -2.500106, '8': -2.5541127, '5': -2.824918, '9': -2.8921862}
{'3': -2.7206829, '5': -2.9000838, '7': -0.4294059, '8': -2.5903423, '9': -2.981419}
{'7': -0.5468228, '8': -2.417844, '3': -2.4935696, '9': -2.740281, '5': -2.8829088}
{'3': -2.454687, '5': -2.768856, '7': -0.54024506, '8': -2.5717678, '9': -2.7797356}
{'7': -0.45749322, '8': -2.474568, '3': -2.8427908, '5': -2.9431422, '9': -2.979231}
{'7': -0.55697906, '8': -2.4474344, '3': -2.452092, '9': -2.7377956, '5': -2.7937076}
{'3': -2.3667707, '5': -2.7596977, '7': -0.60336196, '8': -2.4587831, '9': -2.6895933}
{'7': -0.58721554, '8': -2.3554842, '3': -2.462759, '5': -2.7823238, '9': -2.8137815}
{'3': -2.4942787, '5': -2.7825265, '7': -0.57650626, '8': -2.379382, '9': -2.8078277}
{'3': -2.4827194, '5': -2.6998885, '7': -0.5387975, '8': -2.496609, '9': -2.930214}
{'7': -0.66494644, '3': -2.219842, '8': -2.5791461, '9': -2.6400328, '5': -2.7248507}
{'3': -2.1665888, '5': -2.6716087, '7': -0.67310613, '8': -2.5735655, '9': -2.6842127}
{'3': -2.3487306, '5': -2.740765, '7': -0.62111515, '8': -2.5077653, '9': -2.7187238}
{'7': -0.64348406, '3': -2.1814709, '8': -2.633459, '5': -2.6716309, '9': -2.7299576}
{'3': -2.2676919, '5': -2.7176027, '7': -0.67522556, '8': -2.498771, '9': -2.5850785}
{'3': -2.2477694, '5': -2.735335, '7': -0.65742964, '8': -2.5618484, '9': -2.614108}
{'3': -2.472323, '5': -2.8149397, '7': -0.52686733, '8': -2.6345563, '9': -2.7744772}
{'3': -2.4024203, '5': -2.7326949, '7': -0.55025125, '8': -2.6988087, '9': -2.790814}
{'7': -0.70199287, '3': -2.1661654, '8': -2.5547836, '9': -2.6119049, '5': -2.6832418}
{'3': -2.1909914, '5': -2.6977742, '7': -0.69463074, '8': -2.546159, '9': -2.5163279}
{'3': -2.1544714, '5': -2.7076616, '7': -0.6969193, '8': -2.5669677, '9': -2.5560462}
{'7': -0.6283836, '3': -2.2846775, '8': -2.5889187, '9': -2.6058233, '5': -2.7423325}
{'7': -0.67760456, '3': -2.1889627, '8': -2.5531445, '9': -2.5969582, '5': -2.6792047}
{'3': -2.2005851, '5': -2.7055001, '7': -0.68144095, '8': -2.5453079, '9': -2.5449398}
{'7': -0.73523706, '3': -2.1060524, '9': -2.5797365, '8': -2.5893898, '5': -2.6780815}
{'3': -2.2242076, '5': -2.713084, '7': -0.66718936, '8': -2.5293758, '9': -2.577277}
{'3': -2.2695906, '5': -2.7092535, '7': -0.66858685, '8': -2.4992313, '9': -2.5631773}
{'7': -0.6396353, '3': -2.2781985, '8': -2.5290666, '9': -2.6519032, '5': -2.6714976}
{'7': -0.65103793, '8': -2.3852317, '3': -2.4159362, '9': -2.6775634, '5': -2.7010827}
{'7': -0.54146796, '3': -2.502804, '8': -2.6024, '9': -2.683064, '5': -2.7730944}
{'3': -2.2710824, '5': -2.6739202, '7': -0.6946912, '8': -2.455956, '9': -2.4617639}
{'7': -0.63979995, '3': -2.3632953, '8': -2.4770458, '9': -2.5519762, '5': -2.7034461}
{'3': -2.2526078, '5': -2.7042909, '7': -0.70137644, '8': -2.3461251, '9': -2.5829492}
{'7': -0.46068305, '8': -2.5593445, '3': -2.6508553, '5': -2.8879082, '9': -2.906518}
{'3': -2.378741, '5': -2.8177726, '7': -0.66360927, '8': -2.3853767, '9': -2.4056976}
{'3': -2.5257092, '5': -2.8296719, '7': -0.5232487, '8': -2.5525703, '9': -2.7356033}
{'7': -0.6616562, '3': -2.3386066, '8': -2.3996627, '9': -2.5455081, '5': -2.7175758}
{'3': -2.5809798, '5': -2.8466966, '7': -0.50525635, '8': -2.5461993, '9': -2.7891212}
{'7': -0.5976138, '8': -2.39615, '3': -2.5016627, '9': -2.615575, '5': -2.7896152}
{'7': -0.5761659, '8': -2.3939207, '3': -2.5334795, '9': -2.6876104, '5': -2.7896152}
{'7': -0.6378795, '3': -2.3420632, '8': -2.4292612, '9': -2.646634, '5': -2.7490473}
{'3': -2.2586944, '4': -2.7810767, '5': -2.5958562, '7': -0.62962013, '8': -2.5690045}
{'7': -0.6518744, '3': -2.1078224, '8': -2.5340805, '4': -2.7121923, '5': -2.738865}
{'3': -2.1193924, '4': -2.72048, '5': -2.7340488, '7': -0.6649113, '8': -2.558569}
{'3': -2.2757363, '5': -2.79135, '7': -0.67254514, '8': -2.3940892, '9': -2.7735102}
{'7': -0.6420174, '3': -2.2537193, '8': -2.4714737, '9': -2.7617073, '5': -2.7903805}
{'7': -0.61384535, '3': -2.335174, '8': -2.393985, '9': -2.7810967, '5': -2.8329003}
{'3': -2.2836614, '5': -2.7252698, '7': -0.63529426, '8': -2.4569705, '9': -2.8093476}
{'7': -0.6772917, '3': -2.1917722, '8': -2.4226568, '9': -2.7583673, '5': -2.771114}
{'7': -0.6217987, '3': -2.2791722, '8': -2.469312, '5': -2.763858, '9': -2.8095026}
{'7': -0.7257456, '3': -2.1906178, '8': -2.4140007, '9': -2.6310265, '5': -2.734403}
{'7': -0.66568625, '3': -2.197699, '8': -2.4741237, '5': -2.7324548, '9': -2.78406}
{'3': -2.179622, '5': -2.7617946, '7': -0.7028422, '8': -2.4387755, '9': -2.7284503}
{'7': -0.6727506, '3': -2.2066367, '8': -2.452406, '5': -2.7453287, '9': -2.7775402}
{'7': -0.6497238, '3': -2.2593849, '8': -2.421378, '9': -2.7501476, '5': -2.7779946}
{'7': -0.699022, '3': -2.159904, '8': -2.454685, '5': -2.7199187, '9': -2.7586837}
{'7': -0.72647476, '3': -2.1561298, '8': -2.4376488, '9': -2.6808872, '5': -2.732092}
{'7': -0.6703585, '3': -2.2154958, '8': -2.4513547, '9': -2.7242126, '5': -2.75304}
{'7': -0.7536497, '3': -2.1416254, '8': -2.4282963, '9': -2.5567389, '5': -2.7354345}
{'3': -2.1113877, '5': -2.7339575, '7': -0.7236274, '8': -2.5286696, '9': -2.638096}
{'7': -0.7886279, '3': -2.076462, '8': -2.4670546, '9': -2.609507, '5': -2.7133162}
{'3': -2.1273758, '5': -2.7432873, '7': -0.74552673, '8': -2.450885, '9': -2.6280358}
{'7': -0.75000197, '3': -2.0867043, '8': -2.516821, '9': -2.6368713, '5': -2.7101593}
{'7': -0.68295825, '3': -2.1535146, '8': -2.5460527, '9': -2.6800933, '5': -2.729526}
{'3': -2.1166105, '5': -2.7167842, '7': -0.7309751, '8': -2.4617262, '9': -2.7179344}
{'7': -0.6893985, '3': -2.1619327, '8': -2.497029, '9': -2.7104287, '5': -2.7445283}
{'7': -0.7821341, '3': -2.08245, '8': -2.4528189, '9': -2.574441, '5': -2.7028475}
{'7': -0.77014947, '3': -2.0820925, '8': -2.4982452, '9': -2.568617, '5': -2.7168295}
{'3': -2.0904894, '5': -2.7009935, '7': -0.7875491, '8': -2.4513085, '9': -2.6155996}
{'3': -2.146788, '5': -2.7359564, '7': -0.73032784, '8': -2.449816, '9': -2.62509}
{'3': -2.1419096, '5': -2.7057257, '7': -0.7118597, '8': -2.4986393, '9': -2.65636}
{'7': -0.75340945, '3': -2.116763, '8': -2.4642382, '9': -2.579547, '5': -2.7241774}
{'7': -0.7851059, '3': -2.0997708, '8': -2.4468606, '9': -2.5283937, '5': -2.7160025}
{'7': -0.77459913, '3': -2.091076, '8': -2.4590337, '9': -2.5642776, '5': -2.7119062}
{'3': -2.1448586, '5': -2.7201931, '7': -0.7576345, '8': -2.4031384, '9': -2.599727}
{'7': -0.6948794, '3': -2.1847515, '8': -2.4713838, '9': -2.703657, '5': -2.7197723}
{'3': -2.161125, '5': -2.7394865, '7': -0.6922968, '8': -2.4474752, '9': -2.7976282}
{'7': -0.5926784, '3': -2.331963, '8': -2.5717053, '9': -2.7741628, '5': -2.7992177}
{'3': -2.2164989, '5': -2.7192779, '7': -0.6810374, '8': -2.448518, '9': -2.7750351}
{'7': -0.6833473, '3': -2.177215, '8': -2.448278, '5': -2.7091365, '9': -2.7989058}
{'3': -2.1290057, '4': -2.7846546, '5': -2.6971128, '7': -0.71744746, '8': -2.4532473}
{'3': -2.2029011, '5': -2.7353148, '7': -0.66913563, '8': -2.4238126, '9': -2.7787642}
{'7': -0.73628336, '3': -2.1350374, '8': -2.4488041, '9': -2.6644526, '5': -2.6850557}
{'3': -2.1603029, '5': -2.7037425, '7': -0.6885965, '8': -2.4510403, '9': -2.782274}
{'3': -2.1450493, '5': -2.691703, '7': -0.72353107, '8': -2.4464657, '9': -2.7697117}
{'7': -0.6768829, '3': -2.1918764, '8': -2.4310408, '5': -2.7010336, '9': -2.8063326}
{'7': -0.71174353, '3': -2.1438096, '8': -2.4909832, '5': -2.6941903, '9': -2.7253163}
{'3': -2.2020385, '5': -2.691676, '7': -0.68276864, '8': -2.4178874, '9': -2.7681835}
{'7': -0.731962, '3': -2.1442125, '8': -2.436672, '9': -2.6959436, '5': -2.7155473}
{'7': -0.5367374, '3': -2.3876016, '8': -2.5818672, '5': -2.8253896, '9': -2.9154909}
{'7': -0.7695525, '3': -2.1392787, '8': -2.418877, '9': -2.5979807, '4': -2.7060835}
{'7': -0.6391213, '3': -2.2531102, '8': -2.4448388, '5': -2.7116635, '9': -2.7958024}
{'3': -2.201284, '5': -2.7407832, '7': -0.67250985, '8': -2.4278007, '9': -2.7905993}
{'7': -0.68325484, '3': -2.1813836, '8': -2.4403503, '5': -2.7212112, '9': -2.78497}
{'3': -2.2005801, '4': -2.7917607, '5': -2.712419, '7': -0.6869941, '8': -2.4296012}
{'7': -0.67523396, '3': -2.2227268, '8': -2.4072876, '5': -2.7098923, '9': -2.8061047}
{'7': -0.7009145, '3': -2.1852627, '8': -2.409592, '5': -2.7224865, '4': -2.789116}
{'3': -2.2098572, '5': -2.7293923, '7': -0.6841251, '8': -2.4163678, '9': -2.782817}
{'3': -2.1949437, '5': -2.731727, '7': -0.7165865, '8': -2.4108365, '9': -2.690698}
{'3': -2.2449765, '5': -2.7157557, '7': -0.67515224, '8': -2.3859236, '9': -2.7418847}
{'7': -0.71425533, '3': -2.2152412, '8': -2.3570147, '5': -2.7167978, '9': -2.72433}
{'7': -0.7043144, '3': -2.2109709, '8': -2.3744347, '5': -2.695985, '9': -2.7242844}
{'7': -0.7075765, '3': -2.19672, '8': -2.3867736, '9': -2.7128065, '5': -2.7397172}
{'7': -0.66893333, '3': -2.2629142, '8': -2.3743262, '5': -2.732053, '9': -2.7415783}
{'3': -2.2068107, '5': -2.714051, '7': -0.70376855, '8': -2.3911617, '9': -2.7214592}
{'3': -2.2316303, '5': -2.7429218, '7': -0.6918087, '8': -2.3904, '9': -2.7086923}
{'7': -0.5799076, '3': -2.093343, '4': -2.6618512, '8': -2.7985814, '5': -2.846883}
{'7': -0.70879996, '3': -1.9515959, '4': -2.623099, '8': -2.636933, '5': -2.7638116}
{'3': -2.2175295, '5': -2.7926428, '7': -0.6391183, '8': -2.498257, '9': -2.7546523}
{'3': -2.147545, '4': -2.7150156, '5': -2.7300093, '7': -0.65022874, '8': -2.5510294}
{'7': -0.6555655, '3': -2.1707861, '8': -2.5263522, '5': -2.7308104, '9': -2.7341177}
{'3': -2.1531384, '4': -2.8609326, '5': -2.7554355, '7': -0.64042026, '8': -2.5260441}
{'3': -2.080573, '5': -2.7280493, '7': -0.6992484, '8': -2.5549152, '9': -2.7321043}
{'7': -0.69986415, '3': -2.1207035, '8': -2.514729, '9': -2.668122, '5': -2.7458236}
{'7': -0.64925176, '3': -2.2204225, '8': -2.5056648, '9': -2.7484396, '5': -2.7527273}
{'3': -2.1189342, '5': -2.740585, '7': -0.6710832, '8': -2.549827, '9': -2.7794394}
{'3': -2.1001036, '4': -2.765284, '5': -2.6953511, '7': -0.705418, '8': -2.5277884}
{'3': -2.1411364, '5': -2.749819, '7': -0.68077475, '8': -2.5116787, '9': -2.778517}
{'7': -0.70347726, '3': -2.1059544, '8': -2.5487378, '5': -2.7132351, '9': -2.7255645}
{'3': -2.1336007, '5': -2.7556195, '7': -0.6792929, '8': -2.5303423, '9': -2.7436204}
{'3': -2.0827987, '5': -2.694108, '7': -0.729308, '8': -2.535636, '9': -2.7469091}
{'3': -2.1140044, '5': -2.7390978, '7': -0.7074131, '8': -2.4990695, '9': -2.7114546}
{'3': -2.1086757, '4': -2.7697475, '5': -2.6935089, '7': -0.6987827, '8': -2.5033767}
{'7': -0.6661501, '3': -2.1117945, '8': -2.5411215, '5': -2.736371, '9': -2.823983}
{'7': -0.770421, '3': -1.9853468, '8': -2.5536106, '4': -2.7003336, '5': -2.7061472}
{'7': -0.7247782, '3': -2.0242224, '8': -2.5379057, '5': -2.7475765, '4': -2.7536764}
{'3': -2.0462375, '4': -2.690788, '5': -2.6722484, '7': -0.7394043, '8': -2.5254133}
{'3': -2.0736523, '5': -2.7003517, '7': -0.7339706, '8': -2.5019588, '9': -2.7175884}
{'3': -2.0468955, '4': -2.7223165, '5': -2.7140422, '7': -0.72175753, '8': -2.5173411}
{'3': -2.0816567, '4': -2.7525055, '5': -2.7137823, '7': -0.71443295, '8': -2.4923966}
{'3': -1.999434, '4': -2.6779044, '5': -2.6936898, '7': -0.76365906, '8': -2.5500703}
{'3': -2.044471, '5': -2.7458298, '7': -0.7290568, '8': -2.5379577, '9': -2.7190049}
{'3': -1.9988929, '4': -2.7154455, '7': -0.7850773, '8': -2.518306, '9': -2.669408}
{'7': -0.7331562, '3': -2.082119, '8': -2.4860322, '9': -2.65353, '5': -2.7760274}
{'3': -2.0033958, '4': -2.6593657, '7': -0.78471637, '8': -2.5290592, '9': -2.6993186}
{'7': -0.7634713, '3': -2.0290523, '8': -2.5054796, '9': -2.6747355, '4': -2.7079465}
{'3': -2.0473099, '4': -2.7113855, '7': -0.7718657, '8': -2.4919107, '9': -2.6417255}
{'3': -2.0048752, '4': -2.6876962, '7': -0.7806892, '8': -2.486265, '9': -2.713184}
{'7': -0.71165663, '3': -2.1124918, '8': -2.4781132, '9': -2.6738605, '5': -2.7088623}
{'3': -2.1111512, '5': -2.719035, '7': -0.6834914, '8': -2.5145843, '9': -2.7400997}
{'3': -2.031971, '5': -2.6698418, '7': -0.74113655, '8': -2.5135174, '9': -2.7325647}
{'3': -2.0728126, '5': -2.7108607, '7': -0.72216934, '8': -2.4930987, '9': -2.709581}
{'7': -0.773204, '3': -1.9635384, '8': -2.54214, '4': -2.6727192, '5': -2.6803484}
{'7': -0.7015632, '3': -2.1046603, '8': -2.4866126, '9': -2.706278, '5': -2.7334998}
{'3': -2.011893, '4': -2.7087028, '5': -2.7024314, '7': -0.7598847, '8': -2.5052614}
{'3': -2.0905318, '5': -2.7332642, '7': -0.7212215, '8': -2.4706454, '9': -2.7145438}
{'7': -0.77326375, '3': -1.9908712, '8': -2.5403633, '4': -2.6664143, '9': -2.6750734}
{'3': -2.0140538, '5': -2.7179723, '7': -0.7416749, '8': -2.5358777, '9': -2.649733}
{'3': -1.9395285, '4': -2.6162043, '7': -0.8209353, '8': -2.5352907, '9': -2.6502905}
{'7': -0.74949056, '3': -2.041437, '8': -2.5050886, '9': -2.6254976, '5': -2.7091522}
{'7': -0.7894819, '3': -1.9817234, '8': -2.5181139, '4': -2.6560457, '9': -2.665918}
{'7': -0.7341154, '3': -2.0718668, '8': -2.4773672, '9': -2.6089494, '5': -2.7042348}
{'7': -0.7683159, '3': -2.0510192, '8': -2.4574904, '9': -2.6528413, '5': -2.702417}
{'3': -2.016932, '4': -2.6995435, '7': -0.771561, '8': -2.4928706, '9': -2.6257002}
{'3': -1.9596527, '4': -2.6390426, '5': -2.653994, '7': -0.8020771, '8': -2.534846}
{'3': -2.0219586, '5': -2.7139752, '7': -0.7543575, '8': -2.5153058, '9': -2.6381276}
{'7': -0.80492777, '3': -1.9991168, '8': -2.4769857, '9': -2.5965805, '5': -2.6867695}
{'7': -0.78230137, '3': -2.030539, '8': -2.470799, '9': -2.6086946, '4': -2.7236104}
{'3': -1.936286, '4': -2.6493845, '7': -0.7974539, '8': -2.562045, '9': -2.694146}
{'3': -2.0439801, '5': -2.7162976, '7': -0.7521273, '8': -2.49124, '9': -2.6467385}
{'7': -0.7707545, '3': -1.9912173, '8': -2.518294, '4': -2.6870275, '5': -2.6947064}
{'7': -0.75798976, '3': -2.0385988, '8': -2.4880674, '9': -2.6822622, '4': -2.726669}
{'3': -1.9322059, '4': -2.5743184, '7': -0.8730207, '8': -2.500174, '9': -2.5463414}
{'3': -2.002272, '5': -2.6884863, '7': -0.7883609, '8': -2.5012152, '9': -2.6324923}
{'3': -2.0265253, '5': -2.6886308, '7': -0.77565926, '8': -2.4897974, '9': -2.6983008}
{'3': -2.0621254, '5': -2.7030725, '7': -0.7646172, '8': -2.4504273, '9': -2.6505136}
{'7': -0.78013575, '3': -2.020822, '8': -2.4985728, '9': -2.6656775, '4': -2.697887}
{'7': -0.8541258, '3': -1.9774148, '8': -2.4612863, '9': -2.5045183, '4': -2.6239662}
{'3': -2.0095813, '4': -2.6737885, '7': -0.7973677, '8': -2.4852853, '9': -2.6561534}
{'7': -0.7703722, '3': -2.046259, '8': -2.4644315, '9': -2.6330907, '4': -2.7074678}
{'3': -2.0760775, '5': -2.720233, '7': -0.706708, '8': -2.4598742, '9': -2.700536}
{'3': -2.137613, '5': -2.7165828, '7': -0.6501747, '8': -2.4923415, '9': -2.776237}
{'7': -0.68088394, '3': -2.11694, '8': -2.4607968, '5': -2.714581, '9': -2.8318048}
{'7': -0.67350435, '3': -2.1409326, '8': -2.4731011, '5': -2.6773534, '9': -2.7926238}
{'3': -2.1333416, '5': -2.6950827, '7': -0.6680954, '8': -2.4872825, '9': -2.7824504}
{'7': -0.64048654, '3': -2.1945808, '8': -2.456313, '5': -2.7159011, '9': -2.844771}
{'7': -0.68870586, '3': -2.0774443, '8': -2.4952147, '5': -2.7032359, '9': -2.8133376}
{'3': -2.1681192, '5': -2.7518902, '7': -0.6594142, '8': -2.4316595, '9': -2.724514}
{'7': -0.6752132, '3': -2.1651366, '8': -2.424698, '5': -2.694361, '9': -2.751179}
{'3': -2.1841724, '5': -2.7264507, '7': -0.6613586, '8': -2.42578, '9': -2.7370212}
{'3': -2.1954417, '5': -2.7173152, '7': -0.6649794, '8': -2.4025319, '9': -2.8215766}
{'7': -0.65988004, '3': -2.198744, '8': -2.405661, '5': -2.7252107, '9': -2.764292}
{'7': -0.7044975, '3': -2.1064675, '8': -2.445369, '5': -2.709262, '9': -2.7509394}
{'7': -0.6833723, '3': -2.1705205, '8': -2.396053, '9': -2.6983507, '5': -2.7303712}
{'7': -0.66990876, '3': -2.1857817, '8': -2.4132998, '9': -2.6969967, '5': -2.7576888}
{'3': -2.1397467, '5': -2.7273626, '7': -0.70571417, '8': -2.3970058, '9': -2.6914623}
{'7': -0.70777965, '3': -2.0791137, '8': -2.492558, '5': -2.7063718, '9': -2.7725742}
{'3': -2.1610544, '5': -2.7284505, '7': -0.650993, '8': -2.4688392, '9': -2.8080401}
{'7': -0.7028665, '3': -2.0561094, '8': -2.505599, '5': -2.6941364, '4': -2.80836}
{'3': -2.113969, '5': -2.703246, '7': -0.68410033, '8': -2.471391, '9': -2.7966187}
{'3': -2.0406528, '4': -2.7474246, '5': -2.6991804, '7': -0.7274262, '8': -2.5135171}
{'3': -2.1210754, '5': -2.70695, '7': -0.6852234, '8': -2.473788, '9': -2.767617}
{'7': -0.68640554, '3': -2.132147, '8': -2.4561713, '5': -2.7132475, '9': -2.740103}
{'7': -0.70400304, '3': -2.0681539, '8': -2.500491, '5': -2.7278602, '4': -2.7728317}
{'7': -0.7320568, '3': -2.017484, '8': -2.5232763, '5': -2.7158883, '4': -2.7403574}
{'7': -0.7153663, '3': -2.0623188, '8': -2.4919186, '5': -2.700237, '4': -2.7599905}
{'7': -0.679619, '3': -2.1498148, '8': -2.461365, '5': -2.7232115, '9': -2.7608016}
{'7': -0.67944026, '3': -2.1819847, '8': -2.4321582, '5': -2.717896, '9': -2.743771}
{'7': -0.7321922, '3': -2.0748398, '8': -2.4892628, '9': -2.7238476, '5': -2.73141}
{'7': -0.72187144, '3': -2.05832, '8': -2.52501, '5': -2.72149, '9': -2.749795}
{'3': -2.063686, '5': -2.7272847, '7': -0.7265773, '8': -2.4828124, '9': -2.7289405}
{'3': -2.0949996, '5': -2.7306635, '7': -0.7005007, '8': -2.505686, '9': -2.753321}
{'3': -2.1111116, '5': -2.6768599, '7': -0.7247916, '8': -2.4302168, '9': -2.6930952}
{'7': -0.65795165, '3': -2.2193644, '8': -2.4139254, '5': -2.680628, '9': -2.7834036}
{'7': -0.6722143, '3': -2.1406782, '8': -2.4262025, '5': -2.6931093, '4': -2.846126}
{'3': -2.201711, '5': -2.6608343, '7': -0.6766484, '8': -2.3892891, '9': -2.7720978}
{'3': -2.252728, '5': -2.6766782, '7': -0.6634298, '8': -2.3808618, '9': -2.7939742}
{'7': -0.69043964, '3': -2.1908078, '8': -2.4004557, '5': -2.672703, '4': -2.7860167}
{'3': -2.168316, '4': -2.8336048, '5': -2.6755064, '7': -0.678606, '8': -2.4142113}
{'3': -2.2440233, '5': -2.7139673, '7': -0.6627454, '8': -2.3527021, '9': -2.766471}
{'7': -0.644152, '3': -2.2759402, '8': -2.370106, '5': -2.7381022, '9': -2.7767925}
{'7': -0.6432554, '3': -2.2682002, '8': -2.3621483, '5': -2.7157726, '9': -2.7614176}
{'3': -2.2808115, '5': -2.7294123, '7': -0.65347695, '8': -2.3650227, '9': -2.742106}
{'7': -0.64337885, '3': -2.2969642, '8': -2.3362556, '5': -2.7224708, '9': -2.764627}
{'7': -0.6772007, '3': -2.193844, '8': -2.3879015, '5': -2.693686, '9': -2.791157}
{'7': -0.681911, '3': -2.2351775, '8': -2.3503528, '5': -2.6860347, '9': -2.728889}
{'3': -2.242542, '5': -2.75346, '7': -0.6667957, '8': -2.3660088, '9': -2.7506905}
{'7': -0.7597083, '3': -2.1485345, '8': -2.32481, '9': -2.6503599, '5': -2.7175307}
{'3': -2.1910653, '5': -2.7303357, '7': -0.67511815, '8': -2.4385304, '9': -2.6888146}
{'7': -0.603236, '3': -2.295983, '8': -2.3920143, '5': -2.7536838, '9': -2.78679}
{'3': -2.2546654, '5': -2.729305, '7': -0.6566257, '8': -2.3763561, '9': -2.735336}
{'3': -2.2725694, '5': -2.7142255, '7': -0.64376247, '8': -2.3606336, '9': -2.7892644}
{'7': -0.6369789, '3': -2.282052, '8': -2.3571823, '9': -2.756459, '5': -2.7679358}
{'7': -0.6027606, '3': -2.3444197, '8': -2.355139, '9': -2.7702372, '5': -2.7898827}
{'3': -2.31424, '5': -2.7731707, '7': -0.63682973, '8': -2.3333135, '9': -2.7342553}
{'7': -0.65413356, '3': -2.2368534, '8': -2.3781745, '5': -2.7332008, '9': -2.7735488}
{'3': -2.1810088, '5': -2.735662, '7': -0.6725707, '8': -2.386743, '9': -2.7581286}
{'7': -0.61546385, '3': -2.2937477, '8': -2.3485913, '9': -2.779721, '5': -2.7829082}
{'3': -2.28983, '5': -2.7738252, '7': -0.6308428, '8': -2.3483682, '9': -2.7725437}
{'7': -0.64485985, '3': -2.2664113, '8': -2.3521028, '9': -2.7546623, '5': -2.7562242}
{'7': -0.67189217, '3': -2.219511, '8': -2.3584745, '9': -2.7008667, '5': -2.768568}
{'7': -0.64074033, '3': -2.277091, '8': -2.3626528, '5': -2.7555149, '9': -2.7710428}
{'3': -2.21535, '5': -2.7676284, '7': -0.675679, '8': -2.3649528, '9': -2.719939}
{'3': -2.274493, '5': -2.786799, '7': -0.63204247, '8': -2.3732917, '9': -2.7884657}
