{'50': -2.177479, '40': -2.8421614, '45': -1.053427, '35': -2.7191286, '41': -2.0105975}
{'61': -1.3792974, '59': -2.003895, '60': -2.0586855, '63': -2.6500628, '62': -2.7866116}
{'59': -1.4385681, '63': -1.4920865, '61': -2.0085526, '65': -2.039425, '60': -2.8073003}
{'60': -0.8826472, '66': -1.8266742, '64': -1.9030578, '63': -2.5352218, '62': -3.0550618}
{'60': -2.102207, '55': -2.2430267, '53': -2.2879674, '56': -2.53302, '54': -2.6233804}
{'60': -2.7158322, '65': -2.264194, '59': -2.3282313, '63': -1.9221435, '61': -1.6856818}
{'64': -2.215001, '66': -2.3286161, '65': -1.0819235, '67': -2.4829473, '63': -2.5486631}
{'60': -2.5485733, '65': -2.2441154, '67': -2.3827415, '63': -1.6663527, '62': -2.6676745}
{'70': -1.9030045, '66': -3.508639, '68': -1.138524, '67': -2.0753183, '69': -1.1650038}
{'75': -2.4806626, '68': -1.7205019, '67': -2.3527327, '69': -1.668786, '71': -2.342872}
{'75': -2.5261955, '77': -1.5665703, '78': -3.3980558, '76': -0.5689373, '72': -3.4243429}
{'74': -1.3240707, '75': -1.3520821, '73': -1.5351418, '72': -1.9179906, '70': -3.10093}
{'75': -1.5128, '77': -1.1907403, '76': -3.2389295, '73': -1.430515, '71': -2.7790427}
{'72': -0.7186172, '68': -1.7344196, '70': -2.2864444, '74': -2.4405274, '76': -2.845965}
{'50': -2.0119371, '30': -2.7693062, '40': -2.0322676, '45': -1.1859208, '41': -2.5793333}
{'45': -2.271914, '44': -3.02588, '43': -2.7956572, '41': -1.5440115, '51': -2.3092332}
{'50': -2.2938519, '45': -1.170225, '43': -3.156887, '41': -1.713747, '51': -2.0874958}
{'50': -2.7944565, '45': -2.3068943, '46': -2.6444695, '41': -1.8430139, '51': -1.6823484}
{'45': -2.13686, '55': -2.5269387, '47': -2.3074198, '53': -2.4646893, '51': -1.18013}
{'50': -2.1809337, '45': -2.091606, '52': -2.6786299, '53': -3.097018, '51': -1.5438448}
{'50': -1.6234839, '44': -2.7207396, '42': -2.4972851, '54': -2.7499402, '52': -2.1396143}
{'51': -1.4976972, '55': -1.97759, '53': -2.0948234, '61': -2.4883103, '45': -2.5682425}
{'50': -1.7727875, '60': -2.60529, '45': -2.5810466, '53': -2.6892045, '51': -2.5664887}
{'50': -2.6957724, '45': -2.223858, '47': -2.657573, '41': -2.5547287, '51': -1.955969}
{'60': -1.677515, '50': -2.6696723, '62': -2.8080733, '54': -2.8365765, '63': -2.848959}
{'50': -1.9414756, '51': -2.149593, '52': -2.349112, '53': -2.440791, '54': -2.7414901}
{'51': -2.215309, '53': -2.513748, '49': -2.52583, '54': -2.5463312, '50': -2.6397874}
{'50': -2.580996, '47': -2.5676754, '49': -2.2180088, '53': -2.0537794, '51': -2.0303228}
{'54': -1.0532129, '60': -1.2035576, '52': -3.1463847, '66': -3.1952817, '56': -3.252584}
{'60': -2.079256, '65': -2.7210038, '59': -2.5940506, '63': -2.2957432, '61': -2.538295}
{'50': -2.1258738, '60': -2.2000413, '56': -2.2453253, '54': -1.9061339, '52': -2.3640656}
{'60': -1.9253072, '70': -2.974739, '64': -3.0142, '68': -2.955548, '62': -3.0257852}
{'60': -1.2829359, '64': -2.467799, '66': -2.6968572, '68': -2.6967564, '54': -1.9973258}
{'60': -0.82196164, '54': -2.4315464, '61': -2.5997877, '50': -2.9367516, '55': -3.090571}
{'60': -1.3898238, '58': -2.0552254, '56': -2.4476004, '54': -2.037157, '62': -2.2963848}
{'60': -1.6300863, '59': -2.0941215, '55': -2.4084592, '58': -2.6782937, '61': -2.757032}
{'50': -2.8441772, '60': -1.094289, '70': -2.929087, '62': -2.969926, '61': -2.8545198}
{'60': -1.7141249, '54': -1.9355663, '58': -2.7847044, '62': -2.8159027, '50': -2.8870156}
{'60': -1.2135398, '70': -1.2785767, '66': -3.4144752, '65': -2.471194, '71': -2.6356447}
{'60': -0.91778463, '55': -2.189145, '65': -2.5387907, '63': -2.8407564, '61': -2.9349}
{'60': -1.1160803, '59': -2.5323114, '58': -2.6912355, '62': -2.5877352, '61': -2.5197783}
{'60': -0.98257446, '61': -2.3124657, '59': -2.3247814, '62': -2.441683, '65': -2.5320673}
{'60': -0.8455429, '55': -2.5561552, '59': -2.9152794, '58': -3.0094051, '56': -2.5654783}
{'60': -1.895615, '59': -2.1652608, '63': -2.0422423, '62': -2.2863889, '61': -2.1683066}
{'70': -1.8260655, '64': -1.621613, '66': -1.5560077, '68': -2.1554797, '62': -2.5437455}
{'71': -0.8497089, '65': -2.0110018, '67': -2.0356202, '69': -2.4574034, '63': -2.4645581}
{'60': -2.519848, '65': -1.9186938, '59': -2.097954, '63': -1.7591938, '61': -2.1303122}
{'60': -2.3670506, '64': -2.2088761, '65': -2.1737237, '63': -2.207457, '62': -2.3816438}
{'70': -2.518653, '64': -2.1203387, '66': -2.0754757, '65': -2.2118073, '68': -2.5151463}
{'70': -2.4305813, '67': -2.777818, '69': -1.8367035, '73': -1.4915383, '71': -1.2012876}
{'70': -1.3300897, '68': -2.6710587, '67': -4.5128956, '69': -0.4934771, '71': -4.310504}
{'74': -1.6589292, '76': -1.7067484, '70': -1.9460605, '72': -2.355388, '68': -2.5569215}
{'70': -0.5310493, '68': -2.4249663, '69': -1.8343616, '72': -3.5205128, '71': -2.2180247}
{'75': -1.4086301, '69': -2.5556715, '72': -2.3736515, '73': -1.8628807, '71': -1.8087746}
{'75': -1.6543874, '77': -0.819352, '79': -2.0364733, '73': -2.9227035, '71': -3.0192313}
{'30': -1.3268619, '35': -1.8559175, '25': -2.1475675, '40': -2.4692712, '45': -2.6654954}
{'50': -1.769587, '40': -2.8118834, '45': -1.6161923, '41': -1.6131691, '51': -2.0948834}
{'50': -0.3120349, '40': -2.8812106, '45': -2.4131842, '55': -4.1765056, '51': -3.2382214}
{'50': -0.6273529, '45': -3.18481, '41': -3.5514145, '52': -2.7806501, '51': -1.870888}
{'45': -1.8687631, '41': -1.9682693, '51': -2.0009692, '47': -2.5952854, '43': -2.659302}
{'50': -2.544765, '45': -2.0725853, '43': -2.7603428, '41': -2.3057082, '51': -2.2345679}
{'50': -2.70085, '45': -2.199782, '47': -2.5504308, '53': -2.4025807, '51': -1.574102}
{'45': -2.845275, '47': -2.5895693, '41': -2.8738651, '53': -2.54474, '51': -1.0894549}
{'50': -2.1405168, '60': -2.1675544, '45': -2.5917659, '55': -2.8898616, '51': -2.3831592}
{'45': -2.2480047, '47': -2.4644392, '49': -2.6217725, '53': -1.6737648, '51': -2.0821416}
{'45': -2.3310473, '53': -2.8372061, '51': -2.280681, '63': -2.397629, '61': -2.3496048}
{'50': -1.9222338, '54': -2.4895031, '52': -2.746588, '53': -2.696028, '51': -1.9921172}
{'55': -2.685357, '59': -2.5854905, '53': -2.0723715, '51': -2.0539954, '61': -2.445842}
{'55': -1.753509, '53': -1.8037237, '51': -1.8222117, '59': -2.4063697, '49': -2.5387337}
{'45': -2.104431, '51': -2.2000015, '55': -2.2340703, '60': -2.3906553, '50': -2.6785686}
{'61': -2.0287066, '63': -2.310893, '59': -2.3943844, '65': -2.525323, '51': -2.7605343}
{'60': -2.2927866, '59': -2.4533768, '51': -2.430235, '63': -2.2473793, '61': -1.9176168}
{'60': -1.6497631, '55': -2.589472, '59': -2.2013931, '56': -2.8286688, '53': -2.908371}
{'50': -2.469519, '60': -2.2944233, '54': -2.557467, '53': -2.467664, '51': -2.6109812}
{'50': -1.2711298, '60': -1.3524268, '55': -2.2749465, '54': -3.0531425, '53': -3.1886742}
{'50': -1.865043, '60': -1.6485094, '55': -2.3866382, '53': -2.544868, '51': -2.622498}
{'55': -2.0069582, '59': -2.7232153, '53': -2.0063386, '51': -1.5721363, '61': -2.244448}
{'60': -0.97158253, '59': -2.8424752, '58': -2.9392483, '62': -2.4403079, '61': -2.7518473}
{'60': -0.9369537, '65': -2.3278096, '63': -2.4184217, '62': -2.4877522, '64': -2.6126852}
{'60': -0.75276864, '64': -2.9248133, '58': -2.5252182, '56': -2.8456595, '62': -2.1108122}
{'50': -3.140266, '60': -0.21474805, '55': -3.2121844, '56': -3.9782083, '54': -4.1745133}
{'60': -1.9488298, '55': -2.8484566, '58': -2.516448, '53': -2.493845, '63': -2.9445505}
{'55': -2.0616024, '59': -1.4415746, '57': -2.6209226, '63': -2.153851, '61': -1.9506232}
{'64': -2.8288052, '65': -2.0982249, '67': -2.7126293, '73': -2.5257027, '63': -2.5548184}
{'77': -2.3832903, '71': -2.412076, '65': -2.7043839, '75': -2.712201, '69': -2.7313614}
{'65': -1.9298779, '67': -2.3649669, '59': -2.5754352, '69': -2.6913507, '63': -2.2141263}
{'65': -1.3507316, '67': -2.499953, '59': -1.9688214, '63': -2.2044036, '61': -1.4126613}
{'60': -0.73533887, '68': -2.1238716, '72': -2.383698, '66': -2.5007694, '70': -2.524968}
{'80': -3.1130667, '75': -2.297083, '77': -0.95193946, '78': -3.1796293, '76': -2.704644}
{'70': -1.5017288, '71': -1.6053436, '68': -1.943812, '69': -2.4074943, '67': -2.628266}
{'70': -2.4244847, '68': -2.151504, '67': -1.9098126, '69': -1.8163906, '71': -1.976854}
{'70': -0.7484823, '66': -3.3560224, '68': -1.5473809, '67': -3.1022286, '69': -2.201695}
{'70': -2.3714914, '69': -2.2831814, '72': -2.2645428, '73': -1.5893642, '71': -1.4536239}
{'80': -2.121146, '75': -2.2234428, '77': -1.9251477, '76': -1.7752883, '73': -2.615003}
{'70': -0.061629113, '68': -4.946978, '69': -3.7173693, ' 70': -6.0050626, '71': -3.7254953}
{'80': -1.7894839, '77': -2.6395054, '79': -1.938549, '83': -2.4075098, '81': -1.1754475}
{'41': -1.9329909, '45': -2.0395286, '25': -2.4616973, '35': -2.4736967, '30': -2.8997095}
{'45': -1.6260605, '47': -3.0477905, '43': -2.5827427, '41': -0.8764381, '51': -2.3065624}
{'50': -2.6502552, '45': -1.78623, '43': -3.0472686, '41': -1.6765307, '51': -2.187415}
{'50': -1.4089963, '45': -1.7867963, '46': -3.7528493, '41': -2.2767828, '51': -1.1796871}
{'45': -2.357817, '47': -3.0239449, '46': -2.8625205, '41': -1.9734577, '51': -1.0586302}
{'50': -1.665213, '45': -2.6496434, '52': -2.9451194, '53': -2.8170025, '51': -1.0709785}
{'50': -0.74255115, '60': -2.491176, '45': -2.1763463, '55': -2.8302217, '51': -2.9516976}
{'50': -1.706494, '46': -2.6372907, '54': -2.6553578, '52': -2.496594, '51': -2.173737}
{'60': -1.2472391, '54': -2.26678, '50': -2.5654106, '55': -2.587266, '51': -2.7777975}
{'48': -1.7529136, '45': -1.801528, '50': -2.1364472, '51': -2.3910782, '54': -2.5313256}
{'60': -1.6995056, '55': -2.4509923, '65': -2.6322877, '63': -2.6327677, '45': -2.765949}
{'54': -1.1132421, '60': -1.5271807, '50': -2.3404531, '56': -2.4417238, '58': -2.7510083}
{'50': -2.465336, '60': -1.6202004, '70': -3.0650816, '54': -2.6731586, '51': -3.021081}
{'50': -2.166808, '60': -1.5179107, '56': -2.2595434, '54': -1.7834308, '52': -2.0599754}
{'60': -0.9557721, '58': -2.4765868, '56': -2.6794174, '54': -1.9203506, '62': -2.504215}
{'60': -1.4471388, '50': -2.3601122, '55': -2.44143, '54': -2.8066847, '53': -2.9440756}
{'65': -1.890073, '59': -2.220086, '57': -2.6654637, '63': -2.6671069, '61': -1.6175528}
{'50': -2.560235, '60': -2.4354239, '45': -2.0519514, '55': -2.5071898, '49': -2.4852877}
{'65': -1.281898, '61': -2.1547112, '73': -2.542767, '63': -2.7396045, '69': -2.8260338}
{'60': -1.3874241, '55': -2.244083, '59': -1.522182, '63': -2.96207, '61': -2.8366122}
{'60': -1.9223647, '55': -2.200464, '50': -2.2519279, '56': -2.6363702, '53': -2.7859387}
{'50': -1.7150745, '60': -1.7011735, '55': -2.6475065, '56': -2.8443992, '54': -2.4117124}
{'50': -3.1240485, '60': -0.86166024, '70': -2.0689576, '66': -3.1792278, '62': -2.7697792}
{'60': -1.1844176, '61': -2.1210976, '59': -2.9206169, '65': -2.9506023, '62': -3.0204885}
{'60': -2.085653, '55': -2.2821784, '59': -2.3040845, '51': -2.3618162, '61': -2.2113082}
{'60': -0.8046022, '55': -2.7617097, '58': -3.2061145, '54': -2.6556935, '61': -2.8600812}
{'60': -0.556591, '55': -2.3327997, '50': -2.4289646, '58': -3.49845, '54': -3.6128604}
{'60': -1.3262732, '59': -2.8250659, '54': -2.6644518, '62': -2.799781, '61': -2.8605072}
{'60': -1.3724455, '65': -1.9880432, '70': -2.5055583, '63': -2.7702365, '55': -2.8250258}
{'60': -2.2430725, '70': -2.2832336, '75': -2.5896556, '65': -2.0093744, '63': -2.6367931}
{'70': -1.5544351, '66': -2.642305, '65': -2.4086852, '68': -1.7944121, '71': -2.2109427}
{'60': -1.1316808, '63': -2.3628266, '61': -2.3771222, '59': -2.4323592, '62': -2.7053444}
{'63': -0.7354573, '62': -2.0533648, '59': -2.2825136, '61': -2.4853792, '60': -2.6013076}
{'66': -2.943625, '65': -2.7738612, '68': -1.7773939, '67': -1.8055309, '69': -0.8545975}
{'70': -2.4070044, '75': -2.3677857, '77': -2.190936, '72': -1.888501, '71': -1.3961973}
{'64': -0.31984723, '63': -2.277687, '65': -2.9671268, '66': -3.2222216, '62': -3.402559}
{'75': -2.2099564, '77': -2.3559356, '69': -1.9980081, '76': -2.0458272, '71': -2.10325}
{'75': -1.7052824, '77': -1.8406984, '76': -1.4782639, '74': -2.5136206, '73': -2.7069302}
{'80': -0.3976699, '77': -2.9394846, '78': -2.99413, '79': -2.9675741, '76': -2.3681097}
{'70': -2.1488504, '68': -1.8722275, '67': -2.5717704, '69': -2.0114677, '71': -0.67515284}
{'75': -1.7772968, '77': -0.7339733, '78': -1.8969505, '79': -4.083874, '76': -1.8145168}
