{' 30': -0.99543965, ' 25': -1.4129983, ' 24': -2.129408, ' 22': -2.2171671, ' 28': -2.6471424}
{' 50': -0.60445946, ' 40': -2.7523086, ' 45': -2.210979, ' 48': -2.4889143, ' 44': -3.6118414}
{' 50': -2.0521865, ' 45': -2.0469508, ' 49': -1.895305, ' 47': -3.1449618, ' 51': -1.0573229}
{' 50': -1.7132709, ' 45': -2.3885276, ' 49': -2.5422742, ' 46': -2.330304, ' 51': -2.4934661}
{' 50': -0.6143995, ' 55': -1.7131543, ' 51': -2.0130296, ' 60': -3.901793, ' 53': -3.9308193}
{' 49': -1.7955338, ' 55': -2.2970464, ' 51': -1.937267, ' 53': -2.4779592, ' 59': -1.5718255}
{' 50': -2.4324028, ' 60': -2.294306, ' 55': -2.3586257, ' 54': -2.0502112, ' 56': -1.8512748}
{' 55': -0.9244297, ' 53': -2.0247085, ' 57': -2.132983, ' 49': -2.6217878, ' 51': -2.6435}
{' 59': -1.2676755, ' 61': -1.8751708, ' 57': -2.2490199, ' 55': -2.7340012, ' 63': -3.0056448}
{' 51': -1.324035, ' 55': -1.3763021, ' 53': -2.2364848, ' 49': -2.8083737, ' 61': -3.1447194}
{' 55': -1.933555, ' 45': -1.993236, ' 50': -2.7408137, ' 51': -2.7408853, ' 53': -2.7951052}
{' 55': -2.4695845, ' 53': -2.4440346, ' 57': -2.4647105, ' 63': -1.8643695, ' 61': -2.3607686}
{' 60': -2.304314, ' 48': -2.464, ' 64': -2.2936573, ' 54': -2.4250948, ' 56': -2.5541632}
{' 49': -2.8854947, ' 55': -2.1454625, ' 53': -2.4715574, ' 57': -2.3016362, ' 59': -1.5988251}
{' 60': -1.5561069, ' 50': -1.8874695, ' 55': -2.198361, ' 61': -2.717583, ' 70': -2.846291}
{' 27': -1.584085, ' 25': -1.6354116, ' 24': -2.0232368, ' 23': -2.263826, ' 26': -2.3229537}
{' 30': -3.0305362, ' 31': -0.5120198, ' 32': -1.4327981, ' 33': -2.1978376, ' 34': -6.336184}
{' 30': -1.2865461, ' 28': -1.4788262, ' 27': -1.8289084, ' 26': -2.1730762, ' 25': -2.3978095}
{' 30': -0.09333637, ' 24': -7.427529, ' 28': -6.3868318, ' 32': -2.4811594, ' 34': -6.4806175}
{' 30': -2.3566632, ' 29': -0.9435562, ' 31': -1.8243642, ' 35': -3.0296216, ' 33': -1.716761}
{' 30': -1.5227388, ' 27': -2.4603531, ' 29': -1.4975827, ' 31': -1.9587891, ' 33': -1.3664278}
{' 33': -0.8142498, ' 35': -2.2594097, ' 37': -2.6460178, ' 30': -2.682019, ' 34': -2.867488}
{' 35': -2.5730572, ' 32': -1.2492532, ' 36': -2.719182, ' 33': -1.214221, ' 34': -2.2017336}
{' 33': -1.6819129, ' 36': -1.735828, ' 34': -1.7472475, ' 35': -1.8284793, ' 30': -2.6180835}
{' 35': -2.0027664, ' 38': -3.3961723, ' 33': -2.4072275, ' 39': -3.0711641, ' 37': -0.5158681}
{' 30': -2.5523782, ' 35': -2.2887218, ' 32': -2.1025493, ' 33': -1.1638935, ' 34': -1.9765061}
{' 35': -2.8857443, ' 36': -1.2299969, ' 33': -1.736974, ' 39': -2.401064, ' 37': -2.5299695}
{' 40': -2.0650225, ' 35': -1.5587901, ' 38': -2.2071457, ' 36': -2.1634846, ' 37': -2.2130404}
{' 33': -0.7360855, ' 35': -2.1871123, ' 37': -2.6806712, ' 39': -2.8560433, ' 36': -2.8843558}
{' 45': -1.9165466, ' 39': -1.8195275, ' 37': -2.1442287, ' 43': -1.8148087, ' 41': -1.6041821}
{' 40': -2.5218537, ' 45': -1.8551058, ' 39': -2.220855, ' 37': -2.0123513, ' 43': -1.9425689}
{' 45': -2.1765616, ' 38': -2.2010224, ' 42': -2.081364, ' 44': -2.0505686, ' 43': -2.32383}
{' 35': -1.4633225, ' 40': -1.8977727, ' 37': -2.0473888, ' 34': -2.3601122, ' 39': -2.7439525}
{' 45': -1.2302483, ' 48': -1.9559048, ' 49': -1.9088849, ' 44': -2.2755022, ' 47': -2.5042675}
{' 45': -1.304754, ' 43': -1.8027246, ' 47': -1.9386574, ' 39': -2.0886438, ' 41': -2.2769659}
{' 40': -2.0728548, ' 45': -1.9866911, ' 44': -2.5515542, ' 43': -1.6933064, ' 41': -2.4722495}
{' 50': -3.6390169, ' 40': -3.8447177, ' 45': -2.309063, ' 48': -0.30831337, ' 54': -3.2590675}
{' 45': -1.077773, ' 40': -1.2593429, ' 43': -2.7668505, ' 41': -2.9000897, ' 50': -3.015084}
{' 45': -1.5971602, ' 49': -1.4202899, ' 43': -2.8483076, ' 47': -2.581543, ' 53': -2.7767417}
{' 45': -0.13201047, ' 51': -3.903855, ' 39': -4.1755533, ' 55': -4.1805086, ' 47': -4.2061057}
{' 45': -0.58117217, ' 50': -1.8415099, ' 49': -2.567509, ' 51': -2.9659138, ' 55': -3.6535914}
{' 50': -0.40695664, ' 40': -2.4839087, ' 45': -1.8687391, ' 48': -4.5398617, ' 55': -3.1656463}
{' 50': -2.1784682, ' 45': -1.7278721, ' 49': -0.7559388, ' 47': -3.395758, ' 51': -3.175336}
{' 45': -1.0830644, ' 44': -2.658786, ' 43': -2.0057921, ' 47': -2.4096282, ' 46': -2.725608}
{' 50': -1.0271175, ' 40': -2.1443632, ' 45': -2.2106636, ' 42': -2.8819585, ' 44': -2.254462}
{' 50': -2.3385148, ' 45': -2.367991, ' 44': -2.457226, ' 46': -1.6265281, ' 51': -2.154037}
{' 50': -1.7730784, ' 49': -3.3157685, ' 55': -2.1117492, ' 51': -0.71498257, ' 61': -2.5720086}
{' 50': -2.217112, ' 45': -3.0336328, ' 41': -2.9355006, ' 51': -0.7891471, ' 61': -3.0976481}
{' 50': -1.4987714, ' 45': -2.8400152, ' 48': -1.5253981, ' 49': -2.0228403, ' 44': -2.957655}
{' 55': -1.9995265, ' 59': -2.3921208, ' 50': -2.457889, ' 49': -2.7431502, ' 57': -2.753125}
{' 45': -2.865666, ' 55': -2.9726274, ' 51': -1.5209204, ' 63': -2.1435907, ' 61': -1.8200967}
{' 49': -2.9027452, ' 55': -2.0043, ' 51': -1.3884305, ' 53': -2.8365097, ' 61': -1.9870242}
{' 60': -2.4967184, ' 64': -2.338645, ' 54': -2.491127, ' 56': -2.3224154, ' 62': -1.5179539}
{' 55': -2.521044, ' 51': -2.4752266, ' 57': -2.6438, ' 63': -2.7263594, ' 61': -1.7996494}
{' 59': -1.195208, ' 55': -2.4605489, ' 57': -2.4732738, ' 63': -2.7859788, ' 61': -2.7863545}
{' 65': -2.6988878, ' 57': -2.6702461, ' 63': -2.6813943, ' 62': -2.717304, ' 61': -2.32833}
{' 30': -0.5380788, ' 28': -0.9230372, ' 29': -4.750895, ' 32': -5.000844, ' 31': -6.621454}
{' 33': -0.74987924, ' 32': -1.2029794, ' 31': -1.7318377, ' 30': -3.190675, ' 34': -5.2766347}
{' 30': -3.7335365, ' 29': -3.3161168, ' 31': -0.54523736, ' 32': -7.1138177, ' 33': -1.0271785}
{' 30': -3.1258688, ' 28': -0.36333784, ' 26': -2.6105359, ' 27': -2.0245354, ' 29': -3.4462655}
{' 30': -0.6057569, ' 31': -3.261301, ' 32': -1.6872865, ' 33': -2.7894058, ' 34': -2.3406029}
{' 30': -0.63387007, ' 25': -3.249424, ' 28': -1.327138, ' 26': -3.2612228, ' 29': -3.1690302}
{' 30': -0.030598072, ' 28': -5.5757737, ' 31': -5.514323, ' 35': -5.704149, ' 33': -4.856298}
{' 33': -0.73991287, ' 31': -1.3049266, ' 35': -2.8555372, ' 32': -2.9934232, ' 30': -3.1048465}
{' 30': -2.914585, ' 32': -2.3580055, ' 36': -0.60462004, ' 33': -2.1102028, ' 34': -2.1299324}
{' 31': -2.3314307, ' 35': -1.1748565, ' 33': -0.85540235, ' 34': -3.9330904, ' 37': -2.4460683}
{' 35': -2.3346488, ' 36': -2.2296226, ' 33': -1.8333023, ' 39': -2.0571754, ' 37': -1.8489978}
{' 30': -2.4657743, ' 35': -2.206537, ' 36': -2.2584474, ' 33': -1.63708, ' 34': -1.9788711}
{' 45': -2.1966052, ' 39': -1.7686515, ' 37': -2.5505595, ' 43': -1.3399253, ' 41': -2.139728}
{' 30': -2.3465397, ' 32': -2.3476965, ' 36': -1.585662, ' 33': -2.0826313, ' 34': -1.8923237}
{' 45': -0.91126174, ' 39': -1.8226157, ' 43': -2.1341374, ' 37': -2.2285454, ' 41': -2.3013906}
{' 40': -1.5473822, ' 42': -1.7138289, ' 38': -1.9582957, ' 36': -1.9668348, ' 44': -2.6446714}
{' 40': -2.0350401, ' 45': -1.4414513, ' 36': -1.9958575, ' 48': -2.449484, ' 44': -2.6403754}
{' 45': -2.1501749, ' 43': -2.25362, ' 40': -2.3175561, ' 42': -2.4507844, ' 44': -2.4577765}
{' 40': -2.1496196, ' 45': -1.703174, ' 39': -2.2589984, ' 37': -2.6017203, ' 43': -2.3959908}
{' 45': -0.7580495, ' 48': -2.4978042, ' 54': -2.7955832, ' 36': -3.0766394, ' 42': -3.2402778}
{' 45': -1.1087923, ' 49': -1.4406309, ' 41': -1.8590498, ' 43': -2.5200548, ' 47': -2.8154993}
{' 50': -2.014828, ' 45': -1.9623263, ' 42': -2.665476, ' 44': -1.8840135, ' 46': -1.6922696}
{' 45': -1.5509244, ' 49': -0.8906938, ' 47': -2.4123878, ' 51': -2.949981, ' 53': -2.4569476}
{' 40': -3.566879, ' 45': -0.20054165, ' 42': -4.263187, ' 43': -4.185077, ' 41': -2.9983037}
{' 50': -1.7718018, ' 45': -2.8029537, ' 46': -2.2827873, ' 52': -2.857153, ' 51': -1.5001191}
{' 45': -1.3673182, ' 43': -2.1506681, ' 47': -2.2959707, ' 51': -2.586234, ' 53': -2.598853}
{' 45': -2.7339282, ' 39': -2.6518295, ' 49': -0.34456223, ' 44': -3.4046235, ' 59': -4.0445476}
{' 50': -0.7371665, ' 51': -1.7686034, ' 45': -2.159562, ' 46': -3.2900572, ' 40': -3.354372}
{' 45': -1.4781511, ' 49': -1.543905, ' 41': -2.2695498, ' 47': -2.8630712, ' 51': -1.733934}
{' 50': -1.1332763, ' 45': -1.4633011, ' 49': -2.1200833, ' 55': -2.2265735, ' 51': -1.9888197}
{' 60': -0.78905433, ' 50': -1.6915661, ' 54': -1.8345617, ' 55': -2.9601302, ' 48': -3.1622126}
{' 51': -1.3696532, ' 53': -2.2045586, ' 55': -2.2108417, ' 50': -2.2845988, ' 47': -2.7661736}
{' 50': -2.702129, ' 45': -0.9775255, ' 55': -2.3487546, ' 51': -1.3708075, ' 53': -3.3310554}
{' 50': -0.81502384, ' 54': -2.6344247, ' 45': -2.7007937, ' 51': -3.155515, ' 46': -3.199425}
{' 49': -2.5569096, ' 55': -1.9816437, ' 51': -2.2588787, ' 53': -2.25179, ' 59': -2.5103838}
{' 60': -3.080965, ' 55': -2.9419737, ' 58': -1.8567812, ' 57': -2.367142, ' 59': -0.9585106}
{' 50': -1.4380099, ' 45': -2.9609268, ' 49': -1.6095321, ' 55': -2.6095788, ' 51': -2.7906044}
{' 50': -1.6229668, ' 49': -2.912343, ' 55': -0.9337865, ' 65': -3.3109274, ' 51': -1.8271236}
{' 50': -2.9619033, ' 60': -0.4155424, ' 55': -3.225028, ' 54': -2.9400706, ' 56': -3.555637}
{' 60': -1.3623511, ' 48': -1.5018812, ' 64': -3.1551042, ' 54': -2.5728145, ' 56': -2.9628053}
{' 60': -1.9089923, ' 54': -1.8364539, ' 63': -2.8066037, ' 62': -2.8637831, ' 61': -2.4849458}
{' 30': -1.6139963, ' 28': -1.4917637, ' 26': -2.2690542, ' 27': -1.8396108, ' 29': -1.9490963}
{' 30': -1.908773, ' 31': -2.511085, ' 32': -2.2215629, ' 33': -0.5099941, ' 34': -3.7152686}
{' 30': -0.7933037, ' 29': -1.5850917, ' 28': -2.0280917, ' 24': -3.2409496, ' 22': -3.381791}
{' 30': -0.20931235, ' 32': -2.834356, ' 28': -3.0051057, ' 33': -3.7104855, ' 34': -3.9771748}
{' 33': -0.339894, ' 30': -1.9843718, ' 31': -2.4651344, ' 29': -3.270179, ' 32': -4.9765716}
{' 31': -2.2082264, ' 35': -3.2342942, ' 32': -3.3671598, ' 33': -0.2538102, ' 34': -3.4407566}
{' 30': -2.2719495, ' 31': -1.806093, ' 32': -1.0506799, ' 33': -1.6646458, ' 34': -2.2948587}
{' 30': -2.1690032, ' 35': -2.6384993, ' 32': -2.9390342, ' 33': -2.5377643, ' 34': -0.4851006}
{' 30': -2.4455764, ' 31': -2.417582, ' 35': -2.7613626, ' 32': -2.222432, ' 33': -0.6072203}
{' 30': -2.4391007, ' 29': -3.3343737, ' 31': -0.8799291, ' 35': -2.0764167, ' 33': -1.2738938}
{' 40': -2.259974, ' 38': -1.6666263, ' 36': -2.1179128, ' 39': -1.7859254, ' 37': -2.1942983}
{' 30': -0.7791698, ' 40': -0.8613021, ' 35': -3.083634, ' 36': -3.9155128, ' 34': -4.2934337}
{' 36': -1.1443202, ' 39': -2.313115, ' 38': -2.3312461, ' 40': -2.3487003, ' 33': -2.3890216}
{' 40': -2.3693817, ' 38': -1.8222406, ' 36': -1.496309, ' 34': -2.3886087, ' 39': -2.481405}
{' 45': -2.252128, ' 39': -1.3125088, ' 37': -2.005071, ' 43': -2.1854737, ' 41': -2.2225487}
{' 31': -2.178426, ' 35': -1.7180026, ' 32': -2.2758267, ' 33': -1.4534056, ' 37': -2.6762602}
{' 40': -1.6789981, ' 44': -1.73096, ' 42': -1.778121, ' 38': -2.4235353, ' 46': -2.6239502}
{' 45': -2.676774, ' 39': -1.3722868, ' 37': -2.7175624, ' 43': -1.4733648, ' 41': -2.7461834}
{' 45': -0.6060154, ' 49': -1.5238143, ' 41': -2.420791, ' 43': -2.7777834, ' 47': -3.3732672}
{' 45': -1.0296557, ' 39': -2.7993994, ' 44': -2.7612898, ' 43': -2.139988, ' 41': -2.4085553}
{' 40': -1.4949167, ' 45': -2.4206998, ' 39': -1.7849234, ' 43': -2.241438, ' 41': -1.8073499}
{' 50': -2.2191553, ' 40': -2.0731251, ' 45': -0.8511934, ' 44': -2.279498, ' 46': -2.9994752}
{' 45': -1.6615856, ' 40': -1.8116691, ' 44': -1.8162946, ' 46': -2.431161, ' 42': -2.5522277}
{' 45': -1.6034412, ' 49': -2.507517, ' 44': -1.4505941, ' 43': -2.1110678, ' 46': -2.7375393}
{' 40': -2.4525871, ' 45': -1.2712401, ' 39': -2.746618, ' 43': -1.3621119, ' 41': -2.7504747}
{' 45': -1.1954323, ' 50': -2.07703, ' 49': -2.1930196, ' 47': -2.3492925, ' 46': -2.6365488}
{' 50': -2.976108, ' 45': -1.7992661, ' 49': -1.8689303, ' 44': -1.3645635, ' 46': -3.0584214}
{' 50': -2.3956478, ' 45': -1.765253, ' 49': -2.4878635, ' 47': -2.308323, ' 46': -2.3847263}
{' 50': -1.3636501, ' 46': -1.4387006, ' 51': -2.4553955, ' 52': -2.4660785, ' 45': -2.834174}
{' 50': -2.1916175, ' 40': -0.8471904, ' 45': -1.0441337, ' 44': -4.0099025, ' 43': -3.6652226}
{' 50': -0.49225733, ' 48': -3.3258867, ' 55': -3.4067087, ' 52': -3.4383821, ' 54': -2.3416986}
{' 50': -0.9142264, ' 45': -2.2523746, ' 49': -2.5676296, ' 55': -2.633024, ' 51': -1.4319763}
{' 60': -2.6757588, ' 55': -2.8417485, ' 57': -3.4016688, ' 59': -0.61031663, ' 61': -2.579366}
{' 49': -1.6159798, ' 59': -1.7768074, ' 51': -1.935943, ' 55': -1.9608608, ' 53': -2.4179444}
{' 50': -3.121636, ' 60': -1.6195571, ' 48': -2.103621, ' 52': -2.5558515, ' 56': -0.88812894}
{' 60': -1.9201852, ' 55': -2.8739157, ' 54': -0.62804055, ' 56': -3.435315, ' 63': -3.2708025}
{' 60': -1.9703705, ' 64': -2.1066077, ' 52': -2.1731904, ' 54': -2.512419, ' 56': -1.4353487}
{' 55': -1.5135556, ' 53': -1.6929723, ' 54': -2.4515002, ' 57': -2.5992622, ' 56': -2.6744366}
{' 55': -1.9817076, ' 53': -2.2997944, ' 57': -2.1753235, ' 59': -2.5083761, ' 61': -2.735794}
{' 55': -1.4014828, ' 53': -1.8943932, ' 50': -2.274442, ' 51': -2.2955296, ' 49': -2.511719}
{' 60': -1.7779173, ' 48': -1.9019378, ' 72': -1.9316887, ' 64': -2.3320677, ' 54': -2.5731165}
{' 30': -0.16324173, ' 28': -2.8178644, ' 29': -3.2734292, ' 31': -3.5759003, ' 32': -4.4513903}
{' 30': -1.0769209, ' 28': -2.1493793, ' 29': -1.6096317, ' 31': -2.0801308, ' 33': -2.507299}
{' 25': -0.3644789, ' 29': -2.0736864, ' 27': -2.5269947, ' 31': -2.9660642, ' 33': -3.76959}
{' 30': -0.64851385, ' 27': -2.2045155, ' 28': -2.213791, ' 29': -2.2633057, ' 25': -2.5974197}
{' 30': -1.1873747, ' 28': -1.3813255, ' 26': -1.8564745, ' 27': -3.0078864, ' 29': -1.9922262}
{' 31': -2.7685564, ' 35': -1.4709145, ' 32': -2.6952376, ' 33': -0.66586655, ' 34': -2.8990114}
{' 36': -0.3472414, ' 38': -2.1730144, ' 37': -2.9649398, ' 34': -3.0409591, ' 35': -3.2733316}
{' 33': -1.4678613, ' 32': -1.485098, ' 34': -1.9198762, ' 36': -2.1683657, ' 35': -2.4443512}
{' 36': -1.5414062, ' 39': -1.5460066, ' 37': -1.8260723, ' 38': -2.3436275, ' 33': -2.5986955}
{' 35': -2.4353542, ' 38': -1.9221343, ' 36': -1.49432, ' 34': -2.4960022, ' 37': -2.307625}
{' 39': -1.887081, ' 38': -2.0143375, ' 37': -2.1852608, ' 36': -2.2628956, ' 34': -2.3121872}
{' 31': -3.4357605, ' 35': -1.8940358, ' 33': -0.51825756, ' 39': -2.513138, ' 37': -2.898604}
{' 40': -1.3671707, ' 35': -1.2021126, ' 45': -2.7628357, ' 36': -3.0679884, ' 37': -1.9534457}
{' 45': -1.5215724, ' 39': -1.9471878, ' 43': -2.0120854, ' 42': -2.3885713, ' 41': -2.4409604}
{' 41': -1.6068794, ' 45': -1.6122504, ' 42': -1.9797394, ' 43': -2.426532, ' 40': -2.6250663}
{' 35': -1.5202057, ' 38': -2.0498667, ' 36': -2.556413, ' 33': -2.3234732, ' 37': -1.7872211}
{' 40': -1.8639815, ' 45': -2.6173842, ' 36': -1.2482456, ' 39': -2.4956448, ' 37': -2.8587697}
{' 35': -0.8545087, ' 33': -0.99378526, ' 34': -2.487842, ' 39': -4.013591, ' 37': -2.9714253}
{' 44': -1.3076503, ' 40': -1.458825, ' 42': -1.9207618, ' 46': -2.5547807, ' 38': -2.687019}
{' 45': -0.74042624, ' 39': -3.0695717, ' 43': -1.9689704, ' 41': -2.784571, ' 47': -2.4766226}
{' 45': -0.49773648, ' 36': -3.0853705, ' 48': -2.8589673, ' 39': -3.116215, ' 42': -2.8154721}
{' 40': -1.2332704, ' 45': -1.3244684, ' 44': -2.621412, ' 42': -2.7107437, ' 38': -2.9247851}
{' 45': -1.0966794, ' 49': -2.4109588, ' 43': -1.6493318, ' 41': -2.1133535, ' 47': -1.8989083}
{' 40': -1.1607969, ' 45': -1.1032693, ' 42': -3.0626314, ' 44': -2.9322898, ' 43': -2.6994245}
{' 50': -1.8806963, ' 40': -1.8730048, ' 48': -1.1486835, ' 44': -1.9496784, ' 46': -2.8652534}
{' 50': -2.7753863, ' 40': -3.0358222, ' 45': -0.28439754, ' 36': -4.289208, ' 54': -3.7359767}
{' 50': -1.0547042, ' 40': -1.7203363, ' 45': -2.2267115, ' 49': -2.1161895, ' 41': -2.8430092}
{' 50': -1.4095964, ' 40': -2.1878157, ' 45': -2.5154438, ' 46': -2.467389, ' 51': -1.978137}
{' 50': -1.285947, ' 60': -2.3804505, ' 45': -1.9666225, ' 48': -2.7537975, ' 55': -1.728613}
{' 50': -2.5520358, ' 45': -2.836471, ' 49': -0.6500525, ' 55': -3.237781, ' 59': -2.3422294}
{' 51': -1.0784277, ' 50': -1.3773398, ' 56': -1.5004704, ' 46': -2.7490342, ' 52': -3.6932824}
{' 49': -2.53648, ' 55': -2.4633868, ' 47': -2.4935408, ' 51': -1.8242855, ' 53': -2.5083086}
{' 50': -1.7897723, ' 60': -2.8799965, ' 45': -0.71423936, ' 55': -2.353287, ' 51': -3.2242272}
{' 50': -1.4849011, ' 48': -1.9892069, ' 52': -2.937224, ' 54': -1.6008935, ' 56': -2.8471065}
{' 50': -2.571191, ' 52': -2.7935324, ' 51': -0.754163, ' 53': -2.9665148, ' 61': -2.3879921}
{' 54': -1.8644714, ' 60': -1.8883618, ' 56': -2.4094162, ' 58': -2.5690022, ' 50': -2.5757883}
{' 55': -1.5451415, ' 53': -1.6190474, ' 51': -1.9250586, ' 49': -2.5810502, ' 57': -2.615064}
{' 61': -1.4282943, ' 51': -1.9473381, ' 60': -2.229808, ' 55': -2.6782055, ' 63': -2.7680397}
{' 55': -1.9753922, ' 51': -2.7268944, ' 53': -1.8408098, ' 57': -2.6074324, ' 61': -2.940548}
{' 55': -1.486084, ' 60': -1.8619355, ' 65': -2.099327, ' 50': -2.2996302, ' 70': -2.7927854}
{' 50': -1.7507088, ' 64': -2.3749087, ' 55': -2.512672, ' 51': -2.7241035, ' 56': -2.674727}
